Wavelength [nm],#32-OG515 Jaune.csv
618.03,0.8953471302655227
618.23,0.8949090368021968
618.42,0.8720535733307729
618.62,0.8699878909630272
618.81,0.8751680946822022
619.01,0.8703618263730589
619.2,0.8795456374561328
619.4,0.8887839035804445
619.59,0.8769406201584102
619.79,0.8550022755676278
619.98,0.872636760148505
620.18,0.8594586953176654
620.37,0.877238192522837
620.57,0.8853963871381294
620.76,0.8735038335175019
620.96,0.8890869460178025
621.15,0.8782692834640021
621.35,0.880165855289337
621.54,0.8834738563177559
621.74,0.8574969213218904
621.93,0.8718896697955234
622.13,0.8790316342642659
622.32,0.8728310974008808
622.51,0.8827677883192473
622.71,0.8848590116127378
622.9,0.8804841437115856
623.1,0.8858496078511826
623.29,0.881377426650704
623.49,0.8813235699441468
623.68,0.8788908619629233
623.88,0.86678883923542
624.07,0.8717598118410247
624.27,0.8714643505844872
624.46,0.8734332285099919
624.66,0.8788608540565602
624.85,0.86889290408436
625.05,0.8757635319524498
625.24,0.856814900518324
625.43,0.8742631210880113
625.63,0.8724680611363551
625.82,0.8650227132994259
626.02,0.8636074915255769
626.21,0.8735421057397521
626.41,0.8788943275837362
626.6,0.868768969988372
626.8,0.8705549889243898
626.99,0.8725079802899744
627.19,0.8618154538189413
627.38,0.8548132144059831
627.57,0.8741159756149062
627.77,0.8643326442606986
627.96,0.8715258435149537
628.16,0.8587143840584732
628.35,0.8746102506646656
628.55,0.8683425505916752
628.74,0.8659470876576677
628.93,0.8795974870656409
629.13,0.8781500574064516
629.32,0.8757825271365667
629.52,0.8865055654402197
629.71,0.8898061632327817
629.91,0.8824031063959112
630.1,0.8950455105109222
630.29,0.8932344509558494
630.49,0.8741663874244125
630.68,0.8868233790204867
630.88,0.8882378602160654
631.07,0.8758763555287867
631.27,0.8743825514196878
631.46,0.885708989092427
631.65,0.8744937889647482
631.85,0.875406678062137
632.04,0.8977447695828035
632.24,0.8864211747267989
632.43,0.8755630207026674
632.62,0.8653703479358322
632.82,0.870427368120606
633.01,0.8849823285201699
633.21,0.8815343270410679
633.4,0.8746771956437417
633.59,0.8739251815691136
633.79,0.8718045992530999
633.98,0.8674020025804714
634.18,0.8759980964299808
634.37,0.8809763437637979
634.56,0.8816423168944291
634.76,0.8697540318947653
634.95,0.8850249236013776
635.14,0.8983971319295083
635.34,0.8856480409549556
635.53,0.8856234284435471
635.73,0.8959597357145935
635.92,0.8801918857860239
636.11,0.8775033657418031
636.31,0.885729390615563
636.5,0.8777494340723324
636.7,0.8783690354046209
636.89,0.8795974556584205
637.08,0.880519867003044
637.28,0.880688775308055
637.47,0.8777799405282805
637.66,0.8990349647324531
637.86,0.8759420208954911
638.05,0.8821230748909725
638.24,0.8547507019626351
638.44,0.8659466568464219
638.63,0.8641221291187435
638.83,0.8980831627635963
639.02,0.888641740688803
639.21,0.8751959453157249
639.41,0.8947838602091214
639.6,0.8874124530574727
639.79,0.8954932823482448
639.99,0.8920028249433153
640.18,0.8872663522909419
640.37,0.8864367561757117
640.57,0.8748118903322684
640.76,0.8888027980995249
640.95,0.8749370956234924
641.15,0.9045935486544298
641.34,0.894885439583974
641.53,0.8916311542772004
641.73,0.8764036531674317
641.92,0.8834159533540334
642.11,0.8826604804960915
642.31,0.885662216054728
642.5,0.8758547750310399
642.69,0.8769566557260308
642.89,0.8690186612320596
643.08,0.8695864311740386
643.27,0.8633440593499699
643.47,0.8613229691546331
643.66,0.876795834690757
643.85,0.8598422310180894
644.05,0.8663476713613043
644.24,0.8702772527168857
644.43,0.8682614937873675
644.63,0.8746971454552682
644.82,0.859621586001677
645.01,0.8826580989618409
645.2,0.8658117313029763
645.4,0.8717094429408927
645.59,0.8694167151808471
645.78,0.8787040210859851
645.98,0.8764493318472568
646.17,0.8841101057795421
646.36,0.8746583099324129
646.56,0.902221958946753
646.75,0.8919668561077126
646.94,0.8885307185969187
647.13,0.9000791076788195
647.33,0.8942703796952122
647.52,0.9055986093468669
647.71,0.9020851275531544
647.91,0.8985213897078042
648.1,0.8937150134315528
648.29,0.8971594200210697
648.49,0.8985551656578746
648.68,0.8881603478448142
648.87,0.878040512616816
649.06,0.898069149958958
649.26,0.8933120387303927
649.45,0.8926014777207125
649.64,0.8751444971067236
649.83,0.8864117309170175
650.03,0.9049414513146926
650.22,0.8936662650293538
650.41,0.9015332256966018
650.61,0.8948944705246306
650.8,0.884848458185857
650.99,0.8867197247704878
651.18,0.8782637919185096
651.38,0.8754416496711179
651.57,0.8724731671720193
651.76,0.8788132703929926
651.95,0.8952570984614311
652.15,0.8788074642051174
652.34,0.8854684202089962
652.53,0.8803455533261576
652.72,0.8908180957291822
652.92,0.889843486066984
653.11,0.9020720061959716
653.3,0.8957737100800658
653.49,0.8865265131705775
653.69,0.8845001826622019
653.88,0.8941223427754875
654.07,0.9021389474348089
654.26,0.885759946289001
654.46,0.8867211976665899
654.65,0.9152385467551226
654.84,0.8756714789251684
655.03,0.8925511381363368
655.23,0.8856867549807302
655.42,0.9009926505646484
655.61,0.8920276238432422
655.8,0.8795004573602316
655.99,0.8903052050339431
656.19,0.8884242112407547
656.38,0.8891046633560016
656.57,0.8761401631624969
656.76,0.8687917958991032
656.96,0.8658191777233297
657.15,0.8861281505996135
657.34,0.886218471810719
657.53,0.8830294930286002
657.72,0.8908412495824161
657.92,0.8961459913994756
658.11,0.8942874574934767
658.3,0.8844854706317575
658.49,0.8807051156195275
658.68,0.8676251304017821
658.88,0.8777928592992726
659.07,0.8841434046855234
659.26,0.8967088184090221
659.45,0.8890205526482815
659.64,0.8734113507981891
659.84,0.895694833026242
660.03,0.8890419000771902
660.22,0.8939472627417465
660.41,0.9006971801555769
660.6,0.8760945861880676
660.8,0.8931103098573547
660.99,0.890419928102581
661.18,0.8921247294088361
661.37,0.8967890367883828
661.56,0.8966230641151778
661.76,0.9032934191823825
661.95,0.8906239466084552
662.14,0.9001496905432538
662.33,0.894874108203328
662.52,0.8748114793816
662.71,0.8612870652429464
662.91,0.8795489363493014
663.1,0.8829081704284631
663.29,0.8816313390014576
663.48,0.8957246242176705
663.67,0.8720988633682236
663.86,0.8842641297361659
664.06,0.8660106279946184
664.25,0.8907240845573589
664.44,0.886395672915777
664.63,0.8724793157538157
664.82,0.8798146132386383
665.01,0.8850884644313521
665.21,0.8955967505908519
665.4,0.8833370827299973
665.59,0.905722638075124
665.78,0.88487762753558
665.97,0.8836670409456509
666.16,0.894025058005958
666.35,0.8994171294656083
666.55,0.8924845008181037
666.74,0.8999746551313265
666.93,0.9012087004278218
667.12,0.8920163981879854
667.31,0.8807096983021648
667.5,0.886112573360113
667.69,0.8926575728049464
667.89,0.8781620654147975
668.08,0.8954690354858263
668.27,0.8713154133535802
668.46,0.8868205230559008
668.65,0.8895764077047328
668.84,0.8923495541635129
669.03,0.8930616911206138
669.22,0.889907942661368
669.42,0.8905883312503361
669.61,0.897473777937087
669.8,0.9020245370609674
669.99,0.9179195934188916
670.18,0.9046712222558901
670.37,0.8979415156557864
670.56,0.8972891471809215
670.75,0.8969380156037906
670.94,0.8849382615355612
671.14,0.8880825837014484
671.33,0.9022931384798523
671.52,0.8885516521204253
671.71,0.8948306245139432
671.9,0.902644489495616
672.09,0.885238309363671
672.28,0.8848682558883616
672.47,0.8981187515008243
672.66,0.8989514722170696
672.85,0.923382612150323
673.05,0.9017704777767679
673.24,0.9018377498058842
673.43,0.8866320780014725
673.62,0.9020758238614686
673.81,0.8952670718313378
674.0,0.8953125905662709
674.19,0.9025101979631329
674.38,0.8795371872009125
674.57,0.886609558732623
674.76,0.903639866684929
674.95,0.8872870935577402
675.15,0.8959645478686975
675.34,0.8880673611210426
675.53,0.8776840999967798
675.72,0.8966397494454623
675.91,0.9043302882209322
676.1,0.9066993805311342
676.29,0.900976778252507
676.48,0.9084068325462209
676.67,0.8816275244331305
676.86,0.8934616748730003
677.05,0.9089441691895767
677.24,0.8999534816869705
677.43,0.892479389991497
677.62,0.8669482974441283
677.81,0.8622152915224576
678.0,0.8921846004515961
678.2,0.8958512314720748
678.39,0.8657976585379219
678.58,0.8935805040029349
678.77,0.9018258481962005
678.96,0.8845666661477827
679.15,0.9034885029814911
679.34,0.9090114638685239
679.53,0.9033034185238208
679.72,0.9052904801836796
679.91,0.9166275802178733
680.1,0.9028038348272982
680.29,0.9066989066552281
680.48,0.9139148992642913
680.67,0.891418602605073
680.86,0.8724483462563051
681.05,0.8781039393252433
681.24,0.8796390730096391
681.43,0.8829949043773492
681.62,0.8717958023613321
681.81,0.8954077225433525
682.0,0.8932881750146374
682.19,0.8878798557235501
682.38,0.9124990931362974
682.57,0.9154244305266013
682.76,0.899768875675927
682.95,0.896324686939982
683.14,0.893084374337358
683.33,0.8991150185560626
683.52,0.9126738993130663
683.71,0.9022720832015992
683.9,0.8940588276716221
684.09,0.8870513100664449
684.28,0.8938031572699765
684.47,0.9072968390163278
684.66,0.9075280642533933
684.85,0.9046387590475904
685.04,0.9021394363360321
685.23,0.8856728227018235
685.42,0.8986943766946034
685.61,0.9015378534448206
685.8,0.8899981201922987
685.99,0.9099096398970631
686.18,0.8802989012534037
686.37,0.8954143418331798
686.56,0.8920826422482222
686.75,0.8869955498218356
686.94,0.8834569526794812
687.13,0.8935127255124236
687.32,0.9053706937923879
687.51,0.9051216810491132
687.7,0.8905931971282396
687.89,0.8946326147290516
688.08,0.9038628191301448
688.27,0.9018943344734368
688.46,0.9152318100180656
688.65,0.9100065844027453
688.84,0.9190405507169267
689.03,0.9131077926375072
689.22,0.924912986832859
689.41,0.9161243414577169
689.6,0.9213066825523573
689.79,0.9167407847185006
689.98,0.914548023964135
690.17,0.914519708028086
690.36,0.9054330536601141
690.55,0.9053916393612903
690.74,0.9169441474796091
690.93,0.9412731174021948
691.12,0.923512357615488
691.31,0.9166359082718823
691.49,0.912926652114326
691.68,0.9076985475380803
691.87,0.8933898728048958
692.06,0.9029711429111362
692.25,0.9035377041733138
692.44,0.9073283250001796
692.63,0.9311415260858242
692.82,0.9089227353777132
693.01,0.8860603900237602
693.2,0.915570092498798
693.39,0.901285647436018
693.58,0.8953868777999309
693.77,0.90789653948839
693.96,0.8999943624009729
694.15,0.8923097953577878
694.33,0.8796454627602014
694.52,0.8919002618449002
694.71,0.8799932312729005
694.9,0.8990265169405084
695.09,0.905437566442061
695.28,0.8803186378988412
695.47,0.8835709660049377
695.66,0.8696264365971532
695.85,0.8718659076772997
696.04,0.8832074813400254
696.23,0.8974463857664498
696.42,0.8904640607123124
696.6,0.896462335441917
696.79,0.8742628770419505
696.98,0.8985280858465619
697.17,0.8976160671572307
697.36,0.8834835099569515
697.55,0.8813150491001147
697.74,0.8867861426287114
697.93,0.8916011787255422
698.12,0.8922325224544422
698.31,0.8902350235682277
698.49,0.8710799312643397
698.68,0.8787809664796429
698.87,0.8701911523923375
699.06,0.8795112792769296
699.25,0.875938068246895
699.44,0.8796418038985946
699.63,0.8818143909343177
699.82,0.9005905078101999
700.0,0.90491719912915
700.19,0.8904343471045928
700.38,0.8828318195051508
700.57,0.8987835619018101
700.76,0.8914674973502693
700.95,0.8985559336144148
701.14,0.8908988710023543
701.33,0.8910018925678582
701.51,0.9073213032750526
701.7,0.8827337219640817
701.89,0.9089763842665546
702.08,0.8962458529906182
702.27,0.907239160443526
702.46,0.9037134431188757
702.65,0.9138727197075076
702.83,0.9217098843198328
703.02,0.9027872479037328
703.21,0.9258889293970025
703.4,0.9154911450464254
703.59,0.9144658291062323
703.78,0.8927858317344571
703.97,0.913183538503485
704.15,0.9076344296799665
704.34,0.8947936564224875
704.53,0.8967055153668647
704.72,0.8837599448257433
704.91,0.8776233182289829
705.1,0.869308238761952
705.28,0.8905861509665438
705.47,0.8902668825851083
705.66,0.8937646079166155
705.85,0.907842952984473
706.04,0.9152016128217715
706.23,0.9170824812212456
706.41,0.9167543878235971
706.6,0.9173975993911028
706.79,0.9005965459328329
706.98,0.9011536341683382
707.17,0.9046273891510553
707.35,0.9218703223307424
707.54,0.9077806799125971
707.73,0.9229160636258932
707.92,0.914296612516394
708.11,0.907464926156137
708.3,0.8906479286265161
708.48,0.8812796754090291
708.67,0.9155505938998014
708.86,0.890081704596463
709.05,0.9114785863965337
709.24,0.9117627894426511
709.42,0.9050731653221544
709.61,0.898649450845967
709.8,0.8891522837579533
709.99,0.8899263753469074
710.18,0.8845320662701723
710.36,0.8953747852050551
710.55,0.8831615201872037
710.74,0.902297578414235
710.93,0.8995826644751185
711.12,0.9035099380294939
711.3,0.909555350516968
711.49,0.8961094731838642
711.68,0.9098083040331132
711.87,0.9241149065928639
712.05,0.9076885585279166
712.24,0.9113770926016511
712.43,0.904458647313863
712.62,0.9010585638147153
712.81,0.9058967355686918
712.99,0.8893192668063296
713.18,0.9003474297132588
713.37,0.9088884632060291
713.56,0.8817569440650427
713.74,0.8945919275163574
713.93,0.8894502326217133
714.12,0.8877016686307636
714.31,0.903522843825025
714.49,0.9055421885469821
714.68,0.8882152764226086
714.87,0.8977848175534712
715.06,0.8819910157074377
715.24,0.8754016606778713
715.43,0.8769874727180315
715.62,0.886269950750079
715.81,0.8678973770447709
715.99,0.8877831585172389
716.18,0.8742105635666878
716.37,0.9029021732017767
716.56,0.8991060359269615
716.74,0.8932727190116854
716.93,0.9080203390481102
717.12,0.9146246791956254
717.31,0.9147747515210292
717.49,0.9085345025224997
717.68,0.8978568461686295
717.87,0.9014735521828913
718.06,0.8895011108091058
718.24,0.9070935887100003
718.43,0.9010568486320972
718.62,0.9120811475267557
718.8,0.9027947543441628
718.99,0.9267630199580309
719.18,0.9121566560528702
719.37,0.92927616891091
719.55,0.9153095440883375
719.74,0.8906680283383028
719.93,0.9257667993795398
720.11,0.9206489590041246
720.3,0.9085900621038648
720.49,0.9036607839816593
720.68,0.8923997980826414
720.86,0.9001380167567663
721.05,0.8817863001898119
721.24,0.9009552436794501
721.42,0.8908978645622445
721.61,0.9193241818107917
721.8,0.9156115173429287
721.98,0.8867668959802885
722.17,0.8987724631512738
722.36,0.8953831262626948
722.55,0.8929137661345972
722.73,0.8756253598979029
722.92,0.8676595520199196
723.11,0.9054141667917429
723.29,0.8968592640370853
723.48,0.8883593691385828
723.67,0.9092077034871533
723.85,0.896965929731612
724.04,0.9009404733676649
724.23,0.900473872752206
724.41,0.8864909922700193
724.6,0.8926302912299708
724.79,0.902432701147018
724.97,0.877732019910732
725.16,0.8898613405642382
725.35,0.8808144202127264
725.53,0.880388355845006
725.72,0.8918715842465951
725.91,0.8998957549718635
726.09,0.8958776264681453
726.28,0.8808276393610849
726.47,0.8941658294107506
726.65,0.8896167624507143
726.84,0.8991057193933193
727.03,0.9290049404591127
727.21,0.8881444781756346
727.4,0.8713331663342039
727.59,0.8912537450042284
727.77,0.8803861372241478
727.96,0.880513943463032
728.15,0.8867595023449748
728.33,0.8838482574219355
728.52,0.8886062566662105
728.7,0.8968235763899742
728.89,0.8814864743613592
729.08,0.8736526524358237
729.26,0.8932173338021083
729.45,0.8812724500192118
729.64,0.8903936222997012
729.82,0.8824483510519124
730.01,0.8939436938107248
730.2,0.9115096221741519
730.38,0.9005404535158548
730.57,0.8876859135308254
730.75,0.9103492976068372
730.94,0.9094694357637888
731.13,0.908657482238244
731.31,0.9145089421570731
731.5,0.9085320032719874
731.68,0.9117963850433944
731.87,0.916650355476484
732.06,0.8957407245411336
732.24,0.8919658507163011
732.43,0.894470390290894
732.62,0.9036661660803635
732.8,0.8871116555735477
732.99,0.89260179536347
733.17,0.9045780843826615
733.36,0.9131324180680657
733.55,0.9125134446764676
733.73,0.9187452422385265
733.92,0.9050900260302391
734.1,0.8968204874427812
734.29,0.8871583877903751
734.48,0.9034076235460263
734.66,0.8954016882668009
734.85,0.8765458919449086
735.03,0.8901276959030114
735.22,0.8908875811019896
735.4,0.8818393225598481
735.59,0.8832660735472367
735.78,0.8694905146166748
735.96,0.8615815968152032
736.15,0.8784046572061811
736.33,0.8736440963390543
736.52,0.8672316919644323
736.7,0.8814326203921138
736.89,0.8815691501607072
737.08,0.8819092694648387
737.26,0.8818410853906955
737.45,0.8686089602740431
737.63,0.884853189857564
737.82,0.8676987664111334
738.0,0.8992707467747658
738.19,0.8994438844457447
738.38,0.8995718473157246
738.56,0.8970085231815147
738.75,0.9047361612943268
738.93,0.8788308079803184
739.12,0.8813917411125405
739.3,0.89007772496803
739.49,0.9220293227388594
739.67,0.9040229652112337
739.86,0.9075965072809299
740.04,0.8962464157051607
740.23,0.8762066806147281
740.42,0.9059910353798152
740.6,0.8814188479822586
740.79,0.8870506424591468
740.97,0.873208551040263
741.16,0.9140492597153589
741.34,0.8926439877676665
741.53,0.9017310210730282
741.71,0.9253241517183324
741.9,0.9155003164772959
742.08,0.9282607347121075
742.27,0.9004240563909209
742.45,0.8842387956546233
742.64,0.9056460441184802
742.82,0.9071186954724558
743.01,0.9069576231961722
743.19,0.924479047693436
743.38,0.941106785920029
743.57,0.9200715895598227
743.75,0.9088847173897056
743.94,0.9367769230575285
744.12,0.9212295399257425
744.31,0.9396591259745527
744.49,0.9194024580972249
744.68,0.8962989282162248
744.86,0.9122172815790797
745.05,0.9097525900704052
745.23,0.9157095323994545
745.42,0.9110432267550047
745.6,0.9268648539953039
745.79,0.9372585015775499
745.97,0.8906533306064838
746.16,0.9237919047698089
746.34,0.9091593676802814
746.52,0.8797735094621658
746.71,0.8898940907090337
746.89,0.9010199419244819
747.08,0.9033773073341329
747.26,0.9063950151144184
747.45,0.8774615243935027
747.63,0.8938878173240555
747.82,0.9158415915530896
748.0,0.9049729160584943
748.19,0.9204341835841459
748.37,0.9046331165300863
748.56,0.9168724970441283
748.74,0.9010745666022537
748.93,0.8766654859202196
749.11,0.9130001407255035
749.3,0.8840185034911815
749.48,0.9045784026283205
749.67,0.9106770324887659
749.85,0.9087437745838893
750.03,0.9042313914320728
750.22,0.9096835210328484
750.4,0.9121517010025479
750.59,0.896642244732498
750.77,0.9119610827168204
750.96,0.9326152583125676
751.14,0.9327010729199259
751.33,0.900664209449882
751.51,0.9403111101706156
751.69,0.9190890555539039
751.88,0.9189752829853819
752.06,0.9266493458534173
752.25,0.9204302436864994
752.43,0.9303435675573738
752.62,0.9137458699385439
752.8,0.9322726747800666
752.99,0.9128606053979188
753.17,0.9199468801866577
753.35,0.928429704542517
753.54,0.9223724300421963
753.72,0.9215278032019008
753.91,0.9285551411787366
754.09,0.9293834784612924
754.28,0.9014759499629852
754.46,0.9218503375233706
754.64,0.9089357191745252
754.83,0.8799730155160782
755.01,0.8996175161128815
755.2,0.8793410960483395
755.38,0.9126868043492592
755.56,0.8988437147946351
755.75,0.9098215082190558
755.93,0.913878793368382
756.12,0.9027887837515782
756.3,0.8934897691721183
756.48,0.9118389819204994
756.67,0.8796311903809213
756.85,0.8938870284523571
757.04,0.9094135944343232
757.22,0.897419645444336
757.4,0.9244697998410882
757.59,0.9206976268469766
757.77,0.9463210509919705
757.96,0.9373795211896042
758.14,0.9374654338130458
758.32,0.9073683343911788
758.51,0.9277596052871144
758.69,0.9054412892602689
758.87,0.9191837555980343
759.06,0.9310448153764967
759.24,0.9394077924864992
759.43,0.9411992642716577
759.61,0.9334846789379624
759.79,0.9221834310917764
759.98,0.9338582164635088
760.16,0.9260238581646763
760.34,0.9218807518106524
760.53,0.9245603793948717
760.71,0.9349400308558659
760.9,0.9408926588809673
761.08,0.9372521851840471
761.26,0.9411071039612189
761.45,0.9414137145220057
761.63,0.945404525445007
761.81,0.9281545653534683
762.0,0.9258692239501115
762.18,0.9533420245580784
762.36,0.9277518796781463
762.55,0.9271289398918661
762.73,0.9121947306588709
762.91,0.9240989192281227
763.1,0.9321630672634061
763.28,0.9187396578517671
763.46,0.9151206102477113
763.65,0.920072450129161
763.83,0.920962114601154
764.01,0.9285442562947883
764.2,0.9153354571116797
764.38,0.9251228261100695
764.56,0.9331954563276142
764.75,0.9276867328587425
764.93,0.9065192152307712
765.11,0.9068517698795316
765.3,0.9172224065248525
765.48,0.9159609889313448
765.66,0.9169598456651834
765.85,0.9239557498582588
766.03,0.8912573767194212
766.21,0.9013284135569909
766.4,0.9169311373186212
766.58,0.90942971595009
766.76,0.9059718348862884
766.95,0.9241032848888057
767.13,0.9360104162383088
767.31,0.9172609180568252
767.49,0.9142333501121176
767.68,0.942468142336312
767.86,0.94130015412943
768.04,0.9113875098418557
768.23,0.9452665788053317
768.41,0.902238777527359
768.59,0.9075750636969266
768.78,0.9115053129557248
768.96,0.9183872899627854
769.14,0.9167425081359896
769.32,0.911928058276
769.51,0.9532661758412411
769.69,0.9522221060603356
769.87,0.9151822547573385
770.06,0.9143146613235201
770.24,0.9174111582266588
770.42,0.9181404986931526
770.6,0.9214565565798324
770.79,0.9096886766553082
770.97,0.910680598639131
771.15,0.9082449625242698
771.33,0.9065790301931476
771.52,0.9006705598116959
771.7,0.9243840199792681
771.88,0.8975503157348053
772.07,0.8950386565439921
772.25,0.9134207635639597
772.43,0.9179665652824991
772.61,0.8997090104654131
772.8,0.9075281174009072
772.98,0.9154356418495233
773.16,0.9106743027478762
773.34,0.904909052942268
773.53,0.9087520983092267
773.71,0.9099456218407183
773.89,0.9122458024450657
774.07,0.9143839232066012
774.26,0.9117937153847737
774.44,0.9105118629949386
774.62,0.9043963304218531
774.8,0.9023928660134896
774.99,0.9267450781712911
775.17,0.9219162859854818
775.35,0.889044423104573
775.53,0.9173217208804122
775.71,0.8957766652305613
775.9,0.9010237399091244
776.08,0.9086156675573679
776.26,0.9212850516197434
776.44,0.90868753686273
776.63,0.9203506861874338
776.81,0.89095720548253
776.99,0.8891639496714295
777.17,0.9022567867207566
777.35,0.8799650568017813
777.54,0.9115856368216065
777.72,0.9007222453010327
777.9,0.8940705231401481
778.08,0.8962598248016795
778.27,0.889865936562277
778.45,0.893528476413562
778.63,0.8871598788545462
778.81,0.9211505368732715
778.99,0.9141627535749591
779.18,0.9095643941699754
779.36,0.9083165127206955
779.54,0.9160548089035111
779.72,0.907321737091733
779.9,0.9134280807703955
780.08,0.9273594579608206
780.27,0.9020994708502824
780.45,0.9205014747019034
780.63,0.8999787624770448
780.81,0.8995881891711159
780.99,0.910382611647742
781.18,0.916998199044081
781.36,0.8953508426813228
781.54,0.9161563743734676
781.72,0.9017735197688623
781.9,0.9139706019695277
782.08,0.9238765913545542
782.27,0.9106947817483263
782.45,0.9192440227971717
782.63,0.9477778016150883
782.81,0.927181664025298
782.99,0.9144435312306197
783.17,0.9223085437321827
783.36,0.9325199821995157
783.54,0.9256189234455386
783.72,0.9030360474919098
783.9,0.9036601940975892
784.08,0.9481596778043024
784.26,0.9450372349667192
784.45,0.957362080386568
784.63,0.9395471055386821
784.81,0.9423030358934151
784.99,0.9333687803561048
785.17,0.9745461964830616
785.35,0.9571370772834725
785.53,0.9437250415590629
785.72,0.9595215808632346
785.9,0.919764658123104
786.08,0.9506890241794586
786.26,0.9544293950128498
786.44,0.9540955566298098
786.62,0.9583035299852456
786.8,0.9550995248162796
786.99,0.9420741030242995
787.17,0.9458725531124141
787.35,0.9170437207419853
787.53,0.9516789255803308
787.71,0.9461691853930783
787.89,0.9350656934306569
788.07,0.9027650087673557
788.25,0.9406163330541768
788.43,0.957122550470418
788.62,0.9259135175469988
788.8,0.9284600051232073
788.98,0.92259948278293
789.16,0.9213912756016139
789.34,0.9034703507012438
789.52,0.9595378632086257
789.7,0.9157925496184294
789.88,0.9242703860779288
790.06,0.9554951720594851
790.25,0.9233642747328382
790.43,0.9183978550915853
790.61,0.9294668748875988
790.79,0.929851037167696
790.97,0.9649881259145602
791.15,0.9413728144144589
791.33,0.9382893380582059
791.51,0.9379084700782041
791.69,0.9395252862491038
791.87,0.9058265012984547
792.05,0.9261228200391696
792.24,0.9166878141486893
792.42,0.9065511763603347
792.6,0.9095717083653568
792.78,0.8861699243393201
792.96,0.8878929739610155
793.14,0.904279878905787
793.32,0.8856990336326892
793.5,0.886292151468865
793.68,0.923799105814856
793.86,0.9201526836975736
794.04,0.911059984312795
794.22,0.9141067549506189
794.4,0.91151331755135
794.58,0.9163227071345231
794.76,0.9307557641690053
794.95,0.9131572268103634
795.13,0.9127979372127405
795.31,0.9117980489287419
795.49,0.928358375596954
795.67,0.8868520130930186
795.85,0.914231668336741
796.03,0.9099142947699606
796.21,0.9117615876982396
796.39,0.901647602621859
796.57,0.9021075152356969
796.75,0.9150947538824022
796.93,0.9213961681782704
797.11,0.9267375338864701
797.29,0.8973572854908768
797.47,0.9113180949650359
797.65,0.9357463477407714
797.83,0.9262481011105712
798.01,0.9057615355861097
798.19,0.9186354663283423
798.37,0.9494500695904808
798.55,0.9244683727248756
798.73,0.9106478804952173
798.91,0.9125288564701625
799.09,0.9181271001507302
799.27,0.9062234905013243
799.45,0.9333394032865321
799.63,0.8925560625220768
799.81,0.9274867859013445
799.99,0.8960960423023593
800.17,0.874661773562634
800.35,0.9047072573198448
800.53,0.861947475304668
800.71,0.8994228387736463
800.89,0.9012650292157042
801.07,0.868873337704989
801.25,0.8751541803706362
801.43,0.9051625885893717
801.61,0.8796064447023744
801.79,0.9055282885966022
801.97,0.8987979071426313
802.15,0.8737419995547938
802.33,0.905034576551995
802.51,0.9101140533347798
802.69,0.9166910433681187
802.87,0.9220648333680257
803.05,0.9069716865775197
803.23,0.9068784059761487
803.41,0.9406198863690395
803.59,0.8879073056861333
803.77,0.933299154698675
803.95,0.9471838511775184
804.13,0.9331899228537852
804.31,0.9182760490000255
804.49,0.8788410936679054
804.67,0.9138425828385539
804.85,0.892354010090263
805.03,0.8906663062730654
805.21,0.8889667517510067
805.39,0.9024335304174953
805.57,0.9138682562279148
805.75,0.9400100204815058
805.93,0.895787663697631
806.11,0.9187540286599518
806.29,0.8726837245363399
806.47,0.9025988281287536
806.65,0.9017916034101504
806.83,0.8978035298354425
807.0,0.9054426705911399
807.18,0.9312353813735655
807.36,0.8849004264480603
807.54,0.8952444600508214
807.72,0.905126803077723
807.9,0.8961170021286813
808.08,0.9278949112056611
808.26,0.895106487897168
808.44,0.9234618478761856
808.62,0.9009203236554022
808.8,0.886971477908913
808.98,0.8949028122022782
809.16,0.8998837141562316
809.34,0.9114982349083324
809.51,0.8992739147108858
809.69,0.8942556443352712
809.87,0.8865471064653768
810.05,0.90671381180288
810.23,0.9362983342907283
810.41,0.9387637138908741
810.59,0.9152481979189814
810.77,0.9174597974258066
810.95,0.9017073656055056
811.13,0.9100294148435883
811.31,0.9135105940283681
811.48,0.9261554218818426
811.66,0.9051671082696212
811.84,0.9016458771487361
812.02,0.909668205759765
812.2,0.9287561604819227
812.38,0.9102943613895991
812.56,0.9261262564411784
812.74,0.915950859730176
812.92,0.9100888716180272
813.1,0.9337141072452549
813.27,0.9302132852106793
813.45,0.915733019750878
813.63,0.9163893240035234
813.81,0.928728997096981
813.99,0.9099383642285503
814.17,0.9192432433340078
814.35,0.941224095301938
814.53,0.9182770339761478
814.7,0.9276365156387913
814.88,0.9185462584767877
815.06,0.908050773070631
815.24,0.923013210785783
815.42,0.8812310475742985
815.6,0.8935990098968531
815.78,0.8929260389166417
815.95,0.9322777698831666
816.13,0.8964978092628346
816.31,0.9017042143078887
816.49,0.8910498442975405
816.67,0.9028217705142759
816.85,0.8931345213212954
817.03,0.9166964426898189
817.2,0.9037777259175545
817.38,0.9140070285529424
817.56,0.89199679706638
817.74,0.9213189336094443
817.92,0.9055379870161147
818.1,0.9021907107451267
818.27,0.8824227034146788
818.45,0.8658423875406905
818.63,0.9046801840689883
818.81,0.8883622830733721
818.99,0.914525013231771
819.17,0.9237420809049312
819.34,0.9069994529911439
819.52,0.9380291429533285
819.7,0.9252236574871303
819.88,0.957309700784925
820.06,0.9158479098194867
820.24,0.915807599439681
820.41,0.923261438950509
820.59,0.8925726663890907
820.77,0.923675252994104
