Wavelength [nm],#3-591-Oriel-53915.csv
606.69,0.002044237602780455
606.89,-0.00032002776836252754
607.08,-0.00032485950074955753
607.28,-0.00022557276390168014
607.47,0.004383521784578656
607.67,0.0022029334667463293
607.87,0.0013259963512852115
608.06,0.0004870465159843194
608.26,0.004481303680416873
608.45,0.003987281610960756
608.65,-4.784674978981251e-05
608.84,0.0014977282220209587
609.04,0.0015846237016248546
609.24,-0.0014694243022632936
609.43,0.002100244594002606
609.63,0.00039813316225031746
609.82,-0.00022569355823070025
610.02,-0.00048799956057814106
610.21,0.002930296112641783
610.41,0.0025989944717836407
610.61,0.0027108492532924005
610.8,-0.0012716129334904528
611.0,0.0007437113755628793
611.19,0.0030199579418149973
611.39,0.001616104775204078
611.58,0.002123229718599502
611.78,0.002335873835514999
611.98,0.0027400898413729485
612.17,0.00021638538141939705
612.37,0.0029203251807981044
612.56,0.006334560961426637
612.76,0.0003093927470004168
612.95,0.001722283188155226
613.15,0.0021949490443865785
613.34,0.0006427703805714408
613.54,0.003521831291176241
613.73,-0.0009754880103240382
613.93,0.003011274644676619
614.13,0.0029206784215109233
614.32,0.0027970838184267284
614.52,-0.002481103085919185
614.71,0.0005506734347360183
614.91,0.0003800615375583694
615.1,0.002225693620071471
615.3,0.0018240050555100784
615.49,0.00045496953259583327
615.69,3.965365108722469e-05
615.88,0.0017792644892014565
616.08,0.001393920630847263
616.27,0.0010233662225389137
616.47,-0.00029412672994338706
616.66,-0.0010477781417776457
616.86,-0.00037959749399322064
617.06,0.0002872941269637628
617.25,-0.00021021514009508097
617.45,-0.002494085106870677
617.64,0.0004495859286993993
617.84,0.0016926100070101628
618.03,0.000957333659148994
618.23,-0.001845339729018207
618.42,0.0017420204577232475
618.62,0.002236438098222303
618.81,-0.0006963135907432257
619.01,0.0011710505135244286
619.2,0.0012772969889230676
619.4,0.0002844921696846945
619.59,0.0007843356873333542
619.79,0.0019658014693665284
619.98,-0.0006994543901751849
620.18,-0.001498307532056826
620.37,0.0034968773332630454
620.57,0.003716951811356098
620.76,0.00020325113052894434
620.96,0.002114589172144763
621.15,0.0008736596856926029
621.35,0.00020325113052894434
621.54,0.0020368123213522814
621.74,0.0021530997585333324
621.93,-0.0005441794239013765
622.13,0.0006203031152835015
622.32,0.002213225760756885
622.51,-0.0002929789870453081
622.71,0.001282485176576534
622.9,0.0014642974613115881
623.1,0.0014546659075369216
623.29,0.0020285390970123584
623.49,0.0006283898485843714
623.68,0.0029484483495297196
623.88,0.001709714972398516
624.07,0.002256832036671972
624.27,0.0008672200072511661
624.46,0.0014547870340944965
624.66,-0.0025452374190386845
624.85,0.002193783296899462
625.05,0.0012197107439144107
625.24,0.0020407189882257477
625.43,-0.0019948988414581485
625.63,-0.0005452701941492325
625.82,0.0019483899132824683
626.02,0.002383831508439791
626.21,0.00020805969344660753
626.41,0.0005427297890473602
626.6,0.0002089569217208472
626.8,-0.0012976905797042603
626.99,0.0008788659459221227
627.19,0.001936334508389154
627.38,-0.0005501405359005313
627.57,0.0024398040388852087
627.77,0.0026869840209062072
627.96,0.0018219929104360331
628.16,0.000982253824367845
628.35,-0.00047192100711688476
628.55,0.0008155376493126195
628.74,0.0002948843824036258
628.93,0.0003022009940377187
629.13,0.0021013510362042154
629.32,0.0007317621111290331
629.52,-0.0006497903316290144
629.71,0.0015267415525487377
629.91,0.0016701351874621106
630.1,0.0032827822059779636
630.29,0.0004760701954704819
630.49,4.106350078569552e-05
630.68,0.0010857314469728107
630.88,-0.00022271199853763724
631.07,0.003305660813242702
631.27,-4.540233417414824e-05
631.46,4.130103949357072e-05
631.65,0.0006502669162539525
631.85,0.0009091599031437103
632.04,0.0020068123037800516
632.24,-0.003150262397779333
632.43,0.002403963439106259
632.62,0.0003812281188707952
632.82,0.0020465869046666922
633.01,0.002505504036821258
633.21,0.0029285014475703857
633.4,-0.0010082474959756578
633.59,0.001099515509130866
633.79,0.0011731989360072488
633.98,0.0034845573424510446
634.18,-0.002341365725770988
634.37,0.0034981454059146203
634.56,-0.004308892428441433
634.76,0.00021718409908906317
634.95,0.0020584329977693244
635.14,0.001113455208558482
635.34,0.001995053085913115
635.53,0.004842323963688926
635.73,0.003285260330716426
635.92,0.0005811881760673916
636.11,0.0005773510849803706
636.31,0.0015695340419557135
636.5,0.001635132127273466
636.7,0.000220203106113861
636.89,0.002634306040576612
637.08,-0.001467206888304841
637.28,0.0017157573596418276
637.47,0.002359820898604666
637.66,4.229071021598638e-05
637.86,0.005155523641667798
638.05,-0.000756468024948446
638.24,0.0024271142701416037
638.44,0.000661084107913629
638.63,0.001373087422666066
638.83,0.0016659545400424455
639.02,0.0016750189275507867
639.21,0.0037209035124438424
639.41,-0.00022721447656797835
639.6,-0.0004079071125198289
639.79,-0.0013954097258474
639.99,0.0004088733745803163
640.18,0.0012178509304933973
640.37,0.0018628032783504717
640.57,0.0032295093510359783
640.76,0.002949925769841743
640.95,-0.000958340195380908
641.15,0.002087536169312654
641.34,0.00031673271008651266
641.53,-0.0009572075570669973
641.73,0.0009600926649382176
641.92,-0.0008699321689356349
642.11,0.0015123046909188104
642.31,0.002035903203508523
642.5,0.0021552072946087486
642.69,0.0030734412071010565
642.89,0.001494060140243928
643.08,-0.0008587987645487576
643.27,0.0026849451360808096
643.47,-0.0017449695924022272
643.66,0.00013337807531850485
643.85,4.190708591240872e-05
644.05,0.0013952530254542068
644.24,-0.0009504675540511412
644.43,-0.0007759449854678002
644.63,0.0035135233691190406
644.82,-0.0011413172236008507
645.01,-0.00013927763735314453
645.2,0.0034975520405984236
645.4,0.00013376613819775834
645.59,-4.8051102838182216e-05
645.78,0.0010541009285938382
645.98,0.001244860587248443
646.17,0.0012499428430675936
646.36,0.0023579070469819923
646.56,0.002102576236479415
646.75,0.000693418996341943
646.94,-0.0006095126283292702
647.13,0.002378604983951726
647.33,0.0006033509285533935
647.52,0.0008004957294997499
647.71,-0.001744464263882474
647.91,0.0006968468101225004
648.1,-0.0007025425461175676
648.29,-4.868373423449765e-05
648.49,0.0030165181687826664
648.68,0.0019961214580883086
648.87,0.003857977956419476
649.06,0.00042005121042673583
649.26,-0.0031078339354393392
649.45,0.001726529205578021
649.64,0.0005998276204114807
649.83,-0.000523336839270212
650.03,-0.0007106997149391217
650.22,0.0006149323625674061
650.41,0.0018488606776059051
650.61,0.0016381107459997521
650.8,0.003242985685583692
650.99,0.0011675566746558068
651.18,-0.0007033958256667185
651.38,4.443206828564831e-05
651.57,-0.0008895861996937959
651.76,-0.00014417702903724995
651.95,0.0008921253420858558
652.15,-0.00042513862592089084
652.34,0.003874196320168776
652.53,0.00041797009109596295
652.72,-0.0004262590470012351
652.92,-0.001949464230388615
653.11,0.0029576907227089767
653.3,0.0016316852651463397
653.49,-4.962958436404384e-05
653.69,0.0020360610320295054
653.88,0.001173710112221857
654.07,0.0007119199112379526
654.26,0.0019375589208910152
654.46,0.0017364298933761069
654.65,0.000621189431009131
654.84,-5.029996916987911e-05
655.03,0.0015579350063130598
655.23,0.0016643268317104156
655.42,0.00032982398336457063
655.61,0.00023467354586945898
655.8,-5.0569352426757546e-05
655.99,0.001103801278388101
656.19,0.00023209482982584472
656.38,0.0017522433663000813
656.57,-0.00023909458316426855
656.76,0.0013650202615423646
656.96,0.002699853085695012
657.15,0.0003310507413306768
657.34,0.0003277685145904578
657.53,0.002897751548677338
657.72,0.0013784124101659237
657.92,0.0005251464350636273
658.11,0.0028889600528204658
658.3,0.0011837366129700286
658.49,0.0020524095095088594
658.68,0.0010854193363932052
658.88,-0.000911890829214789
659.07,-0.003199777550064105
659.26,0.00023744701941777815
659.45,0.0017550737353130101
659.64,0.0008062862251048466
659.84,0.0017888987943135701
660.03,-0.0017632228880091565
660.22,0.00043824902063860637
660.41,-0.0005393154658622395
660.6,0.0022971655617388368
660.8,-0.00034073159693362025
660.99,0.0012061760947517984
661.18,0.000627210183745742
661.37,-0.000638107348992683
661.56,0.0028473315259340748
661.76,0.0024931527203039
661.95,-0.0001469346154790221
662.14,0.0014969054325381548
662.33,0.0048856651291092155
662.52,0.0017939372258219397
662.71,0.0001383577376311095
662.91,-0.0009138147470865002
663.1,-0.00014733110568701155
663.29,-0.0040095478987294784
663.48,0.0018940010238032545
663.67,-0.0004388149417358979
663.86,-0.0005395259823708004
664.06,0.0032592937157804847
664.25,-5.215035052485215e-05
664.44,0.0037774394152756932
664.63,0.001200255768376605
664.82,0.00043547460951801433
665.01,0.0002404504929235143
665.21,0.00034383962322303896
665.4,0.0009269635132656508
665.59,0.002717643688693332
665.78,-0.0003466221652331216
665.97,0.002986358500510304
666.16,-0.0004468686011096074
666.35,0.0010427976925906953
666.55,0.0011335792917208938
666.74,0.00044813188849556065
666.93,0.0012308175120445846
667.12,0.001913169056920406
667.31,0.0011281167807813371
667.5,0.0013329304288619162
667.69,0.0010340446134658862
667.89,-0.0004537638431310603
668.08,-0.00025319492011033573
668.27,0.002204039669185892
668.46,0.002355018390798794
668.65,0.002563923378484121
668.84,0.0008443804954200913
669.03,-0.0007510398115690234
669.22,0.0001459188912162218
669.42,0.00390824649627287
669.61,-0.0020375004328840466
669.8,-0.0016609380269502066
669.99,0.0005503433947395026
670.18,-0.0004525395954173767
670.37,0.0045541944090877855
670.56,-0.0009548378631961329
670.75,0.0005501220504180931
670.94,-0.0001520343447373362
671.14,0.0008360470841837326
671.33,0.001041863887694879
671.52,0.0044212705922743135
671.71,0.001039898003545874
671.9,0.004115649427632365
672.09,-0.001726722816163369
672.28,0.0011355992378060218
672.47,0.0007455215761553739
672.66,-0.0012448519848473275
672.85,4.7442676752042085e-05
673.05,0.002483260894244044
673.24,0.00345282940687936
673.43,0.0012445745059304894
673.62,-0.000958005785646111
673.81,0.0005515083808605963
674.0,0.0023786462094586677
674.19,0.0025732481761771985
674.38,0.0036826706717541487
674.57,-0.0010612112600786932
674.76,0.001266310551066068
674.95,0.0017426834742155003
675.15,-0.0022755257271018597
675.34,-0.0008694430907143365
675.53,0.0006509321282947825
675.72,0.001353147703388582
675.91,0.0031012480042877876
676.1,0.0013602526546719906
676.29,-0.0002560405352594729
676.48,-0.0009751629781160724
676.67,0.0015760473056040413
676.86,-0.001661271901583284
677.05,0.002231826541947612
677.24,0.0033353519596255074
677.43,0.004438796217565296
677.62,0.00246475237444817
677.81,-0.003396877030573347
678.0,-0.0011573367748905906
678.2,0.0014878184173650602
678.39,-0.001756835633659568
678.58,-0.00015764697241771073
678.77,0.004219069579699579
678.96,0.0010538170731398322
679.15,-0.0007624486221464146
679.34,0.0022000395852322797
679.53,0.0012815352104294162
679.72,0.0024136246057284137
679.91,-0.0007797420555162891
680.1,0.0005609513676186161
680.29,0.0025397017390405173
680.48,0.0006687585662619336
680.67,0.001378627917344174
680.86,0.00116773620659667
681.05,0.0018685222590670673
681.24,0.003774118107397703
681.43,-0.002357009246784017
681.62,0.0003537562498464958
681.81,-0.0028311676300577992
682.0,0.0025960656095914783
682.19,0.0005612390800992633
682.38,0.0010830277900243173
682.57,-0.0016016526294817572
682.76,-0.00015683831667094955
682.95,-0.002092750619446112
683.14,0.0014992246738916193
683.33,0.0003591736103796375
683.52,0.001499069369686608
683.71,0.001394612884137651
683.9,0.00036338481849776
684.09,-0.00015556158280432845
684.28,0.0018119030503165928
684.47,-0.00046908596792107326
684.66,0.0037063193854297827
684.85,0.000874270930435881
685.04,0.0008735496942205177
685.23,-0.0010824868276479004
685.42,0.0004650513707791391
685.61,-0.0002601763944140865
685.8,0.0035671677626007646
685.99,-0.000575826021866399
686.18,-0.000969902273833175
686.37,-0.0004703526524116273
686.56,0.0006727912234216654
686.75,-5.3784114953114185e-05
686.94,-0.0016956989767130117
687.13,0.0015917762053698525
687.32,0.0034806138598380593
687.51,0.002016808851752817
687.7,0.000358617009297661
687.89,0.00025679123097194207
688.08,0.003263813009516132
688.27,0.0016061530487219715
688.46,0.002037704113918694
688.65,-0.0012163118616023017
688.84,-0.0022843485293719086
689.03,-0.0032389655918582737
689.22,0.002934185042303061
689.41,0.003963333552736462
689.6,0.00037064050904881774
689.79,-0.0026803353572754426
689.98,0.0016629516715544832
690.17,-0.0013254498937699246
690.36,0.002382326167795546
690.55,0.0010995174738671063
690.74,-0.0023836264690244597
690.93,0.0022801772036524135
691.12,0.002639980472759465
691.31,-0.001101282220594312
691.49,0.0009083962428268562
691.68,0.0019574290627326512
691.87,0.000257031610398448
692.06,0.0016158827637794341
692.25,0.0016363922060400834
692.44,-5.5558558153365465e-05
692.63,0.001873896814143932
692.82,0.0016327655540754455
693.01,-0.0025640360386376387
693.2,0.0015291664845325402
693.39,0.00026372451958567647
693.58,-5.537238304278744e-05
693.77,-0.0034318590216753943
693.96,0.004421488379834581
694.15,-0.002161044177771345
694.33,4.9968131012629314e-05
694.52,0.004881258492775811
694.71,-0.000909787525665712
694.9,0.002523930926683002
695.09,-0.0008035434230181939
695.28,0.0010138898676090146
695.47,0.0023506763603688124
695.66,0.0002594059189105446
695.85,-0.00026581012536179826
696.04,0.001945266600018718
696.23,0.0004707803705416515
696.42,0.0018418929972798274
696.6,0.004688845796024782
696.79,0.0024925709924329023
696.98,0.0007938422000704065
697.17,0.001223405132777249
697.36,0.0026906777004338336
697.55,0.003237668404812897
697.74,-0.002164005613446483
697.93,0.0033478346217911204
698.12,0.0031508327035898306
698.31,-0.0007032689412799452
698.49,0.0021650135184950628
698.68,5.081957228541471e-05
698.87,0.0036379428748442156
699.06,0.0036755695253364263
699.25,0.0005826356198365827
699.44,0.0017859880094249036
699.63,-0.0016714735566843218
699.82,0.004712597824912859
700.0,0.0014672183459885039
700.19,0.0012419486559965833
700.38,-0.001986260828322047
700.57,0.001142090406009024
700.76,0.0009166530758089651
700.95,-0.0008203541907635052
701.14,0.00037720552854312705
701.33,0.0036482999627916574
701.51,0.002232054435301214
701.7,-0.0010121414950120754
701.89,-0.0006041407817039243
702.08,0.0023061370909446396
702.27,0.0014632341420778906
702.46,-0.0028765367044133244
702.65,0.0022318110925442806
702.83,-0.0009325683467187593
703.02,0.0021078520897642077
703.21,-0.0009405904654831819
703.4,0.0020272492300598267
703.59,0.0011497398965273633
703.78,0.001769487451478216
703.97,-5.8854546393593215e-05
704.15,-0.0015994741021025972
704.34,-0.0013602753512872974
704.53,0.000824504414095735
704.72,0.002782684557692274
704.91,0.00501498595345873
705.1,0.00037585770533613206
705.28,-0.002795997748073389
705.47,0.0018002376989982166
705.66,-0.0009487517971663849
705.85,0.003689723772329178
706.04,-0.0015194946599519585
706.23,0.002184716509522874
706.41,0.0009415115438110752
706.6,-0.00028265635862216045
706.79,-0.0008399398839012816
706.98,-0.0034369688583164516
707.17,-0.0033288848175033847
707.35,0.0016385970871829005
707.54,0.0010703795924589708
707.73,0.005019058456624305
707.92,-0.0008412538339751551
708.11,0.0006212024862802514
708.3,0.0008244134340094202
708.48,-0.000611152884049144
708.67,0.0028303021800241703
708.86,0.0036864727250541128
709.05,-0.001613686168204505
709.24,0.0016081868422893621
709.42,0.0007176316798285705
709.61,0.001941576806611839
709.8,0.0036954269240743703
709.99,0.000723893266183083
710.18,-0.0008326937942629622
710.36,0.0029183955685121066
710.55,-0.0006082616736179416
710.74,0.00283439654892907
710.93,-0.0021716807865252543
711.12,0.0019625138440664204
711.3,0.004097673270067752
711.49,0.0016484901133618712
711.68,0.0010758509662432906
711.87,-0.002957639123018529
712.05,-0.0040972345784811015
712.24,0.005253080222614476
712.43,0.003289393122426214
712.62,0.0012853672486490386
712.81,-0.0015357081754308697
712.99,-0.0012954451662919061
713.18,-0.0038229162522542283
713.37,0.002334373704065736
713.56,-0.001859574786674999
713.74,0.0032585198045135175
713.93,-5.874992156685205e-05
714.12,-0.0022961627487325196
714.31,-0.00028601314358551
714.49,0.003378382557600128
714.68,0.0003931405328704233
714.87,0.0003973255257152007
715.06,0.0015054217291245887
715.24,-0.0011882863465614553
715.43,-0.0009451769466120486
715.62,0.0021903690931758695
715.81,0.0002799785961050009
715.99,0.002668557764153483
716.18,0.001987066272771796
716.37,0.000749811088451455
716.56,0.0012074093706746813
716.74,0.0031834190429067574
716.93,0.0012145517569694913
717.12,0.0015605291548099138
717.31,0.0014480423444837233
717.49,-0.0007607106168797239
717.68,0.0006286253934074972
717.87,0.0029215240114946603
718.06,-0.0020345697321323773
718.24,-0.0005305831230737869
718.43,0.004494054359778996
718.62,0.004174818238125947
718.8,-0.0038607664921501686
718.99,0.006189814340176351
719.18,-0.0017223432567425704
719.37,-0.0017594704947819172
719.55,0.000414055577843526
719.74,0.004192582432650192
719.93,0.00017530271864942795
720.11,0.0018600873518817376
720.3,-0.003733217027899244
720.49,0.00501922752917217
720.68,-0.0037527685498728552
720.86,-0.0007855139966476033
721.05,0.0022857649585011036
721.24,0.00041724082318804457
721.42,0.0008918231794161933
721.61,-0.0034662385913723785
721.8,-0.0016545984948036936
721.98,-0.001518921099397093
722.17,0.002621808226302157
722.36,0.0027335687227578506
722.55,0.0011194675535105962
722.73,-0.0010288686393808862
722.92,-0.003581730515609664
723.11,-0.0003094262322140389
723.29,-0.002615422734906253
723.48,-0.0021133085530233102
723.67,0.00042589231059157143
723.85,-0.001560932149421043
724.04,0.0013925660813871735
724.23,0.001536154120521863
724.41,0.0005404942369747676
724.6,0.0010430650788455377
724.79,0.005696069980666258
724.97,0.004928620209752198
725.16,0.0009022702718670266
725.35,0.0022464320665381413
725.53,0.0025605267075075513
725.72,0.0047270822697950765
725.91,0.0010354156105500765
726.09,0.00740753796633098
726.28,-0.00313641713066224
726.47,0.0014133263959645126
726.65,5.7730435882423333e-05
726.84,-0.0005662053225099172
727.03,0.0010606966186973614
727.21,-0.0009602454704904542
727.4,0.004569956037698523
727.59,0.002181320406191775
727.77,-0.0037110416059054794
727.96,0.0021499150790183475
728.15,-0.0008044852601900309
728.33,0.0051189743047825535
728.52,0.0034039180938058725
728.7,0.002627905103084414
728.89,0.0020041711620822594
729.08,0.003259813660386691
729.26,0.006128386420319173
729.45,0.0050209500042618545
729.64,-0.0003128330526142426
729.82,0.0020641998149027252
730.01,0.003391730430932302
730.2,-0.0005644411069142866
730.38,0.0010531799998658418
730.57,-0.002168203274507522
730.75,0.003094305123137702
730.94,0.004420253923592297
731.13,0.002219562585769853
731.31,0.0012049179690199303
731.5,0.00119988060436068
731.68,0.0005723919213073979
731.87,0.007998393597232277
732.06,0.0005576153979009844
732.24,-0.00231682946542904
732.43,-0.003479162982396876
732.62,0.0003140664751181228
732.8,0.001955790317087228
732.99,-0.0004458638965232111
733.17,0.002629075795086391
733.36,0.0024984018628394504
733.55,0.0010979527726454558
733.73,0.004208040447906684
733.92,0.0009543655215352607
734.1,-0.005016678893746745
734.29,0.0037157322006087265
734.48,-0.0003283072283164233
734.66,0.0027692400479710924
734.85,-0.00019397101570982168
735.03,0.0013346837588105913
735.22,0.003930010461779714
735.4,0.003524449861389488
735.59,0.003751681113058264
735.78,0.0024623830390801574
735.96,0.0009418531516256652
736.15,-0.0023641269551320687
736.33,0.003697335162615018
736.52,0.00018909176313506326
736.7,6.040181500538356e-05
736.89,0.0009659642923416337
737.08,0.0031791249765759804
737.26,6.207268759101155e-05
737.45,-0.000827215810350174
737.63,0.002017510736056032
737.82,-0.0012299209256954064
738.0,0.002557133969160393
738.19,0.0030691482631443087
738.38,-0.0023071857021718174
738.56,0.0005727585350467911
738.75,-0.001402813582992929
738.93,0.0012326750171465005
739.12,0.0036906253453404215
739.3,-0.0015140614023940542
739.49,0.001656541235549466
739.67,0.00046016255898068554
739.86,0.00019420877966136015
740.04,0.0098868811863692
740.23,0.003042492783113867
740.42,0.0031077540487724543
740.6,0.0008488551779458134
740.79,-6.969080512791064e-05
740.97,-0.0004617324521664426
741.16,0.0036325722388146366
741.34,0.0004646591785114684
741.53,0.004475078788799852
741.71,0.004090685091142946
741.9,6.432664974532584e-05
742.08,0.0007548106149895219
742.27,0.0016804246283266232
742.45,-0.0016670647264324235
742.64,0.003563002295446925
742.82,0.00047205230241676637
743.01,-0.005987085615953046
743.19,0.004844160112239504
743.38,0.00034325062841845944
743.57,0.004628549570248754
743.75,-0.0007586687904785779
743.94,0.0018884527042188945
744.12,0.0014245648617447865
744.31,0.006322058387392498
744.49,0.0014476069232509795
744.68,0.0032110698989632606
744.86,0.0003352869778344614
745.05,-0.002249893381004627
745.23,-0.0019977771699426234
745.42,0.0015845387968535854
745.6,0.001046760510569162
745.79,0.0017504770011961058
745.97,0.0023820698848396535
746.16,0.006218471924829077
746.34,0.0046068894905983366
746.52,-7.199660293579083e-05
746.71,0.004419373963635514
746.89,6.54161038468219e-05
747.08,-0.003074563692264789
747.26,6.544335877298744e-05
747.45,-0.0014351282324093773
747.63,0.003096714963919583
747.82,0.004633034306361826
748.0,0.0011751760892834474
748.19,0.0021825895224538835
748.37,0.003189003731139476
748.56,0.0026113378338863727
748.74,0.0014714066414979188
748.93,0.0007556446055868075
749.11,0.0023262890989554363
749.3,0.003465456736806131
749.48,0.003485198791579175
749.67,0.0009218960824797267
749.85,-0.0010836715600158792
750.03,0.0013517821910782432
750.22,0.0013577897060666388
750.4,0.0034842063481901695
750.59,0.0013502404843430107
750.77,0.003232585204001643
750.96,0.003291777301543563
751.14,0.002239132709610888
751.33,0.000496139112265747
751.51,0.005089514238098021
751.69,-0.0035567141781924698
751.88,0.005276911650894229
752.06,-7.710961682814527e-05
752.25,-0.001822507735061893
752.43,-0.0022868482125025964
752.62,0.0008039447735925607
752.8,0.004320361701757417
752.99,0.0019499571738377766
753.17,0.0013886464309993617
753.35,0.0015357141915079441
753.54,0.005781236087599984
753.72,0.0013970445053916002
753.91,0.0005177474712194165
754.09,0.002300050428913153
754.28,0.0028891321555124944
754.46,0.00259083526032374
754.64,0.0021427829546755922
754.83,0.003011150941150021
755.01,0.0054642865034440855
755.2,-0.001091843723933073
755.38,0.0005172074655815909
755.56,-0.00022510247459122136
755.75,0.0020246909575517788
755.93,0.0023051909942657027
756.12,-0.0014250830760490763
756.3,0.00444615689349683
756.48,-0.0016199436257404388
756.67,-0.002624276142998002
756.85,0.00433452808954922
757.04,0.004154456343936986
757.22,-0.0005435183086995557
757.4,-0.003318515988482498
757.59,0.005370628273278286
757.77,0.0013218789203813584
757.96,0.0017649471207674399
758.14,-0.0029039825321306918
758.32,-0.001318922900028308
758.51,-0.003530342172059503
758.69,0.0036029360201389
758.87,0.005326643947508412
759.06,0.0030036728820998803
759.24,0.0008500345658368877
759.43,-0.0007101211154146984
759.61,0.0030545628555450847
759.79,0.0009951944114218948
759.98,0.003505393322862611
760.16,0.008189068853412473
760.34,-0.0047697702113884315
760.53,0.0008545486314580706
760.71,0.0008536153500356156
760.9,0.0016548827568720903
761.08,0.0014710360104922416
761.26,0.004929339004317474
761.45,-0.0008754338010857139
761.63,-0.0007084548088550599
761.81,-0.0033479314706117563
762.0,0.00555162231227616
762.18,0.0022733938328470715
762.36,0.00194605274605612
762.55,0.0022389243368237167
762.73,-0.0002367454574117143
762.91,-0.0017713494587850306
763.1,-0.006536391764542687
763.28,-0.0019065406441293761
763.46,0.0012932234541861236
763.65,0.006896401225323727
763.83,-0.0025171475541487954
764.01,0.0009734864288199662
764.2,0.006949098035550846
764.38,-0.0017474539241926622
764.56,0.0011421319099118082
764.75,0.0005273434404760468
764.93,0.002621546771967537
765.11,0.0024509029910222825
765.3,0.0029198930864936796
765.48,0.00022039238466177363
765.66,0.003368256006866999
765.85,-0.0003777975424350417
766.03,0.00124990910958174
766.21,-0.0021332998118111547
766.4,0.002138982274041757
766.58,-0.003588979480342713
766.76,-0.0012530394530384959
766.95,-0.0009420394037175984
767.13,0.003187783350360841
767.31,0.0005003585470832264
767.49,-0.002698049453240351
767.68,-0.0011134820707042437
767.86,-0.0024015758937181095
768.04,-0.0012209308013909595
768.23,0.0035340204664616164
768.41,-0.001346163130172292
768.59,0.0021764487097419034
768.78,-0.0019064090522242481
768.96,0.0033313915107464876
769.14,0.004004126045739621
769.32,-0.0012018335184322481
769.51,-0.0036373700435900075
769.69,0.0012010005788261869
769.87,0.001035444919764241
770.06,0.001977626229134279
770.24,0.0028367359044232897
770.42,0.004366472240785322
770.6,-7.350790209947024e-05
770.79,-0.001181357569681905
770.97,-0.001317499466584299
771.15,0.0007652626118649469
771.33,0.004887545803704152
771.52,0.0043537868590182265
771.7,0.0006203594691160356
771.88,0.005491740424354222
772.07,6.292646490168864e-05
772.25,0.003787320880848421
772.43,0.0012906261718204353
772.61,0.001550485590305216
772.8,0.0018159028479854198
772.98,0.0001984258859909922
773.16,0.0038301383253367452
773.34,-0.0003406002801352465
773.53,-0.0014254136597191293
773.71,0.001130178846603302
773.89,0.005226023692284694
774.07,0.0007400073465555168
774.26,-0.00020339025229483502
774.44,-0.0026857924075891115
774.62,0.004029267963205288
774.8,-0.0004731233617319831
774.99,0.00046829497439421843
775.17,0.0010198965764964224
775.35,0.0030039849565126706
775.53,0.00248320151651801
775.71,0.005596071422308362
775.9,0.0025730157998285976
776.08,-0.0017891725802285199
776.26,0.0022238961747917366
776.44,0.003238445869684334
776.63,0.0016836006035127915
776.81,0.0033995756891690367
776.99,0.0034136998267840263
777.17,0.0019618083747712373
777.35,6.250080511533828e-05
777.54,0.0047374102637643654
777.72,-0.001962427696516066
777.9,0.0031592050520167403
778.08,0.002363060935055968
778.27,-0.0011454986155941395
778.45,-7.18108297570347e-05
778.63,-0.0030084614479331485
778.81,-0.0007503289096310057
778.99,0.002652946299524651
779.18,-0.00047773515551228406
779.36,6.419520045319406e-05
779.54,0.002122115642227393
779.72,-7.270939439998629e-05
779.9,0.0034391570501202976
780.08,0.0016148756940699328
780.27,0.0023135458386742665
780.45,-0.0006383529985605313
780.63,0.0021492373230727
780.81,-0.0013288913213714666
780.99,0.004966934951335527
781.18,0.0013234487677551037
781.36,0.0031229675340354525
781.54,-0.0010591274469866933
781.72,-0.0021605341428955305
781.9,-0.0003548925957692507
782.08,0.00643387451985157
782.27,0.0020677691684977506
782.45,0.006413066200915773
782.63,-0.0015315762677364795
782.81,-0.002867042425785104
782.99,-0.0010825807939925762
783.17,0.0015263125055381974
783.36,0.0013833729395860658
783.54,0.0061700298650975574
783.72,0.0032569485827555395
783.9,0.0034575123397423218
784.08,0.0036985308628618738
784.26,0.0052193766703721054
784.45,0.0012946069040204338
784.63,0.0014532051922419985
784.81,0.0057195127240902074
784.99,0.002522983170010723
785.17,0.0008596508382019625
785.35,0.006643944343250018
785.53,0.0013132719655192281
785.72,0.002886818175429726
785.9,-0.0014731111339730287
786.08,0.004012814257306349
786.26,0.0028533722303257683
786.44,0.00023288163406609108
786.62,-0.0010311627027030036
786.8,-0.0015390165980238475
786.99,0.006805701584205147
787.17,0.004214175641618126
787.35,-0.003103514706109327
787.53,0.001525532241570615
787.71,-0.001707146510731337
787.89,0.0028648529086485355
788.07,-0.000407770493077466
788.25,0.0008901405087671004
788.43,-0.0012463890151025601
788.62,-0.0023656834740111536
788.8,0.0023690416952516177
788.98,0.003385647969949778
789.16,-0.002712538776907699
789.34,0.0026902899861167237
789.52,0.0021025513827292483
789.7,0.0013987060632571565
789.88,-0.0021985602090415068
790.06,0.0014334993270770742
790.25,0.0029043814480766384
790.43,0.0019300544397607017
790.61,0.004792754977289675
790.79,0.009591762045607157
790.97,0.0016416102369642312
791.15,0.006423486392407997
791.33,-0.0035288145297871576
791.51,0.0025239898237347964
791.69,0.0011245556317483565
791.87,-0.00025708977998558426
792.05,-0.0012934995621383403
792.24,-0.00043618620621617405
792.42,-0.00043201322464379746
792.6,8.178866184384791e-05
792.78,0.0028279344838170453
792.96,-0.001284670923532918
793.14,0.003046170461365948
793.32,8.07514943649702e-05
793.5,-0.006837448121385785
793.68,-0.00044399785011566624
793.86,-0.0009617821441421642
794.04,-0.0021978493510886004
