Wavelength [nm],#22-BP520-∆28.csv
614.32,0.005136954903073008
614.52,0.003652592373411307
614.71,0.003018449549711979
614.91,0.0011450767965857482
615.1,0.0007122582518369793
615.3,0.0023337119465455624
615.49,0.0022844196715544763
615.69,0.0015543625826937575
615.88,0.0020278666979456367
616.08,0.0030018456738992883
616.27,0.0025004139807116013
616.47,0.001039487637832556
616.66,0.0011265946428243776
616.86,0.002889342958647394
617.06,0.0027702298978215397
617.25,0.001951143370014832
617.45,0.0015907249538695673
617.64,3.872173350402748e-05
617.84,0.0015272451917057086
618.03,0.006298468956602379
618.23,0.00462557694489173
618.42,0.0033646764712835153
618.62,0.0015851563998529963
618.81,0.0009365432479460837
619.01,0.0022230456802848743
619.2,0.0021028923456322328
619.4,0.004792145303859751
619.59,0.0011155857003658975
619.79,0.002287126066446578
619.98,0.0032370784577782988
620.18,0.0014936534997305056
620.37,0.0019325082238961116
620.57,0.003635208863523095
620.76,0.0021771835073689664
620.96,0.0030277954549323177
621.15,0.0031263871335828995
621.35,-0.0015239396992060747
621.54,0.0013709486431680293
621.74,0.0027224613742563735
621.93,0.0007060840458885703
622.13,0.0016166108632785666
622.32,0.004387053155613624
622.51,-0.0005420559240440744
622.71,0.002525908377302908
622.9,0.0052358357032321
623.1,0.0033696615453361924
623.29,0.0034377520578355823
623.49,0.004497359219646913
623.68,0.0020341034501420436
623.88,0.003964700138946265
624.07,0.003653426014059916
624.27,0.002440787880250356
624.46,0.00012250522893651712
624.66,0.004874847914041934
624.85,0.002525280378860625
625.05,0.0026525601040286264
625.24,0.0013735781636168905
625.43,0.0010573787315908017
625.63,0.0017932329415299142
625.82,0.003940674587829688
626.02,0.0007092764627132944
626.21,0.004754481990419566
626.41,0.0029749074206759265
626.6,0.0026610831268350297
626.8,0.002629950169523423
626.99,0.003732538539826579
627.19,0.001936334508389154
627.38,0.0020620419094938528
627.57,0.002782578781935158
627.77,0.0037115329629273633
627.96,0.0021614226501587446
628.16,0.0011535091164181805
628.35,0.0026009387451445443
628.55,0.0024515687407175714
628.74,0.0025885653920633047
628.93,0.004481030076358209
629.13,-4.5406232885785125e-05
629.32,0.0032368432745779664
629.52,0.0026298967507068405
629.71,0.0016141276245290853
629.91,0.0029567532794105658
630.1,0.0017058366210001663
630.29,0.0026514073805591247
630.49,0.004746752613723175
630.68,0.0027398512920580047
630.88,0.004709265801226218
631.07,0.003041004854881906
631.27,0.0009849526781045578
631.46,0.00047953344328027705
631.65,0.0036965341743911335
631.85,0.0024720029657789248
632.04,0.002631953450435402
632.24,0.002282893253102725
632.43,0.0008288118024311638
632.62,0.0026833184328242657
632.82,0.0020465869046666922
633.01,0.0016254912481461995
633.21,0.0034534601165169087
633.4,0.003626859713292795
633.59,0.002245650222138924
633.79,0.005092215942536124
633.98,0.0036611192564584066
634.18,0.0037484074744648307
634.37,0.005536525222320167
634.56,0.00439257264608666
634.76,0.0051387591422018455
634.95,0.0001290266813927471
635.14,0.005220425271161835
635.34,0.0016399227783198092
635.53,0.004117848451058979
635.73,0.003915807386991617
635.92,0.002018167057194541
636.11,0.0033431163158646423
636.31,-0.00013733826803194555
636.5,0.0017236553466273166
636.7,0.0036062665893551865
636.89,0.0020086061071014406
637.08,0.0016396316368760375
637.28,0.0040068148500336815
637.47,0.004855927146021257
637.66,0.004888612403058235
637.86,0.003921115889384128
638.05,0.002968762113937297
638.24,-0.002608901537723238
638.44,0.0027847014251980344
638.63,0.005189382947090645
638.83,0.0051834383030687665
639.02,0.004758228061574156
639.21,0.003990071135774414
639.41,0.0025581829047447782
639.6,0.0013034236010065847
639.79,0.001749676359974985
639.99,0.0027864572454302764
640.18,0.0014890625929851172
640.37,0.0009528413887327769
640.57,0.002592188065454799
640.76,0.002132299285279426
640.95,0.002500459197855836
641.15,0.002923619968835665
641.34,0.003966543835642969
641.53,0.004043032807659495
641.73,0.003527375833567231
641.92,0.0035122402970051577
642.11,0.002889529098241681
642.31,0.0007674967255102585
642.5,0.0015124435558641328
642.69,0.0019715605121102867
642.89,0.0018568893335069207
643.08,0.0013042459153566157
643.27,0.0023205292943473963
643.47,0.0018291806871175381
643.66,0.001311931533022817
643.85,0.0027098849218624823
644.05,0.004190949508449865
644.24,0.0031118314214117287
644.43,0.0053196903158073214
644.63,0.004152823647408489
644.82,0.0031401788555173696
645.01,0.00323156889868093
645.2,0.0009519751276467544
645.4,0.0012248268644268778
645.59,-0.00013892325650495535
645.78,0.0022486825391106516
645.98,0.004756397901986097
646.17,0.0010643705544839941
646.36,0.004394478082053571
646.56,0.0018218737262787063
646.75,0.002920906499275703
646.94,0.0020978652281944793
647.13,0.003219061087587824
647.33,0.0010695309122605709
647.52,0.005336298283404045
647.71,0.0065406403277736965
647.91,0.002095908532900936
648.1,0.003123343713150506
648.29,0.000687864734728297
648.49,0.00403839836819968
648.68,0.0004156774957955746
648.87,0.0007880595097031745
649.06,0.001829233469058653
649.26,0.0018048176260629972
649.45,0.004904553363537792
649.64,0.002824424553921973
649.83,0.004304164596756541
650.03,0.004103586266143974
650.22,0.004130882491176801
650.41,0.0048873725172478965
650.61,0.0018256317620129001
650.8,0.0024903612292821037
650.99,0.00444425885071608
651.18,0.0010717292346159506
651.38,0.004853270725948772
651.57,0.005738821655933315
651.76,0.0006102928829129903
651.95,0.0046598556132574
652.15,0.005488982020924659
652.34,-0.0002362355809765465
652.53,0.00041797009109596295
652.72,0.002773900216108939
652.92,0.005552574218497813
653.11,0.00220584432114254
653.3,0.003312754457403343
653.49,-0.0005189161303914319
653.69,0.0029843353944088006
653.88,0.005785270293556176
654.07,0.004904603760184794
654.26,0.002221502716361601
654.46,0.00023231301592003932
654.65,0.0021570708035097415
654.84,0.0034693291660778413
655.03,0.0014633497405880042
655.23,0.003474286544515521
655.42,0.0028952735368717617
655.61,0.0006145235939143414
655.8,0.0027228328194409267
655.99,0.0037980594003614305
656.19,0.000795608914468498
656.38,0.004123828837728619
656.57,0.0018409942797556306
656.76,0.0051380814865861265
656.96,0.002320543340743294
657.15,-0.0008133899561606447
657.34,0.0018385605901327787
657.53,0.0008055961394327888
657.72,0.002426184011032785
657.92,0.0006211298071528365
658.11,0.000329104763424835
658.3,0.005075351817651985
658.49,0.00243476490816422
658.68,0.0023154931782637072
658.88,0.0029160540635253
659.07,0.0017627784271622394
659.26,0.0006217862997563009
659.45,0.0029902901870016577
659.64,0.0009966450960850134
659.84,0.0029510733566952756
660.03,0.0006158101292037465
660.22,0.006025130743115915
660.41,0.0018018119175033345
660.6,0.00405885390977579
660.8,0.003038797901704669
660.99,0.0030437942466061334
661.18,0.002081054800877331
661.37,0.0033691364878219976
661.56,0.002460875690850627
661.76,0.0021995092562827946
661.95,0.00023751548431551146
662.14,0.0023676930150097783
662.33,0.0005296198889156271
662.52,0.0011140926607879596
662.71,0.004746448451594247
662.91,0.0028263058599017504
663.1,0.0025510814276488176
663.29,0.004197088467401112
663.48,0.0030612626930084353
663.67,0.0017897654692723274
663.86,0.0037542162533869597
664.06,0.0038435496983620903
664.25,0.0018217146254771175
664.44,0.0034828733122051064
664.63,0.0043762426213004415
664.82,0.0053052228575472555
665.01,0.00238105488116251
665.21,0.00608898997021601
665.4,0.0022971655617388368
665.59,0.0031133513987662642
665.78,0.004368287287234591
665.97,0.006220551970429027
666.16,0.002315979048641953
666.35,0.0002461016883578895
666.55,0.00172649564750341
666.74,0.0015506156495731249
666.93,0.004586366148861826
667.12,0.002600962699035149
667.31,0.0019148623814265815
667.5,0.0030150210047768422
667.69,0.0005402891985852347
667.89,0.005958759029774337
668.08,0.0028506938729350516
668.27,0.00024238438494168872
668.46,0.003960401042488145
668.65,0.003167881039169265
668.84,0.005828197432294492
669.03,0.0018426132022966858
669.22,0.0007410110930466655
669.42,0.0031161258175422713
669.61,-0.0013427438458168725
669.8,0.0016551545648324335
669.99,0.0019585856645134205
670.18,0.0014460419319810383
670.37,0.0008484398254411656
670.56,0.0016505105985561044
670.75,0.0028627324319915725
670.94,0.0006435524380764152
671.14,0.00024389144239245466
671.33,0.004524287668962875
671.52,0.0014387099888958665
671.71,0.003324029860183556
671.9,0.0039171672451565566
672.09,0.00526733729987042
672.28,0.003907472698791298
672.47,0.006333523452701739
672.66,0.0007423363687992882
672.85,0.0026651195283835813
673.05,4.781819449448719e-05
673.24,0.0016498493012731515
673.43,0.004637628509407544
673.62,0.004471055314436742
673.81,0.001962731667060087
674.0,0.0030880478222719337
674.19,0.003987607998473717
674.38,0.0019661008330412494
674.57,0.004683904430801742
674.76,0.0028909281833538825
674.95,0.0006454781902642984
675.15,0.003986802459442564
675.34,0.004533498494517672
675.53,0.002863884266510939
675.72,0.0036634351307494816
675.91,0.004322563473807803
676.1,0.004086569457333654
676.29,0.0052114993158291
676.48,0.0029137089361225953
676.67,-0.0013781711035519104
676.86,0.0042686914781270725
677.05,0.0015042114555629505
677.24,0.0023081803137011804
677.43,0.0010692044509170552
677.62,0.0047813225173588825
677.81,0.0004529898239462195
678.0,0.0033600682341207474
678.2,0.004572184711380613
678.39,0.001450389853111528
678.58,0.004379618360790494
678.77,0.002693046494666425
678.96,0.003267882761674078
679.15,0.004301113655844612
679.34,0.0026098978560947844
679.53,0.003439482299695903
679.72,-0.00015720926550721038
679.91,0.0032594186544252545
680.1,0.003636779379412978
680.29,0.0038888832890761507
680.48,0.004492466522109742
680.67,0.002299676528611227
680.86,0.0036108644506897885
681.05,0.0020708393722201905
681.24,0.001457547964486991
681.43,0.004154404465092952
681.62,0.006060779356178293
681.81,0.00220818497109827
682.0,0.0026979871234265908
682.19,-0.002003265592280652
682.38,0.004909899603212255
682.57,0.0042773808583032764
682.76,0.004870106506133121
682.95,0.0033101909657858967
683.14,0.0028460300359210247
683.33,0.0012904195929390604
683.52,0.0022241971333978013
683.71,0.0010840368773630722
683.9,0.0022477139705835325
684.09,0.001777794371013281
684.28,0.005960217219458134
684.47,0.0031561773107700165
684.66,0.0048556880783254585
684.85,0.001080680542886984
685.04,0.005101456027437254
685.23,0.003852499242776984
685.42,0.003793367536870197
685.61,0.0042668188495022085
685.8,0.0021184129956131658
685.99,0.003381900780343544
686.18,-0.001173475571021264
686.37,0.0012952443573559422
686.56,0.003271956872549262
686.75,0.0018787852400289962
686.94,0.005280469348811004
687.13,0.0036495013162408953
687.32,0.005664367080013725
687.51,0.0022239667533923077
687.7,-5.462870504326596e-05
687.89,0.0028546064496836874
688.08,0.0021230266130022085
688.27,0.004720618620993817
688.46,0.0021423562003161437
688.65,0.0035312891956971824
688.84,0.0025965619123336924
689.03,0.0041877187980983764
689.22,0.0025069474140405235
689.41,0.002694092818174801
689.6,0.0025061443746564895
689.79,0.0010994020325530301
689.98,0.005854935401615785
690.17,0.0028004552880427566
690.36,0.00185224238786345
690.55,0.0038296144512327593
690.74,0.0025891443188206056
690.93,0.002386374098042658
691.12,0.003071504548271521
691.31,0.005279156418571527
691.49,0.006591755156546956
691.68,0.003547006315234139
691.87,0.004105397177441234
692.06,0.002555882455705994
692.25,0.00745374557278103
692.44,0.001625560262705056
692.63,0.0036972520424009224
692.82,0.007120619274074185
693.01,0.0019308293090488818
693.2,0.003008539081549848
693.39,0.00026372451958567647
693.58,0.004761648258802235
693.77,0.004480809407157079
693.96,0.004101640924827031
694.15,0.0016286404430689671
694.33,-0.0007983457878581977
694.52,0.004344516992502228
694.71,0.004530519323296129
694.9,0.003384194893111046
695.09,0.002078156019492363
695.28,0.008400306669916664
695.47,0.005279708662131387
695.66,0.0041433204486249825
695.85,0.0012057873254321346
696.04,0.0036302803949326886
696.23,0.0019448569611676303
696.42,0.00163104422098014
696.6,0.003212748745298548
696.79,0.005359887140969505
696.98,0.0024938952120651826
697.17,0.0036763535238019283
697.36,0.0007892299934756522
697.55,0.000687588886820733
697.74,0.002685005037465323
697.93,0.0061136534178028
698.12,0.0043268666847417515
698.31,0.001774252607229144
698.49,0.003751396644856756
698.68,0.004148971951087523
698.87,0.006487405383305099
699.06,0.0053816045090259185
699.25,0.0016475449052709603
699.44,0.006773805145158822
699.63,0.003172198946007575
699.82,0.0035201175478269254
700.0,0.0065862236620594615
700.19,0.00394861004175269
700.38,0.003266475534210079
700.57,0.005286729035029734
700.76,0.0019987318659358913
700.95,0.0034291824247443636
701.14,0.0016812030862839121
701.33,0.0040842923925202244
701.51,0.003867560848094404
701.7,0.002705539420981709
701.89,0.0037667411262646416
702.08,0.011328236830890882
702.27,0.0015718533921440193
702.46,0.003737742540799046
702.65,-0.0009298232473067044
702.83,0.003769212343570612
703.02,0.001241814209173853
703.21,0.0006033901720792647
703.4,0.0041125326639792
703.59,0.005871138289893234
703.78,0.0023066325830691124
703.97,0.007064547422551225
704.15,0.006106830930558117
704.34,0.0054797655624209424
704.53,-0.0011619279826953271
704.72,0.004749151656504888
704.91,0.005878313514453559
705.1,0.0011338049536098157
705.28,0.0011468436585376465
705.47,0.003330380770520611
705.66,0.0004973844301467028
705.85,0.0023668953462689817
706.04,0.0028608193797181243
706.23,0.006785011868019396
706.41,0.004386924063795707
706.6,0.005082587523958448
706.79,0.004961384034721265
706.98,0.004668883465008891
707.17,0.003435130136322481
707.35,0.005488465262189794
707.54,0.001861476701051887
707.73,0.004680476012814173
707.92,0.003851760865257507
708.11,0.005049261234636883
708.3,0.00170717485781151
708.48,0.0029261379789965445
708.67,0.005274890251345707
708.86,0.001153285556435524
709.05,0.0013851572035565862
709.24,0.005608866414159084
709.42,-0.0005022225041157071
709.61,0.005053216473621623
709.8,0.0019289294540815944
709.99,0.006764519009340601
710.18,0.004254973783871207
710.36,0.0022569084359834765
710.55,0.006542869388370532
710.74,0.005727634545774047
710.93,0.0049453839682836245
711.12,0.0016255287615151767
711.3,0.0008394188166417553
711.49,0.0013067449593614246
711.68,0.0028933158723770305
711.87,0.0012131446367629963
712.05,-5.931004264270585e-05
712.24,0.0033314100366808905
712.43,0.005298440258349655
712.62,0.004534859490294857
712.81,0.002210260131243642
712.99,0.002525006537855095
713.18,0.00039578523585724455
713.37,0.004957108805769529
713.56,0.004890742393246449
713.74,0.0031440702144118426
713.93,0.0033855141877064034
714.12,0.0054215512597110185
714.31,0.003785707398382952
714.49,0.003378382557600128
714.68,0.00707530739311976
714.87,0.0013130270481925028
715.06,0.0009466670686484412
715.24,0.002084677276936491
715.43,0.007477302398820028
715.62,0.007140044827099236
715.81,0.004018732075969976
715.99,0.005283539885838899
716.18,0.007105081317526813
716.37,0.0030671816564281445
716.56,0.0022451758582830777
716.74,-0.0007565674430896585
716.93,0.0031863729879683905
717.12,0.004456571244510547
717.31,0.0072535769820157945
717.49,0.004132984789559786
717.68,0.0028116624269238525
717.87,0.004986106154344435
718.06,0.0051617864966863655
718.24,0.0007581565038997273
718.43,0.004377238360525273
718.62,0.003468642716252499
718.8,0.006227690016697403
718.99,-0.0009053939069109669
719.18,-0.0002997789822951254
719.37,0.008049827995314472
719.55,0.004350372542751779
719.74,0.0037197955281671772
719.93,0.001247692454739543
720.11,0.004505122051744253
720.3,0.0024239290480062366
720.49,0.005261285860876543
720.68,0.0005321952432962927
720.86,0.0019817457799721242
721.05,0.0019335890901490038
721.24,0.0040232392329168035
721.42,0.003637281729819231
721.61,0.004309743884695891
721.8,0.003726696051444336
721.98,0.004300339064356818
722.17,0.002621808226302157
722.36,0.002855216250359368
722.55,0.005847336598340744
722.73,0.0018663703154690946
722.92,0.004630885937054899
723.11,0.005074502178087786
723.29,0.004673675213002916
723.48,0.004035365500899234
723.67,0.0039839687955544835
723.85,0.004793043163381604
724.04,0.002120944953683755
724.23,0.003383792621409128
724.41,0.004771394418603443
724.6,0.00522949867767695
724.79,0.003122058327509699
724.97,0.003223688216475553
725.16,0.0036798899725496155
725.35,0.005773352284732972
725.53,0.002918288355029966
725.72,0.004972828669234633
725.91,0.0009131882051433164
726.09,0.006795053416143599
726.28,0.000672184085632987
726.47,0.0075736390030221035
726.65,-0.001534924489911932
726.84,0.0016842247281967152
727.03,0.0029388727970277124
727.21,0.007840245984334195
727.4,0.0015209789366133063
727.59,0.003429842277555399
727.77,0.000908192932186371
727.96,0.0012885325911102365
728.15,0.0048637006942508386
728.33,0.004501802452614305
728.52,0.004271277608084544
728.7,0.0032398649109730603
728.89,0.003220942472540584
729.08,0.007816199488724434
729.26,0.006376142026346764
729.45,0.0029118921676125342
729.64,0.007728266891538605
729.82,0.00269080775172622
730.01,0.00388558983111519
730.2,0.007661425000840614
730.38,0.0014261532991813866
730.57,0.0040164931169668515
730.75,0.004485218700464628
730.94,0.005446096011254747
731.13,0.0027277268014124457
731.31,0.0066753279202786415
731.5,0.002466750365136478
731.68,0.006589184233296453
731.87,0.006077894875492277
732.06,0.0034259925935396516
732.24,0.004560344389436054
732.43,0.00473571681531796
732.62,0.00488928813884756
732.8,0.0043576699857351495
732.99,0.004481818433858755
733.17,0.002500647914040175
733.36,0.001086964047106396
733.55,0.0048566344087675895
733.73,0.0023937396366457116
733.92,0.0017207986895279455
734.1,0.0031056935584820454
734.29,0.0025810120778303764
734.48,0.004475345901787108
734.66,0.006380525779820137
734.85,0.0038661846448892795
735.03,0.0009522975496563388
735.22,0.003414112500086993
735.4,0.0042942262616510645
735.59,0.004006280734547387
735.78,0.0028417710779851725
735.96,0.0010679172711018008
736.15,0.0013360461204405926
736.33,0.0048660948059331185
736.52,0.0009602532812506551
736.7,0.003393106539118941
736.89,0.004456829953543494
737.08,0.002919299386839652
737.26,-0.0011234682616662248
737.45,0.005001123463896706
737.63,6.14494086080822e-05
737.82,0.0004480459393341206
738.0,0.0036077650327873472
738.19,0.0017615264744023679
738.38,0.0011150056081704633
738.56,0.0062091080126753405
738.75,0.003926631939002776
738.93,0.005007010751379332
739.12,0.005764649544465396
739.3,0.004133080564600824
739.49,0.0015237121431114073
739.67,0.004834806409849868
739.86,0.0050783933948122095
740.04,0.005432813173711956
740.23,0.0035609988328951106
740.42,0.005491079912382774
740.6,0.004128201196135567
740.79,0.004938565421887754
740.97,0.004510481232529127
741.16,0.001516861708731164
741.34,0.0035434475592392356
741.53,0.0016673936766006575
741.71,0.006311528162716703
741.9,0.004432646314893196
742.08,0.006411175762688739
742.27,0.005588005635990077
742.45,0.005518113474315099
742.64,0.0070625784051751945
742.82,0.0019679444690389996
743.01,0.002617989695383628
743.19,0.006209819285956755
743.38,0.0028434342450209976
743.57,0.00421369622886375
743.75,0.004867425467084787
743.94,0.0067948999170492795
744.12,0.0014245648617447865
744.31,0.0035413729484317937
744.49,0.0025535766234605867
744.68,0.00047489386245204234
744.86,0.003998553434348912
745.05,0.003603256885922332
745.23,0.001989863222252839
745.42,0.0018608020678007758
745.6,0.003988979027999463
745.79,0.0002065027670865948
745.97,0.007017714223218149
746.16,0.004400664148696078
746.34,0.002542329665150186
746.52,0.006599688602447988
746.71,0.004283272716057064
746.89,0.0008983478688581948
747.08,0.0008831454706026503
747.26,0.004648476743378612
747.45,-0.00020838042322308573
747.63,0.00791999599464433
747.82,0.009754516399348144
748.0,0.002284981449184244
748.19,0.0003486256688969631
748.37,0.006453048849901406
748.56,0.0037423242686601375
748.74,0.00540594092436283
748.93,0.002412995298708156
749.11,0.006280828156887097
749.3,0.0027573889925520496
749.48,0.009466851164132224
749.67,0.002773887434387293
749.85,0.0032344463618821043
750.03,0.005918988560934681
750.22,0.005085136457091943
750.4,0.0044808645215810355
750.59,0.003488676800222362
750.77,0.005534256244084768
750.96,0.008565365781429576
751.14,0.0013707594569647705
751.33,0.003211793817952427
751.51,0.004228616788635746
751.69,0.0019533501389251886
751.88,0.005132224656225268
752.06,0.0028394173870121236
752.25,0.005014381747085328
752.43,0.0077271843585303415
752.62,0.008004033995076968
752.8,0.0106239872092404
752.99,0.000647208749554171
753.17,0.0012420289954437897
753.35,0.005642206553822541
753.54,0.0006548871281223764
753.72,0.00936226748865731
753.91,0.004544910703315682
754.09,0.002448716790047274
754.28,0.002443993375224777
754.46,-0.00319253634610614
754.64,0.003771574969440182
754.83,0.0024227833701504047
755.01,0.004265689680911328
755.2,0.0012285198135988593
755.38,0.003050184131217416
755.56,0.00021662802848897497
755.75,0.0017240959849486317
755.93,0.0039441758955594715
756.12,0.005005812768077284
756.3,0.0009762768523618741
756.48,0.006688424570233445
756.67,0.0062087583937254385
756.85,0.0011374371246991493
757.04,-0.0014410311450948035
757.22,0.0016128254807588486
757.4,0.0074715126056477486
757.59,0.0005408177276128143
757.77,0.002726270028149572
757.96,0.007150000581120883
758.14,0.006969896339493661
758.32,0.00038215944003351594
758.51,0.0021109901699445793
758.69,-0.0006951871953034219
758.87,0.005481168315389799
759.06,0.0034664593560831234
759.24,0.0022483162776869062
759.43,0.003837135780910439
759.61,0.006819581028867967
759.79,0.006992914149407508
759.98,0.010369163312498498
760.16,0.0036631023698167164
760.34,0.003667108593061106
760.53,0.0038221527546411717
760.71,0.007094379776331458
760.9,0.00781848249923112
761.08,0.0011604032638786136
761.26,0.007592049729475132
761.45,0.005774901307227148
761.63,0.0032023958039667905
761.81,0.006138154056311263
762.0,-0.0009938055524983884
762.18,0.00023112554751043366
762.36,0.0003856181818692159
762.55,0.005797383747624315
762.73,0.004099317226100831
762.91,0.003913549303481081
763.1,0.009675218611023833
763.28,0.002962992967749746
763.46,-0.0019126527774650673
763.65,-0.0006868577757046506
763.83,0.006315602644566172
764.01,0.006389079635951796
764.2,0.0025171995811080904
764.38,0.006740646759686108
764.56,0.0009892611005928478
764.75,0.0035657160094364477
764.93,0.0018712997031936295
765.11,0.005575683873657803
765.3,0.006968797115169371
765.48,0.005613270100297401
765.66,7.063254952771136e-05
765.85,0.005448775651136489
766.03,0.004643505222815544
766.21,0.007263994135142093
766.4,0.007312310021102717
766.58,0.003141607056484195
766.76,0.00462372086656848
766.95,0.0026652189190578004
767.13,0.004523992756057409
767.31,0.001076937515328347
767.49,0.00997036912103091
767.68,0.0006612796052964139
767.86,0.0038461799786445343
768.04,0.003932622745770904
768.23,0.006711158372220724
768.41,0.0017618526131775653
768.59,0.005271347642264909
768.78,0.0016164686167357528
768.96,0.0030475212149648715
769.14,0.005410502597496554
769.32,0.006266667139762954
769.51,0.007903604824883984
769.69,-0.0017762569070282701
769.87,0.005886132964687694
770.06,0.0074439955226896165
770.24,0.007963895544714609
770.42,0.0038114925709083905
770.6,0.0011776265948589529
770.79,0.002697042819353941
770.97,0.005180970911064066
771.15,0.0027234493872616283
771.33,-0.0007618048778311753
771.52,0.0038004195042087323
771.7,0.004227727323316089
771.88,0.006305910100633916
772.07,0.0051373934513244636
772.25,0.0029601307238161885
772.43,0.001018089843855316
772.61,0.0037130945290564164
772.8,0.0022202988360280995
772.98,0.0014122683474810881
773.16,0.002888451757919778
773.34,0.007471403869083529
773.53,0.002500683000566372
773.71,0.003798456717989429
773.89,0.006041078158739192
774.07,-0.001829827501903531
774.26,-0.00033643140556063644
774.44,0.009088962461497922
774.62,0.0032358765144239856
774.8,0.0010017097067455097
774.99,0.0027617271495103336
775.17,0.002658016450926874
775.35,0.003137666374458968
775.53,0.004768617362100112
775.71,0.0037514106299289156
775.9,0.007858797380115674
776.08,0.00244280808281667
776.26,0.004114135072430832
776.44,0.004826488706854247
776.63,0.005328569201714976
776.81,0.007270127758944596
776.99,0.005826092699715426
777.17,0.00047058043292425066
777.35,0.004041559695664024
777.54,0.003802515184838755
777.72,0.006276950584622716
777.9,0.0004672234291488404
778.08,0.0031745877293061935
778.27,0.0015406980536186166
778.45,0.0022368829214795037
778.63,0.001798928328677901
778.81,0.003321071940286126
778.99,0.0040154422745253
779.18,0.004125274722063821
779.36,0.003333740066282775
779.54,0.0037680997813742344
779.72,0.0033649116333547228
779.9,0.004985084179220379
780.08,0.004993505556357344
780.27,0.006808261667642649
780.45,0.0026036081394824172
780.63,0.003121666021212543
780.81,0.00020517801073648416
780.99,0.005246989289936333
781.18,0.0031399864991136016
781.36,0.005346588406676667
781.54,0.00414592984862018
781.72,0.008135159252436174
781.9,0.003153647291281006
782.08,0.008273287739908809
782.27,0.0029250992637138177
782.45,0.005403616485880418
782.63,0.005596244681736155
782.81,0.005354382603616736
782.99,0.004381529816488854
783.17,0.004441564147857794
783.36,0.0021136761625350302
783.54,0.0063153054052429896
783.72,6.829842553882032e-05
783.9,0.004488672341755892
784.08,0.00793039389924535
784.26,0.0076419778839602395
784.45,0.005115209019919361
784.63,0.0049821812648570005
784.81,-0.0032860980756148402
784.99,0.0026761583875828956
785.17,0.006987418351538985
785.35,0.005079604098121278
785.53,0.005809067543445329
785.72,0.0016365195148346535
785.9,0.00022744524492072
786.08,0.00543070174096409
786.26,0.00532499826352713
786.44,0.004823325971085104
786.62,0.00481266074633455
786.8,0.0003991334099065324
786.99,0.009936831150459229
787.17,0.008830928464382807
787.35,0.0032532883021676646
787.53,0.0010423214973739239
787.71,0.006724185897581714
787.89,0.008440020644400213
788.07,0.005719807727221848
788.25,0.006259074780581249
788.43,0.003223460935857719
788.62,0.0031704492807186025
788.8,0.00793508248658103
788.98,0.00834721958642862
789.16,0.0033595338801701378
789.34,0.004976948345139712
789.52,0.006148765061866687
789.7,-0.0010779836538478606
789.88,0.005764424945854396
790.06,0.010063713110218756
790.25,-0.0009190929144932575
790.43,0.0071458616400923635
790.61,0.00125768188096408
790.79,0.005515308999662135
790.97,-0.0007849552937098141
791.15,0.0019664488917528226
791.33,0.0035189212351531087
791.51,0.0056634492018031255
791.69,-0.00043944558594723594
791.87,0.004787919079025775
792.05,0.004891566667140483
792.24,0.00491097272005843
792.42,-0.0014570460250788832
792.6,0.003032423897523184
792.78,0.00231286626815786
792.96,0.004005006104181724
793.14,0.004789706364721377
793.32,0.006249919094399737
793.5,0.001766558221474582
793.68,0.0014873612190930512
793.86,0.003735118814824092
794.04,0.010608109515116452
794.22,0.0007869833087361548
794.4,0.0039530894149971945
794.58,0.006222507163676365
794.76,0.00815704686639957
794.95,0.004284574335758726
795.13,0.008891302543187556
795.31,0.004502227588526543
795.49,0.006942420428307426
795.67,-0.001687264370568854
795.85,8.420002583848822e-05
796.03,0.007621613700959309
796.21,0.002797451138915798
796.39,0.005251024343910376
796.57,0.006237474444449514
796.75,0.006645060443899745
796.93,0.00776372295732945
797.11,0.00392277992277993
797.29,0.009578414448617758
797.47,0.0049315797392597595
797.65,0.006383002815501719
797.83,0.00638773405749428
798.01,0.005017143164971847
798.19,-0.0026927725823882335
798.37,0.009484449113101607
798.55,0.005654892039025505
798.73,0.004253922467887898
798.91,0.0040302841860129154
799.09,0.0027425948915335494
799.27,0.0036014661353733508
799.45,0.002602897869793951
799.63,0.005080234713895051
799.81,0.004731965424586613
799.99,0.008512864924855
800.17,0.007164806630611518
800.35,0.0034993508993706695
800.53,0.010039906356971951
800.71,0.005571676596578115
800.89,0.005114746441605784
801.07,0.002346212122750144
801.25,-0.002578643130463154
801.43,0.004990960447995271
801.61,0.0012586325471602485
801.79,0.008145233706529972
801.97,0.022559709333174045
802.15,0.00373049724571731
802.33,-0.00010461568680197609
802.51,0.004400538461917775
802.69,0.004666737710745234
802.87,0.0018453533609891115
803.05,0.01218363210720643
803.23,0.001095675288236086
803.41,0.008230088430840858
803.59,0.0030694001288848398
803.77,0.0023256543227343184
803.95,0.008096720220211224
804.13,0.006225641470371438
804.31,0.006568506532487811
804.49,0.007603803110200764
804.67,0.005291629245114113
804.85,0.009342023390099034
805.03,-0.0010990574706232657
805.21,0.009179668352619528
805.39,0.0023171982029179775
805.57,0.003770044190644572
805.75,0.00030539321429718936
805.93,0.005657787217712579
806.11,0.004839955108952776
806.29,0.006646487419385486
806.47,0.00646694937241247
806.65,0.00983559640740253
806.83,0.0032201718573002
807.0,0.009014304287407507
807.18,0.009184017149928874
807.36,0.0021913332806389654
807.54,0.004507474070130535
807.72,0.00884158990636919
807.9,0.008351097713094557
808.08,0.003078020120748986
