Wavelength [nm],#24-EO-43128.csv
612.76,0.003161577075824952
612.95,0.0048181293770985685
613.15,0.0021949490443865785
613.34,0.0005567375612171512
613.54,0.0037765981657396017
613.73,0.003424404244666397
613.93,0.002586807374004223
614.13,0.0019039421996429875
614.32,0.0014600146272002832
614.52,0.004156731726232992
614.71,0.001486726443864831
614.91,0.006330180218882426
615.1,0.0017212151639933071
615.3,0.004627392956205242
615.49,0.0018686355490638757
615.69,0.0029849210180999276
615.88,0.0010334578629689157
616.08,0.0009707824616230457
616.27,0.0007771915961767991
616.47,0.0032066109854684637
616.66,0.0006248163079162183
616.86,0.0035598948463685456
617.06,0.0021908782179547253
617.25,0.001868014196549066
617.45,0.0007737629417215185
617.64,0.0023395612265981096
617.84,0.0024367516758802064
618.03,0.002960259395694013
618.23,0.005608500996624885
618.42,0.0005250284475530467
618.62,0.0028877197965916095
618.81,0.003385828505980048
619.01,0.0029513500265036445
619.2,0.0029284877023413977
619.4,0.0008581934776706108
619.59,0.0009499606938496259
619.79,0.005741365485057109
619.98,0.003975178366769577
620.18,0.003272657356468919
620.37,0.003661547765827986
620.57,0.0028995223330260654
620.76,0.005220329254997333
620.96,0.0016994954072413289
621.15,0.0025423466841298595
621.35,0.004315610248945657
621.54,0.0025362100799904705
621.74,0.0018277502638344518
621.93,0.0006227331479025739
622.13,0.0026129186112736316
622.32,0.0033001394581852546
622.51,0.00228081602860861
622.71,0.00526143941890093
622.9,0.005990143351616202
623.1,0.0015379265874412378
623.29,0.002525908377302908
623.49,0.00231055044469852
623.68,0.004694015884724374
623.88,0.0007910173119531371
624.07,0.003982036361680609
624.27,0.0009500393689879656
624.46,0.004535688708522324
624.66,0.0007896323935818184
624.85,0.0015307891329771363
625.05,0.003158271642892467
625.24,0.004375711874356748
625.43,0.004364012769060498
625.63,0.002294340756318303
625.82,0.0010352594374483262
626.02,0.002383831508439791
626.21,0.0015551477814385953
626.41,0.0016330163135705106
626.6,0.0002089569217208472
626.8,0.0022956828717168114
626.99,0.003648606992947036
627.19,0.0021013309814411642
627.38,0.00433716855548251
627.57,0.0026968850961726705
627.77,0.002943121256411496
627.96,0.0036039990439802687
628.16,0.002609179098846032
628.35,0.003369153683209901
628.55,0.0014182859461460227
628.74,0.003268174580110617
628.93,0.0050904426508632805
629.13,0.0034752756884218155
629.32,0.003755135929084642
629.52,0.0026298967507068405
629.71,0.0007402669047256096
629.91,0.0032140768978002566
630.1,0.0010049719165655898
630.29,0.005522852464876133
630.49,0.00274247762117573
630.68,0.002826910231273015
630.88,0.004621194769087578
631.07,0.0031292235076688384
631.27,0.0021870335257630482
631.46,0.002407756019941785
631.65,0.004044679003892526
631.85,0.0033402491116873772
632.04,0.006561412086554747
632.24,0.0042664262685041116
632.43,0.0026664887118854415
632.62,0.002427530620162769
632.82,0.0029185427046626144
633.01,0.001977496363616223
633.21,0.002578529001606037
633.4,0.0027523111832421436
633.59,0.003920770187304547
633.79,0.0033504306063010685
633.98,0.0031314335144363215
634.18,-0.001105759569201402
634.37,0.0038526462435503677
634.56,0.003327087126756689
634.76,0.0017112336657483006
634.95,0.0019707327106612983
635.14,0.005666835060575243
635.34,0.00021940154794658704
635.53,0.0006765897660667302
635.73,0.0021142443690625005
635.92,0.004892124819448841
636.11,0.002807806916338654
636.31,0.007768175588753001
636.5,0.0022547946627504197
636.7,0.0011112724438089468
636.89,0.0035281630883982856
637.08,0.0014620980068657016
637.28,-0.0001347121518285159
637.47,0.0024489675502981155
637.66,0.004080892120917861
637.86,0.005420039588585728
638.05,0.004299201449253633
638.24,0.004812595442288107
638.44,0.0021653130409900827
638.63,0.0030593575381094845
638.83,0.0014855707573231472
639.02,0.0005868274684837151
639.21,0.0006703371146973626
639.41,-0.00022721447656797835
639.6,0.004275734840289303
639.79,0.004086026023728757
639.99,0.00031742784108608707
640.18,0.0031163325679354355
640.37,0.0025907727900446277
640.57,0.0026832339633949677
640.76,0.004130941803098422
640.95,0.0028645433445123355
641.15,0.005803464167192704
641.34,0.004057789113781881
641.53,0.0024065905064762794
641.73,0.005727904263820671
641.92,0.0004994967266708628
642.11,0.0032567889401944466
642.31,0.006112924025645801
642.5,0.004358968684590288
642.69,0.002522500859605672
642.89,0.002945376913295899
643.08,0.00256602197863475
643.27,0.003322672859114283
643.47,0.0048672084247093385
643.66,0.004122328239856177
643.85,0.0029766827054574898
644.05,0.0010345179953902511
644.24,-0.0010407408646169827
644.43,0.003591077319923332
644.63,0.004426809480961109
644.82,0.004142231129353548
645.01,0.0014094896900138626
645.2,0.004588513574720567
645.4,0.000770218228498078
645.59,0.004404684426833701
645.78,0.00142166450106055
645.98,0.002723402614506402
646.17,0.001528301275942993
646.36,0.002820764100407351
646.56,0.0018218737262787063
646.75,0.00032217107918631636
646.94,0.0030314437994095654
647.13,0.004806589283344898
647.33,0.004332790798210811
647.52,0.0025014216872138607
647.71,0.005693300085445225
647.91,0.0034949702556793722
648.1,0.0020035721250720455
648.29,0.004002332845060873
648.49,0.00403839836819968
648.68,0.006179649593569075
648.87,0.0008810873414218504
649.06,0.004553652502413693
649.26,0.0020828922427518085
649.45,0.0032220699857943838
649.64,0.002453658398336891
649.83,0.0035469094695366583
650.03,0.0006108689857503556
650.22,0.005271190640996065
650.41,0.002323628152549966
650.61,0.0035133209061312324
650.8,0.0012673464877920222
650.99,0.005848559783313339
651.18,0.0043416964509261306
651.38,0.0021188330578658194
651.57,0.0034048752278956
651.76,0.0044769511816579715
651.95,0.002305024193775185
652.15,0.004362482850096935
652.34,0.0005111156737771485
652.53,0.006307212388324145
652.72,0.007009405123166523
652.92,0.004887836634419268
653.11,0.004837306726625069
653.3,0.004713645450950846
653.49,0.0033292335470331506
653.69,0.0009929592334122802
653.88,0.0010795966391334013
654.07,0.003475279720771098
654.26,0.0026000944436557153
654.46,0.0007023495401250605
654.65,0.0011971449456968598
654.84,0.0022327027131529664
655.03,0.0008958381462376707
655.23,0.00404585276961187
655.42,0.002515206936352178
655.61,0.0025137738341387537
655.8,0.004635523972453123
655.99,0.004952741452635715
656.19,0.002861827224824894
656.38,0.0029854678114429206
656.57,-4.9995595626095895e-05
656.76,0.00381751005782081
656.96,0.0015619238508398576
657.15,0.0036690027756803643
657.34,0.0008943155429188282
657.53,0.00651147452828156
657.72,0.005188490958772693
657.92,0.0014849801559557202
658.11,0.002604531687332062
658.3,0.006119443701834949
658.49,0.00033181021555973666
658.68,0.005343367250560328
658.88,0.000810684372518251
659.07,0.0031942849590544543
659.26,0.0036965005424644828
659.45,0.0013750071347934263
659.64,0.005470078564118932
659.84,0.00391955215868003
660.03,-0.0007164483604354792
660.22,0.00210451199050026
660.41,0.0033625635064137172
660.6,0.005233312808467092
660.8,0.006418327400342958
660.99,0.0025602105224339397
661.18,0.0053764359330422664
661.37,0.0039555624151607315
661.56,0.0006252104742042506
661.76,0.0015143411735668811
661.95,0.0008141906340073118
662.14,0.004012514004122845
662.33,0.003820854070395227
662.52,-0.00014847581713228883
662.71,0.0024894244284286286
662.91,0.0018673005760586094
663.1,0.002165593922886556
663.29,0.0005282392684250833
663.48,0.003742165333378124
663.67,0.002564923873101275
663.86,0.003363876050136254
664.06,0.00676482961127012
664.25,0.004583199853269494
664.44,0.003090118508110991
664.63,0.003125096285300142
664.82,0.003357323558335559
665.01,0.004813559867797733
665.21,0.0017306000518075492
665.4,0.004254597059557674
665.59,0.004795109166576225
665.78,0.0026001962425591992
665.97,0.002202311598711826
666.16,0.006558923653617563
666.35,0.003333298704760012
666.55,0.0045922580337855725
666.74,0.0063614538797297695
666.93,0.003007284437418418
667.12,0.0047625998599671975
667.31,0.0017181759812652704
667.5,0.003113967509242426
667.69,0.005181590098463359
667.89,0.001650345224541023
668.08,0.0035515719874936874
668.27,0.002105956904973682
668.46,-0.000454401249657571
668.65,0.0034698598695118376
668.84,0.0021401728990074354
669.03,0.001942369087445367
669.22,0.0019311954967075528
669.42,0.003809231411431545
669.61,0.0012377806204326308
669.8,0.0017556422191288771
669.99,0.001053287062515902
670.18,0.005443055673872438
670.37,0.006056527348403983
670.56,0.000648453497882167
670.75,0.00406931176150817
670.94,0.0035275545257762646
671.14,0.006560218288166086
671.33,0.0014398551769826502
671.52,0.0019358034227922743
671.71,0.005409541555374483
671.9,0.004214890518870269
672.09,0.005661368855703309
672.28,0.002026558564551289
672.47,-0.0021482651099132793
672.66,0.0025308058870812424
672.85,0.0005508420712965689
673.05,0.0020773537776191176
673.24,0.003853491652569629
673.43,0.002242531565776682
673.62,0.0031640591236760554
673.81,0.0008539133707604873
674.0,0.0026826754720929245
674.19,0.0058060706271406675
674.38,0.002571949011410508
674.57,0.006598942994428554
674.76,-0.0023890791215815145
674.95,0.0015431916044061909
675.15,0.0022697124728094154
675.34,0.004635440788578653
675.53,0.002763295532955659
675.72,0.0011522531444876343
675.91,0.004424339762934471
676.1,0.003480721278964396
676.29,0.0031864845561666655
676.48,0.0037324188128044205
676.67,0.0035115697116027684
676.86,0.003464628646979906
677.05,0.004414671801101597
677.24,0.0034380691242179404
677.43,0.003315598962015882
677.62,0.00045034355452581174
677.81,0.0011621758234629817
678.0,0.0026573607882745395
678.2,0.005805931228986834
678.39,0.002753325207112286
678.58,0.0027297036941693288
678.77,0.002286107005324251
678.96,0.0025634073153222724
679.15,0.003389672445806227
679.34,0.0013803230435072704
679.53,0.004261557381321231
679.72,0.002207957896029564
679.91,0.004191532664411765
680.1,0.004764582983737577
680.29,0.00015268822743901185
680.48,0.003975749230778957
680.67,0.004653467424071473
680.86,0.003712661460860335
681.05,0.007634559983931076
681.24,0.003471956784409349
681.43,0.004354755656227629
681.62,0.0006594896305428421
681.81,0.0031337803468208135
682.0,0.0031056731787670396
682.19,0.004561866369011932
682.38,0.004082467859820268
682.57,0.002627125844188179
682.76,0.00476751579546365
682.95,0.00198494114299314
683.14,0.003674833335631428
683.33,-0.00026165704465997764
683.52,0.0048139391466520635
683.71,0.00170518889091223
683.9,0.0027711387350518022
684.09,0.0031006168657305927
684.28,0.001085948070716823
684.47,0.002741861507491035
684.66,0.004333247763372879
684.85,0.0025255478300447052
685.04,0.00458585769411814
685.23,0.003338438193774392
685.42,0.0047294564585833076
685.61,0.0010773449276520915
685.8,0.008120397030276075
685.99,0.0028611472537369725
686.18,0.0036104969128988255
686.37,4.8940585755304886e-05
686.56,0.0019203907350029117
686.75,0.0034044978886990833
686.94,0.003946790110107883
687.13,0.002723525016348926
687.32,0.002544719622619917
687.51,0.0016024930484738354
687.7,0.0026314684381727594
687.89,0.0027506938409352175
688.08,0.001085948070716823
688.27,0.0019175996059491562
688.46,0.0030842249778931918
688.65,0.0035312891956971824
688.84,0.004612590138255571
689.03,0.002914572902677236
689.22,0.0017592815645810827
689.41,-0.0011136293855101822
689.6,0.0038942218873014764
689.79,0.0022543217905561744
689.98,0.0027378192946471247
690.17,0.0008961913579753651
690.36,0.0021702926558227077
690.55,-0.00026553101481572
690.74,0.005974860599906607
690.93,0.002598767886823147
691.12,0.0024242184350034366
691.31,0.003396404033243903
691.49,0.0024096608615453733
691.68,0.005030611750902194
691.87,0.0031693082557281236
692.06,0.0015114383535653718
692.25,0.0023767826345343856
692.44,0.004987797904421898
692.63,0.001981153004041402
692.82,0.005432048898689958
693.01,0.002976146831766677
693.2,0.0010008191284549303
693.39,0.0058130719069662854
693.58,0.0020389844177593963
693.77,0.006590854321512405
693.96,0.005061183289849679
694.15,0.004470903908699201
694.33,0.0018526352086131368
694.52,0.0015534611910795922
694.71,0.0052772281064869695
694.9,0.0026314639224865074
695.09,0.004959855462002919
695.28,0.0029407812073414447
695.47,0.002455284656860333
695.66,0.003198584481937687
695.85,0.0008904450145477205
696.04,0.0028930868596578267
696.23,0.0033136423667488963
696.42,0.001947317385429671
696.6,0.005321458817764597
696.79,0.0036607368307255924
696.98,0.001325108766318774
697.17,0.0022899044332227616
697.36,0.001528681879514945
697.55,0.00302516177831355
697.74,0.0018416988373067481
697.93,0.006326408709803699
698.12,0.0032577448836945506
698.31,0.006298422391463133
698.49,0.0016362191430411652
698.68,0.0010214346093701248
698.87,0.005009906304843901
699.06,0.00047675393091862805
699.25,0.0016475449052709603
699.44,0.0031955885043062284
699.63,0.004248570613272442
699.82,0.0035201175478269254
700.0,0.004299008520836268
700.19,0.0021080802994385374
700.38,-0.0008070751142842227
700.57,0.0020146459068554894
700.76,0.004054681567177051
700.95,0.005390507016517226
701.14,0.0038545323491852206
701.33,0.003321305640495232
701.51,0.0031043245221242487
701.7,0.001962003237782952
701.89,0.0031111088400693565
702.08,0.005635721518781943
702.27,0.00428733464379724
702.46,0.004713619806486117
702.65,0.002013767344968351
702.83,0.003878556080554086
703.02,0.0032986541755759447
703.21,0.003581067115949697
703.4,0.0038930291446192663
703.59,0.0019183396349822723
703.78,0.005207216293659953
703.97,0.003391543282314053
704.15,0.0026940387018083724
704.34,0.00482833309444873
704.53,0.0056802280506961095
704.72,0.003765918107098581
704.91,0.0031804148863447163
705.1,0.00416559394670455
705.28,0.004870638320336958
705.47,0.003439676704200782
705.66,0.00016366068538214407
705.85,0.002036188239753933
706.04,0.002186924912076573
706.23,0.003194537441875769
706.41,0.0004969421863937033
706.6,0.0016175341831251382
706.79,0.002730105604481824
706.98,-0.000172111672532633
707.17,0.0020823271455573077
707.35,0.004129688259246185
707.54,0.0020875044463641488
707.73,0.003326146237573643
707.92,0.004410453091356634
708.11,0.006184660913702685
708.3,0.0022589007476878165
708.48,0.0020418152632351223
708.67,-0.0002809917289305123
708.86,0.002254671281921867
709.05,0.005050410213486809
709.24,0.0030528766876867616
709.42,0.0033791317175251765
709.61,0.0026083567352567926
709.8,0.0013768989947088518
709.99,0.005310294293395273
710.18,0.0007157267729952631
710.36,0.005343848387783749
710.55,0.00203215594927011
710.74,0.009288542849583251
710.93,0.0004972184965280752
711.12,0.0018501854832160057
711.3,0.0008394188166417553
711.49,0.003698961037364551
711.68,0.0027797243157436716
711.87,0.004341232456599141
712.05,0.005885412190674933
712.24,0.004009646572892744
712.43,-0.0009519286089677172
712.62,0.0062156313394220045
712.81,0.003799458806802526
712.99,0.004659964843113713
713.18,0.001079898990686132
713.37,0.003588725274445811
713.56,0.0029781525256020393
713.74,0.0032585198045135175
713.93,0.003829935363096501
714.12,0.0018423215746357546
714.31,0.0055953609725911575
714.49,0.001658883562702958
714.68,0.001299197056294062
714.87,0.0003973255257152007
715.06,0.0035169385068387193
715.24,0.0038904503105905304
715.43,0.0012712649863963928
715.62,0.003315295396340271
715.81,0.0022060031160354423
715.99,0.004373980886991797
716.18,0.0015321316021269058
716.37,0.00735431720718502
716.56,0.0012074093706746813
716.74,0.0030675370874362748
716.93,0.005042204734790883
717.12,0.0030664710414542427
717.31,-0.0012225035887810294
717.49,0.0030843357738941767
717.68,0.0012031088232802222
717.87,0.009459367463852283
718.06,0.0016796786440321351
718.24,0.0013439472434331429
718.43,0.004494054359778996
718.62,0.004645601919374912
718.8,0.0031418092022263812
718.99,0.0030631124007819395
719.18,0.002900990635211626
719.37,0.006354393688384232
719.55,0.0014875965682730496
719.74,0.004665369337133207
719.93,0.0018434645303451625
720.11,0.0014994008019004856
720.3,0.0021871157373944874
720.49,0.0029617317096849935
720.68,0.005293266124595346
720.86,0.004267742986744943
721.05,0.0032249006074400364
721.24,0.006547438119726935
721.42,0.001011190942477195
721.61,0.004309743884695891
721.8,0.0018921638197688714
721.98,0.0021181165029491014
722.17,0.0007901881385688726
722.36,0.006018051967998829
722.55,0.0032470086236841625
722.73,0.005847323878387818
722.92,0.003105685738702909
723.11,0.006665208299313325
723.29,0.004309220315607458
723.48,0.005602674573467726
723.67,0.0031251227474599873
723.85,0.006786447183084394
724.04,0.0015139625601032704
724.23,0.003999672121704883
724.41,0.0039252143822777075
724.6,0.005106368277711321
724.79,0.0047154941127970935
724.97,0.006633552203028844
725.16,0.0028345274549505667
725.35,0.0037058473292394508
725.53,0.0037530655325822672
725.72,0.004235589470915963
725.91,-0.0015313599029918848
726.09,0.003365139935094268
726.28,0.002023623226899035
726.47,0.0027685951695171824
726.65,0.004958207130634286
726.84,0.008185467096904764
727.03,0.002563237561361642
727.21,0.004396575415054984
727.4,0.004569956037698523
727.59,0.004428659774646298
727.77,0.006256780292082198
727.96,0.0032574068491859186
728.15,0.0019063862832382108
728.33,0.004008064970879705
728.52,0.0031561010897262517
728.7,0.004463784526750353
728.89,0.005897839355548898
729.08,5.8029024257465885e-05
729.26,0.002783685738946696
729.45,0.003408141070353551
729.64,0.004388117683967422
729.82,0.0008109839412557363
730.01,0.000552038879880697
730.2,0.004296297956759064
730.38,0.003166695362653929
730.57,0.005006044539602752
730.75,0.004358772011616726
730.94,0.0060872473160437784
731.13,0.005649671041357352
731.31,0.003367638182308258
731.5,0.003986994078067436
731.68,0.0040288470792585575
731.87,0.0035172299131722776
732.06,0.002927144385602492
732.24,-6.611802201864577e-05
732.43,0.0025872097913002337
732.62,0.00488928813884756
732.8,0.004863328863345238
732.99,0.004481818433858755
733.17,0.004812349772872064
733.36,0.0054495900230085645
733.55,0.0053750732551292625
733.73,0.005892748344077586
733.92,0.0014653209668637173
734.1,0.005770847019369617
734.29,0.001950612009620182
734.48,0.001099805864417059
734.66,0.006380525779820137
734.85,-0.0009552502020721531
735.03,0.001971994107401012
735.22,-0.0007130711934547715
735.4,0.004037634128230539
735.59,0.003751681113058264
735.78,0.005371024670685273
735.96,0.00018546843476885188
736.15,0.004270666145894773
736.33,0.006943889727387519
736.52,0.003402264755283363
736.7,0.0023676589316993847
736.89,0.0032932080664762075
737.08,0.002919299386839652
737.26,0.004540782940340571
737.45,0.004621014380793649
737.63,0.001365490293573382
737.82,0.004578425914791418
738.0,0.0036077650327873472
738.19,0.0030691482631443087
738.38,0.00374746046227991
738.56,0.005696712605618199
738.75,0.003926631939002776
738.93,0.009432094025997135
739.12,0.005375770007129463
739.3,0.0028197917350671316
739.49,0.004180293991872585
739.67,0.0023160720714706417
739.86,0.0007222287380560465
740.04,0.0041227931699892376
740.23,0.0008388420715435817
740.42,0.0046966379578460005
740.6,0.002291767425949305
740.79,0.0012482713598762115
740.97,0.0033328516756275448
741.16,0.0035003403306844193
741.34,0.005283632296172321
741.53,0.004742477370914061
741.71,0.0022862500954892676
741.9,0.0075723760742182275
742.08,0.005721375134920542
742.27,0.0031626105277851747
742.45,0.0011271712405249463
742.64,0.005178191269167665
742.82,0.006999581756768331
743.01,0.004096987014519619
743.19,0.00580012153384158
743.38,0.0035379296940772583
743.57,0.0015862917334253958
743.75,0.008160748934926756
743.94,0.004972505237997993
744.12,0.005369890150438166
744.31,0.008685641010509096
744.49,0.002000591773355783
744.68,0.002116599484358773
744.86,0.003455847292643067
745.05,0.0064617721325610795
745.23,0.0014398438578120858
745.42,-0.00021117246430315276
745.6,0.0055301411085581925
745.79,0.004838425469415128
745.97,0.005381604456731621
746.16,0.00859560517054146
746.34,0.007221998602832661
746.52,0.004829649670407394
746.71,0.003874968973321713
746.89,0.003952431007233229
747.08,0.006069109201256536
747.26,0.005203995941512626
747.45,0.004426000189258461
747.63,0.005715067523455874
747.82,0.0013109918676679983
748.0,0.007140379898750227
748.19,0.0021825895224538835
748.37,0.0050338987982657835
748.56,0.0033182043556199757
748.74,0.002595559293745036
748.93,0.006003921800471079
749.11,0.007834397072503106
749.3,0.00162448060174552
749.48,-0.0016419318134662942
749.67,0.004483417913071201
749.85,0.008560125132222951
750.03,0.007346240551514818
750.22,0.003651541552851441
750.4,0.0037689658263018455
750.59,0.002490739852811998
750.77,0.008123636164178284
750.96,0.007393457230343795
751.14,0.004410065841226182
751.33,0.01064411195983176
751.51,0.0019328902567363475
751.69,0.0025333569091480997
751.88,0.007157842581590719
752.06,0.006047597091236419
752.25,-0.00036785039843482487
752.43,0.005076411030903976
752.62,0.0038896972970858777
752.8,0.005639725180067809
752.99,0.00021295927479296917
753.17,0.004027760270999657
753.35,0.003882281255687714
753.54,0.0010942884675061713
753.72,0.006412184902262603
753.91,0.006931377803817172
754.09,0.0027460495123155164
754.28,0.005114826056951083
754.46,0.0006630447248471134
754.64,0.0062887989922581836
754.83,0.0028640590484001168
755.01,0.004415514283727922
755.2,0.010219928521535098
755.38,0.008712131972050436
755.56,0.0052229070633978665
755.75,0.0069845080055037055
755.93,0.001709196484704332
756.12,0.0030615884431088496
756.3,0.003390106446194887
756.48,0.0036112511643171916
756.67,0.005160771245300623
756.85,0.004030043235753976
757.04,0.0050618326935097085
757.22,0.006541611285235201
757.4,0.0003809223866478724
757.59,0.006305430314374829
757.77,0.004910878418011238
757.96,0.005149837867275318
758.14,0.0007007668971924848
758.32,0.006413269554798165
758.51,0.005871878397947301
758.69,0.005444988826757037
758.87,0.005790217051152575
759.06,0.005780391725999339
759.24,0.0039573272588369285
759.43,0.009482006410831299
759.61,0.003211438612766871
759.79,0.004839886551156263
759.98,0.005845314910238482
760.16,0.0008538817937917634
760.34,0.006323163031498923
760.53,0.006477377496436578
760.71,7.35197967486352e-05
760.9,0.0008646776616978557
761.08,0.004266730730014896
761.26,0.0069655295588498005
761.45,0.0060915839314325225
761.63,0.005236038122634152
761.81,0.007848759643133446
762.0,0.008139349607652144
762.18,0.003687271876541667
762.36,0.006471312982198142
762.55,0.004250227482058837
762.73,0.0075062236202892586
762.91,0.0006869851411138284
763.1,0.0018055048364769787
763.28,0.005245586848318084
763.46,0.0032778135023511464
763.65,0.006896401225323727
763.83,0.009513667371687108
764.01,0.0003717538502497628
764.2,0.0052680331045553185
764.38,0.005982780627196932
764.56,0.005116772952204782
764.75,0.007819437605981009
764.93,0.0021713985307031925
765.11,0.0017069075427757297
765.3,0.00366969012884103
765.48,0.01010733486332709
765.66,0.0038179319328678113
765.85,0.0030583866486456044
766.03,0.005381243508301154
766.21,0.0027121798795866135
766.4,0.005686407014883558
766.58,0.0005078992812041007
766.76,0.006092910946470223
766.95,0.00338667058361288
767.13,0.005414799026521786
767.31,0.0026625296780024292
767.49,0.0022528267711874983
767.68,0.008204016728299209
767.86,0.004717959867811415
768.04,0.004791548336964548
768.23,0.004978174059988484
768.41,0.008401704428515898
768.59,0.005130670418059318
768.78,0.0003482326559101524
768.96,0.006737835060125878
769.14,0.0025977494939826867
769.32,0.006689412460038154
769.51,0.0013494709489604824
769.69,0.001626323076805395
769.87,0.004084448833716126
770.06,0.002934240855506463
770.24,0.0038067390796135392
770.42,0.004366472240785322
770.6,0.006738224359118611
770.79,0.0004808140256191718
770.97,0.0026921950217519267
771.15,0.004262024710787592
771.33,0.0017183978604038462
771.52,0.0024170011171849976
771.7,0.004088982405846856
771.88,0.005898825262494069
772.07,0.0082087813641593
772.25,0.003787320880848421
772.43,0.005651207419262344
772.61,0.005335051233119816
772.8,0.006399057379135791
772.98,0.007481480654931568
773.16,0.004368244935289298
773.34,0.005855127148555506
773.53,0.0033129788613150968
773.71,0.0013970066337419145
773.89,0.0034600723482999473
774.07,0.003850860057848048
774.26,0.0020583093532237887
774.44,0.0039865686848935405
774.62,-0.0007310807294825257
774.8,0.00341507290970868
774.99,-7.133612563310282e-05
775.17,0.0014294265451040354
775.35,0.0011324451052645045
775.53,0.0020798928378858747
775.71,0.004541979540948678
775.9,0.006801641064058259
776.08,0.002707306874256994
776.26,0.003439049751845441
776.44,0.0019150768387094061
776.63,0.0006036099077491813
776.81,0.0016645006234075794
776.99,0.0016714160852224597
777.17,0.006706624553375286
777.35,0.0009909478795766982
777.54,0.004470297384071334
777.72,0.0007390078054966492
777.9,0.0011402188348658153
778.08,0.0037156055921396774
778.27,0.005435683223977113
778.45,0.0016936608623650243
778.63,0.0034013915875482506
778.81,0.00467820555692517
778.99,0.004969189457025755
779.18,0.002636065644024493
779.36,0.0002004262365294266
779.54,0.001847784952369586
779.72,0.008727600436652069
779.9,0.0032986182202021084
780.08,0.007668254197334878
780.27,0.0021730859690190043
780.45,0.006691298270058309
780.63,0.00492760503204368
780.81,0.004389003461939986
780.99,0.0067872881522407676
781.18,0.004257855872257292
781.36,-0.0020191557339473564
781.54,0.002035771485536312
781.72,0.0031264435465991284
781.9,0.007644578346705335
782.08,0.004028488001315181
782.27,0.002639322565308462
782.45,0.0043941667708450646
782.63,0.003123327209470139
782.81,0.004473515636180824
782.99,0.00294360597162532
783.17,0.006919528043829451
783.36,0.0012373122949962728
783.54,0.009656642828587933
783.72,0.007315230601031364
783.9,0.0024263523377287513
784.08,0.005965600346638736
784.26,0.009761753945849858
784.45,0.001600255073292348
784.63,0.009278326048910046
784.81,0.00602478766645309
784.99,0.0006848805591446491
785.17,0.0032164844971777403
785.35,0.00899045471094313
785.53,0.006584204712053277
785.72,0.003511967505727262
785.9,-0.0002363428584139387
786.08,0.007951390600800076
786.26,0.0013086059595749176
786.44,0.006406237811436487
786.62,0.0049706019206328615
786.8,0.0010451834125499925
786.99,0.004770467366139994
787.17,0.0058061593736059465
787.35,0.001346247399684567
787.53,0.005069077699013017
787.71,0.008021313960399106
787.89,0.006800265428002661
788.07,0.005719807727221848
788.25,0.009024889405455204
788.43,-0.0024052390023885585
788.62,0.00821809973356044
788.8,0.008426203732874803
788.98,0.006693362380935673
789.16,0.004180084239234711
789.34,0.006936941224302273
789.52,0.006148765061866687
789.7,0.003875395780362173
789.88,0.0028392467256885545
790.06,0.008202294451109766
790.25,0.01404232850425851
790.43,0.00781886902078032
790.61,0.004119407720846705
790.79,0.008572648784120902
790.97,0.00545478464230916
791.15,0.0017950243724968542
791.33,0.0035189212351531087
791.51,0.00758200771062266
791.69,0.0019934451971347967
791.87,0.003947084269190549
792.05,0.007468677596006659
792.24,0.008533241670115418
792.42,0.005889022378039232
792.6,-0.0007860452310030156
792.78,0.006605101398651072
792.96,0.004175640847011229
793.14,0.005835827906734634
793.32,0.009677234427752384
793.5,0.004971972349206876
793.68,0.004121032677104939
793.86,0.005300752467812844
794.04,0.004994538505273142
794.22,0.002899112285360281
794.4,0.0023698286952400366
794.58,0.003240297564697107
794.76,0.0077982684424047774
794.95,0.005160005517105869
795.13,0.004839489524789638
795.31,0.003441683086667729
795.49,0.00964928281129405
795.67,-9.363075216066597e-05
795.85,-0.0011665881442507059
796.03,0.001340737838307153
796.21,0.002435818301613501
796.39,0.0018657063182134922
796.57,0.0009900029875829874
796.75,-9.634321779792769e-05
796.93,0.005752927259564273
797.11,0.007394068840877358
797.29,0.010474075133688641
797.47,0.004033989607326926
797.65,0.006753340868869031
797.83,0.003422833599627795
798.01,0.009217694873342928
798.19,0.006759599210902302
798.37,0.007041515673236367
798.55,0.0013865199817088914
798.73,-0.0006680163183925042
798.91,0.0025286336533118423
799.09,0.0021740330870247317
799.27,0.009705262611618512
799.45,0.002796116990702554
799.63,0.010443185121571082
799.81,0.010146285410619559
799.99,0.007015150219303422
800.17,0.006233616241032276
800.35,0.002931004521556622
800.53,-9.746194508847428e-05
800.71,0.007462224739930628
800.89,0.005694403804331591
801.07,0.003663122647951115
801.25,0.005236133365420684
801.43,0.008713916681057124
801.61,0.010399984888013894
801.79,-0.0008894829765392606
801.97,0.014744875907894606
802.15,0.01120251851637443
802.33,0.012359596140748672
802.51,0.0028338988686241757
802.69,0.005859706063469071
802.87,0.003988570443368405
803.05,0.007112906427993669
803.23,0.010307703944359009
803.41,0.00436631391375781
803.59,0.002077429382744427
803.77,0.009624227060873226
803.95,0.004295557994350799
804.13,0.002139398219838425
804.31,0.003736488428528297
804.49,0.010173241580538821
804.67,0.0062911352446668525
804.85,0.0022574609828768582
805.03,0.006852483891335617
805.21,0.010189061518519468
805.39,0.011407241952840774
805.57,0.007852117355198375
805.75,0.0021735932685063514
805.93,-0.0011386694976593113
806.11,0.0013344182744836905
806.29,0.0011198966838246798
806.47,0.0033846338068666973
806.65,0.0025839215537216526
806.83,0.00696668196516585
807.0,0.010051117109873076
