Wavelength [nm],#21-482-∆28.csv
522.97,0.006472013865359023
523.17,0.008189526441019236
523.37,0.007299339271345901
523.58,0.0020533913747965145
523.78,0.005025848869889719
523.98,0.005228412740734993
524.18,-0.001493989285065942
524.38,0.005638537030359993
524.58,0.0024477199999529855
524.79,0.00641309652548649
524.99,0.0015998307511887425
525.19,0.001696876539902642
525.39,0.0027434220441574374
525.59,0.0060037226896023635
525.79,0.004520777578448965
526.0,0.0015706591653994332
526.2,0.0014518795928534225
526.4,0.0026365672460293603
526.6,0.002735760888084937
526.8,0.0031251098131606847
527.0,0.0002635557623762874
527.2,0.0043107362274640414
527.41,0.005358180074718949
527.61,0.004140042201720512
527.81,0.003548510483646157
528.01,0.0022666542932009573
528.21,0.0053776159327268225
528.41,0.0030900458132387364
528.61,0.00359192213191484
528.82,0.003502272966231606
529.02,0.004802890016820187
529.22,0.0017807745572078243
529.42,0.0026684091781819814
529.62,0.005996910898373065
529.82,0.0035769517451718883
530.02,0.0037438736354376036
530.22,0.002798974736200724
530.43,0.0026015306315604753
530.63,0.0019707953838483862
530.83,0.009575355654676746
531.03,0.0038409071192969354
531.23,0.003713982642760451
531.43,0.0046278124443542455
531.63,0.002636851344453101
531.83,0.003993322101276357
532.03,0.0027591726612397655
532.24,0.0028560506241667952
532.44,0.007316496614654906
532.64,-0.0016828854409943366
532.84,0.005236451305724157
533.04,0.0034428587283734393
533.24,0.0028331251191056005
533.44,0.006665395020700072
533.64,0.005081227641847573
533.84,0.002847142237562086
534.04,0.0009016283292769672
534.25,0.00037508604629378484
534.45,0.0060627034640929915
534.65,0.004427152433589838
534.85,0.0023906901237747613
535.05,0.006088888699272355
535.25,0.00187349492628876
535.45,0.0020043709729610985
535.65,0.005395411650566828
535.85,0.0030484834035787657
536.05,0.005310081664754815
536.25,0.004498369164969035
536.46,0.0017662617392374374
536.66,0.004479864135703425
536.86,0.0062943542875375695
537.06,0.005841122847187698
537.26,0.0026090194681251343
537.46,0.0023170873253498866
537.66,0.003951630554977059
537.86,0.0028343385176166948
538.06,0.005498785455906539
538.26,0.004179736676208492
538.46,0.0025403210264999324
538.66,0.0020969558306645256
538.86,0.003347122503765469
539.07,0.002718243556311715
539.27,0.004035468111589201
539.47,0.0030241977852097477
539.67,0.002976467704136698
539.87,0.005050951574475418
540.07,0.001542696808883913
540.27,0.004277113951779666
540.47,0.004957210056548038
540.67,0.0030635725164838822
540.87,0.003715183481525854
541.07,-0.00016623517231155251
541.27,0.00047797709939809146
541.47,0.00273605475664337
541.67,0.002625253292757616
541.87,0.0032601847579146405
542.07,0.0006929638553288732
542.27,0.004503616205084471
542.47,0.00494981791152857
542.67,0.00387889759580273
542.87,0.004895587453441903
543.08,0.00344431950556254
543.28,0.004855198626824929
543.48,0.007333238407138454
543.68,0.00683259805620427
543.88,0.002254085128060664
544.08,0.004859868847744746
544.28,0.0011171126226818804
544.48,0.005351930123955299
544.68,0.00047447728292092145
544.88,0.003259138650167963
545.08,0.004562152028200572
545.28,0.0033834672243773655
545.48,0.005456812091401702
545.68,0.005291887319120309
545.88,0.00015633893210189128
546.08,0.0020741712607152464
546.28,0.0023712648403334466
546.48,0.00036541223612219647
546.68,0.002793068150635153
546.88,0.002701522062175834
547.08,0.003470085266380079
547.28,0.005634794791501225
547.48,0.0013135247586346203
547.68,0.008410210068272483
547.88,0.0025179740901430906
548.08,0.004043018166930724
548.28,0.00258695464520543
548.48,0.006531521115552776
548.68,0.0020462699707897176
548.88,0.003607107918510908
549.08,0.0047413358348421305
549.28,0.004915264103657708
549.48,0.003502833323482991
549.68,0.003498074273458812
549.88,0.002759583261303177
550.08,0.0022308989786601415
550.28,-0.0005775704987360672
550.48,0.004961212916371405
550.68,0.0022045573655816524
550.88,0.0044275580331847525
551.08,0.005793054120220997
551.28,0.0033741694934260364
551.48,0.0010987098934089148
551.68,0.0032658451722864953
551.88,0.0013915875282544332
552.08,0.003184877415493224
552.28,0.0031532378291757365
552.48,0.002372155367633189
552.68,0.0012796942021769237
552.88,0.003606092288316243
553.08,0.004446097981350267
553.28,0.0026960636152311697
553.48,-0.0003580162614562427
553.68,0.00294566321337432
553.88,0.0023492018843254085
554.08,0.005676273867239022
554.28,0.0016145337315924988
554.47,0.005871732985943975
554.67,0.006714723350625601
554.87,0.005449024334393109
555.07,0.007468670039953949
555.27,0.004954399304361898
555.47,0.0002495058005558898
555.67,0.0061231813877211235
555.87,0.0002522564467678352
556.07,0.00514200713086557
556.27,0.003692364391462736
556.47,0.0039310617836471546
556.67,0.005051449266046794
556.87,0.003537516016276343
557.07,0.0027874083744887025
557.27,0.0013684049367811576
557.47,0.004340676369066683
557.67,0.0023822676047750542
557.87,0.003434188872637546
558.07,0.002184149928774542
558.26,0.0004525771593082563
558.46,0.0033865857719723217
558.66,0.0054836040492412695
558.86,0.005916061442601834
559.06,0.003068765932966795
559.26,0.0032734832625172607
559.46,0.0023458388414108722
559.66,0.004882534729406125
559.86,0.0027826085689186633
560.06,0.003884227855815432
560.26,-0.0021820138620770326
560.46,0.0016630088220457118
560.66,0.005359509740943466
560.86,0.002736049176516197
561.05,0.004601807738545799
561.25,0.004419513063534392
561.45,0.002247241131095785
561.65,0.00014495563258957423
561.85,0.004163244898023952
562.05,0.005991656069334779
562.25,0.004383789163959676
562.45,0.004313275501772962
562.65,0.0035951822642875646
562.85,0.005070321521953975
563.05,0.003516364234143291
563.24,0.00434735218013327
563.44,0.004551775699880881
563.64,0.004302602745334698
563.84,0.0034013834824729227
564.04,0.003128827664143653
564.24,0.0036936613042095343
564.44,0.0027037351337936485
564.64,0.004817778805346396
564.84,0.0018245938191218181
565.03,0.0011316781520111013
565.23,0.004346088256913828
565.43,0.004173472522135456
565.63,0.0023929293387628912
565.83,0.003961914213852649
566.03,0.0012109780909718077
566.23,0.005513975657583485
566.43,0.0013148466018149485
566.63,0.0034859538437227947
566.82,0.000929967085593355
567.02,0.0008168599901976839
567.22,0.00369521516283317
567.42,0.004213096893731339
567.62,0.0055881286214975396
567.82,0.0007228020917760333
568.02,0.0041037094655723945
568.22,0.0034118521814436938
568.41,0.005405250043200644
568.61,0.0003378164316012782
568.81,0.006631292804237342
569.01,4.590369125247728e-05
569.21,0.004864679975650075
569.41,0.0032539072239537964
569.61,0.003538328871597996
569.8,0.003450349916076829
570.0,0.006374014138797533
570.2,0.00390066360858708
570.4,0.003345917913806393
570.6,0.00540788483004317
570.8,0.005584897112681254
571.0,0.0037410736304155094
571.19,0.0042911353346322175
571.39,0.002696528921678018
571.59,0.0046618280524076
571.79,0.005521051145660448
571.99,0.0031554651208721106
572.19,0.002927821981787437
572.38,0.0008174906196856639
572.58,0.0033835379777347385
572.78,0.004654218345184468
572.98,0.007602716834258685
573.18,0.001497195152304191
573.38,-0.0005317424650501243
573.57,0.0038604792401879667
573.77,0.0034909139487473684
573.97,0.004086336711791614
574.17,0.003488242877210345
574.37,0.003415465919635244
574.57,-0.0006246156376912654
574.76,0.0035398729288583105
574.96,0.0001399103274004322
575.16,0.005844121423942469
575.36,-0.0036984769291488356
575.56,0.004756632844873178
575.75,0.0037351625747126162
575.95,0.004045082092177993
576.15,0.0013661800647738504
576.35,0.001874852147143859
576.55,0.003661320807359755
576.74,-0.0003339282316406664
576.94,0.0007086785312031843
577.14,0.004815280407461063
577.34,0.002120032457164115
577.54,0.0019538324263399034
577.74,0.003934848546385926
577.93,0.0013864683037079018
578.13,-0.00014355426165314016
578.33,0.002106518269586459
578.53,0.0008896114800087477
578.72,0.002083858022786676
578.92,-0.0008835645977779765
579.12,-0.00033763447299594977
579.32,0.0033595036887766176
579.52,0.00023518722717682928
579.71,0.001852202266099159
579.91,0.002999981826604552
580.11,0.0026139491168124165
580.31,0.0035428851675991845
580.51,0.0057918113433281
580.7,0.002529870103082155
580.9,0.005789084109236826
581.1,0.0029400072517266574
581.3,0.0037568487252974308
581.49,0.0025783750733893297
581.69,0.004248420284159766
581.89,0.0010729321327528972
582.09,0.005316704422188126
582.29,0.0029710935587139945
582.48,0.004585097192151134
582.68,-0.00014427227198955165
582.88,0.0023154931782637072
583.08,-0.0003353562964084705
583.27,0.004127079187643402
583.47,0.0012630687139734559
583.67,-0.00023669993821558854
583.87,0.003145061172369298
584.06,0.004557505916302211
584.26,0.00138170265745074
584.46,0.004167690638219982
584.66,0.0025670510576606695
584.85,0.0047918224564310555
585.05,0.00285218375053241
585.25,0.003794958247364091
585.45,0.0014662621633111312
585.64,0.004332874144419316
585.84,0.005691692485415275
586.04,0.005305947995266926
586.24,0.0035093724196410348
586.43,0.002221292475622808
586.63,0.0019157997428768541
586.83,0.003135045496063256
587.03,0.003212161902613476
587.22,0.003301653840294511
587.42,0.0037903378221542943
587.62,0.0023855108095879986
587.82,0.0036064051373822896
588.01,0.0028259962295585695
588.21,0.003989230058664356
588.41,0.002752398059984342
588.6,-4.990123289991309e-05
588.8,0.0017469403029504106
589.0,0.0026533059387456787
589.2,0.001998722880036114
589.39,0.0020767323860880573
589.59,0.004855101894707844
589.79,0.002287356998159157
589.98,-0.0003299318847047779
590.18,0.003534197097391782
590.38,0.0008707191981843573
590.58,0.004333287055843222
590.77,0.005014899632847951
590.97,0.004319902145973841
591.17,0.0027309736005885314
591.36,0.00199445268830103
591.56,0.0026373302687211332
591.76,0.0006038576399739696
591.96,0.0021681479298257776
592.15,0.0039484345879793326
592.35,0.005314702928113898
592.55,0.0025510792063828795
592.74,0.0019181333539156618
592.94,0.0022002611988236986
593.14,0.002177602234670435
593.33,0.006185780520711007
593.53,0.004727331902768783
593.73,0.004400996585450937
593.92,0.0017010887299144853
594.12,0.003112018276794715
594.32,0.00077728544198827
594.51,0.004011566323290756
594.71,0.004927101111141682
594.91,0.0020848246988484608
595.11,0.003188983282379931
595.3,0.002282024403538936
595.5,0.0013186259936812186
595.7,0.0040576226058431815
595.89,-0.0004247399016317195
596.09,0.005153176767563695
596.29,-0.0017012189261678876
596.48,0.004405898167898209
596.68,0.0020043202520292564
596.88,0.00023062196427474794
597.07,0.005656553556905888
597.27,0.0035902502298666558
597.47,0.002232490347259173
597.66,0.0024694523144697727
597.86,0.002081541653657729
598.06,0.0015380052552151648
598.25,0.003312754457403343
598.45,0.005798077857231809
598.64,0.0022811734949301516
598.84,0.004208945632648716
599.04,0.002172563108380104
599.23,0.0043585684660527434
599.43,0.004141684955228065
599.63,0.00503502037382774
599.82,0.002254690920419655
600.02,0.002938909053042458
600.22,0.00394733366921498
600.41,0.00454809794999759
600.61,0.001165483534477575
600.81,0.004077507941130591
601.0,0.002540228038436378
601.2,0.006232889025105433
601.39,0.000135490806335938
601.59,0.003549178943330285
601.79,0.005479465675040147
601.98,0.006200979660155849
602.18,0.001048896192168048
602.38,-0.00014389205319739623
602.57,0.0032681915575860955
602.77,0.00573270019352254
602.96,0.0023041560499253043
603.16,0.0030123205813875533
603.36,0.0024763828321622233
603.55,0.0015328525552508188
603.75,-0.0011445493915946071
603.95,0.0035455808536644833
604.14,0.004946321485745236
604.34,0.004979871136412292
604.53,0.006940220032198708
604.73,0.004271852364993895
604.93,0.0033884257472232425
605.12,0.003054648498757627
605.32,0.0010694312027764335
605.51,0.0013419818834113663
605.71,0.0006932903050510758
605.91,0.0028834400108363857
606.1,-0.0008671612988760258
606.3,0.0038841588363379923
606.49,0.003439787213316672
606.69,0.002953951151000345
606.89,0.004486587052283276
607.08,0.0016084022376560876
607.28,0.0020936874601116475
607.47,-0.0008798930974728198
607.67,0.0003124843150683858
607.87,0.003800002966434794
608.06,0.0031576368797641974
608.26,0.0026696227044030727
608.45,0.0034369476658153244
608.65,0.003571580853358178
608.84,0.003589118100073369
609.04,0.0009497302028886058
609.24,0.0031534261250529684
609.43,0.0017423178524653045
609.63,0.0020899588766559157
609.82,0.0012915578730613424
610.02,0.00030638879372668496
610.21,0.0037182166794155315
610.41,0.001099806399813731
610.61,0.0028887777369225
610.8,0.001441623080577572
611.0,0.00495776003607711
611.19,0.0002164991240766914
611.39,0.0023160496671327754
611.58,0.0022967584152835123
611.78,0.0024241158420747443
611.98,0.0027400898413729485
612.17,0.0029308092781767975
612.37,0.0030948228487748634
