Wavelength [nm],#11-Edmund-43129-589.csv
610.21,0.001442001708735813
610.41,0.00039430613065142065
610.61,-0.000224970726604241
610.8,0.002229336762081192
611.0,0.0020606015819735765
611.19,0.0024943094134890647
611.39,0.004153405008445607
611.58,0.0016026436285474714
611.78,0.0033947779142319474
611.98,0.0016082250926334556
612.17,0.0008293198097194552
612.37,0.0024840810108562065
612.56,0.004868850552432646
612.76,0.0023594002333430513
612.95,0.004287412887565424
613.15,-0.0003902613821328448
613.34,0.0021913611289486544
613.54,0.0031821421250917605
613.73,0.002662884431302668
613.93,0.0013134055619870354
614.13,0.0038526866248898644
614.32,0.001543581451651936
614.52,0.002980406569649061
614.71,0.003273736734019837
614.91,0.0017400886647181539
615.1,0.002393853105430859
615.3,0.0015691516099923363
615.49,0.0024507333205507167
615.69,0.002143416056096298
615.88,0.002939408130007631
616.08,0.0020709417016060105
616.27,0.004059519947671661
616.47,0.003039909189496471
616.66,0.001795632422701923
616.86,0.0002071354077627871
617.06,-0.00045758660429357027
617.25,0.002699305931206725
617.45,0.003959914789098909
617.64,0.001271314319090143
617.84,0.004421129459533657
618.03,0.002876804156671304
618.23,0.002413997828492131
618.42,-0.000448565160583114
618.62,0.0024806687351107927
618.81,0.0029776142963077205
619.01,0.0015756640392015232
619.2,0.004249440273076062
619.4,0.0015138521153688009
619.59,0.0019437107329472556
619.79,0.002447788364986603
619.98,0.003893167265770546
620.18,0.0027066106747794237
620.37,-0.00012587218316564367
620.57,0.0031447511765250753
620.76,0.0016014532307906265
620.96,0.002778739195990257
621.15,0.0013742657852237798
621.35,0.0018481947778956293
621.54,-0.0007098753511577583
621.74,0.003779847232027735
621.93,0.002373102005608499
622.13,0.0021977903829423543
622.32,0.0017951820309767429
622.51,0.003526200713602441
622.71,0.0011166954164796843
622.9,0.002972912758079793
623.1,0.001621187267345554
623.29,-0.00020962266429511443
623.49,0.0009648219678072011
623.68,0.0013691253414964612
623.88,0.0047163618611288476
624.07,0.005214325165258206
624.27,0.0012813168159351634
624.46,0.0017878574853839914
624.66,0.005958680603143598
624.85,0.0027739031903314974
625.05,0.0014725665133463312
625.24,0.0014569707666929976
625.43,0.0003790948264688128
625.63,0.0029624845093694876
625.82,0.0031935678348744808
626.02,0.0016302817378628675
626.21,0.003659972918926076
626.41,0.0032265120032581923
626.6,0.0023228588226813494
626.8,-0.00012775503738112065
626.99,0.0026414284303925223
627.19,-0.002271075554437111
627.38,0.0012194024109795354
627.57,-0.0005594749628018473
627.77,0.002003951392892103
627.96,0.00037941651661450913
628.16,0.0035510832051228775
628.35,0.0010645088690138297
628.55,0.0018488204438841679
628.74,0.0011443958674627662
628.93,0.0002151420548227085
629.13,-0.0010758497220489853
629.32,0.0015955832019734929
629.52,-0.0018580960988053821
629.71,0.003099690848194994
629.91,0.0029567532794105658
630.1,0.0035456064701409294
630.29,0.000998151119891756
630.49,0.0033524743580379958
630.68,0.0031751459881330557
630.88,0.004004697544117096
631.07,0.00365853542439043
631.27,0.0017577189373135873
631.46,0.0014436447316110309
631.65,0.001955810026884173
631.85,-0.0009141570032640399
632.04,0.0014709770352183227
632.24,0.003921464004956044
632.43,0.0016163876207687113
632.62,0.001404379369516782
632.82,0.0016978045846683231
633.01,0.002945510431158787
633.21,0.003365967005025822
633.4,0.0025774014772320135
633.59,0.0021574860134459966
633.79,0.0043955018080421016
633.98,0.0017189382023774288
634.18,0.0012771951613256578
634.37,0.0035867706153235573
634.56,0.0010185351682084195
634.76,0.0003929546363430911
634.95,0.004601741323902086
635.14,0.002363402618916024
635.34,0.0019062705090147883
635.53,0.0014916247177754207
635.73,0.002924947727130603
635.92,-0.00013730126449618322
636.11,0.0020940610503040035
636.31,0.0017492048114280986
636.5,0.003582642953058178
636.7,0.0020023417815040324
636.89,0.003885705907526955
637.08,0.0019059320818915412
637.28,0.0037424620626807753
637.47,0.0005768878647356725
637.66,0.0023757048586215135
637.86,0.0013641284025108116
638.05,0.0030574580696250526
638.24,0.0016319538794261023
638.44,-0.0004007245507285736
638.63,0.0002193236594679377
638.83,0.0023874896709196397
639.02,0.0006775100900726377
639.21,0.0028236781013419366
639.41,0.0028277374900331094
639.6,0.002114053938992781
639.79,0.004535324035989097
639.99,0.0001345367740976286
640.18,0.0013082548179906373
640.37,0.0004978604439239294
640.57,0.0012264995963522725
640.76,0.0015872149622378818
640.95,0.00313760645450471
641.15,0.0005082667702136327
641.34,0.0029628457761149436
641.53,0.0017701962782383624
641.73,0.0016936021416893642
641.92,-0.0012351132077640342
642.11,-0.0001403645978686343
642.31,0.002035903203508523
642.5,-4.855409537279111e-05
642.69,0.00233885407710721
642.89,0.003943157194769129
643.08,0.004368559211889228
643.27,0.002593841175647456
643.47,-0.0010301395364982742
643.66,-0.0011358333406707543
643.85,0.0020873567601407987
644.05,0.003469479448321953
644.24,0.0007647253466998484
644.43,0.0004977698536046133
644.63,0.0009563222559612487
644.82,0.002047030920423356
645.01,0.0015005936504472158
645.2,0.004224859730013186
645.4,0.0004065313197550382
645.59,0.0026781135071650116
645.78,0.0012378827148271942
645.98,0.002908220367913647
646.17,0.002270590430277391
646.36,0.005505335010274432
646.56,0.00032479367187492476
646.75,0.002085598685675543
646.94,0.0023779387995590054
647.13,0.0025653730069819703
647.33,0.001535710895967748
647.52,0.001272975162198114
647.71,0.000797556463102942
647.91,-0.0004224025681002483
648.1,0.0020968864240785835
648.29,0.0029895787002370304
648.49,0.00013667397042562777
648.68,0.003204696252782752
648.87,0.001532282163452581
649.06,0.0015473970173322696
649.26,0.0018975091649592677
649.45,0.0006983449191792719
649.64,0.003658648403988407
649.83,0.0031682819059267167
650.03,-0.0011826885366139348
650.22,0.0011850864374770378
650.41,0.0033681165974269005
650.61,0.004919728526229843
650.8,0.004277844312998377
650.99,0.004818739099408682
651.18,0.0006980186956090728
651.38,0.00419323404744599
651.57,0.0018177916568299537
651.76,0.002779393879769931
651.95,0.0014572848827615874
652.15,0.001640109853929936
652.34,0.0009782102079982078
652.53,0.0074289728258914185
652.72,4.435260933849638e-05
652.92,0.0013742236900041063
653.11,0.0030516715229047813
653.3,0.003125968991597009
653.49,0.0037046627838550608
653.69,0.0003291671797467735
653.88,0.0005149158006026685
654.07,0.004809315490890548
654.26,0.002032206852714544
654.46,0.002582495636945145
654.65,0.000621189431009131
654.84,0.0013765767072818995
655.03,0.0025983729292886715
655.23,0.00033067230648560134
655.42,0.0005198572836243626
655.61,0.0016591112260377682
655.8,0.004826793087754342
655.99,0.0010075777740319106
656.19,0.0010773659567898247
656.38,0.0029854678114429206
656.57,0.0023137417486010625
656.76,0.0024969386290554932
656.96,0.002889507958170871
657.15,0.0009986411482006143
657.34,0.003443777170396495
657.53,0.00023500830054791174
657.72,0.001473664373881093
657.92,0.0003331796908852087
658.11,0.0008979614944016418
658.3,0.0036515901574024887
658.49,0.0030082980061472606
658.68,0.0013692825306710135
658.88,-0.0008161922068962869
659.07,0.0030034174214688255
659.26,0.0024473978813642837
659.45,0.0034653734376511374
659.64,0.0016629011445155968
659.84,0.0036290085180846034
660.03,0.003946456353301811
660.22,-0.0005419056675153075
660.41,0.0007287952001274465
660.6,0.0011227066630475346
660.8,0.0019766600592754924
660.99,-0.0005347253122680978
661.18,0.006054896754370341
661.37,-0.0007358450035491387
661.56,0.001301508185600284
661.76,0.0014164600188931791
661.95,0.0038897914323635804
662.14,0.0030449722458210414
662.33,0.0014008289369543446
662.52,0.00014288613931084544
662.71,0.003994107110539041
662.91,0.0028263058599017504
663.1,0.0028401970562205135
663.29,0.0031350531729606823
663.48,0.0035476217218439274
663.67,0.0024680290726226566
663.86,0.0016073451355080796
664.06,0.0029671657244896817
664.25,0.0021175880427405864
664.44,-0.0003464860277125208
664.63,-0.00033961664516222464
664.82,0.0035521134882567284
665.01,0.0018945538838354657
665.21,0.001235328470170224
665.4,0.0017099361123931857
665.59,0.0025197898336568663
665.78,0.004957650968793055
665.97,-0.000639858420307657
666.16,-0.0002495223404130674
666.35,0.004129994708992817
666.55,0.004098161070633475
666.74,0.003956034764651447
666.93,0.0010334322981141585
667.12,0.00289573140279861
667.31,0.0008330871805393703
667.5,0.008852864768246291
667.69,0.0014290489453704074
667.89,0.0012495625449844357
668.08,0.001048435864069988
668.27,0.0024982879618225227
668.46,0.0004486264919176891
668.65,0.005080413631338889
668.84,0.0036353179800697557
669.03,0.0022416367428914103
669.22,0.004014018203114106
669.42,0.004304306835638169
669.61,0.004116057909710923
669.8,0.0002483274046822226
669.99,0.00226035186517926
670.18,0.003044847428737598
670.37,0.0038531057040735598
670.56,0.0038550362200387668
670.75,0.0030638289869110054
670.94,-0.000450379388292493
671.14,0.0011321249050793715
671.33,0.004424789846640932
671.52,-0.002935712229392523
671.71,4.679719631209904e-05
671.9,0.0016346221466847625
672.09,0.005956892522577977
672.28,0.0030165133720460304
672.47,0.0017433790541100818
672.66,0.001735930545622596
672.85,0.0015576408603856224
673.05,-0.002590578063567533
673.24,0.0017500148626957185
673.43,0.0006458002700227739
673.62,0.0027619064495958442
673.81,0.0018619300037601236
674.0,-0.0010670187670629094
674.19,0.002371196772991982
674.38,0.0004514803871181026
674.57,0.00518786194754564
674.76,0.0023832351732639406
674.95,0.0008449700600736078
675.15,0.0013606648328271602
675.34,-0.0011752699728972804
675.53,0.004272126536284857
675.72,0.0037638824101999552
675.91,0.00025151190874108623
676.1,-0.0016689882371743027
676.29,0.00227522791431857
676.48,0.0018903215902703145
676.67,0.005752700918548663
676.86,0.004871738601487448
677.05,0.0025436615789696097
677.24,0.0024108974782936134
677.43,0.002600837072120801
677.62,0.003371236343413231
677.81,0.0017700495373344923
678.0,0.002858134344230599
678.2,0.003955311452577503
678.39,0.0012499382601883348
678.58,0.004792097027445786
678.77,-0.0015798181434264046
678.96,0.002160849917406955
679.15,0.0030858587091267655
679.34,0.003839472668682299
679.53,0.0031312041440864045
679.72,0.004058958283319213
679.91,0.00315585043109342
680.1,0.0009710617691911977
680.29,0.005341848035268371
680.48,0.0017021931489235036
680.67,0.0011739504481737177
680.86,0.002491097338813776
681.05,0.000553461023571767
681.24,0.00034962311352969386
681.43,-0.0002533217398699191
681.62,0.005041668087190472
681.81,0.002002497109826594
682.0,0.005042181941634172
682.19,-0.0007723033495382928
682.38,0.002324175405112297
682.57,0.0014925755219840498
682.76,0.0003561152366764045
682.95,-0.00025778932634844867
683.14,0.0024316283860658233
683.33,0.002945968006378034
683.52,0.0036744526608201884
683.71,0.0031545435891935977
683.9,-0.0009975195691197423
684.09,0.0014725276414631321
684.28,0.0023304423214592857
684.47,0.003777651015688489
684.66,0.004646711952344427
684.85,0.00355759589230022
685.04,0.004998336360773431
685.23,-0.0005684257786453083
685.42,0.0010891106519212124
685.61,0.00241486624971827
685.8,0.0014975180954756233
685.99,0.0049441613601632585
686.18,0.0003533241578894029
686.37,0.003580134605290444
686.56,-0.0007827415400897886
686.75,0.0022856419463410196
686.94,0.002818292292743704
687.13,0.0006657999054778829
687.32,0.0019207901311411554
687.51,0.00398480891732798
687.7,0.0021149112952466007
687.89,0.0021272181884443987
688.08,0.0006711166538026689
688.27,-0.0009892349281712333
688.46,0.001409791595533995
688.65,0.0019487555099306877
688.84,0.0007927471838772745
689.03,0.0018536179898262862
689.22,0.0012252345292529108
689.41,0.0032229431242421598
689.6,0.0010112916687311192
689.79,0.0005744385061879645
689.98,0.0046725810162138795
690.17,-0.0013254498937699246
690.36,0.005032745067456025
690.55,0.0008895100140697486
690.74,0.0006846789107097296
690.93,0.001642995837310946
691.12,0.0021005753783693943
691.31,-0.0008920875111134649
691.49,0.0017662617392374374
691.68,-0.0018575563432709189
691.87,0.0005690612509694847
692.06,0.0022425492250638074
692.25,0.0015306221448266116
692.44,0.0006799309259721938
692.63,-0.0005929955534978786
692.82,0.0013161586086909028
693.01,-0.0007869962500173866
693.2,0.004487911678567156
693.39,-0.0008034576702952099
693.58,0.0036097520183610344
693.77,0.0004717240698819593
693.96,0.0018627087397741857
694.15,0.0017339094603145313
694.33,0.0034432238064959373
694.52,0.002412247591517326
694.71,0.003890483223418265
694.9,0.0011260019812374305
695.09,0.0006906711027280207
695.28,0.0032619297639635164
695.47,0.00391980080774162
695.66,0.003513496470833452
695.85,0.004043868123391863
696.04,0.004367473930207551
696.23,-0.0002662579247713379
696.42,0.0006822247276315466
696.6,0.0020529582054422207
696.79,0.0036607368307255924
696.98,0.00026257563382203904
697.17,0.0028231540834455183
697.36,-0.002696757469281014
697.55,0.004512708163808979
697.74,-0.002058592338426661
697.93,0.0060072757718023515
698.12,0.0019747987224379097
698.31,-0.00016467730029970845
698.49,0.0013189425177688268
698.68,0.0030705107987711792
698.87,0.0026881220386905874
699.06,0.0009032626768410012
699.25,0.0032449088334225266
699.44,0.0016775572021263403
699.63,0.004463844946725414
699.82,0.005363041612414278
700.0,0.0022296233930629017
700.19,0.0047064752297644
700.38,0.0029448794303815816
700.57,0.003432548595730995
700.76,0.0037300579301389734
700.95,0.0015768203102922158
701.14,0.0033112000334598935
701.33,0.0032123075330630904
701.51,0.00048751426165514464
701.7,-0.0015432387687254732
701.89,0.001799844267678787
702.08,0.0023061370909446396
702.27,-0.00016605460891404156
702.46,0.0011354031656335228
702.65,0.004303226694515615
702.83,0.0008169314450168208
703.02,0.0023243615599117962
703.21,0.0017062334846238694
703.4,0.004332036183339135
703.59,0.00016154023279962292
703.78,0.0008026262146146025
703.97,0.0027237243477254763
704.15,0.003905029492655056
704.34,0.003525468158504303
704.53,0.0034730809431504847
704.72,-0.0006040087791516718
704.91,0.00048251625823587355
705.1,0.0009172485969601917
705.28,0.005965872044395579
705.47,0.003439676704200782
705.66,5.2419437127291165e-05
705.85,-0.0007197043145381418
706.04,-0.0006209687030965568
706.23,0.0051019769807645705
706.41,0.00149722324058279
706.6,0.003964828381754154
706.79,0.000387263252730411
706.98,0.004331139618203669
707.17,-0.002652483322120798
707.35,0.005714928096013729
707.54,5.325473855379274e-05
707.73,0.0029875637937635106
707.92,0.00016439217300327254
708.11,0.00028058258256051044
708.3,0.004907185019094086
708.48,0.004584243071049211
708.67,0.0021635963423910242
708.86,0.004237165587797284
709.05,0.004606137121374055
709.24,0.002386096759041808
709.42,0.006151527590125807
709.61,0.0021638367828268235
709.8,0.0009352746272106579
709.99,0.005086567414019068
710.18,0.0061351987583990525
710.36,0.003249139134776421
710.55,0.0031323299588067984
710.74,-0.0018392955998205091
710.93,0.002498892958818072
711.12,0.0010638869572631036
711.3,5.2943603745825e-05
711.49,0.005977262064034195
711.68,0.003006907429010389
711.87,0.0035302467255305106
712.05,0.0026326396479162246
712.24,0.0002793456237275485
712.43,-0.0011751560685147662
712.62,0.0030781905543846625
712.81,-0.0005140804554287301
712.99,0.0003900482325964767
713.18,0.0018780317046531675
713.37,0.0008519582117983746
713.56,-0.0009595324960188058
713.74,0.00119842718268337
713.93,0.005274304183114318
714.12,0.0047504456937594065
714.31,0.0015236404306226954
714.49,0.003378382557600128
714.68,0.0048101660845606626
714.87,0.003144430093147107
715.06,0.0021759273216959657
715.24,0.0002789042432824516
715.43,0.003930995306006522
715.62,0.0003904870081128272
715.81,0.0034522542759904337
715.99,0.003009642388721146
716.18,-0.0018798784277097717
716.37,0.0044576039972141586
716.56,-0.0007528162170300671
716.74,-0.001104213309501107
716.93,0.0019104886620279263
717.12,0.0026031043071021416
717.31,0.0049313631270029665
717.49,-0.00017812783039882992
717.68,0.0035010425427711225
717.87,0.0007422428607087866
718.06,0.0021439596910526994
718.24,0.002281212426686608
718.43,0.0016904703776896614
718.62,0.0008793324693831891
718.8,0.001836244242257872
718.99,0.004987236671178501
719.18,-0.0011296081423894683
719.37,0.004658959381453992
719.55,-6.30737512362623e-05
719.74,0.0025378282669596404
719.93,-0.0001821605267139437
720.11,0.003783748951781749
720.3,0.0013582691502533651
720.49,0.0029617317096849935
720.68,0.004698132264432964
720.86,0.0033052178470511246
721.05,0.0026379408268532036
721.24,0.007509037695654604
721.42,0.0035179139667582296
721.61,0.0011507510037931563
721.8,0.006295041175789986
721.98,0.003936635304122199
722.17,-0.0003087839140710981
722.36,0.0004222656983290141
722.55,0.0044289758848917
722.73,0.001745735359017012
722.92,0.0038096242917884434
723.11,0.003239072038212164
723.29,0.0017580360338392486
723.48,0.004638176682656346
723.67,0.0018981998216107074
723.85,0.008406087949092911
724.04,0.005762839315166661
724.23,0.00018121921987120183
724.41,0.0005404942369747676
724.6,0.0017818474786393164
724.79,5.7758740418557274e-05
724.97,0.002980126503150318
725.16,0.0015061006415806328
725.35,0.004435554960590105
725.53,0.0012487339999253638
725.72,0.00595581426699286
725.91,0.004702237772752878
726.09,0.0036101337551692203
726.28,-0.003504991441916617
726.47,0.0014133263959645126
726.65,0.002630480700627151
726.84,0.002559391970138183
727.03,0.0001842144021431976
727.21,-0.0009602454704904542
727.4,0.0010331426004396716
727.59,-0.0015642452078990965
727.77,0.002731574986696312
727.96,0.005226281107261601
728.15,0.003138600621160139
728.33,-0.0005590067351653373
728.52,0.0034039180938058725
728.7,5.767390995210024e-05
728.89,0.0034642967346322487
729.08,0.005230142667235444
729.26,0.0031553191479880825
729.45,0.003408141070353551
729.64,0.002532479235316765
729.82,0.002314842989632123
730.01,0.0021570819304750823
730.2,0.007287521995942664
730.38,0.0009288555667606602
730.57,-0.0015497336353600846
730.75,0.0018298382346586784
730.94,-0.00019603547088872754
731.13,0.0031088499631443897
731.31,0.007438640936733345
731.5,0.0037336201259122767
731.68,-0.0012198440865191292
731.87,0.004669529146216277
732.06,0.004174264905445391
732.24,0.0035600281923647676
732.43,0.0008178510656385766
732.62,-0.00044847046883678333
732.8,0.004104840546930106
732.99,0.0017021001962073893
733.17,0.0035280709624099034
733.36,0.000830338989700386
733.55,0.004727024697177171
733.73,0.005503969598807377
733.92,0.004786531361498685
734.1,0.00348642976718027
734.29,0.003967892227892804
734.48,0.00019100662358666117
734.66,0.004574882913895614
734.85,0.0014554672214085631
735.03,0.005540932059507369
735.22,0.002124367595855192
735.4,0.00031704819363292047
735.59,5.998660146596764e-05
735.78,0.006256263428130309
735.96,0.002706750824291563
736.15,0.004270666145894773
736.33,0.003437610797433218
736.52,0.004816060871828615
736.7,0.004034011293756163
736.89,0.0003195076884153632
737.08,0.008115811181566221
737.26,-0.0005965611731074531
737.45,0.005254529519298745
737.63,0.001495894382069912
737.82,0.0057400952828887825
738.0,0.005840356042994625
738.19,0.006468964913873355
738.38,0.0013782510935814079
738.56,-0.00019583457553892022
738.75,0.005125757181451809
738.93,0.004746711735225344
739.12,0.005505396519574774
739.3,0.007284973755481687
739.49,0.005774243101129292
739.67,0.0016532472455813717
739.86,0.0023062886132401055
740.04,0.0033367811677556063
740.23,0.00057958904665296
740.42,0.00324016104119525
740.6,0.0003241598150354528
740.79,0.004543176772386517
740.97,0.00594980624651995
741.16,0.005748282768898109
741.34,0.0039450286523776395
741.53,0.007550162483113256
741.71,0.0052011066269298245
741.9,0.0010198965764964224
742.08,0.0059972953860278205
742.27,0.004240563909209576
742.45,0.000594935818247352
742.64,0.00477439402573748
742.82,0.008903444514287536
743.01,-0.0018190022620243444
743.19,0.0018397099300615533
743.38,0.0021489387959647372
743.57,0.004490265123120419
743.75,-0.0007586687904785779
743.94,0.00371084738327018
744.12,0.003465250355896534
744.31,0.008129503922716955
744.49,0.002138837985881984
744.68,0.0007485114661031641
744.86,-0.00020741916387138307
745.05,0.001289220733881441
745.23,0.0028148922689139695
745.42,0.00020322244211763295
745.6,0.007351514476491236
745.79,0.0014697544131761948
745.97,0.0017003574821369335
746.16,0.0023031936377733873
746.34,0.0028176043085432726
746.52,0.0068720022843003865
746.71,0.0029222602402725604
746.89,0.003952431007233229
747.08,0.0022478727681431465
747.26,0.0004820827573734987
747.45,0.0022451151951494975
747.63,0.0019942507283253552
747.82,0.005463544916035283
748.0,0.0051982205189238335
748.19,0.0052862206592425185
748.37,0.0023375137001581028
748.56,0.0009148581817257261
748.74,0.00540594092436283
748.93,0.006970709704791865
749.11,0.004162325090137993
749.3,0.0007747993086406225
749.48,0.003770039380748368
749.67,0.0014917395753743625
749.85,0.004385944474388234
750.03,0.001922682987310298
750.22,0.005801933909212194
750.4,0.0049080037387485495
750.59,0.002490739852811998
750.77,0.0013624774839341037
750.96,-0.0021282997472281723
751.14,-0.0015238180518556215
751.33,0.000639068307301888
751.51,0.0029372706144423343
751.69,0.001518345061258005
751.88,0.001370362794832286
752.06,0.0006520221341319219
752.25,0.006323573350049689
752.43,0.004634615476299581
752.62,0.005359103260654124
752.8,0.0027078063393780488
752.99,0.004265954372564187
753.17,0.005640552062110948
753.35,0.0037356208141764782
753.54,0.0015336898068899663
753.72,-7.799678780575355e-05
753.91,0.0046940648970970255
754.09,0.003340714956852001
754.28,0.00377940971608793
754.46,0.0006630447248471134
754.64,0.0018466389519911214
754.83,0.002569875262900309
755.01,0.008910252368225765
755.2,0.001373542534694605
755.38,0.004093174522949814
755.56,0.0019835500408097602
755.75,-0.0005303663095749712
755.93,0.0034971800133884435
756.12,0.0005191412489193582
756.3,0.00037281945390362094
756.48,0.0013033711098800018
756.67,0.004711633895975703
756.85,-0.00038498714427707525
757.04,0.00914502626658696
757.22,0.006695635841625087
757.4,0.004696933824299971
757.59,0.0005408177276128143
757.77,0.003506487310243024
757.96,0.0016110884504716271
758.14,0.004775701034688249
758.32,0.0065679134038946945
758.51,-0.0029035274673923825
758.69,0.0046774668239994805
758.87,0.002236156589880661
759.06,0.007014488989954654
759.24,0.0006946699311868857
759.43,0.0016419083137189934
759.61,-0.0005535795605560112
759.79,0.006531551092639384
759.98,0.010681152857481948
760.16,0.0033509667502583883
760.34,0.003510870096682411
760.53,0.005852618733661188
760.71,0.0036619593418687445
760.9,0.008766728613440201
761.08,0.0047326798499353374
761.26,0.005085969046973807
761.45,0.0022913924409680296
761.63,-0.00039558675982931195
761.81,0.004894077265895129
762.0,0.007226034091637091
762.18,0.004158564557773199
762.36,0.0028823134845682623
762.55,0.0011559149509278825
762.73,0.0030153015552226944
762.91,0.000379693316126471
763.1,-0.0002406207449052034
763.28,0.0011369178632950753
763.46,0.00526240355051617
763.65,0.00113312438454216
763.83,0.0046404258827409195
764.01,0.0009734864288199662
764.2,0.0025171995811080904
764.38,0.0005261444732748655
764.56,0.007868447519946073
764.75,0.002654204238748328
764.93,0.007873276253384888
765.11,0.005129286604709872
765.3,0.006818837706699901
765.48,0.002767029083711931
765.66,0.005017067735536644
765.85,0.00619577221441489
766.03,0.005971434136689642
766.21,-0.0008118053505208543
766.4,0.002138982274041757
766.58,0.001678436070217476
766.76,0.00021615062686324796
766.95,-0.004405007393581981
767.13,0.0015546385211761477
767.31,0.0015093717415121876
767.49,0.0025440547843891366
767.68,0.008204016728299209
767.86,0.0073332995353120566
768.04,0.00307369715457726
768.23,0.008732973403158338
768.41,-0.0003572490300155193
768.59,0.004989993193853726
768.78,0.002602874364044553
768.96,0.001486234588165984
769.14,0.0028790248043340737
769.32,-0.0021882392657410483
769.51,0.0022043579762548522
769.69,0.008289708878479657
769.87,0.0015898092677554929
770.06,0.0048474701082508315
770.24,0.0011738733183828615
770.42,0.0004816145516468028
770.6,0.004374970309308256
770.79,0.001034871224052864
770.97,0.004213113620776012
771.15,-0.0004935717437472053
771.33,0.002958499229521357
771.52,0.005045496052530093
771.7,0.00034286963417757
771.88,0.0053560454783076064
772.07,0.0007306194894310011
772.25,0.0013057504097517244
772.43,0.001018089843855316
772.61,0.0014153225316332662
772.8,0.0026246948240707794
772.98,0.007481480654931568
773.16,0.005040878197729989
773.34,0.0018144353472354501
773.53,0.001553004496359527
773.71,-0.0008710295569362935
773.89,-0.0018377816836542924
774.07,0.0014162796750973716
774.26,0.0013931035868947816
774.44,0.0005849728338239533
774.62,0.00482265941198659
774.8,-0.00020497189473607532
774.99,0.00532497487464011
775.17,6.432664974532584e-05
775.35,-0.0008727761639299591
775.53,0.007322905660103637
775.71,0.005464309937138401
775.9,0.004026605734407543
776.08,0.0045587984143392645
776.26,-0.00020641097931567187
776.44,0.004032467288269291
776.63,0.0016836006035127915
776.81,0.005801987318684901
776.99,0.0022075033903183263
777.17,-0.0016984783915804573
777.35,0.0032457479175542867
777.54,-0.0007384037699427816
777.72,0.0023598691067042783
777.9,0.0008710206725790254
778.08,0.006285440440598725
778.27,-0.0011454986155941395
778.45,0.0027801049805939834
778.63,0.004069084612077564
778.81,0.005628199088572501
778.99,0.006059186237026275
779.18,0.005479101156645029
779.36,6.419520045319406e-05
779.54,0.001847784952369586
779.72,0.006390018137778867
779.9,0.005968855988647703
780.08,0.0027410856481657367
780.27,0.0021730859690190043
780.45,-0.00035644333438288354
780.63,0.003816257948455288
780.81,0.00020517801073648416
780.99,0.0037066904276318994
781.18,-0.0014712246651041238
781.36,0.0047906831885163636
781.54,-0.000777772998575511
781.72,0.005213408424031231
781.9,0.004276380055137088
782.08,0.005443421247513056
782.27,0.0029250992637138177
782.45,-0.00022046049788798275
782.63,0.004432518812434501
782.81,0.007262927699727877
782.99,-7.60341025881021e-05
783.17,0.0005059744307263386
783.36,-0.004166931554826064
783.54,0.007186958646115583
783.72,0.0067354760269919605
783.9,-0.0006671276683119598
784.08,0.0030939790005213774
784.26,0.0052193766703721054
784.45,-0.0029844674657863645
784.63,0.004215012553418957
784.81,0.0034299506563685847
784.99,0.00037853012400030354
785.17,0.0011738953260653996
785.35,0.0006994514117608061
785.53,0.0017783542666839972
785.72,0.005387415496619871
785.9,0.004092346106042876
786.08,0.00543070174096409
786.26,0.0056339515176773
786.44,0.006406237811436487
786.62,0.0005482490402801189
786.8,0.004598458427089023
786.99,0.0006999989300096867
787.17,0.0030997870292266516
787.35,-0.00024295335238468094
787.53,0.0013644619935050514
787.71,-0.001869287518583511
787.89,0.002536901865369025
788.07,0.008622344778942576
788.25,0.0051202099350449145
788.43,0.006700010897715714
788.62,0.00626417052600876
788.8,-0.00025027161831516506
788.98,0.003220262249400483
789.16,0.003523643951983052
789.34,0.007426939444092913
789.52,0.005137211642082327
789.7,-8.730776700585383e-05
789.88,0.002026697220086932
790.06,7.974030227053566e-05
790.25,0.002073191369257096
790.43,0.000752291523556778
790.61,0.00512942860551116
790.79,0.004156491317680461
790.97,0.0037215235489705557
791.15,0.0014521753339849176
791.33,-0.0009503746157846211
791.51,-9.222632465547764e-05
791.69,0.004078780154062253
791.87,0.0068059226226303195
792.05,0.0007681891809546008
792.24,0.009223197660602464
792.42,0.004693150777531632
792.6,0.005462358797494402
792.78,-0.0018076794571156235
792.96,0.0011042154760801462
793.14,0.0021744025096882337
793.32,0.001280311861038397
793.5,0.002778794261811096
793.68,0.004998923163108901
793.86,0.003735118814824092
794.04,0.003766569846869917
794.22,0.003955176773672344
794.4,0.004656760846000375
794.58,0.0004335120597754514
794.76,0.004748651838449052
794.95,-0.0037693925326349968
795.13,0.003958660607746612
795.31,0.0009670792489971629
795.49,0.006581505443909209
795.67,0.002208284474428939
795.85,0.004193932584702983
796.03,-0.0011716125067537096
796.21,0.0020741854643112037
796.39,0.0036474526475276416
796.57,0.007685052777378211
796.75,0.0028188583656389037
796.93,0.00776372295732945
797.11,0.0017303869218762908
797.29,0.00474184674923499
797.47,-0.004403357632841718
797.65,0.002864791308512254
797.83,0.006202427778877625
798.01,0.003921347067135913
798.19,0.0021260836259559615
798.37,0.004974418147196549
798.55,0.010294426883934867
798.73,0.006714891861028098
798.91,0.0008392768040231344
799.09,0.005585403914077638
799.27,-0.00416700210712049
799.45,0.0014435831443423363
799.63,0.004710376065089807
799.81,0.003765122569937872
799.99,0.00364529213181237
800.17,0.006047378163116427
800.35,0.0027415557289519397
800.53,0.005247695886907023
800.71,0.0010343610525320839
800.89,0.01265029215704128
801.07,-0.0014163893778240586
801.25,0.004664320451087721
