Wavelength [nm],#42-Inocnnu.csv
614.32,0.003549185238491604
614.52,0.005080987206406079
614.71,0.0055713213927905585
614.91,0.003185117487325425
615.1,0.004159527701704433
615.3,0.006071562480805781
615.49,0.0022012628470563563
615.69,0.00391057647630392
615.88,0.005342562814534707
616.08,0.006386951027693027
616.27,0.0021721811455621153
616.47,0.0038734181693564356
616.66,0.002046521590156003
616.86,0.002554067014786818
617.06,0.003266817051993095
617.25,0.0045281477474535745
617.45,0.0028161679720916403
617.64,0.0019286970314027379
617.84,0.0014445627840534816
618.03,0.00012278126892190268
618.23,0.0029054598543587088
618.42,0.004094871677385636
618.62,0.004760154679403366
618.81,0.003794042715652375
619.01,0.00473164953948286
619.2,0.00045170163221390253
619.4,0.00389061467702474
619.59,0.002523398255754206
619.79,0.0032510998576867262
619.98,0.003893167265770546
620.18,0.0043238869081779815
620.37,0.002838195603003284
620.57,0.004207409498354118
620.76,0.002752913783947306
620.96,0.002529682937048197
621.15,0.0048785084819420186
621.35,0.0016837004131589606
621.54,0.003951170396132006
621.74,0.0028037987479310935
621.93,0.005040330741160386
622.13,0.003443175067936186
622.32,0.0018787907769327713
622.51,0.004605534107263762
622.71,0.003354857177787157
622.9,0.0025538529534219583
623.1,0.005367917863039779
623.29,0.0017798544568670836
623.49,0.003992711040812669
623.68,0.008434517745855775
623.88,0.005551541552442829
624.07,0.00505001999144786
624.27,0.004511271923670343
624.46,0.0020376603238511123
624.66,0.005208334895303985
624.85,0.0048457599525887655
625.05,0.0037482684382336147
625.24,0.002791252415910712
625.43,0.005296653138603232
625.63,0.003046002478500886
625.82,0.0038576627263902205
626.02,0.002383831508439791
626.21,0.006185763083911053
626.41,0.0032265120032581923
626.6,0.0013081859102203083
626.8,0.004384853483008133
626.99,0.0032289492585493218
627.19,0.0035862992389092577
627.38,0.005516863853402555
627.57,0.005010614611759828
627.77,0.003370016648920311
627.96,0.0033494267391882353
628.16,0.0032085726210222066
628.35,0.0006377227923108535
628.55,0.0029682101380033455
628.74,0.004117686065169757
628.93,0.0022174976567679435
629.13,0.004248108305294216
629.32,0.005828306547111345
629.52,0.001162668319135537
629.71,0.0037987794240377745
629.91,0.004672244068675172
630.1,0.005122552055118726
630.29,0.004913758053051313
630.49,0.005531034132546088
630.68,0.004568089015573219
630.88,0.0038285554798398154
631.07,0.005687564438489865
631.27,0.0027022110319024012
631.46,0.004774211000389998
631.65,0.004566896248144613
631.85,-0.0008273323886731947
632.04,0.002899871084716266
632.24,0.005042591361487262
632.43,0.003541572954482717
632.62,0.004985408746777736
632.82,0.003877694084658129
633.01,0.004353530893038881
633.21,0.003540953228007996
633.4,0.005463411626399163
633.59,0.0033917849351469825
633.79,0.0019570023373130237
633.98,0.00622126700956515
634.18,0.004277952970137511
634.37,0.005536525222320167
634.56,0.0037710394264775103
634.76,0.003381053769661566
634.95,0.0009183292653649833
635.14,0.0035240680713908845
635.34,0.0004857492786415662
635.53,0.004389526768295209
635.73,0.004366198141473896
635.92,0.0032755235781807973
636.11,0.0027185886830843227
636.31,0.002288217119845254
636.5,0.0015466089079196155
636.7,0.002715197251660101
636.89,0.0022767632214479427
637.08,0.004924003792067252
637.28,0.004271167637386587
637.47,0.00414275393247366
637.66,0.0005807708983095696
637.86,0.003832943907078152
638.05,0.003234849981000564
638.24,0.005784458142051498
638.44,0.0028731854800848845
638.63,0.006254395651581225
638.83,0.0040109437153933265
639.02,0.0035793539809181618
639.21,0.005605076875757844
639.41,0.004534916530192541
639.6,0.0045459449529513685
639.79,0.0028279915893998026
639.99,0.0017805563769937548
640.18,0.0024835053554547563
640.37,0.004228704191356478
640.57,0.005414610901600021
640.76,0.0033133153185361057
640.95,0.004593943041130708
641.15,0.0032023145686766686
641.34,0.0005904685445032469
641.53,0.005224907802958484
641.73,0.004077507941130591
641.92,0.0013211540640347614
642.11,0.003991308624099977
642.31,0.00448211569679089
642.5,0.001787913729611825
642.69,0.0029816178158518255
642.89,0.0020383039301384172
643.08,0.004819193520202847
643.27,0.005053648107347997
643.47,0.0027227182569974796
643.66,0.00466627598956586
643.85,0.004577469407027534
644.05,0.005273154598641732
644.24,0.0035631979742409363
644.43,0.003682056951285647
644.63,0.0037875092026716612
644.82,0.006146335677025907
645.01,0.0016828015713139226
645.2,0.004043032807659495
645.4,0.005861834950900636
645.59,0.004768173041500793
645.78,0.001697337180410584
645.98,0.0023537671076919123
646.17,0.0058892500576575805
646.36,0.005412763599589359
646.56,0.0006054961820756338
646.75,0.002920906499275703
646.94,0.00545874808456879
647.13,0.003685981145163434
647.33,0.002561306860123538
647.52,0.004769322964166008
647.71,0.00277468369520271
647.91,0.004800761196939246
648.1,0.002190200723085122
648.29,0.005015086989884716
648.49,0.0035739073684646736
648.68,0.004041401879878905
648.87,0.0017183378268899327
649.06,0.006714398632315966
649.26,0.0033805737872995957
649.45,0.006400094143754154
649.64,0.0064393945708765225
649.83,0.004209507705854056
650.03,0.0033484041514642727
650.22,0.00536621632014767
650.41,0.0020387676675835296
650.61,0.0010755476979603079
650.8,0.007006107967091634
650.99,0.0070656205915642974
651.18,0.00443512408567785
651.38,0.00513614358816425
651.57,0.004338453799110686
651.76,0.005231421093608212
651.95,0.0053192084107124196
652.15,0.0009829853376137638
652.34,0.004247871947545624
652.53,0.004344131622581418
652.72,0.006538793466826791
652.92,0.005742499242520254
653.11,0.0025817675219257583
653.3,0.007795605636755352
653.49,0.004361663948293405
653.69,0.004501574374215674
653.88,0.004938249035760077
654.07,0.004809315490890548
654.26,0.003830517557361587
654.46,0.0027705102466271535
654.65,0.003308981832885199
654.84,0.00489620584252962
655.03,0.0038279813837143943
655.23,0.004426896919676102
655.42,0.007931155993756248
655.61,0.006502199338610019
655.8,0.0015752181276336092
655.99,0.00360561239164905
656.19,0.0038949363800030914
656.38,0.004787872769728609
656.57,0.0017464447859865443
656.76,0.0024969386290554932
656.96,0.002320543340743294
657.15,0.007102324868154329
657.34,0.003915899694003471
657.53,0.005180102904216846
657.72,0.0032834516844693082
657.92,0.0044604646907212085
658.11,0.0034578167837972726
658.3,0.005739773925768417
658.49,0.0016700541108534987
658.68,0.005911093639115943
658.88,0.0038730402867103225
659.07,0.005866430485253255
659.26,0.0012943800403487156
659.45,0.00270524023661197
659.64,0.0031857721123569305
659.84,0.003047921236893751
660.03,0.0028045205050396173
660.22,0.006123146211931307
660.41,0.001216530071661941
660.6,0.0012205782379384764
660.8,0.0031353558873800486
660.99,0.004978129143294907
661.18,0.0030502845456317237
661.37,0.009233395761209335
661.56,0.0033304013197883843
661.76,0.005527468515188659
661.95,0.00446646658205538
662.14,0.004883301586594469
662.33,0.004498461107758674
662.52,0.005581642659582686
662.71,0.003806021775275239
662.91,0.003305808501823321
663.1,0.003418428313363906
663.29,0.003714345151746371
663.48,0.004423067973747813
663.67,0.004115240680759171
663.86,0.0037542162533869597
664.06,0.0038435496983620903
664.25,0.006752938246534932
664.44,0.008294119662358023
664.63,0.0037025484403772034
664.82,0.0029677436984932195
665.01,0.006175762660313457
665.21,0.00490033817428643
665.4,0.0061141569824855685
665.59,0.004894036094094458
665.78,0.0031895599241176633
665.97,0.002594335049611065
666.16,0.0026119984396867626
666.35,0.006022147719045731
666.55,0.005778090745350605
666.74,0.0025528736141890926
666.93,0.004586366148861826
667.12,0.006039930909608863
667.31,0.001619832781184615
667.5,0.005884469634278774
667.69,0.003897826019773665
667.89,0.006259346039441777
668.08,0.005153579106484855
668.27,0.002596370726034733
668.46,0.004462083121141067
668.65,0.003973157920082791
668.84,0.004831434044919612
669.03,0.003638219134972946
669.22,0.003418926001283662
669.42,0.00390824649627287
669.61,0.005307069201826079
669.8,0.0052727101195044045
669.99,0.006183312473835174
670.18,0.0019456686497174632
670.37,0.004153572291936799
670.56,0.003053390539499617
670.75,0.004270408316427604
670.94,0.004124244612886578
671.14,0.0008360470841837326
671.33,0.002733326867167906
671.52,0.004620107965832876
671.71,0.005012301232480973
671.9,0.004214890518870269
672.09,0.002115084853207304
672.28,0.004402450102538668
672.47,0.0035395225144285564
672.66,0.004617353658410189
672.85,0.005584836016741836
673.05,0.004817226814837369
673.24,0.0043543194596824646
673.43,0.003040897213653636
673.62,0.00507428432555706
673.81,0.00397876493305936
674.0,0.005013566485622227
674.19,0.004694787909621976
674.38,0.00449046824291316
674.57,0.003373614887267608
674.76,0.002281696571245952
674.95,0.006530488349638927
675.15,0.007218971846046137
675.34,0.008509247962895943
675.53,0.004573892736950696
675.72,0.00517014432250659
675.91,0.004017234606427799
676.1,0.005096316421282419
676.29,0.0055152515297784655
676.48,0.003937096281974877
676.67,0.004020917713181381
676.86,0.0026605658158327388
677.05,0.006805407084936914
677.24,0.004465240770142267
677.43,0.00025233371960839087
677.62,0.005284924722339472
677.81,0.004100232107175282
678.0,0.0006496252287139446
678.2,0.0054974945995852785
678.39,0.004056260561113044
678.58,0.003760900360807557
678.77,0.004219069579699579
678.96,0.002764686014279931
679.15,0.0024782312357678423
679.34,0.00353207896553542
679.53,0.004056038610914899
679.72,0.008275125832145637
679.91,0.003880827994416261
680.1,0.006507552190421049
680.29,0.005653197623738133
680.48,0.0012888193158588756
680.67,0.004755806158656701
680.86,0.005748601664271267
681.05,0.006319498748435776
681.24,0.005687806486323943
681.43,0.003352999700554249
681.62,0.00595886822927951
681.81,0.004367907514450871
682.0,0.00850751341202799
682.19,0.0020999418835272125
682.38,0.00397903889189627
682.57,0.0028334077209525663
682.76,0.004562334374124708
682.95,0.0040237870242127655
683.14,0.0048144378727332324
683.33,0.00480845997149688
683.52,0.005435477229833087
683.71,0.002947492918010545
683.9,0.004969522745818537
684.09,0.0037111503248308903
684.28,0.004300891551801518
684.47,0.0036740720648687436
684.66,0.0017210461886099783
684.85,0.005105667985683493
685.04,0.004792097027445786
685.23,0.006114367858388389
685.42,0.005041486099154344
685.61,0.003340842549610239
685.8,0.0031532378291757365
685.99,0.0031735993697009153
686.18,0.0036104969128988255
686.37,0.0034762759576570574
686.56,0.005039389513956028
686.75,0.0017770710634509904
686.94,0.008460781379564599
687.13,0.0036495013162408953
687.32,-0.0013028455748324457
687.51,0.00533133527798467
687.7,0.003148025581098918
687.89,0.0009841794922112307
688.08,0.00627134078214375
688.27,0.005239696216372458
688.46,0.0032935291506880917
688.65,0.0031092802128261173
688.84,0.0021721349174027705
689.03,0.002384095446251761
689.22,0.004322707334156308
689.41,0.005338344348511595
689.6,0.004428097853703394
689.79,0.006559022706749713
689.98,0.004780067778523144
690.17,0.0049163040992287466
690.36,0.0059868958713337975
690.55,0.0023595622326512537
690.74,0.005657449698554795
690.93,0.005041296457798772
691.12,0.002963623529393507
691.31,0.004442377580648139
691.49,0.00551942328603373
691.68,0.002911175414233544
691.87,0.0006730711311598302
692.06,0.0066292144540544195
692.25,0.008299906062488803
692.44,0.0024661196731342663
692.63,0.0040190206120933325
692.82,0.004587763710997844
693.01,0.0050667818772022685
693.2,0.0011064885996704523
693.39,0.005919790125954374
693.58,0.004656930418762127
693.77,0.006696356567230171
693.96,0.005594262381528928
694.15,0.0027865996327701733
694.33,0.006624401002261538
694.52,0.003700427192173927
694.71,0.00602393688967781
694.9,0.00757798172944776
695.09,0.00325218171829296
695.28,0.0021914345752232773
695.47,0.006430399923538112
695.66,0.00613776304496483
695.85,0.0027824988798542056
696.04,0.0036302803949326886
696.23,0.005945921992866716
696.42,0.003423258819527483
696.6,0.0025801357235587332
696.79,0.004191721302676816
696.98,0.004300201537309632
697.17,0.006235951844871159
697.36,0.001739953846954743
697.55,0.00302516177831355
697.74,0.007955668788456416
697.93,0.0038797228517933667
698.12,0.0052890763056842325
698.31,0.004144055827542186
698.49,0.00502050314594611
698.68,0.0023155879921497383
698.87,0.003426871577921187
699.06,0.003249060779414053
699.25,0.003138417904879089
699.44,0.000918541551036396
699.63,0.003710384779640008
699.82,0.0024360445686578947
700.0,0.004843583554460838
700.19,0.007629669526380996
700.38,0.0020872898201722547
700.57,0.005723006785452966
700.76,0.003946473688164359
700.95,0.0069159816990072304
701.14,0.004615197591200678
701.33,0.0029943113181988066
701.51,0.003976594608947283
701.7,0.006104561972747454
701.89,0.003548197030866213
702.08,0.008213464301623728
702.27,0.0025494266427391788
702.46,0.0034124501189033555
702.65,0.0012506142284525955
702.83,0.004315931028487981
703.02,0.0054637488770518305
703.21,0.003801635778458618
703.4,0.006197816097898574
703.59,0.0034555391118920907
703.78,0.003918067977841801
703.97,0.004281968528432155
704.15,0.0026940387018083724
704.34,0.0038511843924904096
704.53,0.0034730809431504847
704.72,0.005950881550223708
704.91,0.004043742447339546
705.1,0.002649699450157183
705.28,0.006403965534019027
705.47,0.00431404417364215
705.66,0.003612139381282584
705.85,0.0030283095592990796
706.04,-0.0019687576383796593
706.23,0.005438583958215535
706.41,0.005942916814756508
706.6,0.00810053720791004
706.79,0.002953233447505768
706.98,0.004781464747277299
707.17,0.005351601039906476
707.35,0.007753093600429143
707.54,0.003217643172925458
707.73,0.007727718007105364
707.92,0.007539129557511742
708.11,0.007092980656955328
708.3,0.008548575892277708
708.48,0.007347751557803655
708.67,0.006608301926611999
708.86,0.009964371360326268
709.05,0.0020515668417257177
709.24,0.005608866414159084
709.42,0.004598985901469454
709.61,0.00783146617630893
709.8,0.006234767037188986
709.99,0.007771289966533521
710.18,0.006245800227488925
710.36,0.010635745448012787
710.55,0.007973095600768226
710.74,0.006284026468244236
710.93,0.003499730189963071
711.12,0.0102748125469971
711.3,0.009041231751127886
711.49,0.005863347012700713
711.68,0.009822400827011912
711.87,0.00816445090306554
712.05,0.006782728754194576
712.24,0.008870341749077696
712.43,0.011102354206572929
712.62,0.00699999153568134
712.81,0.009021111597924573
712.99,0.009266980133408625
713.18,0.008491131334665747
713.37,0.010772738813895332
713.56,0.01062851199617968
713.74,0.00989659603041066
713.93,0.00916298946777767
714.12,0.01112594857029972
714.31,0.007744324591963401
714.49,0.00853687954229164
714.68,0.012058618271949774
714.87,0.008753101918320582
715.06,0.011451254685600012
715.24,0.010210655928379667
715.43,0.008363879172023405
715.62,0.008489956390896518
715.81,0.014328628035597632
715.99,0.012560011876615708
716.18,0.012450563697604274
716.37,0.009208213661566373
716.56,0.01204630379680682
716.74,0.01025221832660621
716.93,0.009101836680965087
717.12,0.014418956033080722
717.31,0.012130226077542735
717.49,0.018464521336989777
717.68,0.012003397304887453
717.87,0.01221214365431865
718.06,0.01584025057815934
718.24,0.014114185365261602
718.43,0.014423414296345386
718.62,0.012531228580295083
718.8,0.017384336038246483
718.99,0.016772497827357437
719.18,0.014637145899403048
719.37,0.015921487277490588
719.55,0.015562911776126804
719.74,0.017076025579812346
719.93,0.012686516306367437
720.11,0.015566176251169317
720.3,0.01604069440818182
720.49,0.013007152475416499
720.68,0.012672925990608878
720.86,0.016780569802764583
721.05,0.015668447955880897
721.24,0.019649232341741426
721.42,0.01724520671877342
721.61,0.015852217872609726
721.8,0.020359788285301883
721.98,0.0170299706725685
722.17,0.01825163297495952
722.36,0.017939509672947565
722.55,0.02014914045895194
722.73,0.02346002752039187
722.92,0.021877380487650484
723.11,0.019023771241142514
723.29,0.02313939001437281
723.48,0.018502833863069928
723.67,0.020915505172274546
723.85,0.02098945082346678
724.04,0.020694606197246574
724.23,0.02186017763028178
724.41,0.022662058043776124
724.6,0.021113320273243193
724.79,0.019178988163867282
724.97,0.020394789005904624
725.16,0.019137947437217938
725.35,0.02608354802399286
725.53,0.022714432851270252
725.72,0.02721287781851452
725.91,0.02829212701625757
726.09,0.027129540482364635
726.28,0.02462951431716748
726.47,0.02901152687558252
726.65,0.03019566210860638
726.84,0.026689003069381517
727.03,0.026228257408324063
727.21,0.027737009273502963
727.4,0.03030332277085775
727.59,0.029399097201918776
727.77,0.026313982891691547
727.96,0.03192913823241304
728.15,0.02938476601889721
728.33,0.029188676539344267
728.52,0.03252241607316129
728.7,0.03640808649853768
728.89,0.03230177679249454
729.08,0.03170643869676557
729.26,0.03573518134061628
729.45,0.03157026630090624
729.64,0.03741848206994912
729.82,0.037028922689653715
730.01,0.0348752671925914
730.2,0.04081415810179218
730.38,0.0412099718928395
730.57,0.036053220424804105
730.75,0.038499378000550366
730.94,0.04301756247189198
731.13,0.04045891981287493
731.31,0.04636760477592324
731.5,0.039839408308022524
731.68,0.04179382010131752
731.87,0.04781673376130827
732.06,0.04520453000827676
732.24,0.049824652306911764
732.43,0.04682117793284166
732.62,0.04632046209373079
732.8,0.04708584514378766
732.99,0.049589064381201364
733.17,0.0532296609272955
733.36,0.04830597460981222
733.55,0.053330666543584065
733.73,0.05047271113506146
733.92,0.0519221711930488
734.1,0.04752491790660824
734.29,0.05175221739822554
734.48,0.05497861799936207
734.66,0.05551980663105177
734.85,0.05474501026677177
735.03,0.0592024634108208
735.22,0.05693852602570675
735.4,0.060103015280615346
735.59,0.05734490143651884
735.78,0.0611410663897225
735.96,0.05930954046907643
736.15,0.06053881532960318
736.33,0.06278462824147453
736.52,0.06586634772264631
736.7,0.06248452491667086
736.89,0.06961965562931155
737.08,0.07320212141051649
737.26,0.07606842021219383
737.45,0.0672123100650971
737.63,0.07074046537372733
737.82,0.07208432363867162
738.0,0.07255542858330621
738.19,0.07577291971719621
738.38,0.08232623785744689
738.56,0.07371720289245365
738.75,0.08346860635478867
738.93,0.07424654904834024
739.12,0.07770736395161294
739.3,0.07741459725258087
739.49,0.08547169856396462
739.67,0.08066196649158237
739.86,0.08388537218521915
740.04,0.08324800139484145
740.23,0.08613308726055816
740.42,0.08665656626755644
740.6,0.09214584832434856
740.79,0.0852024612706388
740.97,0.08524352974455983
741.16,0.08905438489093484
741.34,0.08827705821144256
741.53,0.08710124066209043
741.71,0.09792130486513421
741.9,0.09452923940856801
742.08,0.09705097825142986
742.27,0.09061157859583971
742.45,0.09054272218316078
742.64,0.09643636828438946
742.82,0.09158548426940735
743.01,0.09660154661138887
743.19,0.09852837942924289
743.38,0.10271187981931128
743.57,0.09492829354505114
743.75,0.1065487875367056
743.94,0.10604531782230392
744.12,0.10005769707907926
744.31,0.10475832292660141
744.49,0.10955614511874008
744.68,0.09952446638415814
744.86,0.09218830146154865
745.05,0.10378741029192795
745.23,0.1053935037371145
745.42,0.10490700213110282
745.6,0.10780726100018295
745.79,0.10140699574826455
745.97,0.10627504005673417
746.16,0.11276997387970177
746.34,0.1082477927280955
746.52,0.10490492775116407
746.71,0.1084007271135716
746.89,0.1093182992811719
747.08,0.10692245648949922
747.26,0.10603073040283635
747.45,0.10706390022451152
747.63,0.10355876843244359
747.82,0.10775476834081607
748.0,0.1009189328103675
748.19,0.10827034474359268
748.37,0.11459228278453576
748.56,0.10355187713744486
748.74,0.10362877891445471
748.93,0.10682608896535313
749.11,0.110511179040943
749.3,0.11151659450997892
749.48,0.11186704297045702
749.67,0.1096195423521315
749.85,0.11089951988120517
750.03,0.11167836106292282
750.22,0.11016764293792071
750.4,0.10969949168384528
750.59,0.11326174101536239
750.77,0.10637621868772669
750.96,0.11213278398363544
751.14,0.11918006406595473
751.33,0.10440566390354028
751.51,0.10093609694489793
751.69,0.1050495535460477
751.88,0.11075373076456668
752.06,0.11016761112833401
752.25,0.10189456036644808
752.43,0.11140187450569487
752.62,0.11086245144485421
752.8,0.1035658144591058
752.99,0.10573558164176501
753.17,0.09654336210656557
753.35,0.10331806060030546
753.54,0.10845468239028007
753.72,0.1036174061239682
753.91,0.10477652892437829
754.09,0.10294717691671315
754.28,0.10378725568739516
754.46,0.10105644414928375
754.64,0.09587235980431061
754.83,0.09965052447783701
755.01,0.10105238310043153
755.2,0.09375301587268466
755.38,0.10377325624708904
755.56,0.0897406766527421
755.75,0.09054991038917859
755.93,0.09274735782020369
756.12,0.09040212734938315
756.3,0.07972746735116391
756.48,0.0911568345626346
756.67,0.09064658006681053
756.85,0.09187392355568212
757.04,0.08808676867941383
757.22,0.08832865072826468
757.4,0.08808844053036373
757.59,0.08919121129160164
757.77,0.08059195478107609
757.96,0.08715650913494347
758.14,0.09097623086632943
758.32,0.07785872783739478
758.51,0.08500723486217122
758.69,0.07114487226280396
758.87,0.07517165822989558
759.06,0.07982622756331824
759.24,0.07713407017898789
759.43,0.07627964219822814
759.61,0.08259057176699097
759.79,0.06866177607074676
759.98,0.07214309321922148
760.16,0.06999192152596144
760.34,0.06913103857573437
760.53,0.06754754655773092
760.71,0.07465065469098395
760.9,0.06929643890378656
761.08,0.06748049466588822
761.26,0.07149710713325894
761.45,0.07354498288717727
761.63,0.057954304383472696
761.81,0.0642987440082655
762.0,0.057001729714457494
762.18,0.06102788142637804
762.36,0.060618392359483714
762.55,0.06319688120010353
762.73,0.057990382006899606
762.91,0.05768961867626862
763.1,0.05972659821714183
763.28,0.05241919371339708
763.46,0.06006762103445796
763.65,0.05451926775178194
763.83,0.05794150466808986
764.01,0.0528729213305
764.2,0.05783951821932456
764.38,0.05600194537148254
764.56,0.05556414002746176
764.75,0.052787351626594946
764.93,0.04853666738093067
765.11,0.04738822806511406
765.3,0.05450592959999138
765.48,0.04695866592017054
765.66,0.04743649675494657
765.85,0.049073374946595125
766.03,0.04831761172356363
766.21,0.04676199525592996
766.4,0.04500369789254685
766.58,0.04484198016508569
766.76,0.04723023318371906
766.95,0.041912189470854136
767.13,0.04594648433265099
767.31,0.04417621539165112
767.49,0.04215106457981193
767.68,0.04399504386097913
767.86,0.040025045379070076
768.04,0.048024136427044624
768.23,0.04050435246074942
768.41,0.039481861862014474
768.59,0.041988103159924205
768.78,0.03783165105364456
768.96,0.04236355718071868
769.14,0.03972609046036574
769.32,0.03797256616040296
769.51,0.03326525330128362
769.69,0.03579389708113512
769.87,0.03582180775621529
770.06,0.037645685869582855
770.24,0.037618278329102244
770.42,0.04085638553519355
770.6,0.03746052700665322
770.79,0.0378796749198934
770.97,0.03850291476240994
771.15,0.03922964570001404
771.33,0.038921438933929166
771.52,0.035480700567052256
771.7,0.03405788457920114
771.88,0.04050103650438105
772.07,0.036786042814013875
772.25,0.03453122171721305
772.43,0.03467632634754755
772.61,0.03939614201845122
772.8,0.03713315247037945
772.98,0.03270242957700356
773.16,0.03382958183019156
773.34,0.038450041012537295
773.53,0.03742940501276153
773.71,0.04182141638524174
773.89,0.03619809341755564
774.07,0.04091058366194168
774.26,0.032391692297826506
774.44,0.04153495365631552
774.62,0.03338475156811347
774.8,0.036263627616707386
774.99,0.03675848645123157
775.17,0.03719504380350222
775.35,0.039365330637905614
775.53,0.035957821842985266
775.71,0.03590121301139927
775.9,0.03719488515070895
776.08,0.03616640399145803
776.26,0.0359781622040613
776.44,0.04214549538034721
776.63,0.03394832263945065
776.81,0.0373002731278929
776.99,0.03946557109448105
777.17,0.0382935436852251
777.35,0.03640457200546
777.54,0.034253383469844356
777.72,0.03828896128347339
777.9,0.033713196471567404
778.08,0.0394227845391496
778.27,0.03726711375414827
778.45,0.0390401774264855
778.63,0.03838850607288422
778.81,0.043220800269474016
778.99,0.036306596882040694
779.18,0.04067858845575642
779.36,0.04025235084294179
779.54,0.045466364639760885
779.72,0.04351632523752973
779.9,0.04405487889647698
780.08,0.04328464399561467
780.27,0.04487288634421864
780.45,0.04644056091910664
780.63,0.03882369108148963
780.81,0.05264245699915371
780.99,0.0441745423554484
781.18,0.04575875635021682
781.36,0.04467688259151815
781.54,0.044660970419830436
781.72,0.042083121258665035
781.9,0.04371236838558198
782.08,0.04336363224561613
782.27,0.04479138558009843
782.45,0.044339534065815506
782.63,0.044581061303341586
782.81,0.0477828082017798
782.99,0.0440682279347224
783.17,0.05050254009650742
783.36,0.04724641534078103
783.54,0.05411095811309022
783.72,0.05152151687153588
783.9,0.04941778671520432
784.08,0.04888878257281398
784.26,0.05261151291118999
784.45,0.05417174018806158
784.63,0.052086340147152896
784.81,0.05547932832924013
784.99,0.051385877575533846
785.17,0.05836639211721094
785.35,0.05419988779516372
785.53,0.057433202972734694
785.72,0.052273615268935085
785.9,0.05402686523174113
786.08,0.05174835954045032
786.26,0.05398513579217893
786.44,0.05357701065390772
786.62,0.052352954210126534
786.8,0.05757455864385274
786.99,0.05690377464427046
787.17,0.058500820902402814
787.35,0.05776287409814287
787.53,0.06031617278550137
787.71,0.05812288538672089
787.89,0.05517304431173045
788.07,0.05506293760647422
788.25,0.05441678824897482
788.43,0.06696021023658763
788.62,0.06374225471482065
788.8,0.06081247000421046
788.98,0.061932193044400126
789.16,0.05735174750661901
789.34,0.05757009060266844
789.52,0.059255319600545565
789.7,0.05406964071369052
789.88,0.061505321030125716
790.06,0.05981435727185905
790.25,0.061752639028500256
790.43,0.054592881978593286
790.61,0.051590389300076124
790.79,0.06173639059165391
790.97,0.05589268245846253
791.15,0.0566508705344067
791.33,0.06041649533747574
791.51,0.06635966384445749
791.69,0.06646505094880865
791.87,0.05927401475634846
792.05,0.06382150324054704
792.24,0.05838256198280447
792.42,0.05884905040051867
792.6,0.06326009606109552
792.78,0.060343885232426085
792.96,0.057243045866987155
793.14,0.06128026963343726
793.32,0.06468564552806239
793.5,0.055415068359309816
793.68,0.06469547621137835
793.86,0.05870625596420694
794.04,0.06007770403936063
794.22,0.05517430445680741
794.4,0.05743211817123896
794.58,0.06305991363833989
794.76,0.054977631197719826
794.95,0.06206303230467021
795.13,0.06403119275008096
795.31,0.06194838810587897
795.49,0.06053829561144257
795.67,0.06099565795348654
795.85,0.06476781682187967
796.03,0.05553572385319147
796.21,0.057584825990213806
796.39,0.06529587564179722
796.57,0.061426398387356085
796.75,0.0585720886488683
796.93,0.05638841892146916
797.11,0.05836720611188697
797.29,0.059735412812587194
797.47,0.05860746962884326
797.65,0.0565638090467725
797.83,0.06364737415004076
798.01,0.06254643830135839
798.19,0.046607833241440834
798.37,0.0667994259714784
798.55,0.05854558927099223
798.73,0.05934177580664163
798.91,0.06128071074524135
799.09,0.06509487278600057
799.27,0.05594614500741518
799.45,0.06539911216508976
799.63,0.05833988014185011
799.81,0.060808850994213556
799.99,0.05531644947334183
800.17,0.05577294496664798
800.35,0.05351383214700682
800.53,0.05224822165100536
800.71,0.05396970906640245
800.89,0.05535171787784243
801.07,0.04900247072987026
801.25,0.05708050426494273
801.43,0.05456506186718731
801.61,0.055912249733966086
801.79,0.05626492038809436
801.97,0.0719885307480665
802.15,0.050478527759572116
802.33,0.061227220290034544
802.51,0.053162195803181045
802.69,0.05775382940695598
802.87,0.051139346255712856
803.05,0.06055055397046661
803.23,0.05456549379225392
803.41,0.05764573093879773
803.59,0.06020691510657263
803.77,0.05929506930654079
803.95,0.0521101775722793
804.13,0.062411486165200356
804.31,0.05471281429979954
804.49,0.04792422218319799
804.67,0.05566673162257216
804.85,0.05578526583744441
805.03,0.05734477153977452
805.21,0.0495553949886171
805.39,0.06352349278573147
805.57,0.05642878801338862
805.75,0.05095437246174559
805.93,0.059205628005491104
806.11,0.049380893711618794
806.29,0.059046755134332385
806.47,0.04900290417694414
806.65,0.05500317121032913
806.83,0.052341082160427606
807.0,0.04820582897660608
807.18,0.04551249491483764
807.36,0.06162456762382238
807.54,0.05195186691284469
807.72,0.050628436191237254
807.9,0.05235855913312364
808.08,0.053700471840668285
808.26,0.046151274089287105
808.44,0.0393289318386964
808.62,0.045617134697762976
808.8,0.03862257052861918
808.98,0.04716103833993146
809.16,0.04847462782099093
809.34,0.052860917817056464
809.51,0.0528804005382668
809.69,0.051061193844029296
809.87,0.047427895808345076
810.05,0.050650326626518916
810.23,0.053920433759196335
810.41,0.050837565308548986
810.59,0.048222089673266834
810.77,0.05045926110271494
810.95,0.053657910112199225
811.13,0.047866844492887625
811.31,0.048836050570860726
811.48,0.04800368209834936
811.66,0.046863885419556876
811.84,0.04153798241395839
812.02,0.04649772746418701
812.2,0.050382746676766205
812.38,0.04595938688789478
812.56,0.04845196370104969
812.74,0.047145820919820274
812.92,0.04585495246032387
813.1,0.05005780453587198
