Wavelength [nm],#37-06804-3-00.csv
616.86,0.40262208702641894
617.06,0.3948257881162645
617.25,0.3924088711387172
617.45,0.39275213637035533
617.64,0.38534716398772373
617.84,0.39335917505560986
618.03,0.39186167324151855
618.23,0.38870315015962204
618.42,0.37998313721862165
618.62,0.37436251850398483
618.81,0.36996218879173
619.01,0.3756813298802431
619.2,0.3817116373605063
619.4,0.38179586198031906
619.59,0.3750968504141072
619.79,0.3653035896176324
619.98,0.37253306625641447
620.18,0.36942399659790237
620.37,0.3711236180344925
620.57,0.3703340728423758
620.76,0.3797739977603915
620.96,0.37860463393955934
621.15,0.37357490078665384
621.35,0.37105579642934805
621.54,0.3657648465295
621.74,0.3612576045324227
621.93,0.37195098367551677
622.13,0.3639405285508172
622.32,0.36783427182646916
622.51,0.36809181083413
622.71,0.35557520250354463
622.9,0.3652082079043121
623.1,0.3571442904587753
623.29,0.35491204346315725
623.49,0.36212470195351487
623.68,0.3529763002878482
623.88,0.3540720267377671
624.07,0.34368298321457164
624.27,0.3434909195123906
624.46,0.348264394439281
624.66,0.34786620814206065
624.85,0.34943697665121765
625.05,0.34847496743041845
625.24,0.333025960597295
625.43,0.35062794633383587
625.63,0.3413772954297946
625.82,0.32992825446061846
626.02,0.33855075693803394
626.21,0.3274662720700001
626.41,0.33987344349832943
626.6,0.3353892423380181
626.8,0.3363958470294248
626.99,0.3355978749015389
627.19,0.3206270222083472
627.38,0.33330362877547204
627.57,0.33176063842412395
627.77,0.3325063642732167
627.96,0.31969794416075537
628.16,0.32568228755180395
628.35,0.3297751451456461
628.55,0.3324993147067797
628.74,0.3252330274175248
628.93,0.3341732328836019
629.13,0.3209377406414511
629.32,0.3255284922686459
629.52,0.32214046461405776
629.71,0.32800110647112724
629.91,0.32212381462209067
630.1,0.3158684403837991
630.29,0.31946751501686904
630.49,0.31758793623308523
630.68,0.3203308615484153
630.88,0.3278418827178974
631.07,0.316746534165212
631.27,0.31593013476462906
631.46,0.3194250769192451
631.65,0.3138935772601315
631.85,0.3185136000764556
632.04,0.3226149146598811
632.24,0.31611231251595684
632.43,0.3166467149557878
632.62,0.30758239112532837
632.82,0.30845185502323386
633.01,0.3118299992561043
633.21,0.31597885436268036
633.4,0.3134794039102386
633.59,0.30658849863012483
633.79,0.29832177729770776
633.98,0.30602339699406517
634.18,0.3117673707907403
634.37,0.31377500354660237
634.56,0.30858868841479326
634.76,0.30148788495249296
634.95,0.2977838011260338
635.14,0.30520780375697193
635.34,0.30758468276995254
635.53,0.3068580532912981
635.73,0.31414495907438544
635.92,0.30692712339636163
636.11,0.30891556521194946
636.31,0.2992839990576979
636.5,0.30164032251747297
636.7,0.30345109872375153
636.89,0.3074395593477673
637.08,0.30122763227931787
637.28,0.29320876421411307
637.47,0.2969003580937624
637.66,0.29629614085970235
637.86,0.2954176893929423
638.05,0.29735063904159875
638.24,0.29151209187248833
638.44,0.29159665657587713
638.63,0.2980678766820002
638.83,0.3000207311577622
639.02,0.30972388446512095
639.21,0.29298637605169825
639.41,0.30158406951793365
639.6,0.3020472789938853
639.79,0.29073815784582613
639.99,0.3063856284462713
640.18,0.3044324895962361
640.37,0.30060329163983973
640.57,0.2976719432895407
640.76,0.2970229180507549
640.95,0.2962253445129867
641.15,0.3028919075977027
641.34,0.2934878113704089
641.53,0.2966934643359246
641.73,0.3024324876096595
641.92,0.301408672721272
642.11,0.29880914675168246
642.31,0.29576260332282084
642.5,0.3032441072008366
642.69,0.29635735285714426
642.89,0.29103175636411216
643.08,0.29340540456424474
643.27,0.30123262347617974
643.47,0.29258630592605045
643.66,0.2943184527099718
643.85,0.2845372769927219
644.05,0.28376059780801566
644.24,0.29036150564191954
644.43,0.2936341421029844
644.63,0.29302522082305477
644.82,0.3018428521199566
645.01,0.2968596333753788
645.2,0.2977844258700467
645.4,0.3049943173920509
645.59,0.29292377231883837
645.78,0.29703466765741354
645.98,0.2945506352445461
646.17,0.303639987090043
646.36,0.2898847086348148
646.56,0.30011507456623215
646.75,0.2950930173007539
646.94,0.30569761658734046
647.13,0.29915299357900943
647.33,0.30100973242945844
647.52,0.2991240095352468
647.71,0.3000969598366821
647.91,0.29543251640877966
648.1,0.30032938604897524
648.29,0.30000274880948397
648.49,0.30159133279844463
648.68,0.2946571563579428
648.87,0.29382572942353197
649.06,0.2937178519736831
649.26,0.2951735382327591
649.45,0.3036388242117562
649.64,0.3025888613444608
649.83,0.2979298401762661
650.03,0.3158050041001907
650.22,0.3049821826851591
650.41,0.3065546260967043
650.61,0.30926633751556915
650.8,0.3053276268336338
650.99,0.29869211426092857
651.18,0.3096632068195452
651.38,0.30630145089357635
651.57,0.3070046265870416
651.76,0.31050880921647417
651.95,0.3058898907934223
652.15,0.3036357625666622
652.34,0.29627537474255194
652.53,0.31208041166186995
652.72,0.3071655195366473
652.92,0.3079132124622242
653.11,0.3094290801612278
653.3,0.29992807415786127
653.49,0.3109934931225888
653.69,0.3157252201071004
653.88,0.31852434136649377
654.07,0.31544907339013384
654.26,0.303107277983359
654.46,0.3086702801992549
654.65,0.31307705614910203
654.84,0.30825018725617775
655.03,0.3070683432982427
655.23,0.3152636623345739
655.42,0.309514003506046
655.61,0.3119016379666955
655.8,0.3134395106262722
655.99,0.3159471075318429
656.19,0.30913173222810697
656.38,0.30948917413886706
656.57,0.315461665111815
656.76,0.3107560407151308
656.96,0.304156272886073
657.15,0.3179133442951724
657.34,0.3240149706995327
657.53,0.3140583196872303
657.72,0.3075182237907198
657.92,0.3223573930501824
658.11,0.3128210689800174
658.3,0.3141265495358093
658.49,0.32084122313841573
658.68,0.31286182771818577
658.88,0.32475052092064827
659.07,0.31516727514276444
659.26,0.327214089767416
659.45,0.32338643442501086
659.64,0.3202284717298246
659.84,0.31819092340273286
660.03,0.3228320419805193
660.22,0.3320245800231077
660.41,0.32926700466576303
660.6,0.333592446567577
660.8,0.3300806953842157
660.99,0.32723832293164457
661.18,0.34005146679673404
661.37,0.32394864343299645
661.56,0.3233158327688831
661.76,0.32951409048514196
661.95,0.3341324271558679
662.14,0.32746172380441596
662.33,0.3348802923251079
662.52,0.3312271893108591
662.71,0.32684258509085434
662.91,0.33819045361984823
663.1,0.33050457610414263
663.29,0.33014537519748194
663.48,0.33086724812813006
663.67,0.3370457751252923
663.86,0.33573855911811196
664.06,0.3309295239469644
664.25,0.3442458828717318
664.44,0.33771721159629753
664.63,0.3334277289893791
664.82,0.3460902052546335
665.01,0.3494508663742761
665.21,0.34634056655505835
665.4,0.34386896193112587
665.59,0.3539082363784204
665.78,0.34806554091607894
665.97,0.35002511840906164
666.16,0.35369099621883143
666.35,0.35437747556984006
666.55,0.34957075770657964
666.74,0.3619625797254751
666.93,0.35287257612909845
667.12,0.3578955069685937
667.31,0.3585073058738837
667.5,0.3586287580540853
667.69,0.3579204584892008
667.89,0.35934888672879517
668.08,0.37281421291495787
668.27,0.35000552156568315
668.46,0.36336544218944167
668.65,0.3759104172920175
668.84,0.3695471574853883
669.03,0.3719369471039036
669.22,0.3586889704940585
669.42,0.36155073294313794
669.61,0.3680692585919005
669.8,0.3640136359578082
669.99,0.37001276174328235
670.18,0.36887153015534796
670.37,0.3656148774914138
670.56,0.3707081407767673
670.75,0.3762990349173786
670.94,0.3704919580986191
671.14,0.36698561892512394
671.33,0.3754521692851654
671.52,0.3681942455176656
671.71,0.37970923580178423
671.9,0.37855228666824453
672.09,0.38008985478590657
672.28,0.37415057070182456
672.47,0.39010950947408246
672.66,0.39172164494877093
672.85,0.3868595374447664
673.05,0.3913422786209233
673.24,0.38368130056694427
673.43,0.3823643756611914
673.62,0.38772255371287817
673.81,0.38400103557392223
674.0,0.3838340277279062
674.19,0.39233040492046045
674.38,0.38950698559657704
674.57,0.39777076749104207
674.76,0.39107300369812353
674.95,0.3961381100872203
675.15,0.3997255417317176
675.34,0.41046771344534516
675.53,0.39194110565833334
675.72,0.39842124337111184
675.91,0.4047104848981194
676.1,0.39495961920190037
676.29,0.40768318279873794
676.48,0.40930082397406337
676.67,0.4043684469539707
676.86,0.4011742065031474
677.05,0.40772131968288544
677.24,0.40773282896003304
677.43,0.4007232097436811
677.62,0.39990761254512946
677.81,0.4026627638355957
678.0,0.4075172363736685
678.2,0.4072876105000113
678.39,0.40636260755796244
678.58,0.41675516534941803
678.77,0.4120741727728937
678.96,0.4106559694519753
679.15,0.41100643582408386
679.34,0.4164642868595089
679.53,0.4255750367143019
679.72,0.4195057118749961
679.91,0.4348282052781794
680.1,0.42020641977676276
680.29,0.4265978412348558
680.48,0.4327477575770643
680.67,0.41175695360410886
680.86,0.41802649285498505
681.05,0.4171243970058523
681.24,0.41058397929071794
681.43,0.4191818969005743
681.62,0.4170683541389665
681.81,0.4200630751445087
682.0,0.4142570599896099
682.19,0.42062710441592943
682.38,0.43486411926327323
682.57,0.42519555039603524
682.76,0.43113450933778436
682.95,0.42586099984855336
683.14,0.43724255949663615
683.33,0.4390795031717077
683.52,0.4371972656795837
683.71,0.4298859768974649
683.9,0.4340731446569064
684.09,0.4231476367267354
684.28,0.4339625316206367
684.47,0.44481682360616454
684.66,0.4408843749377488
684.85,0.435985733977361
685.04,0.4309856793490256
685.23,0.4360750292441564
685.42,0.435954419727756
685.61,0.4414305186540553
685.8,0.4445060293436121
685.99,0.445605795574644
686.18,0.4301983411705391
686.37,0.4398903133131469
686.56,0.44117938543756674
686.75,0.4331468939307736
686.94,0.4434453946181208
687.13,0.4406074286097069
687.32,0.43367999823444414
687.51,0.439741455015997
687.7,0.43850238563926547
687.89,0.44905534841561306
688.08,0.4375923065186355
688.27,0.45289221447091244
688.46,0.4552858903012738
688.65,0.45655793230778574
688.84,0.4447433838816215
689.03,0.45785203953316456
689.22,0.4567673556641835
689.41,0.4577168961585303
689.6,0.4685798630435309
689.79,0.45151810765377937
689.98,0.464930897224483
690.17,0.46310336416155495
690.36,0.46514546604851525
690.55,0.4568157052341338
690.74,0.4613537004059739
690.93,0.4581834448209723
691.12,0.4699805542523166
691.31,0.4590224812825291
691.49,0.4665148944196698
691.68,0.4526555660553211
691.87,0.4591486230102031
692.06,0.46085795447501093
692.25,0.46088999799493446
692.44,0.46036085850444675
692.63,0.464898868601522
692.82,0.4643010484093538
693.01,0.4479678162527322
693.2,0.4640444419948724
693.39,0.4553102102847956
693.58,0.4523256965902289
693.77,0.4622550535765451
693.96,0.4668142925024152
694.15,0.4522853032713294
694.33,0.4620629361960368
694.52,0.4645466793270729
694.71,0.460236222436335
694.9,0.4660986758355952
695.09,0.47211535397565874
695.28,0.4628255142901481
695.47,0.4504926185300427
695.66,0.44900899009537604
695.85,0.4515146072683756
696.04,0.45152800975550256
696.23,0.4436413782237377
696.42,0.4570644010283049
696.6,0.45700715633999234
696.79,0.46508624295633816
696.98,0.4619332217036534
697.17,0.46269765243555067
697.36,0.44963652481932637
697.55,0.45577052953517233
697.74,0.44573699994577665
697.93,0.4547081866016972
698.12,0.4567792128879172
698.31,0.458607682486666
698.49,0.445929253399406
698.68,0.46486757622062985
698.87,0.45047587846089543
699.06,0.45044348087902225
699.25,0.44858997200207923
699.44,0.46803845939324773
699.63,0.46159889203411403
699.82,0.4679369818238397
700.0,0.456731946456129
700.19,0.4622405158779767
700.38,0.4565025845298392
700.57,0.4676320750460505
700.76,0.4475987776402041
700.95,0.4631418742408392
701.14,0.45514635379064194
701.33,0.45609944391361235
701.51,0.45090598034489965
701.7,0.4555190749890246
701.89,0.46358351784455776
702.08,0.46221841192963287
702.27,0.46428985867385275
702.46,0.4526412847568517
702.65,0.4514019310989601
702.83,0.4552495023483337
703.02,0.4498494363549774
703.21,0.4590553551968714
703.4,0.45672878958416324
703.59,0.4592351840156532
703.78,0.4551199785141947
703.97,0.4546145367526624
704.15,0.4546137838314117
704.34,0.4324937483182068
704.53,0.45571752327924897
704.72,0.4409771030764364
704.91,0.4461753696218167
705.1,0.4385776453858501
705.28,0.4434022214334088
705.47,0.44302792196584856
705.66,0.450245751124517
705.85,0.4570891668044613
706.04,0.4511129561059566
706.23,0.4476279500029665
706.41,0.4481782851056872
706.6,0.4572161605455951
706.79,0.44541574616398694
706.98,0.4506033425301712
707.17,0.45132565366215854
707.35,0.44935561955710224
707.54,0.4516566898724529
707.73,0.453415074875843
707.92,0.44376601969570967
708.11,0.43718237908708146
708.3,0.4427568512249307
708.48,0.4234215893235528
708.67,0.441856096261451
708.86,0.4284909470451366
709.05,0.4434368838557471
709.24,0.43112559087774704
709.42,0.4372036378620719
709.61,0.43545966041393924
709.8,0.4396890837366664
709.99,0.44191329939605817
710.18,0.4264207812999174
710.36,0.4216397504591347
710.55,0.4297798108571345
710.74,0.4296982794680573
710.93,0.44008717124277025
711.12,0.4329664344271072
711.3,0.43092900666887335
711.49,0.43270304435925855
711.68,0.4398800342409081
711.87,0.4479504273511397
712.05,0.4359243752574641
712.24,0.4173948153940176
712.43,0.4244079955579341
712.62,0.42002166059452567
712.81,0.42380196591879327
712.99,0.4135606634134354
713.18,0.42511640802545825
713.37,0.43041035508650227
713.56,0.4186851855224312
713.74,0.4212284228558302
713.93,0.4228079984621109
714.12,0.41736851782634216
714.31,0.4255480935372828
714.49,0.41984103912169474
714.68,0.4046076070452413
714.87,0.41211962256957213
715.06,0.4085023164199504
715.24,0.40985080043893923
715.43,0.4107589121097059
715.62,0.41841310126400444
715.81,0.4096168368613218
715.99,0.42459023835435256
716.18,0.41358920953873635
716.37,0.4185717244946486
716.56,0.41908138171432224
716.74,0.41294201358653404
716.93,0.4155289892350911
717.12,0.41638959808352854
717.31,0.4070226921224742
717.49,0.4058820743467843
717.68,0.40966082746278776
717.87,0.4015005765894374
718.06,0.4136130376130276
718.24,0.40905430195869036
718.43,0.41323323574855314
718.62,0.428468610963756
718.8,0.41724327695951086
718.99,0.41807266597194015
719.18,0.4211348873227605
719.37,0.43626809294569513
719.55,0.4280412167656038
719.74,0.4200086649254617
719.93,0.4212670057567013
720.11,0.4206171718801154
720.3,0.41116370316388545
720.49,0.42378014137773856
720.68,0.41772103121712584
720.86,0.40540009495414375
721.05,0.4109271642030543
721.24,0.4191938561396879
721.42,0.4128299735029329
721.61,0.4169228140210684
721.8,0.40879141280538694
721.98,0.41443694602226266
722.17,0.4060666595510203
722.36,0.4049002949733754
722.55,0.4038157134469184
722.73,0.4041839500831644
722.92,0.40036167586330595
723.11,0.41621085351022713
723.29,0.4025369382030451
723.48,0.40381974124221603
723.67,0.4051877655482691
723.85,0.4104507611728996
724.04,0.39326039937694784
724.23,0.41220460491773137
724.41,0.4051354344630083
724.6,0.4081121673652176
724.79,0.40331958440161286
724.97,0.396941197806718
725.16,0.39930954820890446
725.35,0.3947075197946319
725.53,0.39514430792210403
725.72,0.39718408217476725
725.91,0.3899630196148606
726.09,0.4028275635673039
726.28,0.39394097419405305
726.47,0.39949272706402605
726.65,0.4039795220008047
726.84,0.406011490505155
727.03,0.41050310349471386
727.21,0.4045000782235321
727.4,0.38435054374887306
727.59,0.39921127549982416
727.77,0.39415092268816365
727.96,0.39370978315381966
728.15,0.3965846387196318
728.33,0.39097481628037184
728.52,0.39929158211099974
728.7,0.3876730162266206
728.89,0.3952646587022127
729.08,0.3992959440369862
729.26,0.39510468788363684
729.45,0.39829820542651745
729.64,0.4053297318224194
729.82,0.4004615260472805
730.01,0.39156521897468216
730.2,0.4074883715717152
730.38,0.39553460624260706
730.57,0.4019398589444281
730.75,0.40456254221522775
730.94,0.40424220759003215
731.13,0.40316112872777526
731.31,0.4037253153128005
731.5,0.39190251482761684
731.68,0.4084341005595442
731.87,0.39773160086233617
732.06,0.3948971237722256
732.24,0.40281123034844196
732.43,0.39829165050891796
732.62,0.401662677976717
732.8,0.3924508585514783
732.99,0.3941477750209865
733.17,0.4051220549939274
733.36,0.39847086544031274
733.55,0.4069059597622454
733.73,0.40490933390640127
733.92,0.3877476376351769
734.1,0.4033863609698821
734.29,0.40591097571871276
734.48,0.4082418657564353
734.66,0.4015583644364441
734.85,0.4023958387055698
735.03,0.39111369295671194
735.22,0.40142938994602095
735.4,0.40727217179858627
735.59,0.39367100142365147
735.78,0.3822298099830003
735.96,0.38871508466021865
736.15,0.40503768788291994
736.33,0.3976991971434057
736.52,0.39528084287769
736.7,0.39280683545669537
736.89,0.3997003975940652
737.08,0.40032253888855396
737.26,0.4069660718271025
737.45,0.39195217006280914
737.63,0.4083566504912435
737.82,0.4048380604114501
738.0,0.40219092479626306
738.19,0.41536229825347826
738.38,0.4066446758837307
738.56,0.4035717461854881
738.75,0.40856478319652667
738.93,0.40821018677390736
739.12,0.40682907905025734
739.3,0.4165057730381803
739.49,0.4176772587515499
739.67,0.40663921586392543
739.86,0.4071655917123659
740.04,0.41101500632626564
740.23,0.39905148830353865
740.42,0.40814074387010396
740.6,0.4061760230261994
740.79,0.4048082862841384
740.97,0.4050353783076117
741.16,0.4105101535554925
741.34,0.41797513567807254
741.53,0.4158677973715104
741.71,0.4335462140567184
741.9,0.43443911335288665
742.08,0.42732751882684267
742.27,0.4253161035281162
742.45,0.4156055063392015
742.64,0.42176234740797514
742.82,0.41089046674477137
743.01,0.4114935212856153
743.19,0.42041424667439886
743.38,0.4342640071987701
743.57,0.4299915089370055
743.75,0.42627560753969684
743.94,0.43001101807519015
744.12,0.4216697309573947
744.31,0.43969188404941817
744.49,0.4319463127298405
744.68,0.43224347242392225
744.86,0.42228931215412857
745.05,0.42135484221612785
745.23,0.4253672690005228
745.42,0.4277206342328949
745.6,0.4370555236650024
745.79,0.43602832066799857
745.97,0.42545278700214767
746.16,0.4483652556273323
746.34,0.42963093888952425
746.52,0.4182018187223493
746.71,0.42701374769472394
746.89,0.43860399038233466
747.08,0.42872515324954824
747.26,0.4369812926911758
747.45,0.4163406534515888
747.63,0.4287857179327408
747.82,0.43082339550379084
748.0,0.4294213193410032
748.19,0.44219284023353356
748.37,0.4556140401925756
748.56,0.44157544783045377
748.74,0.4384857502025648
748.93,0.43525775131890043
749.11,0.44057395684045336
749.3,0.4339706452432875
749.48,0.4542454311518267
749.67,0.4453998205402957
749.85,0.44742484326112136
750.03,0.46249690034752045
750.22,0.448352680848255
750.4,0.44713947324618125
750.59,0.4450044948187791
750.77,0.45148302026019027
750.96,0.46018962365611227
751.14,0.45003027332412554
751.33,0.440575130628544
751.51,0.45333011959145564
751.69,0.4481235581328998
751.88,0.4624878148048105
752.06,0.45110961787726145
752.25,0.46366783998559996
752.43,0.4651328485589466
752.62,0.46337294210487645
752.8,0.4527573483852563
752.99,0.4535694109254877
753.17,0.4604478371554952
753.35,0.4635161049519001
753.54,0.47213252428693436
753.72,0.4769503574322184
753.91,0.46393982754985263
754.09,0.4790730705860396
754.28,0.48185845974509667
754.46,0.492397922851039
754.64,0.47967498728338476
754.83,0.47429357531184274
755.01,0.48430371710528086
755.2,0.46269081834026193
755.38,0.47671682060511666
755.56,0.4818501198869297
755.75,0.48267605214998394
755.93,0.48222976981855936
756.12,0.47087187217397525
756.3,0.45643574833872846
756.48,0.48641975855257735
756.67,0.47076649004546844
756.85,0.46791271799280953
757.04,0.4827954807435481
757.22,0.48540395710139084
757.4,0.4931769426071393
757.59,0.4942720957667703
757.77,0.5039378520449832
757.96,0.5051905163286665
758.14,0.5146126529298314
758.32,0.5026653813055613
758.51,0.5211135656343201
758.69,0.4922074429756
758.87,0.4977958043854905
759.06,0.5014247053620527
759.24,0.5175928094117437
759.43,0.5084258493110584
759.61,0.5074101223235895
759.79,0.5068028923148753
759.98,0.5108003934659513
760.16,0.5169701287334872
760.34,0.5098798368600334
760.53,0.5183109939001745
760.71,0.5317866489171544
760.9,0.5284055992000168
761.08,0.519606457362024
761.26,0.5094347064003656
761.45,0.5129421239721342
761.63,0.5310107945104037
761.81,0.5166761669233321
762.0,0.5115284181846157
762.18,0.5291786114496997
762.36,0.5122081552351738
762.55,0.5175966763966842
762.73,0.5196261984194316
762.91,0.509408601407684
763.1,0.5257710479458065
763.28,0.513198811737459
763.46,0.5168286536582848
763.65,0.5219513525751711
763.83,0.5227269116763327
764.01,0.5202687017349055
764.2,0.5196739019891868
764.38,0.5261820939677673
764.56,0.5277820700137309
764.75,0.5410538234585314
764.93,0.5315457302575722
765.11,0.5302412739771267
765.3,0.5412741694918911
765.48,0.5462492610927691
765.66,0.5455275307885127
765.85,0.5405971135837832
766.03,0.5434875489415048
766.21,0.542616083675635
766.4,0.5490336298204861
766.58,0.5510991414133706
766.76,0.5529254586858994
766.95,0.547649806323965
767.13,0.5638018628959428
767.31,0.5504125495108672
767.49,0.5469948254648518
767.68,0.5631128340911715
767.86,0.5484180174115559
768.04,0.5517839956621168
768.23,0.5618437997239485
768.41,0.5554124752580908
768.59,0.5487074647484635
768.78,0.5521717907218047
768.96,0.5592913657990413
769.14,0.5544599084034034
769.32,0.5528763662555967
769.51,0.5701343064421478
769.69,0.5641862137373047
769.87,0.5535981087800445
770.06,0.5453347340085348
770.24,0.553105680001635
770.42,0.5654509184863629
770.6,0.568636628437557
770.79,0.5513521835683177
770.97,0.5578274836655431
771.15,0.5689191684448163
771.33,0.5783655345000464
771.52,0.570310248990428
771.7,0.5963910350820018
771.88,0.5769031582266525
772.07,0.5684032289442524
772.25,0.5755135844162929
772.43,0.5801577867697337
772.61,0.5805890289409391
772.8,0.5801021657490175
772.98,0.5801453797090368
773.16,0.5798732642795444
773.34,0.5844821930975875
773.53,0.589655207678436
773.71,0.5874842410837048
773.89,0.5885333368515541
774.07,0.581387428632592
774.26,0.5931601533131794
774.44,0.5856594592177929
774.62,0.5961637525703172
774.8,0.5879852709607877
774.99,0.6020220637298506
775.17,0.6015273405447927
775.35,0.5859886486203164
775.53,0.5788113032818397
775.71,0.5777044400302767
775.9,0.5738338600893544
776.08,0.5797114204013246
776.26,0.589413108019965
776.44,0.5851238087893601
776.63,0.6037784134917255
776.81,0.6020004733768718
776.99,0.5846663603769774
777.17,0.5991308159962236
777.35,0.5940033578676824
777.54,0.6081454054903227
777.72,0.609507498184062
777.9,0.6042787014384188
778.08,0.6116844289512671
778.27,0.5938470636150313
778.45,0.603040480302094
778.63,0.6019214187756239
778.81,0.5992384430064903
778.99,0.618228627804818
779.18,0.6022457935200413
779.36,0.6141937058321094
779.54,0.6019461690163221
779.72,0.599173388163801
779.9,0.6116912129360432
780.08,0.6158216294090689
780.27,0.603200868223885
780.45,0.608709386121425
780.63,0.605749622097018
780.81,0.622897865998191
780.99,0.6097442791597766
781.18,0.6179681417281436
781.36,0.6012769822745222
781.54,0.6191867540754648
781.72,0.5980505646065771
781.9,0.6158850531657378
782.08,0.6162701036311361
782.27,0.6259183017873894
782.45,0.6355886528722372
782.63,0.6455000070639835
782.81,0.6370828094164045
782.99,0.623263952645754
783.17,0.6274308401115556
783.36,0.6335338427242097
783.54,0.6218477690014397
783.72,0.6214202631522695
783.9,0.639535925010399
784.08,0.6436166771502774
784.26,0.6469058731195293
784.45,0.6396408084284132
784.63,0.6374360669743804
784.81,0.6405387553677053
784.99,0.6388128369648165
785.17,0.6521313519351752
785.35,0.6530293336304455
785.53,0.6332050918147188
785.72,0.6527295470197186
785.9,0.6345349745722889
786.08,0.6538779109337712
786.26,0.6354351601027992
786.44,0.6411538857923413
786.62,0.6447902990030958
786.8,0.6487103110626187
786.99,0.640233212837406
787.17,0.637664502599572
787.35,0.6370265482273838
787.53,0.6559539501319559
787.71,0.6496132820314519
787.89,0.6574551352945514
788.07,0.6518568058519416
788.25,0.6602928860743048
788.43,0.6705555036144091
788.62,0.6562712869048672
788.8,0.6591618550721224
788.98,0.6634400586821851
789.16,0.6442093643096013
789.34,0.6512846002489943
789.52,0.6722566919898675
789.7,0.6336150345162644
789.88,0.6236270690053284
790.06,0.6615602437983654
790.25,0.6445831222967635
790.43,0.6623185467398179
790.61,0.6429576172711149
790.79,0.6562191264586364
790.97,0.6639206740016448
791.15,0.6578366595650874
791.33,0.6699596910076754
791.51,0.6448922614584934
791.69,0.653660619236965
791.87,0.6428133727819957
792.05,0.6520900246030662
792.24,0.6465700438730109
792.42,0.64123851984772
792.6,0.6252693250687243
792.78,0.6392805596333505
792.96,0.6225559488611359
793.14,0.6394367751860974
793.32,0.6169975114978415
793.5,0.6180496007796887
793.68,0.6239117157959024
793.86,0.6219864524506047
794.04,0.6202068363652885
794.22,0.615944547750513
794.4,0.6163231522455155
794.58,0.6144178412613875
794.76,0.6065994580897114
794.95,0.6151604526797956
795.13,0.6073264687822192
795.31,0.635172691360568
795.49,0.6343931208046067
795.67,0.6313394229415725
795.85,0.6303027537264939
796.03,0.627633788142765
796.21,0.6210087865071927
796.39,0.6263677947428229
796.57,0.6019159584446083
796.75,0.6372396029610793
796.93,0.6188628154690553
797.11,0.6157831265916373
797.29,0.607342355664925
797.47,0.6242687707729155
797.65,0.622070016538658
797.83,0.6366143876327389
798.01,0.6224982442955207
798.19,0.6215344470215829
798.37,0.6423921279951115
798.55,0.6364460495529024
798.73,0.6261219575806233
798.91,0.6388530468853918
799.09,0.6429431867684624
799.27,0.6208247643544673
799.45,0.6338497658781983
799.63,0.6166415105133651
799.81,0.6432349866346148
799.99,0.6145256776586625
800.17,0.6072238936754755
800.35,0.617692336523751
800.53,0.6125682150739816
800.71,0.6283182350168959
800.89,0.6093109375228057
801.07,0.6211060288921778
801.25,0.6044960675863668
801.43,0.6339746187705504
801.61,0.6104227927929818
801.79,0.6081682655929757
801.97,0.6356333915463461
802.15,0.6064735464120583
802.33,0.6082676282769797
802.51,0.6308605458301957
802.69,0.6327645754198454
802.87,0.6009719468442916
803.05,0.6050684807536215
803.23,0.6287151928597413
803.41,0.622163523539984
803.59,0.6266222111527485
803.77,0.6328412436452899
803.95,0.6224845726211252
804.13,0.6299906736642358
804.31,0.6324445075075403
804.49,0.604306475567939
804.67,0.6043955253770259
804.85,0.6113330346037834
805.03,0.6143502439449943
805.21,0.6041160003340438
805.39,0.5978160643089714
805.57,0.6217959213040902
805.75,0.6195099222927339
805.93,0.5971554746888662
806.11,0.613566116012055
806.29,0.6137527141480281
806.47,0.6021758043402256
806.65,0.6121389906831257
806.83,0.6191048057003257
807.0,0.6138909049138215
807.18,0.6375801861072198
807.36,0.6258217499802396
807.54,0.6191852716075953
807.72,0.625837167194166
807.9,0.6107032258997427
808.08,0.6247982990170687
808.26,0.6045173476610701
808.44,0.5902330685738958
808.62,0.6115145168967159
808.8,0.5919120026374236
808.98,0.5905852523542563
809.16,0.6041620799202265
809.34,0.6021675463427438
809.51,0.594361965505843
809.69,0.6003797643353017
809.87,0.6082093409937681
810.05,0.5982185568812416
810.23,0.6032923852726048
810.41,0.6370520852510204
810.59,0.5814431462443813
810.77,0.6056899075964929
810.95,0.6074906236399225
811.13,0.5963541895575307
811.31,0.6121147706805241
811.48,0.5930786761356792
811.66,0.5977249915308125
811.84,0.589791341278875
812.02,0.598971441866809
812.2,0.6056788755787427
812.38,0.5881999220118072
812.56,0.5965183302872922
812.74,0.5946914137651458
812.92,0.6201990874141854
813.1,0.6055522579031016
813.27,0.6124757592659245
813.45,0.5922863366576727
813.63,0.6108094835122911
813.81,0.5951993364527872
813.99,0.5879277074293517
814.17,0.6083530702730204
814.35,0.5881021916794542
814.53,0.5835138360427478
814.7,0.5969330349913134
814.88,0.5867148228396105
815.06,0.5864642460663761
815.24,0.5789198175295569
815.42,0.574198197957172
815.6,0.5702143412864155
815.78,0.5655135840407625
815.95,0.5897406929154152
816.13,0.5560800534896808
816.31,0.5673104170490794
816.49,0.554058994733007
816.67,0.5696052434296485
816.85,0.5619953026352648
817.03,0.5633242097851147
817.2,0.579149043659607
817.38,0.5867902202959437
817.56,0.5572357381997298
817.74,0.5672541348519434
817.92,0.5868504225936769
818.1,0.5857343267761947
818.27,0.5738422882948357
818.45,0.5645931638955987
818.63,0.5581732001361012
818.81,0.5568468019390812
