Wavelength [nm],#14-Blue-interference.csv
612.37,0.0020478368409143086
612.56,0.0012476836596239614
612.76,0.0013789618703096175
612.95,4.168097130026842e-05
613.15,0.003918422662066194
613.34,0.001331032935405758
613.54,0.001738463169232718
613.73,0.0022398178683228184
613.93,0.003181061552945577
614.13,0.002073398236620977
614.32,-0.00037845551073607917
614.52,0.00398868527529243
614.71,0.0021674922686857855
614.91,0.004970153091722642
615.1,0.0015530556786339193
615.3,0.0013992493129805082
615.49,0.0018686355490638757
615.69,0.004583780445906824
615.88,0.0013649274746278229
616.08,0.003678866744658036
616.27,0.002008064727987372
616.47,0.0038734181693564356
616.66,0.004722672709666185
616.86,0.0010453252674142268
617.06,0.0012804684353068735
617.25,3.917238030221668e-05
617.45,0.003959914789098909
617.64,0.002586079743715333
617.84,0.000948468338140119
618.03,0.005213550849307159
618.23,0.0005300600626702508
618.42,0.0029590124678934484
618.62,0.003294770858072426
618.81,0.0034674713479145134
619.01,0.0019802775648786177
619.2,0.002020332809961316
619.4,0.0010221081370951582
619.59,0.0037655858046262434
619.79,0.0006805030810463308
619.98,0.004303222770765701
620.18,0.00028069632468158737
620.37,0.004484899928652688
620.57,0.0006107197937019737
620.76,0.0037398799723673166
620.96,0.001201382889357208
621.15,0.003793861932957802
621.35,0.001765947595527295
621.54,0.0025362100799904705
621.74,0.0009330391534125303
621.93,0.0018729966176925206
622.13,0.0010354313436147786
622.32,0.0015443557931086576
622.51,0.0025298929656073763
622.71,0.0010338005364312593
622.9,0.0010452376566537534
623.1,0.0007885804683023928
623.29,0.0021943288571092084
623.49,0.0029834146831441795
623.68,3.916912420529612e-05
623.88,0.004215254046340459
624.07,0.0029140527319133575
624.27,0.003268981497618351
624.46,0.0010384489699826278
624.66,0.0022069520639455323
624.85,0.002276657567389753
625.05,0.00307398638641516
625.24,-0.00012748869175303824
625.43,-0.0003839745667934248
625.63,0.0042987720154718575
625.82,0.0019483899132824683
626.02,0.004393297563311587
626.21,0.0032390078914285797
626.41,0.0026394346438995725
626.6,0.001900078442489249
626.8,0.0007914800315870606
626.99,0.0032289492585493218
627.19,-0.0004561143508649967
627.38,0.0002924989626137862
627.57,0.0017542545527853102
627.77,0.0009794024508709468
627.96,0.0044525733932870475
628.16,0.0028660620369215357
628.35,0.0026009387451445443
628.55,0.0016766066447889097
628.74,0.0020788585010278206
628.93,0.0001280831156076983
629.13,0.0023589619084950155
629.32,0.0028049327291557362
629.52,0.0024572816411102165
629.71,0.002924918704234299
629.91,0.0018416842663885713
630.1,0.0004793233882396576
630.29,0.00012801624585629908
630.49,0.0023067656662741115
630.68,0.00047631887246773916
630.88,0.0038285554798398154
631.07,0.005599345785702933
631.27,0.004677058138769921
631.46,0.003108927866000515
631.65,0.00561133073664879
631.85,0.0003013876010077936
632.04,0.0035250122313716164
632.24,0.002282893253102725
632.43,0.0024914718633659867
632.62,0.004814883538336739
632.82,0.00274415154466343
633.01,0.0031215129888937988
633.21,0.0023160496671327754
633.4,0.001790307800186427
633.59,0.001716664969981359
633.79,0.00152155600325426
633.98,0.004279085955484172
634.18,0.004454468135361737
634.37,0.004029896662368241
634.56,0.003593458506589182
634.76,-0.00039801278130003465
634.95,0.002233833571985377
635.14,-0.0004043380754471048
635.34,0.005901486469439475
635.53,0.0023972191085628544
635.73,0.0020241662181660447
635.92,-0.0004965459847779707
636.11,0.002629370449829991
636.31,0.004084924814569106
636.5,0.0005728534950272594
636.7,0.002536983384121084
636.89,0.0009359776497154322
637.08,-4.693784822215367e-05
637.28,0.0012751693807203173
637.47,0.005390807056181955
637.66,0.00040127750227837516
637.86,0.0018931602963466704
638.05,0.0028800661582495408
638.24,0.00428248851514444
638.44,0.006147095510898343
638.63,0.003414361772939678
638.83,0.0004934599523670054
639.02,0.008113485060364294
639.21,0.0003114469502566003
639.41,0.0026480344331742223
639.6,0.0029246842769789765
639.79,0.002558412782043598
639.99,0.004249585781337944
640.18,0.003658755892918875
640.37,0.0036827270575858616
640.57,0.0030474175551556413
640.76,0.002223146672453017
640.95,0.0014992277945504629
641.15,0.00255202716904766
641.34,0.0013204307696145382
641.53,-0.0010481210182438426
641.73,0.004994394787069524
641.92,0.000408201466963763
642.11,0.001971379493359767
642.31,0.0015829008899377142
642.5,0.001787913729611825
642.69,0.0012369733821164402
642.89,0.0008591090520336906
643.08,0.0007634847453802724
643.27,0.00514475206778135
643.47,0.002186595715069515
643.66,0.00403167028157123
643.85,0.0027098849218624823
644.05,0.003920398235901898
644.24,0.00202855169462163
644.43,0.00022483095951766752
644.63,-4.8292467065026654e-05
644.82,0.003595657161806542
645.01,0.0023205292943473963
645.2,0.002770244351183661
645.4,-0.0026848074045608
645.59,0.002950729968165331
645.78,0.0005946464630104484
645.98,0.003462673628135382
646.17,0.0003220814001495963
646.36,0.005227620778219216
646.56,0.0006054961820756338
646.75,0.004034650250742583
646.94,0.00405838022774616
647.13,0.0020050689378912382
647.33,0.0019086548829334899
647.52,0.0020289422545154965
647.71,0.0035278750217169075
647.91,0.0031218871296051225
648.1,0.002936715115137429
648.29,0.004738881314023668
648.49,0.0032023145686766686
648.68,-0.00042102813130057864
648.87,0.0026486161440766906
649.06,0.004647597986322487
649.26,0.0019902007038555382
649.45,0.0015395866080509758
649.64,0.00421479763736603
649.83,0.002411026778706834
650.03,0.004197984030478936
650.22,0.0024204202664479062
650.41,0.0008043722327289706
650.61,0.00135682922198003
650.8,0.0034311417996590893
650.99,0.000605836301616903
651.18,0.0025665713906434613
651.38,0.0012702144712193858
651.57,0.004805243084718229
651.76,0.005137112354614432
651.95,-0.0016510925909549363
652.15,0.004925732435510796
652.34,0.0022860749038171742
652.53,0.0014462504921992963
652.72,0.00682116046063063
652.92,0.0016591112260377682
653.11,0.004273421925450241
653.3,0.0034995399232096765
653.49,0.004643235875909837
653.69,0.0022257159045053643
653.88,0.004185341251052433
654.07,0.0021412439506516487
654.26,0.0017482630572439582
654.46,0.00446264173376523
654.65,0.0062847519921051314
654.84,0.0015668269308088032
655.03,0.0014633497405880042
655.23,0.004141113807127928
655.42,0.002135140335832594
655.61,0.0021339237860938712
655.8,0.003201005607693976
655.99,0.001681142304525243
656.19,0.0048341265210741806
656.38,0.0026060141360143545
656.57,0.004110182130213702
656.76,0.0015536733227945528
656.96,0.004122264629263955
657.15,0.003478262659431811
657.34,0.002499532123182544
657.53,0.0029928495218248174
657.72,0.00042589277301423154
657.92,0.004748414806988836
658.11,0.003837054604448477
658.3,0.005170269261668618
658.49,0.0010009321632066177
658.68,0.0036401880848934785
658.88,0.002150465084977282
659.07,0.002526248577504754
659.26,0.004273009462972267
659.45,0.005365706440249056
659.64,0.005565257999609015
659.84,0.0050817267210617354
660.03,0.0031851657877936816
660.22,-0.0005419056675153075
660.41,0.0035576574550275153
660.6,0.0030801381608663715
660.8,0.0013973121452232143
660.99,0.002753644012102817
661.18,0.004213360239336995
661.37,0.0016098587058057962
661.56,0.0015913500619128699
661.76,0.002395271565630198
661.95,0.00033362800926414483
662.14,0.007882681037330062
662.33,0.001884833963642521
662.52,0.0020852991822650742
662.71,0.003523893772379537
662.91,0.002538604274748808
663.1,0.004671262703841255
663.29,0.0042936371305320594
663.48,-0.0001487068973058121
663.67,0.002661818673579894
663.86,0.002485610592822167
664.06,0.0006301417941632586
664.25,0.0022162125151617426
664.44,0.006133968239840387
664.63,0.003895032492069557
664.82,0.0029677436984932195
665.01,0.005689261662986413
665.21,0.004008849327339244
665.4,0.002786523436193546
665.59,0.00331120525380273
665.78,0.0003409687965850865
665.97,0.0023983233241614455
666.16,0.002118632787945413
666.35,0.006221321720103932
666.55,0.002517050788546765
666.74,0.0015506156495731249
666.93,0.0005399692632880936
667.12,0.003878293748676814
667.31,0.0024065783818298593
667.5,0.004301325562829432
667.69,0.0037003238538214044
667.89,0.002151323573986757
668.08,0.003952073767241479
668.27,0.0017136258481248413
668.46,0.0034587189638352225
668.65,0.0022619445481415488
668.84,0.0013427621891075314
669.03,-0.0010503074670150667
669.22,0.00312137990036844
669.42,0.007769834805084535
669.61,0.0011385296794230346
669.8,0.0052727101195044045
669.99,0.006384489940945734
670.18,4.7087122319048294e-05
670.37,0.005155127584814264
670.56,0.003454213379769192
670.75,0.001354508270095825
670.94,0.00392534791718314
671.14,0.003007284437418418
671.33,0.0002458813091193372
671.52,0.001736966049233711
671.71,0.002132308891503026
671.9,0.004711095975059789
672.09,0.0023121006311237484
672.28,0.0033134998142944527
672.47,0.0029408080276557315
672.66,0.004617353658410189
672.85,0.001456960981476717
673.05,0.004918703593993601
673.24,0.0010488559327377486
673.43,0.0002466174460842968
673.62,0.003264597292196108
673.81,0.00286994663675976
674.0,0.004101478697719456
674.19,0.0027752995793624154
674.38,-5.339309485627962e-05
674.57,0.004381529920755404
674.76,0.00492170022371365
674.95,-0.0011499486380194867
675.15,0.0009566436595017136
675.34,0.003208248671724915
675.53,0.004775070204061256
675.72,0.001453594982839056
675.91,-0.0024964478976789474
676.1,0.003783645368149025
676.29,0.004097741198014761
676.48,0.0016856441210998583
676.67,0.004020917713181381
676.86,0.001554979423005384
677.05,0.0032712766653542713
677.24,0.0010755743385919881
677.43,0.004540905058978879
677.62,-0.001966947029381018
677.81,0.0042015443928205345
678.0,0.0021554268983843905
678.2,0.006114367858388389
678.39,0.004557389543421028
678.58,0.004998336360773431
678.77,0.004219069579699579
678.96,0.004173636906983542
679.15,0.004604927392524073
679.34,0.004351795507260429
679.53,0.0028229259884769067
679.72,0.004367458347867488
679.91,0.0013951906344522344
680.1,-0.0012845454394580012
680.29,0.0035775337006063892
680.48,0.0019088800654558174
680.67,0.003527741343633964
680.86,0.008191729908364385
681.05,-5.349031588760232e-05
681.24,0.004277720312378292
681.43,0.002351243744880869
681.62,0.004634023579595343
681.81,0.0028252485549132987
682.0,0.0031056731787670396
682.19,0.0035360645000599654
682.38,0.0006693119183283241
682.57,0.0035553942896279214
682.76,0.002818292292743704
682.95,0.003106306377663934
683.14,0.0028460300359210247
683.33,0.002325137351338419
683.52,0.003156504258169336
683.71,-5.474181414371666e-05
683.9,0.0028758236879454563
684.09,0.004118172630897756
684.28,0.002641565884144901
684.47,0.0010845982943751083
684.66,0.0033928551964582344
684.85,0.00355759589230022
685.04,0.005204575694101077
685.23,0.004058123662378021
685.42,0.003585347776489506
685.61,0.0044725913605893125
685.8,0.005326369979657134
685.99,0.0032777500750222296
686.18,0.0031015636699286034
686.37,-0.00026263535714485443
686.56,0.0029600569946539503
686.75,0.0064559231860392575
686.94,0.002100157318057408
687.13,0.001386003694282748
687.32,0.0026487078711997106
687.51,0.00398480891732798
687.7,0.003044714152513686
687.89,0.008258062104604117
688.08,0.0007748245080312074
688.27,0.0022290461631763406
688.46,0.0016190957683288947
688.65,0.003214782458543883
688.84,0.004082056394591919
689.03,0.001110949550830621
689.22,0.003254613263499964
689.41,0.002271012573320914
689.6,0.003467121114179942
689.79,0.0027792853169212404
689.98,0.0016629516715544832
690.17,0.006608983148177539
690.36,0.007577147211130086
690.55,0.0034095995316380436
690.74,0.003752984290443919
690.93,0.001642995837310946
691.12,0.005552767982465846
691.31,0.004546974935388562
691.49,0.006055589221290344
691.68,0.0008977108943983263
691.87,0.0047294564585833076
692.06,0.0011981051229231852
692.25,0.0019537023896804987
692.44,0.003937098641385385
692.63,0.0014448720545540519
692.82,0.0030047289840751303
693.01,0.005275845381745827
693.2,0.0006838107148083642
693.39,-0.001337048765235653
693.58,-0.00026480806312300585
693.77,0.002792773475672818
693.96,0.005914109836536478
694.15,0.0008917573223500175
694.33,0.0054579693638141516
694.52,0.004988606792830528
694.71,0.005170555423173993
694.9,0.006717717763019717
695.09,0.00047721188476427574
695.28,0.002726682169593397
695.47,0.0031875427323009766
695.66,0.0038284084597292175
695.85,0.0016262437399446868
696.04,0.002471833410929334
696.23,0.00268189525648062
696.42,0.0009984978920810777
696.6,0.0025801357235587332
696.79,0.004616508880237793
696.98,0.00302516177831355
697.17,0.0018633047130445566
697.36,0.001317409912075147
697.55,0.006637774428802449
697.74,0.005847403288059979
697.93,0.0037733452057929174
698.12,0.003471569243903991
698.31,0.006406140719659181
698.49,0.0008959070174057085
698.68,0.0031783569140028138
698.87,0.004376692414074815
699.06,0.005168350136064732
699.25,0.0036708725475962777
699.44,0.0031955885043062284
699.63,0.0010194556114778432
699.82,0.003303302951993119
700.0,0.00135830333926359
700.19,0.006655271427508797
700.38,0.0028376807291054158
700.57,0.001796507031643873
700.76,0.0019987318659358913
700.95,0.007024944176327945
701.14,0.002876534180879632
701.33,0.002122326458741672
701.51,0.0027772232395656105
701.7,0.0035552950589231454
701.89,0.0028925647446709285
702.08,0.004346850127361052
702.27,0.004504573143929497
702.46,0.0014606955875292134
702.65,0.002885942335272071
702.83,0.002019712551835032
703.02,0.002216106824838002
703.21,0.002588508134659553
703.4,-0.00038728948289944767
703.59,-0.00038745958038245503
703.78,0.002951206740978188
703.97,0.008288882135963616
704.15,0.004565569924025975
704.34,0.0009197382866154494
704.53,0.003583438298527766
704.72,0.004858399828661144
704.91,0.00328833083146907
705.1,0.002649699450157183
705.28,0.0008182735413200604
705.47,0.0011444620969171906
705.66,0.005169516856850524
705.85,0.003910195176672544
706.04,0.0031977666135388997
706.23,0.0026335258127908275
706.41,0.0027197889734805625
706.6,0.0027352933253294315
706.79,0.005407639720769153
706.98,-0.0003972742370694481
707.17,0.00027858982453707695
707.35,0.004582613926894055
707.54,0.0017484628283957562
707.73,0.005809084158847947
707.92,0.004633929981796284
708.11,0.003573241651851339
708.3,0.003914078417316735
708.48,0.0006047908501228115
708.67,0.0031636550988407438
708.86,-0.0025914259102180425
709.05,0.004050795756233112
709.24,0.0039419165925467
709.42,0.00282465254300505
709.61,0.0012747968779668853
709.8,0.005461924394067146
709.99,0.005086567414019068
710.18,0.0049185825984104465
710.36,0.005013104821519434
710.55,0.0036824169635751424
710.74,0.0025005613954469574
710.93,0.0009420350437036302
711.12,0.0017378571223655912
711.3,0.003535905260856373
711.49,0.004268536294031962
711.68,0.0015302171927767255
711.87,0.0036461018299688863
712.05,0.002408310507036314
712.24,0.006157395604230281
712.43,0.0036242343117467873
712.62,0.0006130585089981797
712.81,0.004140001380136572
712.99,0.004322866163336036
713.18,0.002220088582067611
713.37,0.002904533508783952
713.56,0.003990700102590256
713.74,0.004174116525326917
713.93,0.0022744612492311598
714.12,-0.0002828460508776834
714.31,0.005142947579039106
714.49,0.004410081954538431
714.68,0.00016662640201451357
714.87,0.005319221209030699
715.06,-0.0012883515732561484
715.24,0.002761842164556756
715.43,0.00437428369260821
715.62,0.004890192220770433
715.81,0.0009597519560804508
715.99,0.002554862889297595
716.18,0.003124402949384022
716.37,0.003183050184826979
716.56,0.0023604832457951217
716.74,0.0010975438444380667
716.93,0.003998299377203231
717.12,0.002371420939926091
717.31,5.471403147602624e-05
717.49,0.005414666919817753
717.68,0.0030414557988729424
717.87,0.00211863095594197
718.06,0.003304662308604109
718.24,0.00462437538482027
718.43,0.0056622143523162175
718.62,0.003233250875628016
718.8,0.004447374162194891
718.99,0.0058290410394769955
719.18,0.002071161475117283
719.37,0.008049827995314472
719.55,0.004588937207291674
719.74,0.0004102871967860741
719.93,0.0037499351722831446
720.11,0.0023410027518567405
720.3,0.0021871157373944874
720.49,0.00501922752917217
720.68,0.0014844094195561033
720.86,0.0043880586292066705
721.05,0.0006422775728579709
721.24,0.005826238437781183
721.42,0.0004143521271721867
721.61,0.004309743884695891
721.8,0.001402955224655414
721.98,0.0023605856764388478
722.17,0.0010344041502666438
722.36,0.003341806360765439
722.55,0.003837992254287931
722.73,0.0053647840525794886
722.92,0.0007592238950844624
723.11,0.0014036418983365416
723.29,0.0029728856918241103
723.48,0.004517614446304924
723.67,0.0034931996252147717
723.85,0.006038920675695848
724.04,0.0022423414323998517
724.23,0.003383792621409128
724.41,0.0017493228602972462
724.6,0.007692106676989547
724.79,0.0007931906413204314
724.97,0.0012751945098736725
725.16,0.0015061006415806328
725.35,0.003827465267797893
725.53,0.0047070965926420405
725.72,0.004972828669234633
725.91,-0.0006757680651445643
726.09,0.007775028696443408
726.28,0.002760771849407789
726.47,0.0021525639088114234
726.65,0.00410062370905271
726.84,0.004434750345727044
727.03,0.0039405667588038994
727.21,0.008733049465258434
727.4,0.0007892244323528543
727.59,0.007175407891646271
727.77,0.00248845737942832
727.96,0.0028882429257967284
728.15,0.004247593525289874
728.33,0.002403418155242258
728.52,0.0011735650570892872
728.7,0.0027502970646621433
728.89,0.002977588210448919
729.08,0.005969016044803727
729.26,0.0053851196022364
729.45,0.006261572261114396
729.64,0.003769571534417203
729.82,0.00958349505678466
730.01,0.0012928279801550286
730.2,0.0003079992378475968
730.38,0.005031561859231653
730.57,0.005253432395261727
730.75,0.004611665389312531
730.94,0.0004451158339003037
731.13,0.003362932070965686
731.31,0.00692976559243021
731.5,0.003480246173757117
731.68,0.006973234806402137
731.87,0.0036452631612882776
732.06,-0.0011883533298790738
732.24,0.0030598700938291243
732.43,0.00486209958143665
732.62,0.002728766797641992
732.8,0.005368987740955327
732.99,0.00258655599909646
733.17,0.001344796984624231
733.36,0.0054495900230085645
733.55,0.0018756110421879661
733.73,0.004208040447906684
733.92,0.0051697479454950275
734.1,0.0022173090715195214
734.29,0.004220052255176882
734.48,0.003436718197980939
734.66,0.005864627818127416
734.85,0.004373704102464167
735.03,0.0037564630834541904
735.22,0.004445908423472434
735.4,0.005448890862043429
735.59,0.00349708149156914
735.78,0.007141502185575344
735.96,0.0025806867048154274
736.15,0.002867152220677556
736.33,0.001749402423751518
736.52,0.003145210915911499
736.7,0.006982173165087387
736.89,0.005361869199040273
737.08,0.004997904104730279
737.26,0.00269660813038487
737.45,0.0036073901591854958
737.63,0.004364784328993572
737.82,0.0030295334239949312
738.0,0.0066283293407148405
738.19,0.0029383860842701146
738.38,0.00374746046227991
738.56,0.002494241311511069
738.75,0.00565870173365138
738.93,0.003965814686763379
739.12,-6.854351557359456e-05
739.3,0.0013751740225800696
739.49,0.004047464899434526
739.67,0.002978896897359912
739.86,0.0009862387172533897
740.04,0.004646801171478325
740.23,0.003301745808004489
740.42,0.0012540561548533167
740.6,0.003997027355407977
740.79,0.0037523994733840438
740.97,0.0032020039470829244
741.16,0.004690427503856373
741.34,0.004346609745516044
741.53,0.0001967014749725079
741.71,0.004368290475089666
741.9,0.004705666293964938
742.08,0.008066697269332412
742.27,-0.0003407379618441287
742.45,0.002723877507357729
742.64,0.00612038483717143
742.82,0.004687748408352152
743.01,0.0008700837727683661
743.19,0.0022494076821767284
743.38,0.0036768287838885106
743.57,0.006149678488660432
743.75,0.0030835419220037203
743.94,0.004972505237997993
744.12,0.002921067557456068
744.31,0.006183024115444463
744.49,0.007115701636825216
744.68,0.004168731511742187
744.86,0.002099081938378456
745.05,0.006870131453509472
745.23,0.004189940680015853
745.42,0.0069716725803238
745.6,0.003988979027999463
745.79,0.002031199589216017
745.97,0.0014276725210558454
746.16,0.0032820132095373097
746.34,0.0013035937698812957
746.52,0.001834199170031003
746.71,0.004419373963635514
746.89,0.0065900482631025764
747.08,0.0040220182549457915
747.26,0.004648476743378612
747.45,0.0022451151951494975
747.63,0.0047504113173109245
747.82,0.0015878287375591506
748.0,0.0003428220693578503
748.19,0.0038754792334295025
748.37,0.008865603937681961
748.56,0.0007734848773790056
748.74,0.0020334829676214774
748.93,0.006832597147031753
749.11,0.003173690325655078
749.3,-0.00064133617986754
749.48,0.0007792131944718441
749.67,0.004483417913071201
749.85,0.005105630794704564
750.03,0.000495430996730161
750.22,0.004368339004971692
750.4,0.007328459302697795
750.59,-0.0009307582525949638
750.77,0.003951857404027619
750.96,0.007832922937000964
751.14,0.00875193210445677
751.33,0.009929465984651055
751.51,0.0025068218897111973
751.69,0.004853383990039746
751.88,0.0041194156935425415
752.06,0.00269359103682011
752.25,0.003123327209470139
752.43,0.006401797694717159
752.62,0.0038896972970858777
752.8,0.007398876484481665
752.99,-7.654037504783205e-05
753.17,0.004760847448777517
753.35,0.006082187878356248
753.54,0.006220637426983779
753.72,0.00995228400593625
753.91,0.002456751990376878
754.09,0.0012593859009743052
754.28,6.991988035694948e-05
754.46,0.003184001578931933
754.64,0.0022908549560178276
754.83,0.004482069868649062
755.01,0.005763935709077275
755.2,0.0022436788612690797
755.38,0.005136164914682212
755.56,0.007284316077772116
755.75,0.009840160245233601
755.93,0.005434162169462898
756.12,0.0070995928103509826
756.3,0.0032392420965803234
756.48,0.0060729898890501946
756.67,0.001567672450701258
756.85,0.0018986492591872614
757.04,0.003247079994364263
757.22,0.008697955074693606
757.4,0.006546653011865156
757.59,0.007240232355471372
757.77,0.0016339658332187393
757.96,0.004995979196979506
758.14,0.008537178700068955
758.32,0.005330762611122459
758.51,-0.0005529723248906817
758.69,7.233480745413554e-05
758.87,0.006717363258440899
759.06,0.005009080936027267
759.24,0.0010053992004868898
759.43,0.0032099279331414543
759.61,0.003211438612766871
759.79,0.008838366376480005
759.98,0.0069372783176805545
760.16,0.007252661994737489
760.34,0.005073255060469363
760.53,0.006633567187130425
760.71,0.006002246001729686
760.9,0.004183539061429641
761.08,0.0006944541439581713
761.26,0.004302818833692142
761.45,0.0043498294983029635
761.63,0.009146888735456002
761.81,0.004272038870687062
762.0,0.005856060817614511
762.18,0.006043735282699326
762.36,0.006471312982198142
762.55,0.004404943108615385
762.73,0.004873614133870928
762.91,-0.0006958280713292798
763.1,0.0014907162854951046
763.28,0.004028203445348304
763.46,0.00526240355051617
763.65,0.0038630976249123756
763.83,0.007077046627214014
764.01,0.0033804167431007795
764.2,0.005420857189191275
764.38,0.0068922199861839424
764.56,0.011690217752920087
764.75,0.005692576807708728
764.93,0.002621546771967537
765.11,0.0033436975289181455
765.3,0.00411956835424944
765.48,0.0041152485126208374
765.66,0.0020192282288645632
765.85,7.040039553199908e-05
766.03,0.004495957565718422
766.21,6.91909570060127e-05
766.4,0.005834216379085299
766.58,0.005190046437257602
766.76,0.0053583159065193516
766.95,0.00338667058361288
767.13,0.004523992756057409
767.31,0.008140029876331075
767.49,0.0038545808437965086
767.68,0.000809176411629802
767.86,0.005008553164200375
768.04,0.001069537441792091
768.23,0.005700250856751917
768.41,0.003174587041972955
768.59,0.0038645754002089973
768.78,0.005139346285695754
768.96,6.68831092579043e-05
769.14,0.005832415563023634
769.32,0.003166534791078153
769.51,0.0022043579762548522
769.69,0.003894709732694505
769.87,0.0021441736157467445
770.06,0.004164173946556414
770.24,0.005053886019143861
770.42,0.003256512901031459
770.6,0.006043149638586154
770.79,0.003389614317396056
770.97,0.004213113620776012
771.15,0.003562672291003063
771.33,0.0010294526553385624
771.52,0.0065672562782562015
771.7,0.0014528289739314324
771.88,0.007662859561100072
772.07,0.0050038548464186
772.25,0.008888326849213852
772.43,0.004424793943419307
772.61,0.006821844878511267
772.8,-7.127842954708574e-05
772.98,-0.0011502879601091144
773.16,0.0016777118855265344
773.34,0.0023531942540781243
773.53,0.004396040008980063
773.71,0.0059330790150983305
773.89,0.001150751360012202
774.07,0.005068150249223387
774.26,6.269205423676775e-05
774.44,0.0072573339263066056
774.62,-0.0016567040863940449
774.8,0.007303269181149343
774.99,0.004110804899578636
775.17,0.005797746210251906
775.35,0.006880746076955301
775.53,0.006247415850417943
775.71,-6.967243999993795e-05
775.9,0.002176582181307067
776.08,0.0016493117084956969
776.26,0.00897474938064565
776.44,0.0011210554201244495
776.63,0.004113579668980915
776.81,0.0004632948086496473
776.99,0.004485874436975759
777.17,0.00331747014008668
777.35,0.0035110185102575323
777.54,0.006206531102076039
777.72,0.004791161058515722
777.9,0.0006018225102922353
778.08,0.0011457707436806296
778.27,0.0011377685532367031
778.45,0.005360409761387762
778.63,0.0051373934513244636
778.81,0.004813918918589074
778.99,0.0023804471045245214
779.18,0.007374458165058719
779.36,0.0052409745713500305
779.54,0.002670777021943007
779.72,0.005427484250007548
779.9,0.002174307580856595
780.08,0.005697386777667222
780.27,0.00540366297109003
780.45,0.001053104986505355
780.63,0.0017324821667270532
780.81,0.0031338558265789356
780.99,0.005807097967137946
781.18,0.0017426497826839877
781.36,0.002011157097714845
781.54,0.005271347642264909
781.72,0.0067438493341481056
781.9,0.003013305695798996
782.08,0.0034625147028360306
782.27,0.006211531295375408
782.45,0.0028078886472180796
782.63,6.854680255329562e-05
782.81,0.002564970540069683
782.99,0.005100491738920621
783.17,0.005607664804785632
783.36,-0.0022681431751587562
783.54,-0.00036736944144689687
783.72,0.0029670712957358377
783.9,0.0033102037680260974
784.08,-0.0023469877605430903
784.26,0.00279677545678397
784.45,0.004198264512103618
784.63,0.006976819914595915
784.81,0.006177425137634532
784.99,0.006046013174170697
785.17,0.005416195912221799
785.35,0.006800378367762892
785.53,0.0016233268329624074
785.72,0.005543702829194255
785.9,0.0025463857615940135
786.08,0.00212229761242936
786.26,0.0025444189761755984
786.44,-0.0022997773104961225
786.62,0.0024435431318598658
786.8,0.006213583433697672
786.99,0.006492588627579739
787.17,0.008512531717985243
787.35,0.0026176080013399655
787.53,-0.000568380983281713
787.71,0.006724185897581714
787.89,0.006636289906362906
788.07,0.0012047500912118272
788.25,0.004632125001243628
788.43,0.002395710944939149
788.62,0.00789244486563516
788.8,0.0033512841878391613
788.98,0.0035510336904990727
789.16,0.005328854741925112
789.34,0.004486950125349071
789.52,0.0021025513827292483
789.7,0.008333437271151203
789.88,0.0017016774178462825
790.06,0.0051563366452950544
790.25,0.0075590458894660775
790.43,-0.001098478773335102
790.61,0.0024360395797392784
790.79,0.007383683312386937
790.97,0.0030282191116351143
791.15,0.00710918446943187
791.33,0.004378401206487287
791.51,0.004616962742447016
791.69,0.002862334762521237
791.87,0.006974089584597365
792.05,0.012279284663223521
792.24,0.008188263674871896
792.42,0.0016180523762263743
792.6,0.000602488997551966
792.78,0.005746654372552429
792.96,0.013048647474145468
793.14,0.0025231096903593196
793.32,0.003508066827717618
793.5,0.008346092483661922
793.68,0.007632594621120789
793.86,0.001995525867058812
794.04,0.006222507163676365
794.22,-0.0002690811795759085
794.4,-0.00026893917102189233
794.58,8.266387166024449e-05
794.76,0.002595981294480304
794.95,0.007436126588608443
795.13,0.011005291944090816
795.31,0.008390890762008862
795.49,0.0011677806779359628
795.67,-0.0011560531644327914
795.85,-0.0015239561928476187
796.03,0.0008023770500798251
796.21,0.0026166347202646496
796.39,0.0018657063182134922
796.57,0.004428001528288643
796.75,0.008284861334582963
796.93,0.011785314352859802
797.11,0.0077594676743612985
797.29,0.005995771708334226
797.47,0.006008687897579162
797.65,0.007308847948919999
797.83,0.0024963022065445186
798.01,0.002095020237409356
798.19,0.004906192976923766
798.37,0.0036589924488075734
798.55,0.0063972176142110026
798.73,-0.002750375035664982
798.91,0.0049688157689510865
799.09,0.007480609929107031
799.27,0.005081174372038844
799.45,0.007433375892509014
799.63,0.005450093362700295
799.81,0.012273339690846787
799.99,0.0021475774262607913
800.17,0.009585901643517549
800.35,0.007098877958859635
800.53,0.003957485375735695
800.71,-0.0008561870908204293
800.89,0.003762212595245566
801.07,-0.0036739502781685802
801.25,0.007523385022752539
801.43,0.006362575902281217
801.61,0.009621997454749754
801.79,0.00441350290265355
801.97,0.010837459195254886
802.15,0.0077538933145326824
802.33,0.01275528540511536
802.51,0.0030297288177858752
802.69,0.002877285181659478
802.87,0.0010660016946693685
803.05,-0.0024434611982149957
803.23,0.010307703944359009
803.41,0.006806592556126051
803.59,0.0046565533227095005
803.77,0.009218750797643286
803.95,0.007696597880646968
804.13,0.00724720228300469
804.31,0.004141062443379656
804.49,0.004441417300553923
804.67,0.005691431644935209
804.85,0.00855484978929657
805.03,0.013213716980902722
805.21,-0.0005105060400198895
805.39,0.005145211814005069
805.57,0.005402873456466092
805.75,0.011514593539552163
805.93,0.00792327278950321
806.11,0.007314451697989777
