Wavelength [nm],#18-810.csv
479.1,0.007895140988296873
479.3,0.008353105710285061
479.51,0.00295493615820799
479.71,0.011186330114270896
479.92,0.006151132806459576
480.12,0.004006728201608475
480.33,-0.0026003951302428704
480.53,0.0032176354898076306
480.74,0.01062570682458414
480.94,0.007011568406669374
481.14,0.0067556976344634095
481.35,0.01386871397963495
481.55,0.004267692237341409
481.76,0.007661172016216143
481.96,0.007683622686673236
482.17,0.009713019872465237
482.37,0.010607218601810107
482.57,0.0055617991539777265
482.78,-0.003501509954728021
482.98,0.0031661340700613063
483.19,0.007864959491230155
483.39,0.013073425780244204
483.6,0.004717386950803988
483.8,0.00749901075777804
484.0,0.011584260798733186
484.21,0.004873317387420502
484.41,0.007736841762596519
484.62,0.012503068712523019
484.82,-0.0008786113613730547
485.02,0.012391466748101545
485.23,0.0014264943335139705
485.43,0.005367075797559278
485.64,0.0006654350945641958
485.84,0.0074247682493444826
486.05,0.00415507355433861
486.25,0.007727244942881855
486.45,0.004509818964462634
486.66,0.011429125577258127
486.86,0.00508305473152726
487.07,0.01040853793159233
487.27,0.004983783571460989
487.47,0.007500961704493717
487.68,0.0006371003680657639
487.88,-0.0015647779117507424
488.09,0.0038709150826931197
488.29,0.0025004723856376144
488.49,0.00798887308962809
488.7,0.002079072560219115
488.9,0.0007854625603551901
489.1,0.00823596987645727
489.31,0.008569162842074946
489.51,0.007421832520663528
489.72,0.008922740173443678
489.92,0.004088015442360869
490.12,0.0027317562696696366
490.33,0.009411921186736177
490.53,0.007258498625928253
490.74,-0.00026511481966889287
490.94,0.007405065346561354
491.14,0.0038733662820582045
491.35,0.0012796539943749508
491.55,0.002789146267849416
491.75,0.006472854259404407
491.96,0.0077011507557679494
492.16,-0.0012733722828285712
492.36,0.008533514006311802
492.57,0.005997361671744046
492.77,0.004749580398724731
492.98,0.0043888500902639635
493.18,0.005998091543217442
493.38,0.0002411259461540476
493.59,0.008435870815447867
493.79,0.0021831757307809187
493.99,0.0035545609322251473
494.2,0.0015314523554295662
494.4,0.0038205148473111545
494.6,0.0034961041486438822
494.81,0.009233109281479523
495.01,0.005256394056612075
495.22,0.00445276783512224
495.42,0.0027983188193710326
495.62,0.007649898181055132
495.83,0.006282754288940286
496.03,0.006894206869562297
496.23,0.0027403814416877698
496.44,0.0069326883858395385
496.64,0.008034254932203786
496.84,0.003874805561994902
497.05,-0.0005568115190170087
497.25,0.003982074198959752
497.45,0.006116277838316901
497.66,0.0005419153253092488
497.86,0.0005374682183624824
498.06,0.004465744103553362
498.27,0.002799742870742393
498.47,0.0025424552266360974
498.67,0.011279295358670484
498.88,0.0019027046724653393
499.08,0.007683861481296914
499.28,0.007582548490327263
499.49,0.008841085676688636
499.69,0.005236820922364669
499.89,0.0030716950132318815
500.1,0.0014476522247825144
500.3,0.005493091512336572
500.5,0.006251813210202245
500.7,0.002898594184497962
