Wavelength [nm],#23-Edmund-46158.csv
614.91,0.00233510053285056
615.1,0.0007122582518369793
615.3,0.003183223431604703
615.49,0.0017023219000676356
615.69,0.0028166200256992016
615.88,0.0021936015037750905
616.08,0.002155569335450854
616.27,0.0026645303982863445
616.47,0.0036233654753984462
616.66,0.004137264652273333
616.86,0.0002071354077627871
617.06,0.0016942910637831696
617.25,0.0045281477474535745
617.45,0.0028161679720916403
617.64,0.001271314319090143
617.84,0.003015528529445796
618.03,0.0022926174835123402
618.23,0.0023320874908477015
618.42,0.0025533484645033815
618.62,0.0020736176736299763
618.81,0.0028143286124387894
619.01,0.004084267898399509
619.2,0.006148309593507141
619.4,0.002169510753066991
619.59,0.0011155857003658975
619.79,0.0018854703200965161
619.98,0.0032370784577782988
620.18,0.001897972558080145
620.37,0.004896576010065039
620.57,0.003716951811356098
620.76,0.0015192060484222922
620.96,0.0015334579012799554
621.15,0.0024589123342079965
621.35,0.0029996553310523088
621.54,0.005699062551365668
621.74,0.003047810868955254
621.93,0.001956347515678517
622.13,0.002861995548272398
622.32,0.0027148782364930556
622.51,0.0031940981309374196
622.71,0.0015311698167218089
622.9,0.001715733344106289
623.1,0.0027035761061016635
623.29,0.0011995902965281093
623.49,0.0040768190706183755
623.68,-0.00021019766653679732
623.88,0.0035471102932892744
624.07,0.0003673225378529897
624.27,0.004097175114986346
624.46,0.002703801226430102
624.66,0.0023736955545765573
624.85,-0.0012040617932024583
625.05,0.003663983181756308
625.24,0.00028947432362749754
625.43,0.00300744495881652
625.63,0.0016261970032671181
625.82,0.004106698310708623
626.02,0.004644480820170561
626.21,0.004586095979420567
626.41,0.0028910392264818383
626.6,0.0032529756591039706
626.8,0.0007914800315870606
626.99,0.005327237930537893
627.19,0.00028636977786905007
627.38,-0.0010557242350091218
627.57,0.0032110472107475946
627.77,0.002174709549895629
627.96,0.00029455908168383126
628.16,0.0002116050101413352
628.35,0.0026009387451445443
628.55,0.004432027430313039
628.74,0.003862832619652015
628.93,0.0030010281097030355
629.13,0.000813296674750215
629.32,-0.00021844108879987256
629.52,0.001507898538328785
629.71,0.0011771972646273474
629.91,0.005015342226528094
630.1,0.0007421476524026238
630.29,0.004913758053051313
630.49,0.0025681928392150824
630.68,0.0027398512920580047
630.88,0.003123987222730693
631.07,0.004717159257833613
631.27,0.00304566270266197
631.46,0.0014436447316110309
631.65,0.0009984117457553447
631.85,-0.0005668585449006589
632.04,0.0017388946694991872
632.24,-0.0017704133435870644
632.43,0.00660436780357318
632.62,0.0007222785357527909
632.82,0.001000239944671585
633.01,0.0017134925270137053
633.21,0.003365967005025822
633.4,0.0032770403012725344
633.59,0.00012970921350866305
633.79,0.0021311808709365294
633.98,0.0030431525574326408
634.18,0.0014537103265498843
634.37,0.003675395824732494
634.56,0.0030607157469241964
634.76,0.000744495710851147
634.95,0.002672335007525508
635.14,0.00325622219774284
635.34,0.0012847924707265037
635.53,0.0012199464005391905
635.73,0.0001325250493404727
635.92,0.0013894887967014133
636.11,0.0031646798493559793
636.31,0.002917064812998602
636.5,0.0017236553466273166
636.7,0.001467700178886981
636.89,0.0022767632214479427
637.08,0.0020834657119018773
637.28,0.004447402828955191
637.47,0.0030729941121522635
637.66,0.006234812873292193
637.86,0.0036565999424661992
638.05,0.004033113582190366
638.24,0.002338763115617659
638.44,0.003050153589858585
638.63,0.0019943448336189047
638.83,0.002748257236358237
639.02,0.001312288441195096
639.21,0.0014778399846890778
639.41,0.005433431814486979
639.6,0.0019339138638847372
639.79,0.006062937277674256
639.99,0.0010489921090399209
640.18,0.0014890625929851172
640.37,0.00568464321474479
640.57,0.0015906831881129463
640.76,0.0012238254135435189
640.95,0.004775985114458957
641.15,0.002923619968835665
641.34,0.0008642043789199811
641.53,0.004133946268836341
641.73,0.000776715295750431
641.92,0.005885917049389754
642.11,0.004634013347517317
642.31,0.0011298985763669054
642.5,0.0021552072946087486
642.69,0.0008696798171195171
642.89,0.003489620703190388
643.08,0.002836402563622922
643.27,0.00514475206778135
643.47,-0.00040466323758231524
643.66,0.0009492996998830287
643.85,0.0021762893546724677
644.05,0.00283819314571003
644.24,0.0009452719678315314
644.43,0.0003158105908799828
644.63,0.005157438370434764
644.82,0.0005895003402980044
645.01,-0.001050317241686678
645.2,0.0020429366617688983
645.4,0.0002246878653835183
645.59,0.0033142185828324232
645.78,0.004729736653260957
645.98,0.00041318069691584076
646.17,0.0012499428430675936
646.36,0.0025430498683521358
646.56,0.0035060887874829604
646.75,0.002920906499275703
646.94,0.004338453799110686
647.13,0.004713205271829776
647.33,0.0007898229220362644
647.52,0.0009894875025790956
647.71,0.003339577190088358
647.91,0.0009766591546781875
648.1,-0.0007025425461175676
648.29,0.004646812755403318
648.49,0.00255202716904766
648.68,0.004692172923175914
648.87,0.0008810873414218504
649.06,-0.0008012400803875924
649.26,0.0031951907095070548
649.45,0.0030351273882673383
649.64,0.002917116092818243
649.83,0.0035469094695366583
650.03,0.005519552731168414
650.22,0.0046060108869348275
650.41,0.005931860962124831
650.61,0.0026694763340720665
650.8,0.001079190373716625
650.99,0.002946337855945669
651.18,0.0027534266601469
651.38,0.0038160702311586868
651.57,0.0025646545138020226
651.76,0.004005407486689072
651.95,0.0022108309369958962
652.15,0.003517608471976142
652.34,4.402113955608912e-05
652.53,0.0035028112944059634
652.72,0.0031503895411807243
652.92,0.004792874122408048
653.11,0.0016419595199677122
653.3,0.0006043652032115043
653.49,0.00295380431021124
653.69,0.004027437193026026
653.88,0.006161724185909998
654.07,0.005190468568067533
654.26,0.0026000944436557153
654.46,0.0028645175514681576
654.65,0.003308981832885199
654.84,0.00489620584252962
655.03,0.003638810852264283
655.23,0.001283282681646183
655.42,0.0034653734376511374
655.61,0.004697911610396828
655.8,0.0028184673770915367
655.99,0.002643377348087146
656.19,0.0036131793376817647
656.38,0.001467653109728657
656.57,0.0017464447859865443
656.76,0.0007990610777858004
656.96,0.002130888468267435
657.15,0.0013801213806977214
657.34,0.0011775890570830134
657.53,0.004134025199594571
657.72,0.0016641683013114315
657.92,0.004076531202364371
658.11,0.0020356749563552553
658.3,0.0011837366129700286
658.49,4.5043666568216194e-05
658.68,0.0011800404011524746
658.88,0.004351533398302834
659.07,0.004434923953361041
659.26,0.0036004157223798517
659.45,0.0034653734376511374
659.64,0.0031857721123569305
659.84,0.002466833955702898
660.03,0.0022335525809085207
660.22,0.006613223556008264
660.41,0.00043615427720674975
660.6,0.0030801381608663715
660.8,0.0034250298444061878
660.99,0.0042043951846193976
661.18,0.0026625926477299665
661.37,0.005226151924394655
661.56,0.0031371734022466605
661.76,0.003569845421714621
661.95,0.005235366781644448
662.14,0.004496284883273747
662.33,0.002272037984993062
662.52,0.006358607876764377
662.71,0.0014549550844777201
662.91,0.0019632011044429234
663.1,0.0011055032847903377
663.29,0.004583283119924904
663.48,0.002963990887241337
663.67,-0.0009232889441289903
663.86,0.0011194198814446978
664.06,0.003648797704168222
664.25,0.003991453018742556
664.44,0.0025991750029933465
664.63,0.004183758569608087
664.82,0.004331273207941407
665.01,0.0016999534849046478
665.21,0.004008849327339244
665.4,0.0018078076872841274
665.59,-0.00133836033955422
665.78,0.004662969128013824
665.97,0.002986358500510304
666.16,0.0025133253093384926
666.35,0.002835363702114508
666.55,-0.00015107281247455812
666.74,0.002252196224804302
666.93,0.0028098992234879923
667.12,0.002404450229859508
667.31,0.00506184478400756
667.5,0.0014318769333275
667.69,0.001922804360251059
667.89,0.0019509322342084634
668.08,0.000848184974196092
668.27,0.004263777717642306
668.46,0.005365110862716327
668.65,0.0011546888368854508
668.84,0.0036353179800697557
669.03,0.004735533871608438
669.22,0.00639438701043588
669.42,0.003809231411431545
669.61,-0.0006479872587496985
669.8,0.0010522286390537718
669.99,0.0018579969309581407
670.18,0.005942682391608863
670.37,0.0022506172354696164
670.56,0.005859150421386642
670.75,0.001957797934854124
670.94,0.00392534791718314
671.14,0.0009347396911489456
671.33,0.0020368421109143065
671.52,0.0023334781699094007
671.71,4.679719631209904e-05
671.9,0.0025277919678258994
672.09,0.004676289966121086
672.28,0.0017295721223028666
672.47,0.00523588022695156
672.66,0.0030276029754928964
672.85,0.0027657994072924864
673.05,0.0016714466609941917
673.24,0.0029520015997665243
673.43,-0.0010507267317157534
673.62,0.005375898831117218
673.81,0.004079566596359324
674.0,0.002175960034369163
674.19,0.0029773509825476324
674.38,0.004086569457333654
674.57,0.00014828678010666166
674.76,0.00431246861160572
674.95,0.002141667213834119
675.15,0.0062089189127325205
675.34,0.0033101909657858967
675.53,-0.00045554394081329574
675.72,0.0035629878512990075
675.91,0.0060527603889611575
676.1,0.0017641514402514963
676.29,0.0016677234864198398
676.48,0.001480966651929402
676.67,0.0026966129090769883
676.86,0.0010524401535384046
677.05,0.004518616813442263
677.24,-0.0011842032824415313
677.43,0.00290716359636155
677.62,0.002364031933452052
677.81,0.003593670678949024
678.0,0.005267417015703313
678.2,0.0027215649349712815
678.39,0.001951518835419512
678.58,0.003760900360807557
678.77,0.005134683430719471
678.96,0.0022614892668857845
679.15,0.006123996075921381
679.34,0.003327149830104168
679.53,0.004158797996118065
679.72,0.001590957766933014
679.91,0.0012916224111204
680.1,0.005277220985703305
680.29,0.0017094361697878196
680.48,0.0032523450229158582
680.67,0.002299676528611227
680.86,0.004934225582906894
681.05,0.0025766321551029983
681.24,0.003673397666401585
681.43,0.004054228869525615
681.62,0.0015766897726318808
681.81,0.0016939653179190793
682.0,0.0038191237756128255
682.19,0.001484460762156033
682.38,0.0008761698541763207
682.57,0.003349112412863534
682.76,0.00230533873939635
682.95,0.0030043640836029525
683.14,0.0025352287985296235
683.33,0.005222347074856623
683.52,0.0016026590502167784
683.71,0.004396847616291913
683.9,-0.00016003994597051013
684.09,0.003609394748314174
684.28,0.003989767989115902
684.47,0.006056387933722889
684.66,0.0038108074484202985
684.85,0.000667861317984778
685.04,0.005720174027420191
685.23,0.003646874823175947
685.42,0.0020251995736343224
685.61,0.0023119799941747174
685.8,0.005222887496300878
685.99,0.005048312065484573
686.18,0.0032033503185226477
686.37,0.0009836684144557829
686.56,0.002336257238863327
686.75,0.001471928533716973
686.94,0.0019975666073879374
687.13,0.0017975487164569566
687.32,0.0014008488882421874
687.51,0.0031561773107700165
687.7,-0.00015794013362849772
687.89,0.0041015577546653255
688.08,0.0021230266130022085
688.27,0.00036036681981323323
688.46,0.004863310446649839
688.65,0.004269804915721547
688.84,0.0012171741788081965
689.03,0.0018536179898262862
689.22,0.0038954697058937704
689.41,0.0037517934303095187
689.6,0.004855198626824929
689.79,0.0015193728536450827
689.98,0.0041351472046675586
690.17,0.007455322672651935
690.36,4.995753609432399e-05
690.55,-0.00026553101481572
690.74,0.0031181624877402933
690.93,0.005572280929749995
691.12,0.004150314737051662
691.31,0.0032918066785034795
691.49,0.005626656473085053
691.68,0.001427569978565489
691.87,0.004521436698202616
692.06,0.0016158827637794341
692.25,0.006184504838219369
692.44,0.004252308420296339
692.63,0.0027319463333236923
692.82,0.004376692414074815
693.01,0.0053803771340176065
693.2,0.00026113282994627617
693.39,0.00154434314744274
693.58,0.002562573617959942
693.77,0.0028982757213905845
693.96,0.0011163980114232371
694.15,0.0017339094603145313
694.33,0.0029130276072016708
694.52,0.00423716869244751
694.71,0.0018637022404716969
694.9,0.003814326876325068
695.09,0.003465640936256705
695.28,0.002619632650719373
695.47,0.0016184182849281687
695.66,0.0012041418855978404
695.85,-5.558191810552212e-05
696.04,0.0023665200487472107
696.23,0.004050680662061885
696.42,0.0015256198328302962
696.6,0.0002605546438460789
696.79,0.00196158652048168
696.98,0.003875188284310938
697.17,0.003463053663712826
697.36,0.003747037537632823
697.55,0.004937721416807673
697.74,0.0031066581375446102
697.93,0.0020713028697857297
698.12,0.0017609743622284694
698.31,0.004251774155738233
698.49,0.0032226022694028583
698.68,0.003933279720624255
698.87,0.005115441953305415
699.06,0.003568942338855833
699.25,0.0026059632621619005
699.44,0.0017859880094249036
699.63,-0.00037982755596648266
699.82,0.004170561335328344
700.0,0.001249388332538676
700.19,-0.0004903146308873251
700.38,0.003802469040590908
700.57,0.005613937347847158
700.76,0.0018905239869231988
700.95,0.0021216326968957885
701.14,0.00363719942289509
701.33,0.0037572980702237995
701.51,0.005721134782593352
701.7,0.002705539420981709
701.89,-5.778054320785355e-05
702.08,0.00628015721449239
702.27,0.004939050144194012
702.46,0.0046051889991875535
702.65,0.005502467306183231
702.83,0.003878556080554086
703.02,0.0023243615599117962
703.21,0.00424277310347646
703.4,0.002246752749419761
703.59,0.005102538551438325
703.78,0.002521490635705471
703.97,0.0031689369707845277
704.15,0.007207731649509648
704.34,0.005914053874402418
704.53,0.003804153009282328
704.72,0.004639903484348631
704.91,0.006741641075448389
705.1,-5.7255007963115735e-05
705.28,0.005418255182366268
705.47,0.0037675645052412947
705.66,0.0009423494231661143
705.85,0.0032487809636424455
706.04,0.00645492320713973
706.23,0.004540965351679629
706.41,0.0028309313128349056
706.6,0.0023999655826681438
706.79,-5.8992433317477244e-05
706.98,-0.0006224368016062632
707.17,0.003209662971194952
707.35,0.003223836923950445
707.54,0.004234768026830636
707.73,0.003100424608366888
707.92,0.0028461148582790796
708.11,-0.0009683570644118728
708.3,0.006452017510747744
708.48,0.004915864089459744
708.67,-0.0002809917289305123
708.86,0.004347304160345919
709.05,0.006050024670740506
709.24,0.0022749667709343157
709.42,0.0007176316798285705
709.61,0.004386436544976669
709.8,0.003364208648450725
709.99,0.00564588461245958
710.18,0.005250387005680066
710.36,0.003800378411883613
710.55,0.0031323299588067984
710.74,0.0016103343194946564
710.93,0.0039445467371386255
711.12,0.0003899167921606162
711.3,0.0020753084369067886
711.49,0.0011928299080279424
711.68,0.0014166256361433668
711.87,0.0038778120388456377
712.05,0.0051002601975952445
712.24,0.005253080222614476
712.43,0.0025080970140115423
712.62,0.003862550750643998
712.81,0.003118373660134433
712.99,0.003311570124003007
713.18,0.005184581519659457
713.37,0.0037027572353894546
713.56,0.0015155838032857253
713.74,0.001083977592581695
713.93,0.005163198889266793
714.12,0.006763762391614242
714.31,0.0035595007016069264
714.49,0.002002783361682392
714.68,0.000619654663726333
714.87,0.00577707197026935
715.06,0.0029581838463625717
715.24,0.0015203732039196036
715.43,0.005704148852413275
715.62,0.00241535435380875
715.81,0.003792140955978159
715.99,0.0021000833898740445
716.18,0.005740277305592141
716.37,0.005500420752803669
716.56,0.0017839463082349014
716.74,0.005037530330434483
716.93,0.004114288861379637
717.12,0.007236771650623154
717.31,0.005395805898005532
717.49,0.0023852364301171036
717.68,0.006143666320185657
717.87,0.005215504170216633
718.06,0.0031885920468489684
718.24,0.0019297379829665586
718.43,0.0035595263657492173
718.62,0.004763297839687154
718.8,-6.275933587814148e-05
718.99,-0.0009053939069109669
719.18,0.0031380846809528668
719.37,0.002963525074523752
719.55,0.006616736855880774
719.74,0.006083730050582251
719.93,0.0036307807571620207
720.11,0.004144435501763001
720.3,0.0014766758055592397
720.49,0.0018724692170153123
720.68,0.001008302331426198
720.86,0.0065537401935177615
721.05,0.0020509810462663704
721.24,0.006667638066717893
721.42,0.007695785673893288
721.61,0.0016367499085474231
721.8,0.0051943218367847075
721.98,0.0013907089824798625
722.17,0.005918724384222069
722.36,0.0061396994956003466
722.55,0.0036015988020464238
722.73,0.0024695450977295073
722.92,0.00017260843417985078
723.11,0.0017707279263116662
723.29,0.002851400726025624
723.48,0.0010213095921136732
723.67,0.0016528152364408515
723.85,0.0031734023973730855
724.04,0.003699099176993014
724.23,0.001536154120521863
724.41,0.003562565795280964
724.6,0.004367585877917542
724.79,0.0037349182449279276
724.97,0.00237122221983723
725.16,0.006215977525346762
725.35,0.004557172899148548
725.53,0.004349334945119626
725.72,0.003989843071476406
725.91,0.004702237772752878
726.09,0.0055700843157688385
726.28,0.00497221771693405
726.47,0.001043707639541057
726.65,0.001282849609570389
726.84,0.00806044320519884
727.03,0.0033145080326937824
727.21,0.009498309591764925
727.4,0.0007892244323528543
727.59,0.004678364148919023
727.77,-0.0035894828022714834
727.96,0.005964608954039981
728.15,0.0022760505846147893
728.33,0.0007987713396048106
728.52,0.005758179632562268
728.7,0.005687704142527645
728.89,0.006871256403915557
729.08,0.005476433793091539
729.26,-0.0004371371394119855
729.45,0.004400638875835584
729.64,0.0014190961661263708
729.82,0.0018135566401733273
730.01,0.0045029140813438
730.2,0.0060411786462828305
730.38,0.0020477754647072947
730.57,0.0016663084882065898
730.75,0.002335624990050288
730.94,-0.0016065683414245963
731.13,0.007809368957838369
731.31,0.002731544001929338
731.5,0.002466750365136478
731.68,0.004156863936960452
731.87,0.0021088641838962778
732.06,0.007292066205052637
732.24,0.006936095357480359
732.43,0.005620396178148788
732.62,0.002855856288301143
732.8,0.00208220503648975
732.99,0.003344660973001378
733.17,0.004683921891825847
733.36,0.008144153125771669
733.55,0.006023121813081355
733.73,0.005633562513897447
733.92,0.0005711489375389183
734.1,0.006151583228067842
734.29,0.005985172446165426
734.48,0.0027875758831020832
734.66,0.00057667371077703
734.85,0.0037393047804955577
735.03,0.004521235501762695
735.22,0.00057667371077703
735.4,0.0049357065952023785
735.59,0.0043881801667810735
735.78,0.0054974873503202785
735.96,0.004093456138529054
736.15,0.005801772246131736
736.33,0.0025285755192969183
736.52,0.003402264755283363
736.7,0.0022394779807719404
736.89,0.0010952556131268879
737.08,-0.0018874740232824238
737.26,0.0012476136368482478
737.45,0.004874420436195687
737.63,0.005408017036965812
737.82,0.005481946534422701
738.0,-0.0007260881046738387
738.19,0.003984483515263667
738.38,0.006116669830978412
738.56,0.003390933273861066
738.75,0.005525465595601488
738.93,0.004486412719071356
739.12,0.0060239025693560174
739.3,0.000981187373719962
739.49,0.0033833194372442314
739.67,0.004171981583960598
739.86,0.00428636345722018
740.04,0.004253795170361509
740.23,0.0008388420715435817
740.42,0.0031077540487724543
740.6,0.001373550540856174
740.79,0.0023026410918795094
740.97,0.006865740346332291
741.16,0.004954891320116807
741.34,0.007826979219382215
741.53,0.007416463192056151
741.71,0.003674277015222866
741.9,0.0041596263358214544
742.08,0.0025482922471868345
742.27,0.005453261463312027
742.45,-0.0006025938818772351
742.64,0.00935076278461291
742.82,0.002647895453867288
743.01,0.007458344558010507
743.19,0.003888198690637429
743.38,0.004788021502378528
743.57,0.004905118464505422
743.75,0.0037696509778041305
743.94,0.0035706631771893122
744.12,0.004145478853947117
744.31,0.0031242701325876884
744.49,0.0014476069232509795
744.68,0.0032110698989632606
744.86,0.004541259576054756
745.05,0.004419975527819117
745.23,0.0021273680633630276
745.42,0.0004794857130648234
745.6,0.005810352395932507
745.79,0.006803483585554506
745.97,0.0004732751572720375
746.16,0.0077566169661723834
746.34,6.485787461240533e-05
746.52,0.00605506123874319
746.71,0.007005297667626071
746.89,0.005479472576420746
747.08,0.006069109201256536
747.26,0.00312079894851007
747.45,0.007697327680421905
747.63,0.00971150037748495
747.82,0.007816658310110077
748.0,0.005753123198874232
748.19,0.00274688609277909
748.37,0.0050338987982657835
748.56,0.006711163659941269
748.74,0.0027360783752759256
748.93,0.0071088222625519774
749.11,0.007834397072503106
749.3,0.008280317397733883
749.48,0.008185068512870855
749.67,0.0013492787021507037
749.85,0.003954132682198435
750.03,0.0032072097788324212
750.22,0.004655057985819793
750.4,0.00020947234990589667
750.59,0.006482487642453454
750.77,-0.00036377579612824004
750.96,0.0009479601993720018
751.14,0.003686421464021084
751.33,0.006642094498819811
751.51,0.005376480054585446
751.69,0.009783441536934492
751.88,0.0009363018108254033
752.06,0.0038602018383562175
752.25,0.0034142586767955526
752.43,0.004929145846035844
752.62,0.005065222067940475
752.8,0.004613553585826393
752.99,0.0003577090997133698
753.17,0.0071067264176666685
753.35,0.006815490085912426
753.54,0.007538841445135164
753.72,0.0036096064451876307
753.91,0.0014126726339074756
754.09,0.005719376734997939
754.28,0.005114826056951083
754.46,0.0040737510568442225
754.64,0.008213735009707243
754.83,0.00154023201365098
755.01,0.0008197238161296483
755.2,0.004128974235513775
755.38,0.006179155306414611
755.56,-0.0009613199797248819
755.75,0.004579748224678529
755.93,0.0036461786407787863
756.12,0.004557145616161492
756.3,0.003390106446194887
756.48,0.003457392494021379
756.67,0.005310483695075597
756.85,0.006618164493013557
757.04,0.00037372155405064166
757.22,0.010546249751372238
757.4,0.005467650152452132
757.59,0.0035010241910852003
757.77,0.0038185742230804048
757.96,0.0060729898890501946
758.14,0.0025815057298828378
758.32,0.002701817176481458
758.51,0.00399143428394594
758.69,0.0034494316195873885
758.87,0.003935924636575924
759.06,0.0005354783541892502
759.24,0.002092951643036904
759.43,0.0033667298950837005
759.61,0.01011397193052549
759.79,0.0005338313546537708
759.98,0.005533325365255032
760.16,0.006940526375179161
760.34,0.003354631600303716
760.53,0.002260255847702697
760.71,0.006002246001729686
760.9,0.0038674570233599467
761.08,0.005509261716469408
761.26,0.0035196686204104783
761.45,0.00339978162568684
761.63,0.006643944343250018
761.81,0.011269970816777813
762.0,0.0017461409955467715
762.18,0.0049440523598257525
762.36,0.004130661135917786
762.55,0.003476649349276098
762.73,0.0033250203183307334
762.91,0.00283802791602533
763.1,0.004953390346295721
763.28,0.0047890680722044165
763.46,0.0026671704106080627
763.65,0.005228084245097483
763.83,0.0020515163417382564
764.01,0.003681283032385881
764.2,0.004503912681375533
764.38,0.005073341268209921
764.56,0.002670840003101414
764.75,0.004325309151676548
764.93,0.003521843254496226
765.11,0.00468288933576194
765.3,-0.0009790515337125413
765.48,0.0033662377187825563
765.66,0.009064151069543952
765.85,0.007839164653627374
766.03,0.003610671623135691
766.21,0.0009501872645328797
766.4,0.007164500656900975
766.58,0.0028489728592308514
766.76,0.0022730167387256897
766.95,0.0015108962557696727
767.13,0.006157137585242101
767.31,0.0028066744200637094
767.49,0.005893176936207976
767.68,0.002288144474963683
767.86,0.004572663219616935
768.04,0.003932622745770904
768.23,0.006999989090926098
768.41,0.0011967588416594095
768.59,0.0017544170371251299
768.78,0.004857516072178954
768.96,0.006737835060125878
769.14,0.0020351988732799134
769.32,0.002461959257286153
769.51,-0.00021782193441252865
769.69,0.006446644720569754
769.87,0.005054586442700817
770.06,0.007717313987367383
770.24,0.004222454726123646
770.42,0.004227727323316089
770.6,0.0007605817625394785
770.79,0.003389614317396056
770.97,0.0033835216576719655
771.15,0.007898657293667143
771.33,0.005576491008769435
771.52,0.00490715421382772
771.7,0.00034286963417757
771.88,0.0025064516113286785
772.07,0.006339240895477226
772.25,0.0026844006714721114
772.43,0.006468816403157701
772.61,0.0033076053530405663
772.8,0.0006027148838573806
772.98,0.00586302403961144
773.16,0.0011396052755739817
773.34,0.008818301136190214
773.53,0.003042213574398855
773.71,0.001130178846603302
773.89,0.0023733330596939495
774.07,0.0049328957835150155
774.26,0.004053926652210809
774.44,0.004117399294550063
774.62,0.007996225207111799
774.8,0.008375875049132973
774.99,0.0034362660245444853
775.17,0.00211197649278339
775.35,0.004608161971868242
775.53,0.0031553826475715697
775.71,-0.0012555258065295822
775.9,0.005612340208493667
776.08,0.00918752726454494
776.26,0.003439049751845441
776.44,-6.99767077529856e-05
776.63,0.005868564549596781
776.81,0.004867716129428732
776.99,0.007568376441276992
777.17,0.0064354922003121975
777.35,0.003776289102960778
777.54,0.005805861782536492
777.72,0.005331448158918265
777.9,0.005447389431454455
778.08,0.0037156055921396774
778.27,0.005838612724359026
778.45,0.005224604246609142
778.63,0.008075242759253438
778.81,0.0004710913453441339
778.99,0.002925445494524781
779.18,0.0039898920786057
779.36,6.419520045319406e-05
779.54,0.005002587885734365
779.72,0.0015773486989222741
779.9,0.0068120889681568386
780.08,0.0024595331596417858
780.27,0.0059655024497110775
780.45,0.005422704781258895
780.63,0.0003432983122415635
780.81,0.002018169039591335
780.99,0.005667070797837542
781.18,0.006773061961830597
781.36,0.004373754274896136
781.54,-0.00021506410175314644
781.72,0.008552552227922594
781.9,0.00497808803254714
782.08,0.005443421247513056
782.27,0.0019248808192950727
782.45,0.007710930120246942
782.63,0.010251148158942774
782.81,0.007703361183445833
782.99,0.004525322200975208
783.17,0.0031297009088139755
783.36,0.0019676155179452373
783.54,0.005007825543934099
783.72,0.004851273661363899
783.9,0.004046746626607219
784.08,0.008232669830415597
784.26,0.005825026973769139
784.45,0.003892616342831704
784.63,7.230151165351952e-05
784.81,0.008772262147719036
784.99,-0.00023417074628838766
785.17,0.006673173863675548
785.35,0.008677586661917381
785.53,0.0023984640015703557
785.72,0.0014802321822602695
785.9,0.00038204127936560623
786.08,0.0016496684512101124
786.26,0.006869764534277981
786.44,-8.370073400418565e-05
786.62,0.006392072489317672
786.8,0.008151733441628053
786.99,0.009936831150459229
787.17,0.003577382148822998
787.35,0.005478169355064612
787.53,0.0005591107531772329
787.71,0.007534890936842584
787.89,0.003192803951928046
788.07,0.0074935803699400705
788.25,0.0004020555749658141
788.43,0.00487896091769486
788.62,0.003984586450531802
788.8,0.004006112516230857
788.98,0.0023933336466540095
789.16,0.008775166249996316
789.34,0.006120277524651206
789.52,0.0009224057263141619
789.7,0.003710283132555172
789.88,0.006739484352576344
790.06,0.007694634816807314
790.25,0.010218854141688613
790.43,0.005295091343200484
790.61,0.008664501701836755
790.79,0.0005895949024785659
790.97,0.0018149363462980916
791.15,0.008309156104223649
791.33,0.010910448988627046
791.51,0.0023495754138421116
791.69,0.0016458893709802205
791.87,0.0029380824973882767
792.05,0.009014944153326364
792.24,0.008015774677250134
792.42,0.00144721357615386
792.6,0.009107261147451228
792.78,0.0033430026994762307
792.96,0.007076431475112807
793.14,8.215942566171949e-05
793.32,0.011219526327761076
793.5,0.007671268456770913
793.68,0.005525657454711279
793.86,0.0012996886879526998
794.04,0.0070996276339643834
794.22,0.007299380986660545
794.4,0.0036012536994956034
794.58,0.007801324010194797
794.76,0.00564559789843603
794.95,0.008136471533686157
795.13,0.0074819762759187145
795.31,0.002381138584808915
795.49,0.0026114406155288285
795.67,-0.000978982762387437
795.85,0.0020497242931215077
796.03,0.005288716951974222
796.21,0.008041127279799106
796.39,0.008101818470813016
796.57,0.004970843403136904
796.75,0.010289062423195784
796.93,0.0050217288240133
797.11,0.005201675839973719
797.29,0.005637507434305873
797.47,0.004213507633713492
797.65,0.006753340868869031
797.83,0.003422833599627795
798.01,0.0033734490182179455
798.19,0.0069449398343001565
798.37,0.003846910405720284
798.55,0.008809775733563872
798.73,-0.0008573216563263658
798.91,0.007972116834353234
799.09,0.01051293955315406
799.27,0.001196940250791924
799.45,0.007433375892509014
799.63,0.010443185121571082
799.81,0.007439125417603086
799.99,0.007576793233885264
800.17,0.010144615877265095
800.35,0.007288326751464317
800.53,0.004510432737666264
800.71,0.003681128453225602
800.89,0.004921527320697181
801.07,0.004415642948065956
801.25,0.006570363498864266
801.43,0.0036193449937093254
801.61,0.002620110555372494
801.79,0.010305709435090005
801.97,0.014940246743526592
802.15,0.0046884486906733506
802.33,0.0014781413706647728
802.51,-0.0006910402162864224
802.69,0.004269081593170621
802.87,0.004962760026268083
803.05,0.007502962249471573
803.23,0.0014961982732849086
803.41,0.012907289162046653
803.59,0.0034661884273410053
803.77,0.004150297507269045
803.95,0.005495925013043564
804.13,0.004795456332684883
804.31,0.005354784487933734
804.49,-0.0028715998842543966
804.67,0.008090246043861783
804.85,0.006390122387089794
805.03,0.0022803476082092593
805.21,0.0045364597894798075
805.39,0.0017111952862564575
805.57,-0.00010792531568154035
805.75,0.004872104457919586
805.93,0.005863740451511727
806.11,-0.0009338702654668936
806.29,0.008693372877000598
806.47,0.008316338711739934
806.65,0.014600982739821392
806.83,0.004677148010359063
807.0,0.0034155150460934243
807.18,0.00658912588100682
807.36,0.009934395501405818
807.54,-0.000320937590853648
807.72,0.006709607953059594
807.9,0.008139523379344416
808.08,0.00669390952931465
808.26,0.006283211562397675
808.44,0.013958346594312217
808.62,0.002428557829604958
