Wavelength [nm],#35-FBH650 ∆10.csv
613.34,0.0037399518773258682
613.54,0.0020781523353171987
613.73,0.003593630869858337
613.93,0.002586807374004223
614.13,0.004954150865246795
614.32,0.002713516993975076
614.52,0.004240754951703272
614.71,0.0064222786738167515
614.91,0.003695127660010344
615.1,0.002646092333469941
615.3,0.0018240050555100784
615.49,0.001369694602075155
615.69,0.002227566552296661
615.88,0.0028565407270929044
616.08,0.003340356209278662
616.27,0.003977461738884289
616.47,0.0036233654753984462
616.66,0.006980675216752902
616.86,0.004230446734089698
617.06,0.0038461687318599096
617.25,0.006938893777960785
617.45,0.004041610990313714
617.64,0.002586079743715333
617.84,0.004007717421272521
618.03,0.005463916566375287
618.23,0.0038883839060918635
618.42,0.006853386900438091
618.62,0.0020736176736299763
618.81,0.0033041856640455823
619.01,0.0018184321546077797
619.2,0.004497118880088811
619.4,0.0015958094450810745
619.59,0.0032687107850774286
619.79,0.0026084506635266273
619.98,0.007583666810726937
620.18,0.004162159284838126
620.37,0.002591189954155873
620.57,0.0034717229678570883
620.76,0.0045623517960506595
620.96,0.004024020490700559
621.15,0.00696436722998859
621.35,0.0015192060484222922
621.54,0.0025362100799904705
621.74,0.0038611846057024553
621.93,0.0017062948217205277
622.13,0.005435790563926316
622.32,0.00564118434495405
622.51,0.004024354587599974
622.71,0.005510124059046205
622.9,0.0024700409924903913
623.1,0.002370533386484399
623.29,0.004515385498465106
623.49,0.004245035130229791
623.68,0.003197815140271813
623.88,0.002544894663712497
624.07,0.004474951883111648
624.27,0.003020523412407952
624.46,0.0028703364520748496
624.66,0.004041130460886808
624.85,0.0006191721575839381
625.05,0.00492826202891591
625.24,0.0014569707666929976
625.43,0.0018204481248530393
625.63,0.0035471102932892744
625.82,0.001201283160327261
626.02,0.0009604597195722689
626.21,0.0052596400234165615
626.41,0.004652271304557696
626.6,0.002153746670604509
626.8,0.0027970838184267284
626.99,0.005159374836778807
627.19,0.0018538362718631487
627.38,0.0031574732575624653
627.57,0.00749573149887196
627.77,0.004650702826446756
627.96,0.004622288263148404
628.16,0.001324764408468516
628.35,0.00285701039116633
628.55,0.006756913718099023
628.74,0.003862832619652015
628.93,0.0027398512920580047
629.13,0.006223124992857016
629.32,0.005828306547111345
629.52,0.00435604784667308
629.71,0.004060937639978817
629.91,0.0034714005161899475
630.1,0.0038960388223582177
630.29,0.006218960364104498
630.49,0.004049613485880585
630.68,0.0038716175018531375
630.88,0.005589976122612621
631.07,0.0025116929381603145
631.27,0.006737768163327333
631.46,0.004511271558117975
631.65,0.005698366944024138
631.85,0.004816267559731746
632.04,0.006650717964648368
632.24,0.0042664262685041116
632.43,0.004416657197079992
632.62,0.002427530620162769
632.82,0.0036161073446593526
633.01,0.003561519383231328
633.21,0.001091146106257555
633.4,0.004763772802358642
633.59,0.007976323787179215
633.79,0.0037858769403598326
633.98,0.005779862224546746
634.18,0.0023362861526710177
634.37,0.0031436445682788733
634.56,0.0077666101239649
634.76,0.003996250650050664
634.95,0.0003044272556087996
635.14,0.008613139670703734
635.34,0.006167834200134455
635.53,0.005023442841846412
635.73,0.0057173704049207335
635.92,0.00776608258170314
636.11,0.0036999892488819674
636.31,0.004084924814569106
636.5,0.003228550075642776
636.7,0.006368581536209952
636.89,0.004690177250566461
637.08,0.0059004387571240996
637.28,0.006209754744641234
637.47,0.0062822735731164515
637.66,0.008657973719713318
637.86,0.005508211570891704
638.05,0.006516600341447528
638.24,0.008523343932293781
638.44,0.00862464904773015
638.63,0.005633138240628386
638.83,0.0074382355870599975
639.02,0.011378059437565508
639.21,0.010629539177928516
639.41,0.017024278981885223
639.6,0.021929462200877572
639.79,0.02717994385391027
639.99,0.031317463695629794
640.18,0.03801223314187004
640.37,0.04899882916054707
640.57,0.06623327072563254
640.76,0.09079934916670397
640.95,0.1276543846110275
641.15,0.16595996087582285
641.34,0.21967038135602956
641.53,0.28414740669351995
641.73,0.3667062555099787
641.92,0.4423685537090341
642.11,0.5142070440569795
642.31,0.582150665962286
642.5,0.655111342467889
642.69,0.7124091386074091
642.89,0.7670636579251586
643.08,0.822450082524434
643.27,0.8534137276627345
643.47,0.8738324951329522
643.66,0.9013641413859775
643.85,0.9036860001222023
644.05,0.9205481096284137
644.24,0.9469192933872852
644.43,0.9733429680108416
644.63,0.9789030908164482
644.82,0.9764062237342209
645.01,0.9778617376146951
645.2,0.9792717308516793
645.4,0.9842705411968635
645.59,0.9760097514319719
645.78,0.9849298935288648
645.98,0.9919604277267848
646.17,1.0040825903488393
646.36,0.9877805737895705
646.56,1.0008421075306022
646.75,1.0172630281477366
646.94,1.0091490699979078
647.13,1.0226923147981746
647.33,1.025919607094119
647.52,1.0236239716349183
647.71,0.9978345749362717
647.91,1.0052231637650395
648.1,0.9968273138337777
648.29,0.9943838179241586
648.49,1.006317077596396
648.68,0.9915399764371389
648.87,0.9905111611646951
649.06,1.0037578193563519
649.26,0.987672025326796
649.45,1.0014955407802164
649.64,0.9785882545149616
649.83,0.9785128857651358
650.03,0.9732854326932056
650.22,0.960279266114629
650.41,0.9426480890267575
650.61,0.9073646180895049
650.8,0.8915280002355336
650.99,0.8467439582225524
651.18,0.8110893225320234
651.38,0.7649326514989379
651.57,0.7104972850662018
651.76,0.6737860718205149
651.95,0.6231327796260663
652.15,0.5533430787668076
652.34,0.49749970008498434
652.53,0.44070894183625053
652.72,0.3818045282321287
652.92,0.3313689529289957
653.11,0.28659174571364726
653.3,0.23726155037983632
653.49,0.20953374187146748
653.69,0.17585475165615436
653.88,0.1511905862152199
654.07,0.12306205768505034
654.26,0.09828915351724311
654.46,0.0904793256632841
654.65,0.07395952496791328
654.84,0.061115146894729695
655.03,0.048566812071665695
655.23,0.0388161314629731
655.42,0.03140026857584055
655.61,0.030717639901471274
655.8,0.02165847523426167
655.99,0.016788232488447127
656.19,0.015540894129284595
656.38,0.014558804912014183
656.57,0.011485042644202435
656.76,0.01108065291603005
656.96,0.008389499259970784
657.15,0.008628245798142758
657.34,0.006182087807316952
657.53,0.009079119803263506
657.72,0.008808065579949122
657.92,0.0072439824813082775
658.11,0.005922862618030102
658.3,0.006309278589868216
658.49,0.008743628985977669
658.68,0.006100335768634483
658.88,0.004447232020621336
659.07,0.005770996716460441
659.26,0.006675129965088034
659.45,0.006125839641288224
659.64,0.004803822515688348
659.84,0.00624390128344344
660.03,0.0032803271084821976
660.22,0.0037707749603619134
660.41,0.006874254581462079
660.6,0.004743954934012383
660.8,0.006225211428992199
660.99,0.007299331019321435
661.18,0.0048918210606650695
661.37,0.004248775378830098
661.56,0.00410331298995528
661.76,0.0024931527203039
661.95,0.006388717081028048
662.14,0.006818385103198077
662.33,0.002465639995668333
662.52,0.0037363502687761682
662.71,0.004746448451594247
662.91,0.004840216955972347
663.1,0.008044278370511042
663.29,0.0070935483613295556
663.48,0.003742165333378124
663.67,0.007991032699903911
663.86,0.007072107981017956
664.06,0.006375325622882382
664.25,0.0017230901530559612
664.44,0.004366571621416866
664.63,0.004087516543761911
664.82,0.00520782789258667
665.01,0.004716259668332324
665.21,0.004801283857958965
665.4,0.003471624460430139
665.59,0.00499296302161269
665.78,0.0038771508859358713
665.97,0.0005362119323900601
666.16,0.004684134177000433
666.35,0.006221321720103932
666.55,0.004691077426415991
666.74,0.005158744322190608
666.93,0.004092903114035761
667.12,0.007415518193838348
667.31,0.004668471983684938
667.5,0.007170774192331365
667.69,0.0070578606750098345
667.89,0.0027524975933216384
668.08,0.001649188533691676
668.27,0.005735019180825459
668.46,0.007371839177328017
668.65,0.005181073241453079
668.84,0.00542949207734454
669.03,0.005832848608243931
669.22,0.0048074744722213635
669.42,0.0030171107327009467
669.61,0.0036198032046629415
669.8,0.005172222465207961
669.99,0.004070949069174297
670.18,0.0045437275819468735
670.37,0.005856216289828489
670.56,0.006259973261656217
670.75,0.0022594427672332734
670.94,0.006610453309179551
671.14,0.0018229731538358625
671.33,0.0036288072680653906
671.52,0.005216620086508566
671.71,0.006799882685501768
671.9,0.0030239974240154196
672.09,0.004479274188204641
672.28,0.004303454621789194
672.47,0.005635023218133443
672.66,0.0016365711279402652
672.85,0.004880076864379499
673.05,0.0054260874897747585
673.24,0.0018501804241182857
673.43,0.004637628509407544
673.62,0.003968364471836478
673.81,0.00286994663675976
674.0,0.004506851047898466
674.19,0.002674273877769807
674.38,0.005500215206861924
674.57,0.0062965684843822155
674.76,0.0031955439894078477
674.95,0.003338618432689976
675.15,0.004693839512762096
675.34,0.004533498494517672
675.53,0.0046744814705059765
675.72,0.004768355204704694
675.91,0.006561641834594497
676.1,0.0028748731005951373
676.29,0.006932761861542169
676.48,0.001480966651929402
676.67,0.004734004915391438
676.86,0.005173262163167635
677.05,0.006701462072596248
677.24,0.0013837258323692863
677.43,0.003928252010497381
677.62,0.006292129132300651
677.81,0.0033910461076585205
678.0,0.0061708980175055805
678.2,0.004674996921181131
678.39,0.002653099410650689
678.58,0.005101456027437254
678.77,0.004320804452035122
678.96,0.00296596471323759
679.15,0.0022756887446482013
679.34,0.004659189210407308
679.53,0.0031312041440864045
679.72,0.004470291702716913
679.91,0.0028451457610979168
680.1,0.005072165784917014
680.29,0.006068330408364481
680.48,0.004699153438642056
680.67,0.003527741343633964
680.86,0.005443210633759628
681.05,0.007634559983931076
681.24,0.00246475237444817
681.43,0.0012493121936401508
681.62,0.0070798906251661135
681.81,0.003648000000000004
682.0,0.005042181941634172
682.19,0.006510889920020668
682.38,0.006771621025844225
682.57,0.0023177030290415985
682.76,0.0031260644247521163
682.95,0.0060626329054323915
683.14,0.006057642822298838
683.33,0.008119556798374828
683.52,0.004606759785591723
683.71,0.004500372951883439
683.9,0.006749166945010655
684.09,0.002795350136180444
684.28,0.0028489815926019783
684.47,0.004295545769787216
684.66,0.0023479745665530745
684.85,0.0032479814736235658
685.04,0.005720174027420191
685.23,0.0027215649349712815
685.42,0.0034813378962991605
685.61,0.0037523875717844477
685.8,0.004498510112807078
685.99,0.005777367002733773
686.18,0.004730150047433315
686.37,0.002022254890789647
686.56,0.005767155895711755
686.75,0.0033027837121210775
686.94,0.005280469348811004
687.13,0.0035466150606973433
687.32,-0.0013028455748324457
687.51,0.00398480891732798
687.7,0.006040745581485407
687.89,0.004932858624653084
688.08,0.005026846531401287
688.27,0.002955754796706438
688.46,0.0074796126065860835
688.65,0.006274347584359107
688.84,0.00206602816867004
689.03,0.0008987585682604312
689.22,0.004215897927090673
689.41,0.00142485208361314
689.6,0.005389074593226847
689.79,0.0013093874430990563
689.98,0.005747448639306521
690.17,0.0030120401691613556
690.36,0.007577147211130086
690.55,0.005404670399712944
690.74,0.007667718740449608
690.93,-5.6154472932966875e-05
691.12,0.0023163374161254227
691.31,0.004546974935388562
691.49,0.0029458267968019867
691.68,0.007256019904404277
691.87,0.00982594058791024
692.06,0.005271437121271611
692.25,0.003011403001815216
692.44,0.004672588125510945
692.63,0.0036972520424009224
692.82,0.00036633777253727476
693.01,0.005903035895376505
693.2,0.0024801917254722384
693.39,0.006560099439882906
693.58,0.006227698019363764
693.77,0.003003777967108351
693.96,0.004101640924827031
694.15,0.005839401132891536
694.33,0.0011103605296011632
694.52,0.009926628595347499
694.71,0.0037838105401052876
694.9,0.002954062909897024
695.09,0.006454069987749134
695.28,0.003690127839459612
695.47,0.004233625697216182
695.66,0.0015190538744936056
695.85,0.005620579677813933
696.04,0.004156847205843305
696.23,0.006051213177911428
696.42,0.0056371709706742
696.6,0.0070084268757374365
696.79,0.006421856084871951
696.98,0.004725214790308326
697.17,0.0037830034538464796
697.36,0.004592125407392015
697.55,0.006000254549304408
697.74,0.0007875660871085293
697.93,0.0024968134537875267
698.12,0.003685393604113431
698.31,0.005005802453110565
698.49,0.0032226022694028583
698.68,0.005658817564330406
698.87,0.0059597271409975285
699.06,0.0016496529822051542
699.25,0.0039903453332265915
699.44,0.0051473430356803705
699.63,0.007370048448340553
699.82,0.004170561335328344
700.0,0.0029920284401372997
700.19,0.003082478398310736
700.38,0.005517648261009561
700.57,0.0024509236572787217
700.76,0.002647979140012047
700.95,0.00310229499278222
701.14,0.005049863443780941
701.33,0.001577335921580963
701.51,0.005175965978328956
701.7,0.0028117588757243885
701.89,0.006607814366444209
702.08,0.005743127468067018
702.27,0.0021149496424746634
702.46,0.007424389988950203
702.65,0.005066379811031371
702.83,0.0033318373956367172
703.02,0.0016748331494690304
703.21,0.008323293359891498
703.4,0.0020272492300598267
703.59,0.006420138103075312
703.78,0.003380922846250905
703.97,0.004727181151491206
704.15,0.0030243089174938316
704.34,0.003308324002513565
704.53,0.0017073632571139848
704.72,0.0035474217627860685
704.91,0.003072498941220363
705.1,0.002866255806806807
705.28,0.002570647499813854
705.47,0.0023467173673990716
705.66,0.003945863126047142
705.85,0.007217266241823033
706.04,0.004320924059608152
706.23,0.010375486294163022
706.41,0.0031643583308979344
706.6,0.0030706210679907198
706.79,-0.0012861955699491699
706.98,0.0074834155217190805
707.17,0.003435130136322481
707.35,0.0008459771687991282
707.54,0.002313532191676411
707.73,0.00434189356900404
707.92,0.005304360653115236
708.11,0.003573241651851339
708.3,0.002920971815539384
708.48,0.001820734584294767
708.67,0.00027459646909710957
708.86,0.003906749870151382
709.05,0.0010519523844720205
709.24,0.0034973966401167307
709.42,0.006816902599549959
709.61,0.003608526628224223
709.8,0.003916239107823467
709.99,0.0037442061377618422
710.18,0.005803394351129433
710.36,0.006666822652841008
710.55,0.0035723995626214737
710.74,0.0053937993922919345
710.93,0.005612608789046957
711.12,0.002636484009168908
711.3,0.0034235516590140976
711.49,0.00312938578069714
711.68,0.006869020354544586
711.87,0.0046887977699142675
712.05,0.004875931056715334
712.24,0.004800922531806574
712.43,0.007195873664499571
712.62,0.003862550750643998
712.81,0.006183256820140852
712.99,0.004659964843113713
713.18,0.004386448805692422
713.37,0.007807907829360609
713.56,0.004440721247918353
713.74,0.006348658737258739
713.93,0.0018300400738410622
714.12,0.0038556382724905906
714.31,0.007518117895187376
714.49,0.004410081954538431
714.68,0.005149937280844528
714.87,0.006921698873365977
715.06,0.0015054217291245887
715.24,0.002874702979160133
715.43,0.002379485952900613
715.62,0.0036527732872895916
715.81,0.0043586187559577
715.99,0.003009642388721146
716.18,0.004716674296641138
716.37,0.003183050184826979
716.56,0.006165627033692575
716.74,0.006891641617962208
716.93,0.007246004934142594
717.12,0.010016972056735761
717.31,0.0044669203560004
717.49,0.0013365874144514946
717.68,0.004420216030567483
717.87,0.003380320043239055
718.06,0.004117154140890096
718.24,0.004272900941100221
718.43,0.0029754463694806063
718.62,0.004998689680311637
718.8,0.0010054301768233661
718.99,0.007031618708474846
719.18,0.0017155204065054219
719.37,0.0034479348765038206
719.55,0.002203290561892732
719.74,0.006556516955065266
719.93,0.005537251399100003
720.11,0.006549012501638015
720.3,0.003963215566982607
720.49,0.002114527548719686
720.68,0.001365382647523627
720.86,0.009200684327675762
721.05,0.007685794939899968
721.24,0.009913036635473776
721.42,0.005547165938795257
721.61,0.0027302474442445234
721.8,0.005438926134341437
721.98,0.0036941661306324524
722.17,0.01092515262402638
722.36,0.004193339053976063
722.55,0.0006466806490275814
722.73,0.0029520849235378376
722.92,0.005217501397959511
723.11,0.005686312224712994
723.29,0.004066250384010485
723.48,0.0002979361740051386
723.67,0.0020208921141956354
723.85,0.005789745173232999
724.04,0.0047916674854378855
724.23,0.011882929725490548
724.41,0.00489227728093569
724.6,0.009292801876542734
724.79,0.006063785931117196
724.97,0.0046850584964269635
725.16,0.004283720342263222
725.35,0.006259824038966742
725.53,0.003872319415089739
725.72,0.0025153646748390652
725.91,0.0032355089078717576
726.09,0.0037326306652066964
726.28,0.0025150556419048713
726.47,0.0028918014216583344
726.65,0.006428350139059845
726.84,0.0054349414793744355
727.03,0.0053178959562461565
727.21,0.00643726908573896
727.4,0.005179751457915566
727.59,0.0043038075875099354
727.77,0.002974692593964304
727.96,0.0032574068491859186
728.15,0.005479807863211802
728.33,0.005612711786517153
728.52,0.008484166677438095
728.7,0.009359462989859523
728.89,0.007844673452282217
729.08,0.00670788942237201
729.26,0.005632875208263991
729.45,0.007874381195022699
729.64,0.0010479684763962393
729.82,0.006701098547396584
730.01,0.005367168031663853
730.2,0.005418006971452914
730.38,0.00478291299302129
730.57,0.0032743295499899267
730.75,0.004991005455856238
730.94,0.0008298066167737225
731.13,0.006030794203089296
731.31,0.005148701887369234
731.5,0.0043670550063001756
731.68,0.004668931367768031
731.87,0.007102160860420276
732.06,0.0020541600217124627
732.24,0.008811688226989021
732.43,0.006884223839335686
732.62,0.0075581674426897305
732.8,0.0013237167200746169
732.99,0.008651395790335803
733.17,0.0028859315571788235
733.36,0.0018568392193244257
733.55,0.006541560659443028
733.73,0.004467226278086822
733.92,0.0013375821055316031
734.1,0.0031056935584820454
734.29,0.0033374921596826096
734.48,0.00590345899452059
734.66,0.004445908423472434
734.85,0.005388743017613942
735.03,0.004903621710916948
735.22,0.005993602308550596
735.4,0.003909338061520277
735.59,0.005915777895715817
735.78,0.001956532320540137
735.96,0.0022024943463870208
736.15,0.0013360461204405926
736.33,0.0030480242496605183
736.52,0.006486910827745731
736.7,0.004546735097465941
736.89,0.0005780903299858714
737.08,0.0026594737971033238
737.26,0.005594597117458114
737.45,0.008675511267226262
737.63,0.0034519557095178616
737.82,0.0009643434362662827
738.0,0.0037390939157407165
738.19,0.0012384777589055916
738.38,0.004537196918512744
738.56,0.004543822939739633
738.75,0.0027275066965537424
738.93,0.005527608783687309
739.12,0.0070609146689185045
739.3,0.005052382745274409
739.49,0.0053757558238151145
739.67,0.01053509991249759
739.86,0.006926463249193611
740.04,0.005170809172967412
740.23,0.00498689046979353
740.42,0.007874405775993094
740.6,0.0029476366295872556
740.79,0.000984678926875387
740.97,0.008305065360323114
741.16,0.005483818952637675
741.34,0.005685213389310726
741.53,0.005812071699370897
741.71,0.003674277015222866
741.9,0.00798190604282584
742.08,0.007652816892671494
742.27,0.005722749808668127
742.45,0.006183407752162092
742.64,0.005178191269167665
742.82,0.004823738605317809
743.01,0.008399524670187956
743.19,0.0030688031864070787
743.38,0.008816095106904839
743.57,0.0067028162771737695
743.75,0.0034952073554839667
743.94,0.009598584038666641
744.12,0.0037373417551167672
744.31,0.006739161203236603
744.49,0.006424470574194211
744.68,0.007041716350078966
744.86,0.0065764076074516726
745.05,0.0071423710008084
745.23,0.0035024164744649113
745.42,0.005728487861061443
745.6,0.006230669326993978
745.79,0.004417341587385261
745.97,0.0038818371707856373
746.16,0.004959989618275462
746.34,0.009561833071673898
746.52,0.005238120193185992
746.71,0.0030583614878510108
746.89,0.001592457673034339
747.08,0.002384345497897196
747.26,0.0071483131349816785
747.45,0.0030629470679403585
747.63,0.010400540524731341
747.82,0.006017218655817588
748.0,0.006585477218799829
748.19,0.0064148137998929315
748.37,0.003330918736303038
748.56,0.004025070877353579
748.74,0.007935284391918844
748.93,0.008213722724632878
749.11,0.005009726316837634
749.3,0.005872887067270007
749.48,0.0033427784969945785
749.67,-7.533003008588601e-05
749.85,0.007552564283780088
750.03,0.005205362565644613
750.22,0.009672640150661547
750.4,0.0031994468700784935
750.59,0.0022056150106947513
750.77,0.0003554964038977365
750.96,0.008711854350315299
751.14,0.003252234837698025
751.33,0.005927448523639106
751.51,0.009537484393653105
751.69,0.004708382297484018
751.88,0.009472834496294092
752.06,0.007214207892772526
752.25,0.0005049440035414161
752.43,0.005812736955244633
752.62,0.00844485578414744
752.8,0.0106239872092404
752.99,0.006002952271608994
753.17,0.007546578724333384
753.35,0.005202225229288835
753.54,0.007978242784518958
753.72,0.003019589927908689
753.91,-7.886930390595618e-05
754.09,0.0027460495123155164
754.28,0.004224548496375647
754.46,0.0006630447248471134
754.64,0.007177231000311596
754.83,0.0024227833701504047
755.01,0.007711655545693007
755.2,0.004419019677705267
755.38,0.008265136089879409
755.56,0.0003638715295157071
755.75,0.007285102978106852
755.93,0.00781814020770838
756.12,0.0076978156795720395
756.3,0.007010850836944406
756.48,0.0017649471207674399
756.67,0.0059093334941754914
756.85,0.008292831188887404
757.04,0.005364291476700616
757.22,0.009160028743863263
757.4,0.0036179309648869465
757.59,0.007240232355471372
757.77,0.0060031826129420705
757.96,0.004995979196979506
758.14,0.005402613978918367
758.32,0.003938967969253694
758.51,0.00477495266477984
758.69,0.0071335372328236646
758.87,-0.0006998063998657023
759.06,0.007168751147949068
759.24,0.005821702874636953
759.43,0.00258272008537247
759.61,0.005564574971093673
759.79,0.005147461922335012
759.98,0.0091212051325647
760.16,0.010998289429437426
760.34,0.005854447542362838
760.53,0.00757070533129351
760.71,0.006002246001729686
760.9,0.007344359442126579
761.08,0.005509261716469408
761.26,0.004929339004317474
761.45,0.009733434109794327
761.63,0.0006994514117608061
761.81,0.003961019673083028
762.0,0.003268333522238527
762.18,0.003687271876541667
762.36,0.008187791002803736
762.55,0.005797383747624315
762.73,0.005957629804749064
762.91,0.007293759378342012
763.1,0.003851630417859161
763.28,0.007223834878143978
763.46,0.00694167205280965
763.65,0.003711432444891808
763.83,0.001137783562560846
764.01,0.0017256521520327202
764.2,0.006796273950914889
764.38,-0.0006864413387078159
764.56,0.004658160524247901
764.75,0.005236820922364669
764.93,0.0036718926682510074
765.11,0.006914875680501598
765.3,0.005769121847413611
765.48,0.008010104640579902
765.66,0.004717283784869435
765.85,0.0030583866486456044
766.03,0.006856720079272373
766.21,0.0021248490079020356
766.4,0.007016691292699233
766.58,0.010164827790564447
766.76,0.004036044834607782
766.95,0.002232347920324752
767.13,0.005711734450009913
767.31,0.007563450908085956
767.49,0.005747562929607157
767.68,-0.0005218948453706912
767.86,0.007188002887117576
768.04,0.0029305428893783196
768.23,0.005555835497399231
768.41,0.0061413293424432734
768.59,0.007240828781143185
768.78,0.006548497353279754
768.96,0.001628169736056792
769.14,0.005973053218199327
769.32,0.007957648420863755
769.51,0.0040566132020593195
769.69,0.004461806396666782
769.87,0.0029757201377336225
770.06,0.003480877784861997
770.24,0.004222454726123646
770.42,0.009083799434739238
770.6,0.009240493353035457
770.79,0.005467328811522402
770.97,0.005042705583880059
771.15,0.004401895194744498
771.33,0.006541014295860833
771.52,0.01168590431024402
771.7,0.00866756468233154
771.88,0.006848689884820378
772.07,0.006739856710194813
772.25,0.009853382032418123
772.43,0.004833598435366986
772.61,0.004659235939760067
772.8,0.005320668077688644
772.98,0.006941995116491525
773.16,0.011498157517160622
773.34,0.004238850428027484
773.53,0.003042213574398855
773.71,0.008601356886484458
773.89,-0.00020767275074529552
774.07,0.007367476166265693
774.26,0.009641655089374467
774.44,0.008173148193902264
774.62,0.0050871232282470235
774.8,0.004755830244688219
774.99,0.003975897124571807
775.17,0.002658016450926874
775.35,0.007950197420525681
775.53,0.0014077117068323154
775.71,0.008890108551557373
775.9,0.006537351985043905
776.08,0.005087795997219913
776.26,0.00816464699594318
776.44,0.0011210554201244495
776.63,0.009243535473858063
776.81,0.00566852000593402
776.99,0.006496201831085259
777.17,0.0041308671992759454
777.35,0.010408053920541921
777.54,0.0027340636660666286
777.72,0.009113457861736066
777.9,0.007870172892035565
778.08,0.008855275289057774
778.27,0.0030181062216856325
778.45,0.00916296417518912
778.63,0.0026001599581130757
778.81,0.0061710525352281186
778.99,0.002244197507024456
779.18,0.005208335869728787
779.36,0.00047288830868189166
779.54,0.002122115642227393
779.72,0.005702493932227925
779.9,0.007936399607502352
780.08,0.005556610533405246
780.27,0.007089181406953173
780.45,0.005422704781258895
780.63,0.003121666021212543
780.81,0.0055046902489275865
780.99,0.00916775003034762
781.18,0.004816790558829138
781.36,0.009515877542878944
781.54,0.004286607072825771
781.72,0.005769932391346458
781.9,0.0009081817635688418
782.08,0.005443421247513056
782.27,0.003925317708132563
782.45,0.0028078886472180796
782.63,0.005596244681736155
782.81,0.00491394911989878
782.99,0.005675661276866035
783.17,0.011146642925192865
783.36,-0.0008075367292608276
783.54,0.004717274463643234
783.72,0.009199432966659425
783.9,0.01082294092555354
784.08,0.003396254931691626
784.26,0.012032942583588734
784.45,0.007101922120186803
784.63,0.009278326048910046
784.81,0.0032773131851871434
784.99,0.006505538826887216
785.17,0.006987418351538985
785.35,0.006643944343250018
785.53,0.005499012676002149
785.72,0.003199392840578494
785.9,0.005638306450491739
786.08,0.009841907245677064
786.26,0.003934708619851364
786.44,0.009255479124068978
786.62,0.001180013737473368
786.8,0.005890558432375942
786.99,0.0035180155396383607
787.17,0.002303795163232741
787.35,0.006908450031926935
787.53,0.007646201668062035
787.71,0.006886326905433888
787.89,0.010735677947356786
788.07,0.0036235309676457667
788.25,0.00023936059703205204
788.43,0.0009057609612857226
788.62,0.010172028941112118
788.8,0.008589910814972727
788.98,0.008843376748076505
789.16,0.0031954238083572234
789.34,0.00040363162709373534
789.52,0.010700755450896304
789.7,0.003710283132555172
789.88,0.008852113067140562
790.06,0.008033074573008949
790.25,0.0060629037475909
790.43,0.006977609794920374
790.61,0.014556290195712746
790.79,0.015536589404276983
790.97,0.012734481234331295
791.15,0.0065949109116639655
791.33,0.010222865011559704
791.51,0.0026984042336274817
791.69,0.010682340850999198
791.87,0.0054605869268939565
792.05,0.005922411038686954
792.24,0.004221016729571384
792.42,0.002130568776443917
792.6,0.008933694368881856
792.78,0.005574964967332701
792.96,0.010659761074532403
793.14,0.001825695329017148
793.32,0.005050358727726309
793.5,0.0031162062752566003
793.68,0.009563953690329507
793.86,0.007910141889460764
794.04,0.0011352084360058653
794.22,0.010643585199648744
794.4,0.00412900727274799
794.58,0.006222507163676365
794.76,0.010309717410368317
794.95,0.008836816478763873
795.13,0.008186639409553135
795.31,0.008214133345032392
795.49,0.0107320277644887
795.67,0.011593015782832714
795.85,0.010983925508044324
796.03,0.007442160104883533
796.21,0.006413779511938769
796.39,0.0006184838876935877
796.57,0.006237474444449514
796.75,0.012293263511808605
796.93,0.012699312397298518
797.11,0.004288178756263869
797.29,0.004920978886249167
797.47,0.010137602504470199
797.65,0.01564145414968452
797.83,0.003052221042394484
798.01,0.006660837311725748
798.19,0.010281071055461522
798.37,0.008732777285450764
798.55,0.0028711711320798874
798.73,0.004821838481689483
798.91,0.007596704201177966
799.09,0.005964445117083517
799.27,0.009520299082035324
799.45,0.008785909738869231
799.63,0.009888397148363216
799.81,0.0018314368606403915
799.99,0.004768578160976054
800.17,0.009585901643517549
800.35,-0.0004790737453276606
800.53,0.0022986432899439898
800.71,0.0106761565836299
800.89,-0.001454703669286701
801.07,0.007425724148525318
801.25,0.003901903231977102
801.43,0.007146356161873186
801.61,0.01059448174632993
801.79,0.013055405816893684
801.97,0.016307842592950494
802.15,0.006029580713611808
802.33,0.0052371893821483015
802.51,0.01086292678425387
802.69,0.007649158592554827
802.87,0.0012608396112493041
803.05,0.006722850606515764
803.23,0.0051009051387243135
803.41,0.007620018770248798
803.59,0.009021224605727319
803.77,0.011854346508637892
803.95,0.004695680333915053
804.13,0.004182519845104931
804.31,0.013446264784960915
804.49,0.011754434485362243
804.67,0.005891332844845757
804.85,0.012097130992907658
805.03,0.008641580697776366
805.21,0.00332518799039988
805.39,0.009387232230635707
805.57,0.004790562481783022
805.75,0.00860850456633791
805.93,0.012042337465486172
806.11,0.005458579256212025
806.29,0.00889806142276211
806.47,0.0040010969199758524
806.65,0.010664359247823201
806.83,0.015916678333956012
807.0,0.007148041206969479
807.18,0.00356175273393109
807.36,0.00805094793419226
807.54,0.007236576313295508
807.72,0.005856815171735756
807.9,0.016602496729350012
808.08,0.010309798937880314
808.26,0.00884158990636919
808.44,0.005217220585742878
808.62,0.007297858162779637
808.8,0.012376247046793718
808.98,0.008540987402214395
809.16,0.008932901479334492
809.34,0.005844355112108009
809.51,0.008931023032160618
809.69,0.010716961763108638
809.87,0.016309387867419867
810.05,0.011166405110528611
810.23,0.017456721663544277
810.41,0.005022095774348973
810.59,0.01657563672229825
