Wavelength [nm],#25-F495-Di03.csv
618.23,1.0020477584411107
618.42,0.9958622271654213
618.62,1.0247487045380337
618.81,0.9986120716871141
619.01,1.0071211980519168
619.2,1.0129618471003339
619.4,1.018604313844686
619.59,1.0107656254235577
619.79,1.012290665838312
619.98,1.0138598760688362
620.18,1.0254721006760272
620.37,1.0186077588798383
620.57,1.02313325423674
620.76,1.0222067392394503
620.96,1.0414263577373628
621.15,1.040715962761869
621.35,1.0435087594728487
621.54,1.034375212386262
621.74,1.0326162868435629
621.93,1.0295062178870427
622.13,1.024658616762878
622.32,1.0166381404452496
622.51,1.024409539825879
622.71,0.9959381508776272
622.9,1.0093869396243356
623.1,1.0125723626655518
623.29,1.0157500272092008
623.49,1.0070650745036793
623.68,1.02260925569395
623.88,1.004008862518307
624.07,1.0055863759095518
624.27,0.9896475797829001
624.46,0.9984179153563749
624.66,1.002751267595412
624.85,0.9966021549098981
625.05,1.017025621808416
625.24,1.0011674964430655
625.43,1.019500662272257
625.63,1.0032572007961245
625.82,0.9920308613018112
626.02,1.0056097594031839
626.21,0.9929277875380421
626.41,1.0124124927407252
626.6,1.0160656544473
626.8,1.0167133648903306
626.99,1.0135129790476063
627.19,0.9908426957456135
627.38,1.0079208112860345
627.57,1.0209949530118094
627.77,1.0098185940277027
627.96,0.9948236964692286
628.16,1.003510733487032
628.35,1.0057189334278198
628.55,0.9956946550226186
628.74,1.0044174597223074
628.93,1.0215906169253226
629.13,1.0138251168129395
629.32,1.0130436984717512
629.52,1.0157079749732927
629.71,1.0438678081341344
629.91,1.0047175996704776
630.1,1.0113890514470618
630.29,1.0241027360107822
630.49,1.0231798760007662
630.68,1.035171811442864
630.88,1.0162931409456484
631.07,1.038904425879037
631.27,1.0187181160563965
631.46,1.018493407439799
631.65,1.0234127397839685
631.85,1.0120686214281276
632.04,1.0357223512374485
632.24,1.0012936084883053
632.43,1.015401482669712
632.62,0.9914737395779502
632.82,1.005754908279973
633.01,0.9965679501241673
633.21,0.9930880441922041
633.4,1.007958391623461
633.59,1.012078496590931
633.79,1.0079251232798696
633.98,1.0197749343688245
634.18,1.024976895879228
634.37,1.0076217680091686
634.56,1.0303663373009042
634.76,1.011952396533274
634.95,1.0057005186620218
635.14,1.0208919781445476
635.34,1.0129622562271556
635.53,1.0298846148959853
635.73,1.027293679721626
635.92,0.9955992521765481
636.11,1.0023196740646125
636.31,1.0162602046372509
636.5,0.9990262445871076
636.7,1.015059071807047
636.89,1.0096536561164742
637.08,0.9898805830894108
637.28,0.9867823606323547
637.47,1.0157789573497407
637.66,1.0232443947860397
637.86,1.004408599115299
638.05,1.0023060948478817
638.24,0.9990281373002367
638.44,0.9932752118285993
638.63,0.9914798983640754
638.83,1.0209245187954386
639.02,1.0159601413996504
639.21,1.0031402889388568
639.41,1.0179703056858886
639.6,1.0297231123928272
639.79,1.0259694251086477
639.99,1.026336313646338
640.18,1.0148262375495474
640.37,1.0266618833657986
640.57,1.0013656884691025
640.76,1.0212582885986203
640.95,1.018295228369489
641.15,1.0482141657724937
641.34,1.0261873948258675
641.53,1.01700081724007
641.73,1.0380508041064658
641.92,1.0285754162883223
642.11,1.0323188660918434
642.31,1.012865265705411
642.5,1.0289243682435076
642.69,1.0305771892859938
642.89,0.9970066591555803
643.08,1.006218753454728
643.27,0.9922561633631649
643.47,0.9946387745807204
643.66,0.9912061780463601
643.85,0.9785672447178677
644.05,0.9777246118935508
644.24,0.9778830389113689
644.43,0.9903561590755946
644.63,1.0016439150013157
644.82,0.9979047997910698
645.01,1.0011843514856336
645.2,1.003545624985897
645.4,0.991271514190167
645.59,0.978372427427308
645.78,1.0163565789747686
645.98,1.012937242738507
646.17,1.0163303613953567
646.36,0.9992594287145194
646.56,1.0029005926054073
646.75,1.0030627953165339
646.94,1.0164309828533855
647.13,0.990754982860003
647.33,1.0011188319608972
647.52,1.0096385804270467
647.71,1.002353722895357
647.91,0.9860093827722156
648.1,0.9794708542185615
648.29,0.9665791132208131
648.49,0.9900598926056708
648.68,0.9991632943729039
648.87,0.9714404556623665
649.06,0.9834655948320522
649.26,0.9898039307214103
649.45,0.9983175166222565
649.64,0.9788663291316503
649.83,1.0125893664900305
650.03,0.9953745095475869
650.22,1.0152991343434083
650.41,0.9944926972906489
650.61,0.9904364281833294
650.8,0.9975539705170199
650.99,0.9914805743422432
651.18,1.0185920993155921
651.38,1.011314914488619
651.57,0.9943985285727095
651.76,1.0170698817578743
651.95,1.011774157097411
652.15,1.007228369679478
652.34,1.0125181335171245
652.53,1.0188829673657158
652.72,1.0258836410986851
652.92,1.0046531630885498
653.11,1.0171984864358323
653.3,0.9989726799380652
653.49,1.0131400232887668
653.69,1.0073017125903205
653.88,1.0142111344363567
654.07,1.011148727507427
654.26,1.0070985948867646
654.46,0.9904112549062176
654.65,1.0250540648889161
654.84,0.9860166085707726
655.03,1.0012296084544257
655.23,0.9905691572859102
655.42,1.005605982357664
655.61,1.0178529522581095
655.8,1.0146320873205432
655.99,1.0171277837754018
656.19,1.0036628415501772
656.38,1.0018024049582857
656.57,0.9981090101246183
656.76,0.9885864897942426
656.96,0.9843534730207416
657.15,1.0043870226737168
657.34,0.9877248143862186
657.53,1.0044696047379316
657.72,1.015716574013003
657.92,1.0039353182556576
658.11,0.9909931017595339
658.3,0.989653998602187
658.49,1.0016250104442852
658.68,0.9789941236234422
658.88,0.9875591790985947
659.07,0.9776684981024815
659.26,0.9801104422424814
659.45,0.9737754045641487
659.64,0.9708750927400345
659.84,0.9801461845593126
660.03,0.9698338613417404
660.22,0.9901004376496455
660.41,0.9924888829783688
660.6,0.9981404400770721
660.8,0.9801090549508717
660.99,0.9738864788947016
661.18,0.9813907889007156
661.37,0.9788886666158055
661.56,0.9740108450906382
661.76,0.9724953955366897
661.95,0.9822191828845028
662.14,0.9906148449444725
662.33,1.0022264231227656
662.52,1.0132084086920887
662.71,0.9896553065604909
662.91,0.9893550413493412
663.1,1.003565759419051
663.29,0.996138053474762
663.48,0.9947473224885767
663.67,0.992151521161232
663.86,0.996096597967493
664.06,0.9964944641045104
664.25,1.0322502024817182
664.44,1.0146301164525058
664.63,0.9943217204750756
664.82,0.9943510920322861
665.01,0.9950376898272641
665.21,1.0249616877145211
665.4,1.010080772213767
665.59,1.0202800201412379
665.78,1.0352635936132482
665.97,1.007252433841636
666.16,1.039469252139308
666.35,1.0309715571645504
666.55,1.0317210250343647
666.74,1.026860513451708
666.93,1.01855421010946
667.12,1.0161140224724026
667.31,1.0178984624146794
667.5,0.9999010534955344
667.69,1.0131338940358254
667.89,1.0133260240952566
668.08,1.0224280996658763
668.27,1.0005884965852732
668.46,1.0361211096630103
668.65,1.0449948457210432
668.84,1.0303016069761963
669.03,1.0390045510931343
669.22,1.0223159575686416
669.42,1.012178855435483
669.61,1.0289812747748022
669.8,1.0389892098670201
669.99,1.0412413807576648
670.18,1.0293780510029018
670.37,1.0325505470185177
670.56,1.0293602730497464
670.75,1.0282540659661803
670.94,1.0118343533943546
671.14,1.0148038910447819
671.33,1.013929695125072
671.52,1.0097430313043696
671.71,1.0140027213819962
671.9,1.0128021007696897
672.09,0.9942865424404231
672.28,0.9992080361540042
672.47,1.0070847880934783
672.66,1.0205673994602424
672.85,1.0259754087584976
673.05,1.0265869161389327
673.24,1.0419693702360557
673.43,1.030437690325309
673.62,1.0331775956116174
673.81,1.0150194478316945
674.0,1.020369960596495
674.19,1.019598986108966
674.38,1.014641330977257
674.57,1.0218717562266852
674.76,1.0279231155549469
674.95,1.0130667174725099
675.15,1.0134337040130712
675.34,1.0372089373322582
675.53,1.020117746711056
675.72,1.0128572517696606
675.91,1.0225943361861203
676.1,1.008178950407985
676.29,1.0055687905890718
676.48,1.0200583919787047
676.67,1.0122243520378866
676.86,1.012161450321101
677.05,1.0226600126902652
677.24,1.0240358165146293
677.43,1.0101087752999447
677.62,0.9949639779501941
677.81,0.9959475085741899
678.0,0.9961853024368349
678.2,1.0106924698192539
678.39,0.9926835168583035
678.58,1.0252643183326366
678.77,1.0111908359569097
678.96,1.0077492299098698
679.15,1.0207606053397633
679.34,1.0108612441778564
679.53,1.0269229589232296
679.72,1.0197440041310897
679.91,1.031899012786205
680.1,1.0118932016456048
680.29,1.035701419477866
680.48,1.0249057734421438
680.67,1.0095175023164262
680.86,0.9917544421761857
681.05,1.0076880502998187
681.24,0.9989927955900388
681.43,0.9911845475900742
681.62,1.0051974674718378
681.81,1.0170720924855492
682.0,1.0060133693162716
682.19,1.0034877263544366
682.38,1.0220303701678117
682.57,1.0185653689087948
682.76,1.0096435268029302
682.95,1.0175340745784889
683.14,1.0261073039408777
683.33,1.0239019802190252
683.52,1.0175066560095989
683.71,1.0209121177894882
683.9,1.036011623795417
684.09,1.0086492240039209
684.28,1.0182525823442228
684.47,1.0346989485246147
684.66,1.023509814172866
684.85,1.0208473708575614
685.04,1.0018561539999489
685.23,1.008327788993842
685.42,1.0172656401115974
685.61,1.0170791184202297
685.8,1.0150049600866573
685.99,1.028433142552719
686.18,1.004580399186732
686.37,1.0273148243275807
686.56,1.0047824647943948
686.75,0.9934902926990077
686.94,0.9917927431464424
687.13,1.0038067914551114
687.32,1.021109614461698
687.51,1.0043503159344294
687.7,1.0144636000019325
687.89,1.0080012708736321
688.08,1.0232305593471926
688.27,1.0453673818360931
688.46,1.0288839758456962
688.65,1.0276415883780547
688.84,1.0427610197392905
689.03,1.0516685042558414
689.22,1.052336609462161
689.41,1.0364906711186477
689.6,1.0764510383887547
689.79,1.0461967903201257
689.98,1.0639546235740123
690.17,1.0509919563495824
690.36,1.0358336635234098
690.55,1.034651230866564
690.74,1.0536424423284563
690.93,1.0442841049607319
691.12,1.0280490649082836
691.31,1.0315884011316079
691.49,1.0371026827197576
691.68,1.0276586441935258
691.87,0.9982318320367641
692.06,1.0040733319983484
692.25,1.0028557916527638
692.44,1.0085106640305959
692.63,0.9972113390626658
692.82,0.9883910786692335
693.01,0.9715673633820759
693.2,0.9793944531129732
693.39,0.9775891740125013
693.58,0.9823026850332216
693.77,0.9727804206048163
693.96,0.9810223843362187
694.15,0.9615768087053691
694.33,0.9660674432451669
694.52,0.9865814624931604
694.71,0.9844257882363053
694.9,0.9764502739190323
695.09,0.9833501809988279
695.28,0.9678851443377928
695.47,0.9521940085033751
695.66,0.9564371748694191
695.85,0.9571134457197197
696.04,0.9614553094413429
696.23,0.9611475527185009
696.42,0.9559326057533654
696.6,0.9472822481883487
696.79,0.9441404335507314
696.98,0.9590924743988757
697.17,0.9693914700772138
697.36,0.960280870121318
697.55,0.9380543183754404
697.74,0.9358033155129285
697.93,0.9503216393177902
698.12,0.9609770542617772
698.31,0.9642375150389123
698.49,0.9274494116877252
698.68,0.9648421664344872
698.87,0.9505037808715499
699.06,0.9537238010674225
699.25,0.9582555560109723
699.44,0.9711574052585821
699.63,0.9608200713115589
699.82,0.9856902366749688
700.0,0.969612713123749
700.19,0.9614571418668331
700.38,0.9724499337720254
700.57,0.9779679736036268
700.76,0.9794405029875884
700.95,0.9948787635659264
701.14,0.9901113518537991
701.33,1.0126437804621284
701.51,0.9836449358720681
701.7,0.9667533106655413
701.89,0.9926787728041526
702.08,0.9820632064693926
702.27,1.0155325527594563
702.46,1.0010843080729857
702.65,1.0134096904759198
702.83,1.0008747498958679
703.02,1.0116915113879699
703.21,1.0258065335135438
703.4,1.0224991107343933
703.59,1.0152621948064617
703.78,1.0220229503952267
703.97,1.0278257889411906
704.15,1.0169538710718535
704.34,1.0213886993650876
704.53,1.020416110744797
704.72,1.0081936129117193
704.91,1.007338284268456
705.1,0.9990254963950767
705.28,1.0305570209012356
705.47,1.0273239834200427
705.66,1.046165118025764
705.85,1.0196219549865595
706.04,1.0336947233820775
706.23,1.0307434372738549
706.41,1.0238956029611836
706.6,1.0057005716252418
706.79,1.031237898023352
706.98,1.0166620297757243
707.17,1.0259287239896657
707.35,1.024231523219161
707.54,1.0228288022765384
707.73,1.03408396601022
707.92,0.9978769695408233
708.11,1.000567699839533
708.3,0.9901792791602018
708.48,0.9753495042981504
708.67,0.9954441767761735
708.86,0.962663023906013
709.05,0.965235630542177
709.24,0.9565481746499706
709.42,0.9681728953825448
709.61,0.9639938838531725
709.8,0.9498756342889549
709.99,0.9562613950819521
710.18,0.9606258770040051
710.36,0.9434428501688021
710.55,0.9479617693489146
710.74,0.946586375442862
710.93,0.9447315440134373
711.12,0.9458577300701002
711.3,0.9465196855230767
711.49,0.9429285592819254
711.68,0.9304819673403845
711.87,0.9405663314231133
712.05,0.9227186109668707
712.24,0.9178203396956637
712.43,0.9182987498057801
712.62,0.9259339871817971
712.81,0.914750842475377
712.99,0.9099946524993604
713.18,0.9030838847325743
713.37,0.9221161706754917
713.56,0.9056080647674317
713.74,0.9090125758691685
713.93,0.8852282314555073
714.12,0.8845698426563228
714.31,0.9097435279863657
714.49,0.9087519200041235
714.68,0.9064496639565093
714.87,0.8988149817662582
715.06,0.8848965399419136
715.24,0.8957166073064792
715.43,0.867124306116144
715.62,0.8903196854414709
715.81,0.8942952425238175
715.99,0.8853955661452653
716.18,0.8771676389258796
716.37,0.8838997345443679
716.56,0.8957621216891122
716.74,0.8875945031936316
716.93,0.8952614957887055
717.12,0.9077900198639318
717.31,0.9045570105589728
717.49,0.900960926298248
717.68,0.890388561580284
717.87,0.8709636160718891
718.06,0.8749923280897132
718.24,0.8760466795147293
718.43,0.8827167367492629
718.62,0.8823040796877587
718.8,0.8981659331224563
718.99,0.8909262054218949
719.18,0.8924778502563473
719.37,0.9140172601485378
719.55,0.905170545845392
719.74,0.8731749128724313
719.93,0.8908545557490505
720.11,0.8903512888056994
720.3,0.8869216441828898
720.49,0.8887741965818403
720.68,0.8707369255727307
720.86,0.887504874298285
721.05,0.8738036471738309
721.24,0.8782374536981589
721.42,0.8950757362693795
721.61,0.88894925026365
721.8,0.8890719510580236
721.98,0.8941622057717258
722.17,0.8758161580516833
722.36,0.8739731614048276
722.55,0.8601732729991484
722.73,0.851015828781678
722.92,0.8297641932454817
723.11,0.8625874635279784
723.29,0.8556758606313984
723.48,0.8496588912697762
723.67,0.863688862938145
723.85,0.8671894571873016
724.04,0.8449766966795443
724.23,0.8500949296280133
724.41,0.8513140793313352
724.6,0.8534748240409006
724.79,0.8455593008106065
724.97,0.8559332465681234
725.16,0.8596698220785579
725.35,0.8506531714502327
725.53,0.8385302430848834
725.72,0.8586958203222549
725.91,0.8457490143766688
726.09,0.8501862790241667
726.28,0.8401616070193519
726.47,0.8553558599862877
726.65,0.8604589261169407
726.84,0.8495962582777734
727.03,0.8575090339373374
727.21,0.8651866743804398
727.4,0.8429166997520896
727.59,0.8536732366761833
727.77,0.8417304376685372
727.96,0.8474122449991346
728.15,0.8537361580886671
728.33,0.8321292562102363
728.52,0.8584964906705367
728.7,0.8465204801815275
728.89,0.8507021602067636
729.08,0.8554271091224727
729.26,0.8690611622144182
729.45,0.8577006271390135
729.64,0.8610745348110208
729.82,0.8567574256421492
730.01,0.8635713406994773
730.2,0.8667658959213638
730.38,0.8743079981306614
730.57,0.8646788429545407
730.75,0.9049120899863774
730.94,0.9078024423713373
731.13,0.911198303316457
731.31,0.9115829089273302
731.5,0.9010574716834101
731.68,0.9143567221974324
731.87,0.9263808823333001
732.06,0.917814757742353
732.24,0.932728735746956
732.43,0.9193677952162759
732.62,0.9491642037363396
732.8,0.9302190748898077
732.99,0.910796314737188
733.17,0.9402810353135096
733.36,0.9426442996697568
733.55,0.9605986476765128
733.73,0.9558088159542864
733.92,0.9573352203150739
734.1,0.9502504687300987
734.29,0.9437683139156506
734.48,0.9748132781827004
734.66,0.9718835610877468
734.85,0.950263093157661
735.03,0.9736153515683565
735.22,0.9691750967888599
735.4,0.9701070164565088
735.59,0.9611735577229086
735.78,0.9442299582809628
735.96,0.944153595072072
736.15,0.9655501127446683
736.33,0.9807803969765468
736.52,0.9786645313321353
736.7,0.987310085858183
736.89,0.9711680354648884
737.08,0.9766156969237304
737.26,0.9917012133551993
737.45,0.9573010796647565
737.63,0.9917845424247186
737.82,0.9828331082270056
738.0,0.9975047512238859
738.19,1.0268062466692098
738.38,1.0088187237612667
738.56,1.0034586689976357
738.75,1.0353075765832216
738.93,1.0303248353819396
739.12,1.0067405786471562
739.3,1.0190426880282386
739.49,1.0196587056808326
739.67,1.0160403607865203
739.86,0.9978879201664212
740.04,0.9872928059638896
740.23,0.9885928669048126
740.42,1.0165508740528495
740.6,1.0077392566029277
740.79,0.990115283762469
740.97,0.9829897952891994
741.16,1.0046281167845577
741.34,1.0115119913366342
741.53,1.0465273532878723
741.71,1.0627388167719587
741.9,1.0541944658457407
742.08,1.0629098172524596
742.27,1.0312606480613076
742.45,1.0162331803794666
742.64,1.039168332612728
742.82,1.0288299217567194
743.01,1.0208404167696434
743.19,1.0286788426480622
743.38,1.0416697269433757
743.57,1.042591609715527
743.75,1.035266005468141
743.94,1.0368684461992683
744.12,1.0529217771483352
744.31,1.043378692847787
744.49,1.0445152804334368
744.68,1.0372119940965525
744.86,1.0337834573211888
745.05,1.045191764851622
745.23,1.0537643928740836
745.42,1.0497273887704943
745.6,1.0556219405438014
745.79,1.0554427111339324
745.97,1.0261777562637844
746.16,1.031881551766025
746.34,1.0425299324042319
746.52,1.0149772525018819
746.71,1.028445160743896
746.89,1.03637135373883
747.08,1.0229274185986803
747.26,1.0199986911328245
747.45,1.0104955090341494
747.63,1.0103356022086958
747.82,1.0315594031675914
748.0,1.0226122842079788
748.19,1.0371024994988822
748.37,1.0324985361824557
748.56,1.0244575816519828
748.74,1.0046371296905194
748.93,0.9932324846697544
749.11,1.0303652106234038
749.3,1.000849681293105
749.48,1.0128178265126138
749.67,1.003846443577039
749.85,0.9929470740609
750.03,0.9977163968150717
750.22,1.0126156351573163
750.4,1.0041290124326192
750.59,1.0092665573688104
750.77,1.0194203494007015
750.96,1.0402843564435738
751.14,1.0253275532021784
751.33,0.9975702036843856
751.51,1.0216659191448005
751.69,1.0100051167863453
751.88,1.019098683296303
752.06,1.0446228631587562
752.25,1.0256019691246363
752.43,1.0460940028637251
752.62,1.0455515848706156
752.8,1.0400206921754152
752.99,1.0231599719872642
753.17,1.0104098379244457
753.35,1.0258122377059775
753.54,1.0369097125082387
753.72,1.0233056524325181
753.91,1.0356478523137411
754.09,1.025570614115069
754.28,1.0189925879589425
754.46,1.0105287021552953
754.64,0.9908195359167814
754.83,0.9957343351102528
755.01,1.0205259705858736
755.2,0.9959393638093191
755.38,1.0
755.56,0.9930795554517436
755.75,1.0157812360616651
755.93,1.0302467213602395
756.12,1.0236298033342317
756.3,1.0185563150025914
756.48,1.0236942352255551
756.67,1.0160192321259223
756.85,1.0018269091227714
757.04,1.034329071892168
757.22,1.025722100917111
757.4,1.0484009854079557
757.59,1.0501677095388477
757.77,1.044940515448583
757.96,1.0618511854589168
758.14,1.0648854897278173
758.32,1.012526151776819
758.51,1.0529658425443718
758.69,1.0205695896739024
758.87,1.0477480296753487
759.06,1.0273044019650113
759.24,1.0389965232971505
759.43,1.0352804414370054
759.61,1.0550633907848472
759.79,1.0432143396506144
759.98,1.0622419142241981
760.16,1.0388608846350118
760.34,1.0392158625910526
760.53,1.0310817484480757
760.71,1.0435293318734136
760.9,1.0274991373120634
761.08,1.0245399869824767
761.26,1.0241210265690752
761.45,1.0378435735925422
761.63,1.0412985824713987
761.81,1.0410545340837325
762.0,1.0281605617437974
762.18,1.053570268099984
762.36,1.0522745579002613
762.55,1.042392081676494
762.73,1.0348433608496543
762.91,1.0318047038861915
763.1,1.0454869456168807
763.28,1.0251085326862517
763.46,1.0338906915917412
763.65,1.0307880315441753
763.83,1.0558899883263515
764.01,1.026476233457089
764.2,1.032245881858187
764.38,1.0369838672654719
764.56,1.0226248797792061
764.75,1.015191862844802
764.93,1.019206324960612
765.11,0.989435264634899
765.3,1.0119967526775575
765.48,1.0206726979099365
765.66,1.0119913580266884
765.85,1.0192725113325827
766.03,0.9977867851435431
766.21,1.0038176506659497
766.4,1.0264578761921117
766.58,1.0153632953558005
766.76,1.024535474334359
766.95,1.0226535822670295
767.13,1.0481035386050763
767.31,1.04165783045571
767.49,1.0372771856898098
767.68,1.051468088604019
767.86,1.044460774347511
768.04,1.0229046824318304
768.23,1.0375479934316985
768.41,1.0271245010328716
768.59,1.02616596370224
768.78,1.04227453202752
768.96,1.0290967053176157
769.14,1.029815182897247
769.32,1.0221236717610689
769.51,1.036190217488795
769.69,1.0361524123282326
769.87,1.0160765660917463
770.06,0.9982234299795946
770.24,1.0085914566945422
770.42,1.0002774898349385
770.6,1.0140405093547555
770.79,1.0285339457193352
770.97,1.015623981971793
771.15,1.0418212747031148
771.33,1.0356873616223816
771.52,1.0330636994498672
771.7,1.0535555381431239
771.88,1.0128910198744285
772.07,1.0208320223653145
772.25,1.053078035076235
772.43,1.023846928696948
772.61,1.0151382625712584
772.8,1.0080879197608537
772.98,1.0276486338450521
773.16,1.0270398571501158
773.34,1.0237053919010777
773.53,1.0569960928958688
773.71,1.0349544401151582
773.89,1.0571896550628905
774.07,1.0388180316583024
774.26,1.0287368891054132
774.44,0.9998691693903434
774.62,1.026843077350434
774.8,1.0166253909537464
774.99,1.0091737287004645
775.17,1.045457826515445
775.35,1.019784849856052
775.53,1.0091416633823285
775.71,0.9961789169300711
775.9,0.9760818383492009
776.08,1.0025127385186832
776.26,1.0252481909898936
776.44,1.00211739044956
776.63,1.0301047406444106
776.81,1.0150818063408495
776.99,1.0068351131399722
777.17,1.0295534264838766
777.35,0.9977451999620224
777.54,1.0269784008489962
777.72,1.021881627566303
777.9,1.0238240373623808
778.08,1.0285386922644664
778.27,1.014102532513367
778.45,1.018197938980335
778.63,1.0069440074551048
778.81,1.0272783856944447
778.99,1.0242524283550116
779.18,1.0228796667444224
779.36,1.0118521001386322
779.54,1.008367086040663
779.72,1.02186326973652
779.9,1.0577614590963758
780.08,1.0471600418277618
780.27,1.0429807201145103
780.45,1.0522942427049538
780.63,1.0304231264132322
780.81,1.021058588104391
780.99,1.0177834505011512
781.18,1.0121568294329377
781.36,0.994579924122937
781.54,1.0115355323848585
781.72,1.004313060746693
781.9,1.0028068319096402
782.08,1.022072958640687
782.27,1.0251483494596714
782.45,1.0100944971503536
782.63,1.035202707546375
782.81,1.0509434729500435
782.99,1.0228629891333303
783.17,1.0263830273629924
783.36,1.0457169817566052
783.54,1.0485220304085745
783.72,1.0355099676599135
783.9,1.022980137187731
784.08,1.0457948035722926
784.26,1.0487548494234613
784.45,1.0716744956942639
784.63,1.0739550637826274
784.81,1.0384646427377233
784.99,1.0507009970163892
785.17,1.0878313343578307
785.35,1.0666408944424843
785.53,1.0477484495862497
785.72,1.036258661157257
785.9,1.0386490086112217
786.08,1.052146750787857
786.26,1.0222446342988123
786.44,1.041313999033171
786.62,1.060649410930552
786.8,1.0854401128495976
786.99,1.0569865581058242
787.17,1.0754600288962226
787.35,1.0468814221860427
787.53,1.0861725827150766
787.71,1.0719906074863652
787.89,1.0705094743050947
788.07,1.0507943984051127
788.25,1.0810220990110135
788.43,1.0670477492644042
788.62,1.0700157966039352
788.8,1.0679384390706383
788.98,1.0676427597046616
789.16,1.0713878812386177
789.34,1.0540631369169007
789.52,1.0815986425292716
789.7,1.0417734998951713
789.88,1.0238889554646877
790.06,1.0450124875748175
790.25,1.0482090245715334
790.43,1.0381931688540416
790.61,1.0548778014001021
790.79,1.0394057127774685
790.97,1.0701970742802134
791.15,1.0354848754859853
791.33,1.046927606434846
791.51,1.057556755264586
791.69,1.0576942671416596
791.87,1.0491047528943773
792.05,1.0499959520200037
792.24,1.0312205085695387
792.42,1.0328010496139228
792.6,1.0211751469854635
792.78,1.0099579855027443
792.96,1.00341269485659
793.14,1.026327392140667
793.32,1.0128524325000725
793.5,0.9937578777512581
793.68,1.0451235709806037
793.86,1.028007446459021
794.04,1.0338568501531176
794.22,1.0211212897662412
794.4,1.0341280644036543
794.58,1.0387687247867303
794.76,1.0148893045957839
794.95,1.0255625904953365
795.13,1.0202590650919896
795.31,1.0387098743178467
795.49,1.0353696684710252
795.67,1.011509576132948
795.85,1.0171536663326517
796.03,1.0163302772428957
796.21,1.0307387911706953
796.39,1.014966669166239
796.57,1.0101330483305009
796.75,1.0641344348356103
796.93,1.0447859041774972
797.11,1.0431170623511048
797.29,0.9958799608486739
797.47,1.0145409601373119
797.65,1.0483291159644341
797.83,1.0802376186410116
798.01,1.0314128214712968
798.19,1.0678346681636144
798.37,1.0642679412641471
798.55,1.0538186042009485
798.73,1.0461905024558622
798.91,1.0506807054786613
799.09,1.0420735735336526
799.27,1.0214557694316497
799.45,1.0438607404462528
799.63,1.0294037625800168
799.81,1.0665187883998333
799.99,1.0234017922742433
800.17,1.0154577604670154
800.35,1.04167873437303
800.53,1.002027473660412
800.71,1.0257114547495942
800.89,1.0438607404462528
801.07,1.0048913819507466
801.25,1.0163919702108783
801.43,1.0329187709028627
801.61,1.0293690256057213
801.79,1.0308358808530842
801.97,1.0304778503585899
802.15,1.0206917512110505
802.33,1.0381840140113854
802.51,1.0381868400865315
802.69,1.0381749872871628
802.87,1.0210424949906332
803.05,1.0321796052719272
803.23,1.0550719104442132
803.41,1.0561264087744695
803.59,1.0470194133670556
803.77,1.0547392955360417
803.95,1.0528161488224816
804.13,1.0692618230965345
804.31,1.0349956522846426
804.49,1.0171954728399546
804.67,1.0361821171838093
804.85,0.9968513055967901
805.03,0.9972169605233144
805.21,1.0032300581308797
805.39,1.0169680816665225
805.57,1.0004082073164553
805.75,1.0303063564349486
805.93,0.9775510975158929
806.11,1.0028869126872098
806.29,0.9666357670408736
806.47,1.000821950817479
806.65,1.0064229120132602
806.83,1.000416278900874
807.0,1.0157595549014766
807.18,1.0689808595655113
807.36,1.030135161075417
807.54,1.0251917130138306
807.72,1.0413604498942062
807.9,1.019887987372513
808.08,1.017015950157956
808.26,1.0449848192148325
808.44,1.0407208553082132
808.62,1.0260401713469776
808.8,1.0093132115580672
808.98,0.9731981067262838
809.16,1.0008413133264182
809.34,1.001063723138121
809.51,0.9680368163591955
809.69,1.015500678641617
809.87,1.024203283954053
810.05,0.9978305537628577
810.23,1.0217464307076478
810.41,1.0272657916252312
810.59,0.9980491912564471
810.77,1.0085386416456061
810.95,1.008374708760069
811.13,1.0175498178453248
811.31,1.0081221015760162
811.48,1.0066526646953295
811.66,0.9755269956824829
811.84,1.004143521805264
812.02,1.0064682025505354
812.2,1.035171009382342
812.38,1.0247080046792916
812.56,1.037727569340438
812.74,0.9819416966529025
812.92,1.0192504934822864
813.1,1.0308089360691068
813.27,1.0496825949659072
813.45,1.0431723981002352
813.63,1.0552059531921942
813.81,1.0535697080643607
813.99,1.023494339766465
814.17,1.0427123886412617
814.35,1.0492131582987743
814.53,1.0331059040833168
814.7,1.0398352731499814
814.88,1.0171237979338572
815.06,1.0464461479617582
815.24,1.0239410137190552
815.42,1.0002324245644338
815.6,1.0327566366911434
815.78,1.010546899806926
815.95,1.0596250069506903
816.13,1.0083086621004604
816.31,1.021164164383469
816.49,0.994811897347502
816.67,1.0381091096022448
816.85,1.0232420435691354
817.03,1.0274440290846953
817.2,1.0279433371704072
817.38,1.0480476488027972
817.56,1.0119732057550845
817.74,1.0043983204814597
817.92,0.993426612498544
818.1,1.0151047256823982
818.27,0.9680861623554128
818.45,0.9941881178717988
818.63,1.0014589767744542
818.81,1.0
818.99,1.0481266787668622
819.17,1.0155526019207048
819.34,1.053286799907777
819.52,1.0419884174275407
819.7,1.0437037407254273
819.88,1.0671214945490035
820.06,1.0382509500820516
820.24,1.0223834780945864
820.41,1.0230468945726194
820.59,0.986634627508502
820.77,1.0007658001371829
820.95,0.9796914668626753
821.13,1.0113534580617256
821.3,1.0036003866807894
821.48,1.0070157728706624
821.66,1.0050218434025318
