Wavelength [nm],#31-650cuton.csv
614.13,0.004530510772801821
614.32,0.004551987131911438
614.52,0.006593405264871132
614.71,0.003614119646430314
614.91,0.004630146309932696
615.1,0.004243607444384127
615.3,0.005391953292758468
615.49,0.003781242512520639
615.69,0.005677736896511541
615.88,0.003685214756240172
616.08,0.0054560470553997485
616.27,0.00348511248616006
616.47,0.0042068217613004215
616.66,0.0013774838102784573
616.86,0.008589034004277183
617.06,0.003597875154774132
617.25,0.005276310308645467
617.45,0.004286699593958128
617.64,0.0029969439389107046
617.84,0.0033462581600547047
618.03,0.004545908937125487
618.23,0.005608500996624885
618.42,0.004500535680775703
618.62,0.0063069487130304695
618.81,0.00461047113499703
619.01,0.0018184321546077797
619.2,0.006230869129178058
619.4,0.004628230644435204
619.59,0.0063327734056284534
619.79,0.005741365485057109
619.98,0.007091600204732752
620.18,0.006183754576586323
620.37,0.002838195603003284
620.57,0.004779610133185141
620.76,0.004233363066577322
620.96,0.0021976079251254496
621.15,0.0038772962828796647
621.35,0.0021771835073689664
621.54,0.004450568154770195
621.74,0.0021530997585333324
621.93,0.005207032537132379
622.13,0.00535276491826006
622.32,0.004888705631349795
622.51,0.0021977903829423543
622.71,0.005178544538852505
622.9,0.003308160601806061
623.1,0.005867481942465676
623.29,0.004764070138610381
623.49,0.0013012540870300307
623.68,0.004943382675466467
623.88,0.002294340756318303
624.07,0.005707240686689245
624.27,0.003931536391512747
624.46,0.0037030125802985864
624.66,0.006458911075036673
624.85,0.004265640059156731
625.05,0.005096832541870523
625.24,0.0018739337820735333
625.43,0.0066532209488472105
625.63,0.00463284389199745
625.82,0.003359591557753416
626.02,0.0039746588018799624
626.21,0.005091254012417563
626.41,0.0029749074206759265
626.6,0.005789657940256573
626.8,0.005721922674234578
626.99,0.0060826218524537784
627.19,0.004081288658065289
627.38,0.004000112756076783
627.57,0.0026968850961726705
627.77,0.0036261538844256
627.96,0.0014825631707133216
628.16,0.0034654555590977096
628.35,0.003625225329231687
628.55,0.004173706731670152
628.74,0.004287588362181585
628.93,0.007005739313593505
629.13,0.005020940922166615
629.32,0.007124038183378035
629.52,0.0030614345246984
629.71,0.0065951337274088966
629.91,0.0041575968318957905
630.1,0.0009173638285112679
630.29,0.004478690616033584
630.49,0.005618176523526411
630.68,0.006048090982228393
630.88,0.004180839608394377
631.07,0.003041004854881906
631.27,0.00699535691639701
631.46,0.00556302932720607
631.65,0.004044679003892526
631.85,0.0016905814344613176
632.04,0.007633082623678204
632.24,0.006594921547453564
632.43,0.006166825682274542
632.62,0.006690660831187714
632.82,0.005360018944651198
633.01,0.006553562864726527
633.21,0.006078253461249524
633.4,0.004676317949353577
633.59,0.005948546987241881
633.79,0.0043955018080421016
633.98,0.005515019353535704
634.18,0.0027775740657315843
634.37,0.005625150431729104
634.56,0.0043037821861424954
634.76,0.003381053769661566
634.95,0.0064434473531706365
635.14,0.007006064428815466
635.34,0.004836095546659559
635.53,0.005023442841846412
635.73,0.0040058855378880725
635.92,0.004712502459307947
636.11,0.0059304450802402505
636.31,0.005342620200875801
636.5,0.004821968024012086
636.7,0.008061613277830615
636.89,0.004511405841002127
637.08,0.0035037347519845646
637.28,0.00603351955307263
637.47,0.006193126921423002
637.66,0.0041706388189334575
637.86,0.005243695623973775
638.05,0.005097465050443436
638.24,0.004724244287764163
638.44,0.0027847014251980344
638.63,0.004656876594845355
638.83,0.00355998425859508
639.02,0.005302323791107692
639.21,0.003092845724672508
639.41,0.00714061085464641
639.6,0.0074281861546800654
639.79,0.00345700880656428
639.99,0.004158140247843715
640.18,0.006822891955322272
640.37,0.0018628032783504717
640.57,0.008328079635685411
640.76,0.007492295128521279
640.95,0.006778447921069704
641.15,0.006453751566821713
641.34,0.004787751338893172
641.53,0.004315773191190031
641.73,0.0038941305719428043
641.92,0.006981460165874952
642.11,0.007021202320210293
642.31,0.0071095291155015795
642.5,0.006379083292073366
642.69,0.006379083292073366
642.89,0.006301546950978582
643.08,0.008514394848374527
643.27,0.004415920384314523
643.47,0.00576074599458928
643.66,0.008020620446108902
643.85,0.006800784270319262
644.05,0.005904440901253655
644.24,0.0056394841172552924
644.43,0.004682832896271115
644.63,0.0050661097592505575
644.82,0.005326474725705397
645.01,0.004962544146914644
645.2,0.005406734725312176
645.4,0.006134600132457916
645.59,0.006767360422169802
645.78,0.005648645584427736
645.98,0.007251437572983903
646.17,0.003662382594654387
646.36,0.004487049492738642
646.56,0.004909601338486506
646.75,0.005426829940076183
646.94,0.009006346655186117
647.13,0.009662557882131242
647.33,0.007316342693936746
647.52,0.008927141971911612
647.71,0.005975746832888049
647.91,0.0071325307349033055
648.1,0.003963172404209351
648.29,0.006764389603671353
648.49,0.004409991167987685
648.68,0.007481191680163091
648.87,0.010555981840164133
649.06,0.01037827250475895
649.26,0.012000886904652753
649.45,0.013597384148545399
649.64,0.021455423872072343
649.83,0.031943976740282265
650.03,0.05328482148465952
650.22,0.08737337742798301
650.41,0.13668282356171926
650.61,0.20387952651617994
650.8,0.29356786970392146
650.99,0.380984148911128
651.18,0.4832517521882399
651.38,0.5744649242738494
651.57,0.6545759286504181
651.76,0.734615208471503
651.95,0.8010638416821425
652.15,0.8371269948844916
652.34,0.8703345573002339
652.53,0.8939936386498927
652.72,0.9269610709360737
652.92,0.950049718682098
653.11,0.984117244766909
653.3,0.9802941333574318
653.49,0.9983105684343014
653.69,0.9912758758661104
653.88,1.0017881559886808
654.07,1.0132450694319002
654.26,1.0053002841821177
654.46,1.0152291833842426
654.65,1.0367651603542334
654.84,1.0097978865116355
655.03,1.0144715456559334
655.23,1.008097188188865
655.42,1.00902658176234
655.61,1.0065524133287742
655.8,1.030411789332894
655.99,1.0178975718102514
656.19,0.9895749894341109
656.38,0.9987667755548572
656.57,0.9882758627726332
656.76,0.9945290612236866
656.96,0.9976293140940518
657.15,1.0048638729643382
657.34,0.9890467574523182
657.53,0.997812746617608
657.72,1.0124780072466872
657.92,1.0084465367438504
658.11,0.9969660974347904
658.3,1.010061249065763
658.49,1.0051617978818475
658.68,0.9960259152801106
658.88,1.0183741354851523
659.07,1.0106885821047953
659.26,1.0241172898412423
659.45,1.0092166150625999
659.64,1.0060914838713653
659.84,1.012202832905008
660.03,1.005709679241311
660.22,1.0103896396944314
660.41,1.0298493741379111
660.6,1.0245657652976263
660.8,1.026939678003431
660.99,1.022728435036093
661.18,1.0319845815768949
661.37,1.0291258210578238
661.56,1.035650550786448
661.76,1.0290707029380894
661.95,1.0310443455584086
662.14,1.044506920881883
662.33,1.0116161206405163
662.52,1.0307872467308246
662.71,1.0032914933671164
662.91,1.0092064507248941
663.1,1.0062641719523868
663.29,1.0041515925146307
663.48,1.0278197364493902
663.67,1.0022285804110083
663.86,1.0086850695223282
664.06,1.0184040634513205
664.25,1.0257409873019219
664.44,1.0291620442039882
664.63,1.0109715909464643
664.82,1.030971598857466
665.01,1.0305522626321384
665.21,1.0375415858881092
665.4,1.0254466094716448
665.59,1.0299748590380247
665.78,1.022592274459741
665.97,1.0003920234508992
666.16,1.00799252355821
666.35,1.020813683110582
666.55,1.0077079126251727
666.74,1.0118266439824684
666.93,1.0102640311243822
667.12,1.0244658024123672
667.31,1.015734912012905
667.5,1.0222629635047564
667.69,1.0195527144292738
667.89,1.0125244587361433
668.08,1.031038887930454
668.27,1.0108871868275553
668.46,1.04806114313495
668.65,1.0439882496199013
668.84,1.035783805606758
669.03,1.0205497123406284
669.22,1.0020828227064065
669.42,1.0100005235689737
669.61,1.0178651693817273
669.8,1.0210019197479567
669.99,1.0357090004121243
670.18,1.013689772065978
670.37,1.0164255068031904
670.56,1.0285586273692071
670.75,1.0413253420359434
670.94,1.0231714650494506
671.14,1.0138169649751299
671.33,1.0196010709974228
671.52,1.0199831560426356
671.71,1.0072496358928065
671.9,1.025703442630617
672.09,1.0024626972239556
672.28,1.0130674034589306
672.47,1.0092800745449788
672.66,1.025535370344359
672.85,1.0250692898483174
673.05,1.0211071700644963
673.24,1.010617549510792
673.43,1.0116760976002004
673.62,1.0077414389760442
673.81,1.0056448931447979
674.0,1.006891329953043
674.19,1.0094964159497053
674.38,1.008178950407985
674.57,1.0157234745224095
674.76,1.0240646486782632
674.95,1.0078799288574678
675.15,1.0163628575196806
675.34,1.0229370161637208
675.53,1.0032188394737689
675.72,1.0201899031695452
675.91,1.0185232846210535
676.1,1.0156510779412058
676.29,1.0182251328369618
676.48,1.0229238765470912
676.67,1.0160953968498843
676.86,1.0186944608241717
677.05,1.0369004793809364
677.24,1.0308151493777298
677.43,1.0367591829088898
677.62,1.0133958186524836
677.81,1.010840414564042
678.0,1.0251970812724855
678.2,1.0298155408421503
678.39,1.012728676150623
678.58,1.0034029489999061
678.77,1.017600132914049
678.96,0.9921501307406513
679.15,1.0172161117451695
679.34,1.0149598268864815
679.53,1.02661468076762
679.72,1.0119286691625333
679.91,1.0372845603994605
680.1,1.0134311156515021
680.29,1.0295782109046274
680.48,1.0261458949413378
680.67,1.0146344390456876
680.86,0.9994910149491473
681.05,0.9892771930028845
681.24,0.9986906342670505
681.43,0.9915852499723437
681.62,1.003668800568356
681.81,1.0010284393063584
682.0,1.001936508762867
682.19,0.993229707664917
682.38,1.0294772558583396
682.57,1.0073230066251357
682.76,1.0055398983761514
682.95,1.0
683.14,1.0095312379466697
683.33,1.0150034074967906
683.52,1.0113948648583189
683.71,1.0211191684606713
683.9,1.0195760861911134
684.09,1.0128212026411063
684.28,1.0275862892247913
684.47,1.0342846327213358
684.66,1.038242631054529
684.85,1.0208473708575614
685.04,1.0263986346659386
685.23,1.0074024791056373
685.42,1.0271465787296803
685.61,1.0182108672312087
685.8,1.0234905237218703
685.99,1.0263501284462926
686.18,1.0165912237208292
686.37,1.0138132001352405
686.56,1.0163227602765212
686.75,1.0135279854848749
686.94,1.0138497459403786
687.13,1.0187252985089266
687.32,1.0210056262131184
687.51,1.0243410534426403
687.7,1.0090914057155005
687.89,1.0139242895722949
688.08,1.0239565143267924
688.27,1.0087205036023612
688.46,1.014651292095643
688.65,1.0308066557495879
688.84,1.0419121657494286
689.03,1.0499709763952798
689.22,1.026275114138146
689.41,1.0172405199777959
689.6,1.026480247933535
689.79,1.0447268924463036
689.98,1.0421348108252315
690.17,1.0341709583006538
690.36,1.020249200393406
690.55,1.006195220064022
690.74,1.0174575995743498
690.93,1.0455584676934149
691.12,1.0284805889837958
691.31,1.040688370994025
691.49,1.0482549341730951
691.68,1.050760500263214
691.87,1.0218420748399726
692.06,1.0213066596836686
692.25,1.0152308888147399
692.44,1.0297347891439332
692.63,1.0213439817895966
692.82,1.0229012357161487
693.01,1.0339728194883284
693.2,1.0310668245373635
693.39,1.0467425799167829
693.58,1.0534060984204556
693.77,1.0415678848127998
693.96,1.0438191013360343
694.15,1.0290542487597758
694.33,1.0279943593227372
694.52,1.0497022629253339
694.71,1.0382954933093589
694.9,1.0498953100528265
695.09,1.0467475687340602
695.28,1.0201253095483165
695.47,1.0042889401561523
695.66,1.0220438392227036
695.85,1.004625020559638
696.04,1.0116897832022156
696.23,1.029692114182609
696.42,1.0294134042938063
696.6,1.0333176191449636
696.79,1.0250624670760977
696.98,1.0460076846371087
697.17,1.036367626145192
697.36,1.0404585817647214
697.55,1.0347448334326432
697.74,1.027829104605233
697.93,1.0131908281040558
698.12,1.037846911757071
698.31,1.015834594244819
698.49,1.0117392351350765
698.68,1.0294419894582363
698.87,1.0101314222523055
699.06,1.0132217711235936
699.25,1.0144827662819076
699.44,1.035023150757436
699.63,1.040686849022612
699.82,1.031221301800068
700.0,1.059249763658353
700.19,1.0346452657376781
700.38,1.038162737654315
700.57,1.0502810107362777
700.76,1.0344101055260362
700.95,1.0300736437405171
701.14,1.0292312785860227
701.33,1.0233255949904783
701.51,1.0414328291240942
701.7,1.0147645042092324
701.89,1.0144239102962962
702.08,1.0150368328999104
702.27,1.0382339760232773
702.46,1.0224451771108027
702.65,1.0067593561748538
702.83,1.0182604040762402
703.02,1.008335614600682
703.21,1.02150544459462
703.4,1.030291485671671
703.59,1.017677793984463
703.78,1.0267498275532267
703.97,1.027157970006602
704.15,1.0409535067449969
704.34,1.0074914733816804
704.53,1.0355350684314846
704.72,1.0135467733473758
704.91,1.0117628380185546
705.1,1.0157003358570977
705.28,1.030228450784018
705.47,1.0302749736294075
705.66,1.0301463782770652
705.85,1.025023504392972
706.04,1.0413321940153484
706.23,1.0500422373143767
706.41,1.025896165069562
706.6,1.022131631015645
706.79,1.0179617913634276
706.98,1.0252182072281233
707.17,1.024350453833773
707.35,1.0524261460302409
707.54,1.0385377305757406
707.73,1.0420970838470598
707.92,1.0109503676315428
708.11,1.030315171431057
708.3,1.0156690152724872
708.48,1.0013264840736422
708.67,1.0124451756358188
708.86,1.0023129100235213
709.05,1.0232132690628915
709.24,1.0312275266582054
709.42,1.022068271145901
709.61,1.007223449226987
709.8,1.0108197970037058
709.99,1.0096202558131768
710.18,0.9965713544582139
710.36,1.001984461397586
710.55,1.0020903306181197
710.74,1.0007789486914582
710.93,1.01601339569832
711.12,1.0242629259436895
711.3,1.041233771876115
711.49,1.0525148386647354
711.68,1.0464589466630436
711.87,1.062561756396723
712.05,1.0290506237439485
712.24,1.00859099612535
712.43,1.0173001281148963
712.62,1.0159113068384036
712.81,1.002610826395561
712.99,0.9866284190354855
713.18,1.0144804078105447
713.37,1.016306570414941
713.56,1.004725222025945
713.74,1.0138484004023027
713.93,0.995333577658404
714.12,0.9857949321873576
714.31,1.0104055080516972
714.49,1.0247607855265193
714.68,0.9994337146728602
714.87,1.017970642378617
715.06,1.0030172751665711
715.24,0.9950341241574514
715.43,0.9823792866325829
715.62,1.0043872125823412
715.81,1.0250383187590957
715.99,1.0150077234809771
716.18,1.0018197386825796
716.37,1.0045188726075545
716.56,1.017872645064367
716.74,1.0258416760699176
716.93,1.0158905593321677
717.12,1.0298871543657104
717.31,1.0198549284603597
717.49,1.0165453511360574
717.68,1.0021830370335163
717.87,0.9874978081349652
718.06,1.0049910212554711
718.24,1.0046863259162673
718.43,1.0089948319425366
718.62,1.0140058145171567
718.8,1.0332325626173802
718.99,1.0346342368671382
719.18,1.0440994925078708
719.37,1.042264755222761
719.55,1.0218286668054004
719.74,1.0271852470077734
719.93,1.0333632362339147
720.11,1.028013322048544
720.3,1.0111302255987522
720.49,1.0179123165461237
720.68,1.0129739181515398
720.86,1.0274319664812739
721.05,1.0001173919561173
721.24,1.0216359904583725
721.42,1.0164727513024183
721.61,1.0262439408567303
721.8,1.0439064714114328
721.98,1.034430622635544
722.17,1.0340681336318391
722.36,1.0214099648578672
722.55,1.0034277050575018
722.73,1.001688889390329
722.92,0.9795857819605195
723.11,1.0035484982704261
723.29,1.022231748741123
723.48,1.0112122879806822
723.67,1.0334949958756854
723.85,1.0134554771329938
724.04,1.013717802094919
724.23,1.0153969875073938
724.41,1.000483531449329
724.6,1.0217940807939165
724.79,1.0160569298363575
724.97,1.0113256196696234
725.16,0.9935993980810358
725.35,0.9972027874131558
725.53,0.9849740108040586
725.72,1.0009829855977583
725.91,1.0048890962162704
726.09,1.002327441290712
726.28,1.0141286819314177
726.47,1.0014784750256938
726.65,1.0110260725631917
726.84,1.0021254061590008
727.03,1.0350592886621666
727.21,1.0317582952500193
727.4,1.0010976317563907
727.59,1.0280917421056814
727.77,0.9946514126401041
727.96,0.9987694535887027
728.15,1.0092416075344144
728.33,0.9937048471078839
728.52,1.0205688113386084
728.7,1.0088122212335966
728.89,0.9686073001901753
729.08,0.9857151147003466
729.26,0.9990089775758897
729.45,0.9942931376184783
729.64,1.0007422553794603
729.82,1.005388828256682
730.01,0.9925921089972567
730.2,1.014956120195918
730.38,1.0043513551586813
730.57,0.9993815303608525
730.75,1.0136562423955735
730.94,1.0247484403648566
731.13,1.0257893339438615
731.31,1.0325680220354008
731.5,1.0361057881821103
731.68,1.042629613614731
731.87,1.033672744254508
732.06,1.00261895309167
732.24,1.0103782805446146
732.43,1.0200948598128716
732.62,1.041176994973565
732.8,1.0264206763551271
732.99,1.006570243107176
733.17,1.037500941265495
733.36,1.0411883217136646
733.55,1.0410862785741626
733.73,1.0497636793945866
733.92,1.0466246843862217
734.1,1.0349008191306706
734.29,1.0142470415415503
734.48,1.044271505874738
734.66,1.043722352253458
734.85,1.006851512677261
735.03,1.0132560552506809
735.22,1.007222571463698
735.4,1.0141125673381288
735.59,0.9926166109768154
735.78,0.9873537320364995
735.96,0.9944531787430501
736.15,1.0130144018520142
736.33,1.0158431862760897
736.52,0.9994858923212563
736.7,0.997692742883306
736.89,0.999482834716859
737.08,1.0148100586149706
737.26,1.0209445567702111
737.45,1.0039277938587317
737.63,1.0144748538231148
737.82,1.0045176030981564
738.0,1.0248211588781868
738.19,1.0192220402945065
738.38,1.0222442435172248
738.56,1.0181900369505286
738.75,1.0219839627782323
738.93,0.9972668603303831
739.12,1.0027221567613516
739.3,1.0017072754783938
739.49,1.0042505309580179
739.67,1.0120634118311846
739.86,1.0093723542615056
740.04,0.9955459319873428
740.23,0.993777927402625
740.42,1.0366767369011143
740.6,1.0039352152218277
740.79,1.0309721108775969
740.97,1.0073274727984987
741.16,1.048132414559399
741.34,1.0141891986242235
741.53,1.0343607178016758
741.71,1.067874516374973
741.9,1.0398609169444744
742.08,1.0376631142761437
742.27,1.0342250198602247
742.45,1.0149025918237726
742.64,1.0259776226606752
742.82,1.009927284378493
743.01,1.0082017124061178
743.19,1.0155685145803766
743.38,1.0443088096497894
743.57,1.0391344985373185
743.75,1.0337565655453802
743.94,1.0449991301519588
744.12,1.0284335512185143
744.31,1.0259994088542825
744.49,1.0226723788542968
744.68,1.0127232185697772
744.86,1.010040063621558
745.05,1.0151092948750906
745.23,1.0206257261665284
745.42,1.0272119321882982
745.6,1.0395097915197784
745.79,1.044634891495166
745.97,1.0133615630929733
746.16,1.0378943005640033
746.34,1.0075700526933098
746.52,0.9923752169081328
746.71,1.0008166074854707
746.89,1.0024987952950342
747.08,1.0099625092720457
747.26,1.0043052737855387
747.45,0.9874599112838734
747.63,0.9926961744391882
747.82,1.0123192407101562
748.0,0.9901504774308805
748.19,1.045425873911179
748.37,1.0316470461514744
748.56,1.0251644481737163
748.74,1.0059018014242973
748.93,0.9886747702636708
749.11,1.0108749824093122
749.3,1.0382356581897203
749.48,1.0307627836302728
749.67,1.0339056878272308
749.85,1.0224542131938694
750.03,1.011560741123699
750.22,1.0206437666210633
750.4,1.0306116438970052
750.59,1.0104070567372796
750.77,1.029490160201065
750.96,1.0514174876788887
751.14,1.0455895957639212
751.33,1.0260131134965778
751.51,1.022957265318994
751.69,1.0237802775791394
751.88,1.0240180411150475
752.06,1.022748910629954
752.25,1.0232745173860331
752.43,1.0343127880742746
752.62,1.0223349706462372
752.8,1.0219893913051732
752.99,1.011869485643473
753.17,1.0115827774088901
753.35,1.0151060254756572
753.54,1.0180154549147356
753.72,1.0309758671571445
753.91,1.023864671005015
754.09,1.039396585700542
754.28,1.0292307799055602
754.46,1.0303997738286699
754.64,1.0241357362187844
754.83,1.012355718990992
755.01,0.9943066650929694
755.2,0.9950692274827446
755.38,1.0184758297964025
755.56,1.0069204445482565
755.75,1.0291577123425053
755.93,1.015197859993815
756.12,1.0157033503170527
756.3,1.0070906244318845
756.48,1.0276945606532464
756.67,1.0143723951783974
756.85,1.0143107881283766
757.04,1.0214745736065545
757.22,1.0374279672027422
757.4,1.035298807829369
757.59,1.050011909198665
757.77,1.0429119505151399
757.96,1.0386185262442489
758.14,1.0358907660571743
758.32,1.0269080297427962
758.51,1.0521823241635377
758.69,1.0248677128893449
758.87,1.0290505811617008
759.06,1.0186657211173242
759.24,1.0402394403743505
759.43,1.0272835413779509
759.61,1.0301201453865831
759.79,1.0276817834060874
759.98,1.0436785362976828
760.16,1.036988070917662
760.34,1.0501525573375612
760.53,1.0362360082409725
760.71,1.0285514972503034
760.9,1.0368235574351192
761.08,1.0363440313537946
761.26,1.039940660877365
761.45,1.0421187890193149
761.63,1.0239344057504698
761.81,1.0048207975628625
762.0,0.9919323796085336
762.18,1.0081690731413466
762.36,1.008582390103028
762.55,1.0097470844730625
762.73,1.0057297971174988
762.91,1.0451718982731415
763.1,1.0491070139531724
763.28,1.0217607283280847
763.46,1.0224411336215584
763.65,1.0107682277814602
763.83,1.0140105692807202
764.01,1.0249719020106633
764.2,1.0383588452436252
764.38,1.0410763443809132
764.56,1.0593138740157566
764.75,1.045423669905958
764.93,1.0165054355130259
765.11,1.0242542516128377
765.3,1.0415387561460432
765.48,1.06007066566583
765.66,1.045417268526082
765.85,1.0400390157917223
766.03,1.0187385524513344
766.21,1.0381765066594977
766.4,1.017145886247402
766.58,1.0397982508264547
766.76,1.0096966545273516
766.95,0.9950941286810254
767.13,1.0293966069253244
767.31,1.0245046061504177
767.49,1.0165999967524935
767.68,1.0578276512763547
767.86,1.0255722100822284
768.04,1.0140291179894962
768.23,1.022962042137077
768.41,1.0040969298435067
768.59,1.0247591914601841
768.78,1.0249419738962369
768.96,1.0283870295781616
769.14,1.0216581988970568
769.32,1.030296747953056
769.51,1.0443116442480915
769.69,1.0462183781137406
769.87,1.008176874132871
770.06,1.0136659232338883
770.24,1.0257743700836266
770.42,1.0317725861004543
770.6,1.0378120647969657
770.79,1.0193920019451792
770.97,1.0457658232979066
771.15,1.044478813898296
771.33,1.0453325944932956
771.52,1.038874056675367
771.7,1.0491157007841083
771.88,1.0046136281655849
772.07,1.022434485624185
772.25,1.0543188203117833
772.43,1.0622745509400298
772.61,1.0363588627827545
772.8,1.0307340950912436
772.98,1.0410009009214432
773.16,1.0442592686685974
773.34,1.0347499494913526
773.53,1.0521223177313765
773.71,1.02881740101097
773.89,1.042246989844558
774.07,1.0307027637158002
774.26,1.031530753323995
774.44,1.0116439242594306
774.62,1.0161322927918865
774.8,1.0227928746946522
774.99,1.027116462776373
775.17,1.0334449474362883
775.35,1.015239681645878
775.53,1.0311892044808852
775.71,0.9994729540593201
775.9,0.9834819325616029
776.08,1.0075382155560493
776.26,1.0299737882339914
776.44,1.0043671178022173
776.63,1.0141748778818973
776.81,1.0276277337394324
776.99,1.0172888155893416
777.17,1.0290111617777504
777.35,0.9992041882218903
777.54,1.004140249635242
777.72,1.0086445936064408
777.9,1.017363281467498
778.08,1.0228580047047147
778.27,1.0179975176837255
778.45,1.0217288823645791
778.63,0.9965279962724476
778.81,1.0195427240796022
778.99,1.031337407425015
779.18,1.008935254468236
779.36,1.0177100346899102
779.54,1.026884407606065
779.72,1.0367137925764203
779.9,1.049048051641448
780.08,1.0540580777965987
780.27,1.0394692233731286
780.45,1.0517304233765983
780.63,1.0252831461516358
780.81,1.0323549168226405
780.99,1.0379473628804092
781.18,1.0314400761196663
781.36,1.0068098389224638
781.54,1.010691469039625
781.72,1.0055652396731523
781.9,1.0058943470102444
782.08,1.0084895994771872
782.27,1.0174323786027266
782.45,1.009373461639614
782.63,1.0276384893959143
782.81,1.0481540608864965
782.99,1.0204185185970622
783.17,1.0450406378738377
783.36,1.030964856653036
783.54,1.0293456591093773
783.72,1.0297124219195195
783.9,1.033439045779583
784.08,1.0435277340885158
784.26,1.0405785703276011
784.45,1.067853893578365
784.63,1.0543155447698136
784.81,1.0523546526152345
784.99,1.0523859244096831
785.17,1.0812322001126984
785.35,1.0718032172514091
785.53,1.0534844646339485
785.72,1.0642340936880719
785.9,1.0265905179245205
786.08,1.0305633524255113
786.26,1.0148297561992081
786.44,1.0550853320442282
786.62,1.0454870581979139
786.8,1.0604056752471636
786.99,1.0281801660962868
787.17,1.0396403949264967
787.35,1.0459279017348013
787.53,1.064589169474291
787.71,1.0543172376304784
787.89,1.0587032367470324
788.07,1.0472468531196764
788.25,1.0494592732918637
788.43,1.0557903493879117
788.62,1.0296345929812005
788.8,1.0302858101881158
788.98,1.051104187649732
789.16,1.0167392273249172
789.34,1.0258065729089738
789.52,1.0381018454785442
789.7,0.996037296452632
789.88,1.0029251782201658
790.06,1.0473815658682288
790.25,1.0300890808532674
790.43,1.0270885470726903
790.61,1.0239038276037256
790.79,1.0373674862544962
790.97,1.050957876144155
791.15,1.033084932216402
791.33,1.0364419507845692
791.51,1.0449989177523127
791.69,1.0371884733985397
791.87,1.0102581846799898
792.05,1.0268019536602082
792.24,1.03622268950057
792.42,1.0121295548051485
792.6,1.0034713355713873
792.78,1.0230063802994436
792.96,1.0058015812562031
793.14,1.0531778450523406
793.32,1.0027418522666822
793.5,1.0038802381546232
793.68,1.0410852747449855
793.86,1.021744911847066
794.04,1.0024559373168065
794.22,1.0475229019740429
794.4,1.0309615429641399
794.58,0.9900008266387166
794.76,1.012198466415823
794.95,1.0078788806321244
795.13,1.002290155184312
795.31,1.0238622512918234
795.49,1.0238203889702824
795.67,1.0067286752777234
795.85,1.0191191905999348
796.03,1.0378647087719888
796.21,1.0260375642857653
796.39,1.015501193065033
796.57,1.0193613602029212
796.75,1.0205886111830227
796.93,1.0261403440709473
797.11,1.0217412305922944
797.29,0.9974921500818015
797.47,0.9980253017097478
797.65,1.0316639035629052
797.83,1.0342816615440813
798.01,0.9979910404873008
798.19,1.012788503014452
798.37,1.0321339706320736
798.55,1.0200427905300085
798.73,1.0329391288004919
798.91,1.0345379622521247
799.09,1.0210367867668262
799.27,1.022935477668315
799.45,1.0299489637408334
799.63,0.9998150706755974
799.81,1.0355798170510737
799.99,0.9956940702215392
800.17,0.9713193360009593
800.35,1.0045467710225124
800.53,0.9741957897765735
800.71,0.997731342227977
800.89,1.0094677369245215
801.07,0.98833593534822
801.25,0.9984751655617787
801.43,1.0066621322065317
801.61,1.010502830349066
801.79,1.0180694333661384
801.97,1.0212954210838865
802.15,1.016668355142235
802.33,1.0269068699769348
802.51,1.0135122664921572
802.69,1.009742574880578
802.87,1.0
803.05,1.0267188237712366
803.23,1.0336439307441012
803.41,1.0429082327949748
803.59,1.004761459581474
803.77,1.0172327411872724
803.95,1.0208063616573413
804.13,1.024517459503198
804.31,1.0412665495148385
804.49,0.9922916845889859
804.67,1.0299851799865822
804.85,1.0021647274022067
805.03,1.0035781936128816
805.21,1.0230141641825186
805.39,1.001616007777764
805.57,1.0240842316708674
805.75,1.0406852456249995
805.93,1.0053547840787778
806.11,1.0288691268720984
806.29,0.9834202277933176
806.47,1.0258914507505845
806.65,1.0107739169254688
806.83,1.0285151047098664
807.0,1.0066356020637797
807.18,1.0817390749710447
807.36,1.009835781739893
807.54,1.0314896412672883
807.72,1.0360304950109323
807.9,1.0175606697012616
808.08,1.0070190794401568
808.26,0.9997868018046691
808.44,0.9835837389595161
808.62,0.9953424083769633
808.8,0.9805269212876779
808.98,1.020259698852573
809.16,0.9861183301140993
809.34,1.014892123933694
809.51,1.0016822728232002
809.69,0.9995753238728324
809.87,1.0064830224876928
810.05,1.0197419607579952
810.23,1.0395389649229962
810.41,1.0259248510534986
810.59,0.98937893017399
810.77,1.0157636461149653
810.95,1.0500278654877808
811.13,1.0273243999363917
811.31,1.006146455246715
811.48,1.027275925250851
811.66,1.0078663228163447
811.84,1.025515371116625
812.02,1.01360552950285
812.2,1.0252509810950148
812.38,1.0
812.56,1.0090365435545958
812.74,0.9785975664034401
812.92,0.9995470472121815
813.1,1.0063018278323173
813.27,1.0376663394392691
813.45,1.025395528294256
813.63,1.000229070345196
813.81,1.0167696477418868
813.99,0.9974662966918518
814.17,1.02380690514431
814.35,1.0326532803878123
814.53,1.0268551389766767
814.7,1.0471423350887352
814.88,1.0229088648034035
815.06,1.0351293200319898
815.24,1.045300153409585
815.42,1.0225451827500842
815.6,0.9981414674217791
815.78,0.9848674915813669
815.95,1.0630601925363268
816.13,1.0254007669928364
816.31,1.0063492493150408
816.49,1.0061313940438614
816.67,1.008812731595519
816.85,1.0165330000646426
817.03,1.0058288203365724
817.2,1.0279433371704072
817.38,1.0638171335380744
