Wavelength [nm],#34-Bleu.csv
614.91,0.008965232777754508
615.1,0.0015530556786339193
615.3,0.003777881471146101
615.49,0.0034486152145281586
615.69,0.0030690715143002903
615.88,0.003105142935837085
616.08,0.0014785482646921064
616.27,0.002008064727987372
616.47,0.0029565582915104744
616.66,0.002464670202579469
616.86,0.0038951707902291216
617.06,0.0030185234749073174
617.25,0.001868014196549066
617.45,0.004286699593958128
617.64,-0.00012562394457412126
617.84,0.006074777612578198
618.03,0.0012911546152398305
618.23,0.0018406254649811242
618.42,0.00514959808619981
618.62,0.005492846590068836
618.81,0.003140899980176651
619.01,0.0023039683854202933
619.2,0.004331999808746978
619.4,0.004710187974147477
619.59,0.0054218358697889595
619.79,0.0003591784839662814
619.98,0.004877300477758917
620.18,0.005051661213207333
620.37,-0.0003728778320130543
620.57,0.002490807593861049
620.76,0.0018481947778956293
620.96,0.0038579829847391854
621.15,0.005963155030926236
621.35,0.004480104613682325
621.54,3.922128679952531e-05
621.74,0.005731944200221019
621.93,0.003790067271370439
622.13,0.0018656878002773329
622.32,0.0022968345067129136
622.51,0.0016166108632785666
622.71,0.001282485176576534
622.9,0.0037272204064638954
623.1,0.0062005246620829395
623.29,0.004349595738368257
623.49,0.0036562789215898385
623.68,0.003945915512498094
623.88,0.0037976642006834686
624.07,0.004967867404542687
624.27,0.005173826817564738
624.46,0.005618167675213182
624.66,0.0021235803186300194
624.85,0.0021109090264091715
625.05,0.006445396645507432
625.24,0.004042141462052319
625.43,0.006144508020005718
625.63,0.0012086071576101276
625.82,0.0051858525094217005
626.02,0.005732941599892784
626.21,0.007280272155404543
626.41,0.0029749074206759265
626.6,0.0035066438872192306
626.8,0.006557590918751106
626.99,0.0023896337897538937
627.19,0.004246285131117299
627.38,0.003578793006819624
627.57,0.004667839868709878
627.77,0.0050775982189555716
627.96,0.002670567259742812
628.16,0.0032942002670473744
628.35,0.004052011405934663
628.55,0.0009877514484078775
628.74,0.005561855589770296
628.93,0.0046551479547882295
629.13,0.0034752756884218155
629.32,0.0024594042928179523
629.52,0.004701278065866328
629.71,0.003973551567998469
629.91,0.00398604775296933
630.1,0.0047721197029014385
630.29,0.0016072455317165761
630.49,0.005618176523526411
630.68,0.0033492638665630764
630.88,0.001450637612096528
631.07,0.0034820981188165663
631.27,0.003389114373421539
631.46,0.0039853926735739275
631.65,0.004218751418643221
631.85,0.0037743721846416035
632.04,0.0016495887914055657
632.24,0.0034040206096339434
632.43,0.006341842530793998
632.62,0.002598055828603767
632.82,0.004313671984656091
633.01,0.0018014938058812113
633.21,0.003978418785463432
633.4,0.003189585448267469
633.59,0.005595890152470171
633.79,0.003611698406736327
633.98,0.004279085955484172
634.18,0.0033953771440163776
634.37,0.00544790001291123
634.56,0.003238296666812525
634.76,0.005841841291217957
634.95,0.00451404103679406
635.14,0.003613350029273566
635.34,0.0009296621631331981
635.53,0.006472393867106307
635.73,0.003285260330716426
635.92,0.005161558359660181
636.11,0.003253898082610311
636.31,0.0012101925030109431
636.5,0.0036711661724120287
636.7,0.004764656728358798
636.89,0.0047795629553486286
637.08,0.005545371497103427
637.28,0.006385989936209838
637.47,0.002983847460458814
637.66,0.0041706388189334575
637.86,0.00612541544703354
638.05,0.005895728651633237
638.24,0.0028688700427613265
638.44,0.007031936059766845
638.63,0.006343146710288773
638.83,0.004642286954910871
639.02,0.002400479900262168
639.21,0.004528406382435558
639.41,0.003726252774327547
639.6,0.0033750344647490854
639.79,0.0031874299992080755
639.99,0.003975249180855256
640.18,0.006551680292830552
640.37,0.00395571562447117
640.57,0.002410096269574462
640.76,0.0016780623494114725
640.95,0.004411900967802458
641.15,0.0018088415694716502
641.34,0.006977638014227046
641.53,0.004224859730013186
641.73,0.004994394787069524
641.92,0.004607783413490356
642.11,0.0029813440587298724
642.31,0.0030325082933643018
642.5,0.005001732423334904
642.69,0.0035325581633472106
642.89,0.0025825477200329063
643.08,0.004999447243528295
643.27,0.004142608503014463
643.47,0.003348194555913438
643.66,0.004212986198141124
643.85,0.00493319978515421
644.05,0.005273154598641732
644.24,0.0022090983157533133
644.43,0.004045975476734908
644.63,0.003970166425040075
644.82,0.005690857370736734
645.01,0.00323156889868093
645.2,0.005133994341781639
645.4,0.006407365314015196
645.59,0.006040383192835617
645.78,0.0023405734322273298
645.98,0.0009676339571375755
646.17,0.0013427289873593933
646.36,0.004579620903423714
646.56,0.004348196318085087
646.75,0.0035705903542980495
646.94,0.0019111495139514623
647.13,0.00536689335243563
647.33,0.002374834866640667
647.52,0.0016509587083568052
647.71,0.0031512793584598086
647.91,0.005080573541494933
648.1,0.00405648670321589
648.29,0.008237486541596943
648.49,0.007104038966450721
648.68,0.005064042090774204
648.87,0.005253395432199613
649.06,0.005587052825410432
649.26,0.004956329948536194
649.45,0.002100414400632112
649.64,0.002917116092818243
649.83,0.007238528214733587
650.03,0.004197984030478936
650.22,0.0036557540954187747
650.41,0.0036529770823933373
650.61,0.0033257998901180847
650.8,0.0033370637426213905
650.99,0.0036016782911577234
651.18,0.004808834624684727
651.38,0.00560759835852338
651.57,0.0010709287998578849
651.76,0.005420038571595772
651.95,0.006166947721726017
652.15,0.004174732988292314
652.34,0.0036873585064803524
652.53,0.006587652497715963
652.72,0.0024915332223051003
652.92,0.006787086874643681
653.11,0.0024877867217299537
653.3,0.003219361724500176
653.49,0.0033292335470331506
653.69,0.003363645139360519
653.88,0.005314702928113898
654.07,0.007191522223246708
654.26,0.00364122169371453
654.46,0.0028645175514681576
654.65,0.005708796477417403
654.84,0.00289857849549713
655.03,0.0037333961179893387
655.23,0.00404585276961187
655.42,0.0036554067379109293
655.61,0.0036533239782734006
655.8,0.0023402945888384877
655.99,0.008128117096389996
656.19,0.005303721591609725
656.38,0.004123828837728619
656.57,0.004488380105290048
656.76,0.002119632506551117
656.96,0.006018813354022546
657.15,0.005671773996290177
657.34,0.004765720236496026
657.53,0.0063212785819866
657.72,0.005950506668494046
657.92,0.0076279159696651146
658.11,0.00412148296993688
658.3,0.0003294796168203308
658.49,0.003868597653121822
658.68,0.0031670827610971314
658.88,0.004830026509895345
659.07,0.0026216823462975685
659.26,0.0006217862997563009
659.45,0.0051756731399892645
659.64,0.004423104773728015
659.84,0.005372270361657162
660.03,0.0030900044671051657
660.22,0.004946960586146611
660.41,0.004728221146710302
660.6,0.004548211784230499
660.8,0.0035215878300815674
660.99,0.00913694917117577
661.18,0.006733357575698416
661.37,0.007180905015523767
661.56,0.005745750289059932
661.76,0.003961370040409429
661.95,0.004658691631952647
662.14,0.0012066429050476134
662.33,0.005756874177147933
662.52,0.004998918746696417
662.71,0.003147723101851934
662.91,0.00560742118304686
663.1,0.003418428313363906
663.29,0.0073831943507224
663.48,0.0027694472757071402
663.67,0.004987293885066737
663.86,0.005217992015577105
664.06,0.005304189654816105
664.25,0.0051749466877964315
664.44,0.004268382920393338
664.63,0.0023551600785307273
664.82,0.007253122156758952
665.01,0.0031594564768857815
665.21,0.0032164147967195245
665.4,0.0030801381608663715
665.59,0.0023219359786204002
665.78,0.006627514733208704
665.97,0.006122546107704217
666.16,0.004980153568045243
666.35,0.004627929711638321
666.55,0.004789896819046411
666.74,0.003655357375266657
666.93,0.0059680626463748075
667.12,0.004959112329142839
667.31,0.002701607982071826
667.5,0.004004486049432681
667.69,0.004984087932511099
667.89,0.0038546499621022533
668.08,0.005353829996358752
668.27,0.005833101945037669
668.46,0.0036593917952963914
668.65,0.007093605833622703
668.84,0.005030786722394588
669.03,0.004635777986459757
669.22,0.0036172900685604767
669.42,0.005987563277940689
669.61,0.004513061673749308
669.8,0.00487075950231863
669.99,0.0032662392007320584
670.18,0.003944175520663163
670.37,0.002551083823332856
670.56,0.0023519505690278606
670.75,0.003466022096749871
670.94,0.00670990165703127
671.14,0.0006386618702533066
671.33,0.004524287668962875
671.52,0.003128827664143653
671.71,0.005707471797544616
671.9,0.0048103370662976935
672.09,0.00487330574403753
672.28,0.009352224140012374
672.47,0.004437594244587794
672.66,0.004021197152316205
672.85,0.004779396985470594
673.05,0.00552756426893099
673.24,0.0074594518637820465
673.43,0.006234359805161452
673.62,0.0027619064495958442
673.81,0.003676359943159469
674.0,0.007952516024420042
674.19,0.0051999164175850175
674.38,0.00449046824291316
674.57,0.003978363907360285
674.76,0.0037032369994977896
674.95,0.007128963959066856
675.15,0.003582781286117117
675.34,0.005247094552944541
675.53,0.0021597631316239803
675.72,0.0058732752786599075
675.91,0.0071722995693545046
676.1,0.0036826706717541487
676.29,0.005312750053812222
676.48,0.004039435016560105
676.67,0.005752700918548663
676.86,0.0022585344002591552
677.05,0.005765956961530254
677.24,0.006827735555768219
677.43,0.008012605667040703
677.62,0.007198613101265712
677.81,0.006531726962661325
678.0,0.004062775679966955
678.2,0.007039677746593055
678.39,0.006862582862037753
678.58,0.006132652694075483
678.77,0.0056433577923971886
678.96,0.008903686332488522
679.15,0.006731623549280304
679.34,0.008450378215885476
679.53,0.006419504470587718
679.72,0.009714792800037586
679.91,0.006159328907716619
680.1,0.00937832500142912
680.29,0.006483463192990831
680.48,0.0015988496906573465
680.67,0.004755806158656701
680.86,0.004527037542224708
681.05,0.006724132974742022
681.24,0.008810140157203598
681.43,0.003853877678390939
681.62,0.009729579924534448
681.81,0.0034423121387283278
682.0,0.006367161621490632
682.19,0.010203776648247747
682.38,0.007702481737160209
682.57,0.006959045256240309
682.76,0.008358190668895128
682.95,0.010751978432237531
683.14,0.011030462620561258
683.33,0.010602879418533289
683.52,0.008957526367858884
683.71,0.00781318369081228
683.9,0.0076913315210535415
684.09,0.008391906844599839
684.28,0.007515835032886212
684.47,0.011960388130448378
684.66,0.013632685369528804
684.85,0.014910124577110885
685.04,0.00932936236065399
685.23,0.013311222544424678
685.42,0.015338464237998554
685.61,0.015481420703749393
685.8,0.016088548248707868
685.99,0.014109423428438916
686.18,0.014196308366679448
686.37,0.013654423425728928
686.56,0.018970917393279944
686.75,0.017135911726729867
686.94,0.013487726202368669
687.13,0.0158929657259236
687.32,0.015647238943673907
687.51,0.017242914622255395
687.7,0.017818248440201825
687.89,0.020727575154420495
688.08,0.02556100166865192
688.27,0.023615043092776348
688.46,0.023909990170985704
688.65,0.023471213636355015
688.84,0.026364473628465314
689.03,0.02530072156383228
689.22,0.025898207561414453
689.41,0.028925067999115796
689.6,0.03176254733348159
689.79,0.02955242516153959
689.98,0.035521281798972695
690.17,0.030729659595697827
690.36,0.035883621059504
690.55,0.034280696121849655
690.74,0.04290032879050082
690.93,0.03743134924682336
691.12,0.03975105096679632
691.31,0.04136524380401767
691.49,0.044445070185663856
691.68,0.042226719459437005
691.87,0.05132588278385812
692.06,0.04725809002732462
692.25,0.04976177005816973
692.44,0.049852656436081014
692.63,0.05871967745980305
692.82,0.057883266184062525
693.01,0.05984142006761475
693.2,0.06493084921384575
693.39,0.06472152878839121
693.58,0.06392722788146393
693.77,0.06303455578051738
693.96,0.0714828381130841
694.15,0.07436953135975384
694.33,0.07820088790698757
694.52,0.07455030522828697
694.71,0.08528174059121992
694.9,0.08199081482547356
695.09,0.08831568007684532
695.28,0.08376316795722949
695.47,0.09325528601150014
695.66,0.0912689707097867
695.85,0.09286528568916852
696.04,0.09462102532028711
696.23,0.10102386208824235
696.42,0.10199506173963134
696.6,0.10569605826714853
696.79,0.10858326848828721
696.98,0.11820375334095963
697.17,0.11768512874142725
697.36,0.12110861545044058
697.55,0.1210725927987008
697.74,0.13234333331184622
697.93,0.1327030521583374
698.12,0.13775326745543243
698.31,0.13976143102636582
698.49,0.14060338101232547
698.68,0.1487706124767093
698.87,0.14991035164250294
699.06,0.1546596655818565
699.25,0.15840219172121134
699.44,0.15814321213395338
699.63,0.16139883403394287
699.82,0.17350276068153095
700.0,0.178127359253799
700.19,0.1812890640364928
700.38,0.17875074952329356
700.57,0.18797803702475838
700.76,0.20034377409620147
700.95,0.1911715308483356
701.14,0.2003234977154635
701.33,0.21390564919939323
701.51,0.21517498938097454
701.7,0.2198181049150187
701.89,0.2196883073799118
702.08,0.22517348185747385
702.27,0.22261202727671614
702.46,0.23924945599327885
702.65,0.23880927721242834
702.83,0.24268527765246076
703.02,0.2392939766364475
703.21,0.26032299027633365
703.4,0.25621232464886345
703.59,0.2584110523536491
703.78,0.2676563275889719
703.97,0.2794233695789258
704.15,0.28023110994948924
704.34,0.2835328573085607
704.53,0.2884157725272906
704.72,0.2885759029184588
704.91,0.29422971888672667
705.1,0.30214714069658705
705.28,0.31208369791878016
705.47,0.31351224055484594
705.66,0.3268792068098851
705.85,0.33472753739389316
706.04,0.3426159468156668
706.23,0.34866549863238283
706.41,0.34770561032936115
706.6,0.34633445363892923
706.79,0.35549522542533746
706.98,0.36132638569132397
707.17,0.37241214586752347
707.35,0.37484934722902763
707.54,0.3727730067584735
707.73,0.3805069886420611
707.92,0.3933719809015685
708.11,0.4051641081374258
708.3,0.40932226229842655
708.48,0.38970678578514856
708.67,0.407520745623344
708.86,0.4110890525824524
709.05,0.4228892533455322
709.24,0.42367988167454507
709.42,0.4164661167350192
709.61,0.43479288048529424
709.8,0.4347208096023117
709.99,0.4441505681898202
710.18,0.44831987217971225
710.36,0.44953245788075863
710.55,0.44221177716489907
710.74,0.45584869982415616
710.93,0.4648856937478074
711.12,0.47374162941580766
711.3,0.47710633702604865
711.49,0.4837369873566586
711.68,0.48917876981978575
711.87,0.5091219224946021
712.05,0.5044569277962768
712.24,0.4986701603167381
712.43,0.49539432769389574
712.62,0.4962166510882897
712.81,0.5085970666789709
712.99,0.5282865807644379
713.18,0.5312680589830739
713.37,0.5389687819048505
713.56,0.5350156515897442
713.74,0.5424305387735039
713.93,0.5333577658403976
714.12,0.5275416815700652
714.31,0.5355976515188193
714.49,0.5556814597185712
714.68,0.5491236225313118
714.87,0.5667587171779265
715.06,0.5512082567055584
715.24,0.5569084418671401
715.43,0.5700102649963624
715.62,0.5760152763373371
715.81,0.5783139256952292
715.99,0.5817165554051893
716.18,0.5895351934106476
716.37,0.6008329196660153
716.56,0.6035732017335926
716.74,0.5997437258049523
716.93,0.6205983972589766
717.12,0.6184174942610446
717.31,0.6105647365143486
717.49,0.6201560232144571
717.68,0.6211856263419251
717.87,0.6200021867077052
718.06,0.6198698927519132
718.24,0.6419646999971764
718.43,0.6333145783425659
718.62,0.642557490011723
718.8,0.650702029346607
718.99,0.6540184046293184
719.18,0.6670014127564272
719.37,0.6721756665099886
719.55,0.677699138206603
719.74,0.663612117460335
719.93,0.6820960204568415
720.11,0.6852408707163606
720.3,0.6813676905718914
720.49,0.7066253019742992
720.68,0.6898162320833667
720.86,0.7040235195441509
721.05,0.6926678588847341
721.24,0.7126019267446179
721.42,0.706355302869936
721.61,0.724074121825765
721.8,0.7245755609511235
721.98,0.7321927978805752
722.17,0.7322171431733938
722.36,0.7304290788350367
722.55,0.7085268733862214
722.73,0.7274856333747456
722.92,0.70997731612876
723.11,0.7330060956527595
723.29,0.74160147774662
723.48,0.724876976646054
723.67,0.7387881090866882
723.85,0.7636570359139878
724.04,0.7586638003123994
724.23,0.7503224505801009
724.41,0.7426403860946443
724.6,0.7797197144614884
724.79,0.7748352663405429
724.97,0.7730004831808809
725.16,0.760883173593412
725.35,0.7630882556881541
725.53,0.7612537272200418
725.72,0.7864463788870252
725.91,0.7732681629704601
726.09,0.7879578487251289
726.28,0.7811897172186516
726.47,0.7903029588557596
726.65,0.7896470378777763
726.84,0.8004618688373453
727.03,0.812307593912187
727.21,0.8131489857779984
727.4,0.7899864572772503
727.59,0.8218359289564109
727.77,0.8102467075273322
727.96,0.7967137328536859
728.15,0.8170161708185937
728.33,0.8163296567947291
728.52,0.8173588679933197
728.7,0.8049072132450996
728.89,0.7986243481191473
729.08,0.8078929218322465
729.26,0.809228183358755
729.45,0.8192413371765848
729.64,0.8291575534942295
729.82,0.8071300770457284
730.01,0.8162843031319658
730.2,0.820401923314018
730.38,0.8186106520995401
730.57,0.8253441739047637
730.75,0.8399184919185556
730.94,0.823298700400143
731.13,0.8553002395957718
731.31,0.8302900726749042
731.5,0.8424014017594907
731.68,0.8497082090579755
731.87,0.84059860609558
732.06,0.8553340196982238
732.24,0.8383238946483533
732.43,0.8511211015121835
732.62,0.8505427589848384
732.8,0.8630928588870684
732.99,0.8452202344944126
733.17,0.8839011955342208
733.36,0.8928590385329909
733.55,0.8764819448543313
733.73,0.9038420570031686
733.92,0.8708560111932326
734.1,0.884636928764438
734.29,0.8705158259896261
734.48,0.8793893578955086
734.66,0.8890819382360651
734.85,0.8677911813017418
735.03,0.8708809233755808
735.22,0.8649637085269304
735.4,0.871575637223027
735.59,0.8628981038281068
735.78,0.8658230969072597
735.96,0.8661199051163441
736.15,0.8976710756341629
736.33,0.901174879048325
736.52,0.8928085489819327
736.7,0.8784844585207826
736.89,0.878336867141076
737.08,0.8986680200028319
737.26,0.9002828334902525
737.45,0.867341929997033
737.63,0.8758553077513035
737.82,0.8689895101534638
738.0,0.8951995514032113
738.19,0.8864984287371995
738.38,0.8910163690398689
738.56,0.8807399690074504
738.75,0.919258900341765
738.93,0.8978326361595595
739.12,0.8933173802575092
739.3,0.8799654009806205
739.49,0.8946665296966193
739.67,0.8922246833104047
739.86,0.9079925222497259
740.04,0.8955914057032993
740.23,0.8882619462721421
740.42,0.8955308829784143
740.6,0.8903386691517347
740.79,0.8877096235416488
740.97,0.8747787237827984
741.16,0.9092889110226711
741.34,0.9012110510879525
741.53,0.915635747342967
741.71,0.9292106270935865
741.9,0.9165923963935828
742.08,0.9252256119499275
742.27,0.9160543804215747
742.45,0.8939520921111893
742.64,0.9217979338556875
742.82,0.9215336563508155
743.01,0.9190585103527394
743.19,0.9292588548014464
743.38,0.9422179786385191
743.57,0.9340383187197845
743.75,0.9335846433985203
743.94,0.9552812382602031
744.12,0.9259911394120967
744.31,0.9548138616168885
744.49,0.9593556135172969
744.68,0.9233870709776859
744.86,0.9099107804768298
745.05,0.9172391776211258
745.23,0.9339976762671096
745.42,0.924580127031417
745.6,0.9397545732145224
745.79,0.9327669401692313
745.97,0.9271931153913495
746.16,0.9324614495482894
746.34,0.9152154098349293
746.52,0.8951592324868264
746.71,0.9290912500116274
746.89,0.9150409599688399
747.08,0.8994195981712654
747.26,0.9115335676971581
747.45,0.9120830736749824
747.63,0.9122162852408097
747.82,0.9129348044192326
748.0,0.9209263681070683
748.19,0.948084715530081
748.37,0.9323065425369809
748.56,0.9426024384352314
748.74,0.9332534362728274
748.93,0.9263860067138601
749.11,0.9454838544156564
749.3,0.9246615920113658
749.48,0.9299292150643785
749.67,0.9321886243455383
749.85,0.9283192424964934
750.03,0.9407690423909243
750.22,0.9382120596272344
750.4,0.944614281507279
750.59,0.922018355680933
750.77,0.9440406228379791
750.96,0.9642567891918837
751.14,0.9289381221584594
751.33,0.929107119262074
751.51,0.9324195502172115
751.69,0.9401143009744845
751.88,0.9359036613616504
752.06,0.9498357355339474
752.25,0.9547601568308982
752.43,0.9500771023297034
752.62,0.9466605635224726
752.8,0.9394558759397564
752.99,0.9282040868394813
753.17,0.9359281806622151
753.35,0.9501354498861799
753.54,0.9600144781160747
753.72,0.9679916039376174
753.91,0.9715115489877635
754.09,0.9589680843269826
754.28,0.9682467670061428
754.46,0.9535847355689089
754.64,0.9489151595369287
754.83,0.9301313509437955
755.01,0.9481606874254582
755.2,0.92806873033651
755.38,0.9532144309994324
755.56,0.948317531139617
755.75,0.9546101591369248
755.93,0.9657303157002212
756.12,0.9738277494715788
756.3,0.9634908273932756
756.48,0.9832294049377565
756.67,0.9558348273163828
756.85,0.9789905450881281
757.04,0.9735348564707956
757.22,0.9665766712633947
757.4,0.9744122179053483
757.59,0.9912751809497656
757.77,0.9839275239888748
757.96,0.9724592980170496
758.14,0.9854242740466498
758.32,0.9720094633135282
758.51,0.9890307426683254
758.69,0.9539486798345466
758.87,0.9599781887187206
759.06,0.9581949551835137
759.24,0.9715682718590496
759.43,0.9664443801443593
759.61,0.9797630273183895
759.79,0.9763166964192362
759.98,0.9923562561479055
760.16,0.9742488113864379
760.34,0.9798452339671483
760.53,0.9893791010328183
760.71,0.9921990444671301
760.9,0.9821413648490623
761.08,0.9558901499808647
761.26,0.978385054113426
761.45,0.9778322163056238
761.63,0.9707468374160926
761.81,0.962833205886318
762.0,0.9473321385764653
762.18,0.9764353659384234
762.36,0.9694154825419367
762.55,0.9800416841742053
762.73,0.9693378424523041
762.91,0.971268214363682
763.1,0.9922876805009441
763.28,0.9545002953140045
763.46,0.9543544288922045
763.65,0.9434288878523283
763.83,0.9524858954827746
764.01,0.9404284747215499
764.2,0.9452889777003274
764.38,0.9677149027559611
764.56,0.9796681823605783
764.75,0.9793390665310693
764.93,0.9911470845884679
765.11,0.9901792600831455
765.3,0.9613104726148767
765.48,0.9841209711706285
765.66,0.9656747376486047
765.85,0.9831178776699081
766.03,0.9560307981850577
766.21,0.9722486163129037
766.4,0.9881752508638607
766.58,0.9581533097927718
766.76,0.9820758810251987
766.95,0.9611859004469367
767.13,1.0007423385587204
767.31,0.9685764462306409
767.49,0.9839824592739099
767.68,0.9980773415176659
767.86,0.9875044882552747
768.04,0.9717986097558087
768.23,0.9815148340028561
768.41,0.947587552691691
768.59,0.9447138508872027
768.78,0.9472977500723584
768.96,0.9758710248585627
769.14,0.9519019219299129
769.32,0.9556117413711039
769.51,0.9749233138660318
769.69,0.9722122634653584
769.87,0.949691435419794
770.06,0.9275706068603918
770.24,0.9616155886389001
770.42,0.9528267280604609
770.6,0.9911030435771846
770.79,0.9573375957206057
770.97,0.9617005043700299
771.15,0.9734246080481879
771.33,0.9819496356272895
771.52,0.9763435455818942
771.7,0.9968088668982077
771.88,0.9666190432725326
772.07,0.9590036482939002
772.25,0.9754600253413771
772.43,0.9837840884860755
772.61,0.9635059741585735
772.8,0.9687267102580328
772.98,0.9677657390782074
773.16,0.9638123304806908
773.34,0.9691560525832569
773.53,0.9899816843840991
773.71,0.9574409679513912
773.89,0.989675976758243
774.07,0.9783592854866606
774.26,0.9773830039448138
774.44,0.962713276247891
774.62,0.9632395295397996
774.8,0.9793523370413151
774.99,0.9890724702244468
775.17,0.9737900820091128
775.35,0.9756699819337739
775.53,0.970155157781222
775.71,0.946636598506166
775.9,0.9464814614995933
776.08,0.939694275551606
776.26,0.9756969284589259
776.44,0.9450801852145405
776.63,0.9555853826367215
776.81,0.9734400047625746
776.99,0.9691749799569876
777.17,0.9994577352938738
777.35,0.9550366345367999
777.54,0.9801000904628692
777.72,0.9654216255742373
777.9,0.9619084600364192
778.08,0.9720023255983672
778.27,0.9652137531336948
778.45,0.9505667926205823
778.63,0.9604725729478647
778.81,0.9651216660523766
778.99,0.9566726279949793
779.18,0.9427331418172149
779.36,0.9397858820543052
779.54,0.9290855166717569
779.72,0.9466481216492469
779.9,0.9773732483831715
780.08,0.9691700025066273
780.27,0.9651659523254951
780.45,0.9945027615485359
780.63,0.9784676502554749
780.81,0.9874485236463895
780.99,0.9964993207674899
781.18,0.993013316417852
781.36,0.9755401704009466
781.54,0.9630018900339296
781.72,0.9332171239221727
781.9,0.9410565298975557
782.08,0.9326491774809811
782.27,0.9488459709854413
782.45,0.9584683545814026
782.63,0.9780346742169312
782.81,0.9781251369753415
782.99,0.9480909492004264
783.17,0.9733254474727757
783.36,0.9585187769364988
783.54,0.9687657588687321
783.72,0.9665191733492244
783.9,0.977019862812269
784.08,0.9836770997168066
784.26,0.9762282255916664
784.45,1.0114618063476968
784.63,0.9966244576696726
784.81,1.0093108857420678
784.99,0.9986214230418504
785.17,1.0133553907341961
785.35,1.0168948746473905
785.53,1.0122471672640057
785.72,0.994686230692471
785.9,0.9904150458644171
786.08,1.0004726291612192
786.26,0.9956746544418976
786.44,1.0004748735521054
786.62,0.9966832353397355
786.8,1.0114673875469213
786.99,0.9823091179506644
787.17,0.9882193203832901
787.35,0.9863328735322044
787.53,0.9991946487596722
787.71,0.9951357697644347
787.89,1.007378898473789
788.07,0.9753284350603738
788.25,0.9884486565667029
788.43,0.9961923500417745
788.62,0.9881135973207272
788.8,0.9947613733728664
788.98,0.9966922855890141
789.16,1.0006564402872518
789.34,0.9905267010840476
789.52,0.9989884465802157
789.7,0.9866258755276329
789.88,0.9583974653131969
790.06,0.9913697862168583
790.25,0.9867009587388873
790.43,0.9887271263734767
790.61,0.9818196240760398
790.79,0.990658128436376
790.97,1.034665221866772
791.15,1.015599631252293
791.33,1.0067039437764065
791.51,1.012732251922166
791.69,1.0079937840015551
791.87,0.9937778224072193
792.05,0.9881452897272156
792.24,0.9603275305469948
792.42,0.9653197235852796
792.6,0.9588646734790587
792.78,0.953815549995893
792.96,0.9389127620670373
793.14,0.9605960885841673
793.32,0.9261413545662505
793.5,0.9048498122083677
793.68,0.9645332243654399
793.86,0.9469424150931589
794.04,0.950881253663871
794.22,0.9769425920051866
794.4,0.9583074677130615
794.58,0.9621083956835577
794.76,0.9438511766448152
794.95,0.9402955934321248
795.13,0.9460932702769669
795.31,0.9695977242800473
795.49,0.964991246513373
795.67,0.9440457529536681
795.85,0.9560437300225797
796.03,0.9601613016711777
796.21,0.968357126736049
796.39,0.9574162627293918
796.57,0.9518680204301209
796.75,0.9719411847594205
796.93,0.9775156481068076
797.11,0.963642816068348
797.29,0.9516343230061723
797.47,0.9504530247173075
797.65,0.9605589973163813
797.83,1.00277959417925
798.01,0.9508718082803557
798.19,0.9479192848252032
798.37,0.9845907275331577
798.55,0.947480465555626
798.73,0.9553239402476087
798.91,0.9504455324208646
799.09,0.949966561203224
799.27,0.944510941125044
799.45,0.9756543907655161
799.63,0.9367541710543034
799.81,0.9845305143256201
799.99,0.9376576253814155
800.17,0.9450597670148246
800.35,0.9621102414790635
800.53,0.9146617904753822
800.71,0.9326964860966506
800.89,0.9613561758182795
801.07,0.929263091789205
801.25,0.9498710678434769
801.43,0.9639461080587695
801.61,0.9677135215195382
801.79,0.9699497466845741
801.97,0.9665915871069304
802.15,0.9492285734173298
802.33,0.9594418504024146
802.51,0.962204819811792
802.69,0.9687839947703929
802.87,0.9436918421083985
803.05,0.9438319617071818
803.23,0.9541401182119098
803.41,0.983121406056953
803.59,0.9704392717650157
803.77,0.9833754732075725
803.95,0.9863958404548153
804.13,0.9869240215982944
804.31,0.9874582055396078
804.49,0.964620808754576
804.67,0.9546224276203057
804.85,0.9399780129388121
805.03,0.9546762142368344
805.21,0.9460984049409432
805.39,0.9517217676392989
805.57,0.9589751646962343
805.75,0.9792422216198982
805.93,0.9703427343329226
806.11,0.9581397660354574
806.29,0.9449387811901534
806.47,0.9578750206042078
806.65,0.9709933005852764
806.83,0.9754395448484363
807.0,0.9661999019876224
807.18,1.0077846738067662
807.36,0.9824211560393401
807.54,0.9603230520032169
807.72,1.005329954883274
807.9,0.9716490392774813
808.08,0.9810697554492739
808.26,0.9695126580676728
808.44,0.9673806761143632
808.62,0.9536357924797715
808.8,0.9360775024878122
808.98,0.9290910540159949
809.16,0.9320639488917286
809.34,0.9525579480398031
809.51,0.9264005639849896
809.69,0.9488265266763058
809.87,0.9483519208480478
810.05,0.9637702478397232
810.23,0.9461830755214774
810.41,0.9856966339015181
810.59,0.9542643727900385
810.77,0.9721946797694362
810.95,0.9625341976523227
811.13,0.9557922309972199
811.31,0.9479746466617341
811.48,0.95941874535849
811.66,0.9427506506143796
811.84,0.9485330975767222
812.02,0.9504847942683157
812.2,0.9704653703263667
812.38,0.9663882098506934
812.56,0.9566245909379396
812.74,0.9516215823911093
812.92,0.9653491117318845
813.1,0.9775935010406496
813.27,0.975967488946724
813.45,0.9778366298522857
813.63,0.968388292362976
813.81,0.9857923817742348
813.99,0.9797303735348144
814.17,0.9782937041331292
814.35,0.970612047650969
814.53,0.9777750573986125
814.7,0.9670003654378853
814.88,0.9340502376871719
815.06,0.9738298354124103
815.24,0.9539956991280898
