Wavelength [nm],#20-Miroir inconnu.csv
618.03,0.3365308497694624
618.23,0.3349699686648762
618.42,0.3343053704369001
618.62,0.3461131748372162
618.81,0.329793910559973
619.01,0.33643381788956495
619.2,0.33341430899302016
619.4,0.3403254531459085
619.59,0.3495905994106014
619.79,0.33686636277604803
619.98,0.34161488117977984
620.18,0.3449222616619142
620.37,0.3424709627681929
620.57,0.34205101289215667
620.76,0.34366748470069275
620.96,0.3502122204201645
621.15,0.3440391409143144
621.35,0.3458059114422694
621.54,0.3402955608389523
621.74,0.33986587525597134
621.93,0.34627890709582987
622.13,0.3498261687875538
622.32,0.35286830630034005
622.51,0.34924498926789
622.71,0.350187035300397
622.9,0.35104398650687724
623.1,0.3499006113070998
623.29,0.35217651242155923
623.49,0.3476581208269332
623.68,0.35339191160575173
623.88,0.34739058920725524
624.07,0.3397396590431233
624.27,0.3440706550445482
624.46,0.35384332449838
624.66,0.3528685128609914
624.85,0.35324919309377106
625.05,0.35867348346417255
625.24,0.35262322232018023
625.43,0.35986956454112295
625.63,0.3640106650644035
625.82,0.35325458752510885
626.02,0.3563010404227348
626.21,0.3523032086923524
626.41,0.3545503774822949
626.6,0.3607560651495441
626.8,0.357538253615693
626.99,0.3602737496841245
627.19,0.3518113556151772
627.38,0.3574031184329815
627.57,0.36560964430030646
627.77,0.3629013162198444
627.96,0.35728978783504567
628.16,0.3625878029886513
628.35,0.3686980353409576
628.55,0.37090299190502224
628.74,0.35878873107736087
628.93,0.3648179794872855
629.13,0.3655044215477595
629.32,0.3686331647017844
629.52,0.3762553014725994
629.71,0.37632560427625944
629.91,0.36878516409008794
630.1,0.3744782512921405
630.29,0.3704574186353468
630.49,0.37649619253578404
630.68,0.3809238832420624
630.88,0.37628095039414955
631.07,0.3790289030327859
631.27,0.37285724919302754
631.46,0.3752558851616715
631.65,0.37534113966712723
631.85,0.37208438727900717
632.04,0.3820033235921394
632.24,0.37734311429573875
632.43,0.37790261193759705
632.62,0.37911771606632694
632.82,0.3748076914029236
633.01,0.38469505815839916
633.21,0.3786239221902988
633.4,0.3850174736683819
633.59,0.38020561288871935
633.79,0.3739152608903092
633.98,0.39403951112673496
634.18,0.38078480039341295
634.37,0.38697942651838413
634.56,0.38699066454549025
634.76,0.3859456281030534
634.95,0.38504558679851997
635.14,0.40198944610179876
635.34,0.3936149997844308
635.53,0.3949723875149154
635.73,0.3926931066560949
635.92,0.3944930239650473
636.11,0.3878737016420327
636.31,0.40430156381430704
636.5,0.3895438793358466
636.7,0.396746058380427
636.89,0.3844006511652134
637.08,0.391148415879553
637.28,0.3881995324695907
637.47,0.40129108722679196
637.66,0.4005818039538263
637.86,0.3946993414694717
638.05,0.3909248722921811
638.24,0.4013325769457514
638.44,0.3939727080799629
638.63,0.38939271609206744
638.83,0.4028394873077623
639.02,0.40711702005162387
639.21,0.39679535611618877
639.41,0.4088667944626895
639.6,0.4063483824814425
639.79,0.4032423801158155
639.99,0.4154801499048868
640.18,0.4062272669181282
640.37,0.409434733638116
640.57,0.39882393590106785
640.76,0.40667571436927896
640.95,0.40008034734675313
641.15,0.42765419012652534
641.34,0.41785512547374515
641.53,0.4196993773081963
641.73,0.4275875420803239
641.92,0.4210967581972799
642.11,0.4261564969488039
642.31,0.41988523724122245
642.5,0.4218799286948428
642.69,0.414809527568652
642.89,0.41003973175437375
643.08,0.4144457797772829
643.27,0.41821010867260544
643.47,0.4074058836556229
643.66,0.41525616906209123
643.85,0.4069085270682986
644.05,0.4125430035408479
644.24,0.41809824009258534
644.43,0.42610048536651535
644.63,0.4193326900908128
644.82,0.4220891249802981
645.01,0.4167524453056718
645.2,0.42279043498820906
645.4,0.42837510118312716
645.59,0.4161464126909827
645.78,0.42485489998271264
645.98,0.43029927512216753
646.17,0.43391173367572977
646.36,0.4319818240363999
646.56,0.440185627156386
646.75,0.43523910602700294
646.94,0.435745111557602
647.13,0.43801501870199583
647.33,0.43890577161004146
647.52,0.4391669133870419
647.71,0.43360012246132357
647.91,0.4344059808714376
648.1,0.4388078057746782
648.29,0.44657589413308013
648.49,0.44549064451634957
648.68,0.43671117838048973
648.87,0.4452750394615362
649.06,0.44487613558293343
649.26,0.44097732891659264
649.45,0.44263064547311437
649.64,0.4444996073946509
649.83,0.4512740034382924
650.03,0.45570249084460535
650.22,0.46310491279343025
650.41,0.4656017302029648
650.61,0.4550639274657918
650.8,0.46488401156957054
650.99,0.4516672958518567
651.18,0.45129950110315187
651.38,0.4524524297049066
651.57,0.4537631779820531
651.76,0.45517841483293275
651.95,0.473553887860556
652.15,0.4585293985554742
652.34,0.4613465831362743
652.53,0.46043322953014176
652.72,0.4720678439180892
652.92,0.4721033957296247
653.11,0.469478382894683
653.3,0.46682088785582043
653.49,0.4689553445154076
653.69,0.46337153832955674
653.88,0.47117639471596856
654.07,0.4659092506057489
654.26,0.47811130392506335
654.46,0.47205497601292024
654.65,0.4932551396605799
654.84,0.4740532570598744
655.03,0.4716467056598394
655.23,0.4754927274365837
655.42,0.4698070922751805
655.61,0.4815996469307467
655.8,0.49208486431761134
655.99,0.494441708112576
656.19,0.47959474283250964
656.38,0.47882037679886463
656.57,0.48583985288370857
656.76,0.48478848972027433
656.96,0.48119909634228747
657.15,0.48442946578015966
657.34,0.47622727231042156
657.53,0.4833327118897438
657.72,0.4851631361195104
657.92,0.502902115949985
658.11,0.4890718461276647
658.3,0.4876356371982146
658.49,0.49509969607559634
658.68,0.4806249755363704
658.88,0.49155321962179765
659.07,0.496300568311526
659.26,0.49939808735907415
659.45,0.49954730376583795
659.64,0.5004031431125524
659.84,0.4966815666085231
660.03,0.4994514531784052
660.22,0.5119809807681662
660.41,0.5156792725662469
660.6,0.5138718875166919
660.8,0.500795214058287
660.99,0.508775652985886
661.18,0.5115082086437861
661.37,0.505349730289778
661.56,0.5042737775467074
661.76,0.5150967597464807
661.95,0.5192451502069358
662.14,0.5252272592013048
662.33,0.5077668878581245
662.52,0.5083752588282847
662.71,0.5073104642764719
662.91,0.5118663105238411
663.1,0.5134183971138356
663.29,0.5200565955760569
663.48,0.5303717217564489
663.67,0.5261844256595556
663.86,0.520564645357321
664.06,0.5267526541088993
664.25,0.5393250893207789
664.44,0.5348801232515435
664.63,0.5235057300355784
664.82,0.5232516465179373
665.01,0.5330563427655026
665.21,0.5423690585671116
665.4,0.5300206973736973
665.59,0.5368241253596332
665.78,0.5345991461293328
665.97,0.5327080465281071
666.16,0.5493598136994509
666.35,0.5513605626164013
666.55,0.54523315511481
666.74,0.550888206055585
666.93,0.5482839379202201
667.12,0.5413398969440544
667.31,0.5376886164208381
667.5,0.541086112288622
667.69,0.5457450183098006
667.89,0.5478169417902804
668.08,0.5513378812375361
668.27,0.555685078118688
668.46,0.56223221816746
668.65,0.5530713310929932
668.84,0.56351731266854
669.03,0.5710496938606712
669.22,0.5608219550491326
669.42,0.5632444607649164
669.61,0.5644868708498916
669.8,0.5667977223280315
669.99,0.5785332064033775
670.18,0.559629010987115
670.37,0.5605175374853685
670.56,0.5713199723316895
670.75,0.5753846242876173
670.94,0.558747680581923
671.14,0.5605218211839066
671.33,0.5788257181112164
671.52,0.5543060271684807
671.71,0.5703845907906689
671.9,0.5663164312903591
672.09,0.5553353892425842
672.28,0.5742204372965117
672.47,0.5545564218410184
672.66,0.571661550371472
672.85,0.5822791824069516
673.05,0.5902367657671371
673.24,0.5835115956049658
673.43,0.5745709053875682
673.62,0.5842746731695815
673.81,0.5770362207933526
674.0,0.5726361998237797
674.19,0.5761971818190077
674.38,0.5727760595532778
674.57,0.5937094500010696
674.76,0.5905963566634708
674.95,0.5668034047090845
675.15,0.5937567102212633
675.34,0.5869298244649038
675.53,0.5908050318971216
675.72,0.5856549722667952
675.91,0.6029706961168685
676.1,0.5862056941737963
676.29,0.5911495200241544
676.48,0.6097824050265253
676.67,0.604338472373734
676.86,0.5981696001342033
677.05,0.6131166640680413
677.24,0.6040253304961719
677.43,0.6063704163506374
677.62,0.601147053655373
677.81,0.596371853989317
678.0,0.6088931129975962
678.2,0.6138373399892528
678.39,0.6072151036670023
678.58,0.6131981303440005
678.77,0.615747387188652
678.96,0.6038835204513276
679.15,0.6124349432425669
679.34,0.6096099970034643
679.53,0.6234896126155997
679.72,0.6082049180236909
679.91,0.6200081885954994
680.1,0.6141886397205939
680.29,0.6150681254552182
680.48,0.6275501764087702
680.67,0.6185835362008548
680.86,0.6128659703214112
681.05,0.6091233373881662
681.24,0.603665064680276
681.43,0.6124206207499693
681.62,0.6137568290536158
681.81,0.6204030520231214
682.0,0.6196289103673611
682.19,0.6304035866166066
682.38,0.635102601164134
682.57,0.6287957627624854
682.76,0.616515923517518
682.95,0.6308669532051867
683.14,0.6331509394656827
683.33,0.6346411595091864
683.52,0.6242802287170717
683.71,0.6345555653619123
683.9,0.6298340065680393
684.09,0.621265744204782
684.28,0.6369188023458866
684.47,0.6391309353440069
684.66,0.6460989306511222
684.85,0.6446658521654262
685.04,0.6450621073431217
685.23,0.6409797633765897
685.42,0.6546871977680527
685.61,0.646894370974529
685.8,0.6448481171213257
685.99,0.6478664653086363
686.18,0.6482253424589823
686.37,0.6529043996092225
686.56,0.648592804237949
686.75,0.6345409635552252
686.94,0.6427791454489026
687.13,0.6518329112406195
687.32,0.6586065799125377
687.51,0.6501103041309
687.7,0.6553530742396669
687.89,0.6502301589526506
688.08,0.640444869389657
688.27,0.6563706318593396
688.46,0.6555899836659927
688.65,0.647411494811225
688.84,0.6533492518901696
689.03,0.6696186401382141
689.22,0.6734836426003556
689.41,0.6541318998319473
689.6,0.6524467458723514
689.79,0.6659132118212722
689.98,0.6702306132351775
690.17,0.6648495483081391
690.36,0.6578839284318253
690.55,0.6607329486973683
690.74,0.6607935500886962
690.93,0.6710020211790224
691.12,0.6767884674414697
691.31,0.6776309526900145
691.49,0.6926696859109093
691.68,0.6685201569450231
691.87,0.6712247687183177
692.06,0.6766401059772634
692.25,0.6866033086244832
692.44,0.6820584030051511
692.63,0.6908876607154913
692.82,0.6822321624823807
693.01,0.6757425044529398
693.2,0.6893317546263653
693.39,0.6954262030079951
693.58,0.675793567235822
693.77,0.6809612089494747
693.96,0.6830311720875185
694.15,0.6836666031770795
694.33,0.6852755360989232
694.52,0.690407502642197
694.71,0.685955620326595
694.9,0.6928857639851883
695.09,0.6901639451256242
695.28,0.6992979014828669
695.47,0.6767603638412016
695.66,0.6808891845856245
695.85,0.6723593389910937
696.04,0.6795314388797992
696.23,0.6708597555502279
696.42,0.6839376843267686
696.6,0.6877000382677781
696.79,0.6859757832880469
696.98,0.6969655506119312
697.17,0.7072459420277067
697.36,0.7032685217308038
697.55,0.6697647024200147
697.74,0.6800707103148407
697.93,0.6683144997705993
698.12,0.6913445360376731
698.31,0.6857856366521299
698.49,0.6909725669847422
698.68,0.7079527199527339
698.87,0.684765018045457
699.06,0.7049625750081984
699.25,0.7106641471474796
699.44,0.7175377469872423
699.63,0.7013068623339996
699.82,0.7004706358555968
700.0,0.7048403317754831
700.19,0.7095211000806546
700.38,0.6926613234412325
700.57,0.7227454896060357
700.76,0.712383457584263
700.95,0.7087432981217299
701.14,0.7062745501188882
701.33,0.7158419339244063
701.51,0.7131321751960745
701.7,0.7052410130890643
701.89,0.7284589614674528
702.08,0.7032373621253396
702.27,0.7022746355687409
702.46,0.6925986613085726
702.65,0.7211220468503855
702.83,0.7071774723582572
703.02,0.7082534889761244
703.21,0.7282594077890094
703.4,0.7054262770189685
703.59,0.717045496285957
703.78,0.7181062349410976
703.97,0.7313141819838627
704.15,0.7356737373797375
704.34,0.7114154166883094
704.53,0.7241066115567969
704.72,0.7098368547529832
704.91,0.7173681397193176
705.1,0.6871843428196183
705.28,0.7106392501037123
705.47,0.7118959188190692
705.66,0.723231774341926
705.85,0.7108517532036756
706.04,0.7292067397527033
706.23,0.7237578738385747
706.41,0.7116967717148344
706.6,0.7291669598438997
706.79,0.7274493397462523
706.98,0.7174209815062971
707.17,0.7148967696962397
707.35,0.7351517158429081
707.54,0.7250372478276336
707.73,0.7257482205137927
707.92,0.7216595329574151
708.11,0.7246655778265428
708.3,0.7189508316970096
708.48,0.7165745695984642
708.67,0.7199835481940785
708.86,0.7219001043146984
709.05,0.7162205624129782
709.24,0.7212859898264093
709.42,0.7162175584805994
709.61,0.718285480147507
709.8,0.7189060900873995
709.99,0.7260464362038377
710.18,0.7234963272753169
710.36,0.7065202088681313
710.55,0.7043832436374918
710.74,0.7160175627712161
710.93,0.7222120662888659
711.12,0.7251325009990355
711.3,0.7316995988006455
711.49,0.7276291122616441
711.68,0.7265851231835055
711.87,0.7241489963322274
712.05,0.7242994858585895
712.24,0.7143493788321076
712.43,0.7210772892959623
712.62,0.7179664837164647
712.81,0.719506433763857
712.99,0.7322312820299323
713.18,0.728634877251208
713.37,0.7485595261192668
713.56,0.7266121542131814
713.74,0.7356214468651311
713.93,0.7117928677595218
714.12,0.7119838612790998
714.31,0.7206347294816083
714.49,0.7293508582031855
714.68,0.7192357348040999
714.87,0.7289523493467186
715.06,0.719505160440974
715.24,0.7173965202331428
715.43,0.7130815917720573
715.62,0.7102189843048502
715.81,0.7289970204897873
715.99,0.7194010488556692
716.18,0.7204426448887149
716.37,0.7337341217394784
716.56,0.7361766973724433
716.74,0.7252438835794852
716.93,0.732180281036679
717.12,0.7423680957002318
717.31,0.7368931702270465
717.49,0.7395854944430403
717.68,0.7307970647616411
717.87,0.7242635849216189
718.06,0.730833062989828
718.24,0.7407290186825103
718.43,0.7475606256127062
718.62,0.7349487874568325
718.8,0.7448213941879732
718.99,0.7400027079626648
719.18,0.734217574724069
719.37,0.759853840668381
719.55,0.7450936559391231
719.74,0.7190463820109685
719.93,0.7423881545081301
720.11,0.7363381319637047
720.3,0.7316905190768881
720.49,0.7425709642323987
720.68,0.733618084191318
720.86,0.7327789580925037
721.05,0.72048975248455
721.24,0.7359207164608639
721.42,0.7204406989111342
721.61,0.734158599099416
721.8,0.7501367100458017
721.98,0.7320715632938304
722.17,0.7371014634073493
722.36,0.7299424887246307
722.55,0.710654414456395
722.73,0.7060126111262749
722.92,0.7050497462571612
723.11,0.7413267122868623
723.29,0.7354057444908971
723.48,0.7170404312832115
723.67,0.7327761867500268
723.85,0.7362477306430745
724.04,0.7328063503458708
724.23,0.7260567982684482
724.41,0.7057711130833088
724.6,0.7188932968784671
724.79,0.7112204069125307
724.97,0.7273326619323993
725.16,0.6918049792981753
725.35,0.728427143198998
725.53,0.7044888791464854
725.72,0.7204634706375042
725.91,0.7263328392942643
726.09,0.7401840538105131
726.28,0.7302036041617962
726.47,0.7376938891914878
726.65,0.7265534004328461
726.84,0.7255725577054968
727.03,0.7514546857342835
727.21,0.7366229731273493
727.4,0.7231528792214623
727.59,0.7238269620543664
727.77,0.7106900473510894
727.96,0.707253008752372
728.15,0.7231214382689427
728.33,0.7202977165973495
728.52,0.7073281181819681
728.7,0.7160506491396682
728.89,0.6961722037785564
729.08,0.715164312947427
729.26,0.7259822997334845
729.45,0.7188749965972141
729.64,0.7324169357045752
729.82,0.7288040849427916
730.01,0.7286242595995032
730.2,0.7266769034195986
730.38,0.7189024567491844
730.57,0.7241625409402429
730.75,0.7358528669967319
730.94,0.7398208005166111
731.13,0.7385495110518863
731.31,0.7271155966174434
731.5,0.7311702367633757
731.68,0.7497270431927957
731.87,0.7342029769111841
732.06,0.7141599768520076
732.24,0.7089079866522556
732.43,0.7166498383618976
732.62,0.7263763266108478
732.8,0.7141763194308973
732.99,0.7078768833886383
733.17,0.7222104932970348
733.36,0.7248979384607573
733.55,0.724579362870361
733.73,0.7226711617072514
733.92,0.7091386127467761
734.1,0.7096251848328208
734.29,0.6969036472045386
734.48,0.7264514285100503
734.66,0.7178038149540819
734.85,0.704369915962628
735.03,0.7064548534392522
735.22,0.7185776618966209
735.4,0.7263444897070096
735.59,0.7168852209040942
735.78,0.725449522512404
735.96,0.7101785893243644
736.15,0.7240181254322874
736.33,0.7487166766866085
736.52,0.7276514571855102
736.7,0.7232573269476473
736.89,0.7260316912560466
737.08,0.721466967802656
737.26,0.7386540840748492
737.45,0.7055421636228315
737.63,0.7180663606705022
737.82,0.7023544930186085
738.0,0.7105511419707742
738.19,0.7260532352585634
738.38,0.7093769841063171
738.56,0.7121618800856512
738.75,0.7166067343678784
738.93,0.7066430087944551
739.12,0.7015997683508943
739.3,0.7231587147342976
739.49,0.7105654075774697
739.67,0.7153830197631474
739.86,0.7192253871236255
740.04,0.7007914311497311
740.23,0.7082107204856052
740.42,0.701422232086596
740.6,0.7044653368407394
740.79,0.7018769582760676
740.97,0.7024522652895335
741.16,0.7235030800997162
741.34,0.7150112842361124
741.53,0.7170923001231668
741.71,0.7229498268211737
741.9,0.7241133111480048
742.08,0.7305638747937422
742.27,0.7160940281673484
742.45,0.7002183984021451
742.64,0.7168035332742969
742.82,0.7206761354325393
743.01,0.709309799638908
743.19,0.7215420944790526
743.38,0.7265076921616446
743.57,0.7228779679548178
743.75,0.7122458619973079
743.94,0.7242576666389324
744.12,0.7132156652218744
744.31,0.7249902100867864
744.49,0.7067797832319279
744.68,0.6961476511454292
744.86,0.6992051209595357
745.05,0.7009448572921272
745.23,0.7010644754264505
745.42,0.7072990644314516
745.6,0.7073193103375286
745.79,0.7091713988113721
745.97,0.6903662266924246
746.16,0.7028583442859522
746.34,0.7002259133449286
746.52,0.6745851501863831
746.71,0.6943165979388004
746.89,0.7063915528334911
747.08,0.6911622125665857
747.26,0.6889092490449515
747.45,0.6905869414607909
747.63,0.6855220767967466
747.82,0.7015698542573378
748.0,0.6973005880870579
748.19,0.7117855267064008
748.37,0.7042491292391365
748.56,0.7043884206110073
748.74,0.7129195164323924
748.93,0.6954618101389521
749.11,0.6922521211702469
749.3,0.6921321447983255
749.48,0.6990659175427478
749.67,0.7095222794969593
749.85,0.6934136275452432
750.03,0.6904290432431683
750.22,0.6833188856532733
750.4,0.6864798145990448
750.59,0.6877882978816148
750.77,0.6904252451088196
750.96,0.7045325565574976
751.14,0.6817412029051979
751.33,0.6815537534594778
751.51,0.6929465763584554
751.69,0.6972364659436402
751.88,0.7057066528433337
752.06,0.7013476348067564
752.25,0.7041226977300543
752.43,0.6917739680710009
752.62,0.6959799061377299
752.8,0.6770491396980229
752.99,0.6673649023329193
753.17,0.6767085545999638
753.35,0.6940663190075625
753.54,0.7015000234452753
753.72,0.6992390803170596
753.91,0.686179576284054
754.09,0.6897333043130892
754.28,0.6786098006322678
754.46,0.6804316458498361
754.64,0.6774991810766113
754.83,0.6775745710922102
755.01,0.6720339444344741
755.2,0.6715235367181358
755.38,0.6927648303211135
755.56,0.6925555698561834
755.75,0.697601457561234
755.93,0.6967877932606528
756.12,0.681296766422482
756.3,0.6795641214186675
756.48,0.6975138541984323
756.67,0.6760222586869572
756.85,0.6860761157371025
757.04,0.6806035249504017
757.22,0.685173806739073
757.4,0.7100565173491572
757.59,0.7077185618171475
757.77,0.7153767354923087
757.96,0.7028989076587857
758.14,0.7014327103104064
758.32,0.6826708216539216
758.51,0.6955247572079464
758.69,0.6793293072478925
758.87,0.6807526559570534
759.06,0.6800602843195845
759.24,0.695019222182046
759.43,0.6928249565551399
759.61,0.6931510188741851
759.79,0.6836587307426563
759.98,0.6942502459162195
760.16,0.6814656002407262
760.34,0.6662745717351072
760.53,0.7023024495375269
760.71,0.680940918705625
760.9,0.6818634286828532
761.08,0.684241813067247
761.26,0.6718600606349827
761.45,0.6915511240239653
761.63,0.6847854406065589
761.81,0.682604908845084
762.0,0.6582677777577008
762.18,0.6876900499039049
762.36,0.6645065686998156
762.55,0.6682896966627617
762.73,0.6730918455394649
762.91,0.671044101351034
763.1,0.6762399753151425
763.28,0.6719151728996442
763.46,0.6772751260137801
763.65,0.6743748584958414
763.83,0.6785183505260811
764.01,0.6673923171953201
764.2,0.6596607635157236
764.38,0.6625979978158189
764.56,0.6760667550531226
764.75,0.6799074498600217
764.93,0.6572871389840791
765.11,0.6550837101928982
765.3,0.677137393565231
765.48,0.653507606770411
765.66,0.6789313888354203
765.85,0.6823770612940238
766.03,0.6711162723305153
766.21,0.6728567044716901
766.4,0.6739325425709578
766.58,0.6658117467366813
766.76,0.6722236931739209
766.95,0.6691422666350404
767.13,0.6990559482947842
767.31,0.6654400536757688
767.49,0.6768825193527824
767.68,0.6942973013088868
767.86,0.6918258091795078
768.04,0.6781892118327814
768.23,0.6799755636744462
768.41,0.657694447902877
768.59,0.6687051369958328
768.78,0.6432029496877311
768.96,0.671845938076452
769.14,0.6557190201299027
769.32,0.6561671395095039
769.51,0.6752854107993552
769.69,0.6641370007624187
769.87,0.6551853755494413
770.06,0.6594451930115025
770.24,0.6629931825624732
770.42,0.6702033311756336
770.6,0.6583012673862441
770.79,0.656207508371894
770.97,0.6580698458739488
771.15,0.6781580164151597
771.33,0.6815695262188258
771.52,0.6574656073729234
771.7,0.6797767304810106
771.88,0.6539778875811302
772.07,0.6628150226126972
772.25,0.6750521333125048
772.43,0.6552415451241241
772.61,0.6600649074400458
772.8,0.6477710944148259
772.98,0.6725322781668941
773.16,0.6705442280565496
773.34,0.6570799557946378
773.53,0.664792574797693
773.71,0.6560589823783282
773.89,0.6874266121146999
774.07,0.6794469162711608
774.26,0.6596807299460801
774.44,0.6601020761123543
774.62,0.6629408661760767
774.8,0.671380377196515
774.99,0.6656985335330745
775.17,0.6591345561289302
775.35,0.6525619947575726
775.53,0.6524823552453098
775.71,0.643321659644917
775.9,0.6391132626058998
776.08,0.6349916678123524
776.26,0.6459852578850208
776.44,0.6548653567217388
776.63,0.6363131332016042
776.81,0.6519172483457014
776.99,0.6432338984587008
777.17,0.655255213080283
777.35,0.62159149950882
777.54,0.645006982887961
777.72,0.6462470210114349
777.9,0.6390052643734146
778.08,0.6571299294292797
778.27,0.6517346018365662
778.45,0.6422882740731152
778.63,0.6306322188303843
778.81,0.6328953566991387
778.99,0.6461597952923314
779.18,0.6409652295490638
779.36,0.6362631336764591
779.54,0.6314367181760364
779.72,0.654725343972317
779.9,0.6466853815856723
780.08,0.6525642291614445
780.27,0.6539068811694345
780.45,0.6591712160092239
780.63,0.6472862193461342
780.81,0.6372623333806564
780.99,0.6362094141575527
781.18,0.6361335190417285
781.36,0.6269875986144362
781.54,0.6339578626170518
781.72,0.6237897980949063
781.9,0.6137799292335078
782.08,0.6141477037618392
782.27,0.6254896367397813
782.45,0.6334255463400186
782.63,0.6501549105411901
782.81,0.6467723460581996
782.99,0.6349111357891486
783.17,0.646088450622401
783.36,0.6491623316953175
783.54,0.6490142950086355
783.72,0.6560605989511239
783.9,0.6474905878830751
784.08,0.6508712994983633
784.26,0.6497827120606653
784.45,0.6608833561928112
784.63,0.6546206461105926
784.81,0.6780875732783399
784.99,0.6611764187303537
785.17,0.670671776719118
785.35,0.6639797153463466
785.53,0.6446771219101164
785.72,0.6533546963500162
785.9,0.6589611480145809
786.08,0.6663238121792114
786.26,0.6559805515037855
786.44,0.6506513568344496
786.62,0.6488967695348519
786.8,0.6545247610864098
786.99,0.6479044802747285
787.17,0.6550171252782393
787.35,0.6346427470992799
787.53,0.6540211071551691
787.71,0.6408576676074345
787.89,0.6346625377866254
788.07,0.6360541041259066
788.25,0.6615944458977748
788.43,0.6592981037379165
788.62,0.6408026806784164
788.8,0.6550691780196743
788.98,0.6460745580245092
789.16,0.6373167412934589
789.34,0.6447512906517857
789.52,0.6680418860740993
789.7,0.6471542716364386
789.88,0.6385779799083982
790.06,0.6583450661144499
790.25,0.6287905107991922
790.43,0.6428013326998672
790.61,0.6347091133796885
790.79,0.6485757769974895
790.97,0.6365351487268948
791.15,0.6280087932145488
791.33,0.6398778920109791
791.51,0.6499502793453813
791.69,0.6406272757561683
791.87,0.6248195078515218
792.05,0.6412661587018282
792.24,0.6394979949705186
792.42,0.6198836698386556
792.6,0.6276992599686956
792.78,0.6241718919740143
792.96,0.6145361159481492
793.14,0.6322882779823401
793.32,0.6091146862311305
793.5,0.6030347661813639
793.68,0.631110417781135
793.86,0.6284229463573362
794.04,0.6198559881771732
794.22,0.6238650314128534
794.4,0.6129807129482504
794.58,0.6072254534050259
794.76,0.6092902962696723
794.95,0.590823465838345
795.13,0.6108497844503913
795.31,0.6212088554194269
795.49,0.6237461287648594
795.67,0.6138094531390824
795.85,0.6299453856778969
796.03,0.6073555317862024
796.21,0.6168500088782163
796.39,0.6058777119557102
796.57,0.6111442703170288
796.75,0.6202949937573528
796.93,0.6170348193801778
797.11,0.6020806703359894
797.29,0.6051927700207549
797.47,0.5926735981288798
797.65,0.6174407908715667
797.83,0.6127098776911905
798.01,0.6046002413642004
798.19,0.6072632190199482
798.37,0.6252915939160547
798.55,0.6152897706601157
798.73,0.6232823775116154
798.91,0.6213963594427419
799.09,0.6075028342874128
799.27,0.5914155631507406
799.45,0.6048668977419079
799.63,0.6007375886147397
799.81,0.6165501238463096
799.99,0.5995485306031467
800.17,0.6038716082729901
800.35,0.6087882432713309
800.53,0.5996661099622683
800.71,0.602795835081637
800.89,0.5940466269710262
801.07,0.5874307454620387
801.25,0.5982061255287041
801.43,0.6008599028027898
801.61,0.6012814404521283
801.79,0.6115071826280231
801.97,0.6147287121337236
802.15,0.5949781290725858
802.33,0.6136094333459299
802.51,0.6134316803548044
802.69,0.6202384077162452
802.87,0.6097396530903887
803.05,0.615209932112047
803.23,0.608088259129727
803.41,0.6331447774306411
803.59,0.6002357893054135
803.77,0.6137838592734828
803.95,0.6046791285105159
804.13,0.6165060709374768
804.31,0.5944145501115126
804.49,0.5843439151445433
804.67,0.6073940433756841
804.85,0.5908665209829194
805.03,0.60938053059377
805.21,0.6025009712686039
805.39,0.5976140633367509
805.57,0.5981198969496782
805.75,0.608715877535081
805.93,0.6020983523000457
806.11,0.6214020218773388
806.29,0.5869385146532701
806.47,0.5943672715741762
806.65,0.5984644038161846
806.83,0.6059920203227959
807.0,0.5925325607710307
807.18,0.5984405761343121
807.36,0.5862693510687549
807.54,0.6156164455973027
807.72,0.6013193747311057
807.9,0.6011823808809864
808.08,0.6050172569584448
808.26,0.5908726631598887
808.44,0.6028117620984225
808.62,0.591402189433603
808.8,0.5889487080507658
808.98,0.5901631752948276
809.16,0.5900700817027213
809.34,0.5825950406013173
809.51,0.5861608854927418
809.69,0.5978317075722962
809.87,0.6164211694781789
810.05,0.59865244612867
810.23,0.6164720402469368
810.41,0.6187258974373404
810.59,0.5920642160703913
810.77,0.5984649031271337
810.95,0.5958101087903525
811.13,0.6074616692064705
811.31,0.5993828276694717
811.48,0.5957397420138111
811.66,0.5892031418131056
811.84,0.5706002929176528
812.02,0.6036553126792655
812.2,0.5874170053225266
812.38,0.6068978714988386
812.56,0.5996811205314008
812.74,0.591793167548945
812.92,0.6016280231136268
813.1,0.6162887053211237
813.27,0.6268028331630698
813.45,0.6114484170978841
813.63,0.6117257648930744
813.81,0.601022130807609
813.99,0.6153377704902276
814.17,0.5871135764678028
814.35,0.5981314135128537
814.53,0.6094429357443665
814.7,0.6080114837371662
814.88,0.6003675806517398
815.06,0.6022606517183446
815.24,0.5960540724461357
815.42,0.5916300402897113
815.6,0.5876380842072364
815.78,0.5756019229865178
815.95,0.6059351392477014
816.13,0.5691365225046902
816.31,0.5898855257247796
816.49,0.5717457083210685
816.67,0.5936616188660655
816.85,0.5976969984270293
817.03,0.6019401445149071
817.2,0.5944571327181779
817.38,0.6207931717563848
817.56,0.5992641339114553
817.74,0.5880239815699473
817.92,0.5763816943506175
818.1,0.6038104739043106
818.27,0.596637886612398
818.45,0.5963163538453632
818.63,0.5654680840083725
818.81,0.584998921859709
818.99,0.6079680958782695
819.17,0.6146968298354416
819.34,0.6114085252008337
819.52,0.6079394758271803
819.7,0.6134871484976668
819.88,0.6134727727695318
820.06,0.6024451254805447
820.24,0.6065086294053977
