Wavelength [nm],#12-Oriel-56470-577-∆10.csv
611.39,0.0027535152245882115
611.58,0.00047470710010140535
611.78,0.004277197979829404
611.98,0.003959021109246248
612.17,0.003456181645291133
612.37,-0.0007441258467138383
612.56,0.004179104477611943
612.76,0.0030724463155491853
612.95,0.003137527160243611
613.15,0.0026258174488064823
613.34,0.002363426767657234
613.54,0.004625821080950803
613.73,0.002409044493514758
613.93,0.0033508484612145353
614.13,0.002751222384532934
614.32,0.002128549222813506
614.52,0.0032324762460599035
614.71,0.003954502558840792
614.91,0.005820170046197507
615.1,0.004243607444384127
615.3,0.0019939073525219067
615.49,0.0034486152145281586
615.69,0.0030690715143002903
615.88,0.002939408130007631
616.08,0.0006322719262436718
616.27,0.001515715475263143
616.47,-0.00046082852591537997
616.66,0.001795632422701923
616.86,0.0033084378884731137
617.06,0.0020253491665642065
617.25,0.0017017558496175342
617.45,0.0015907249538695673
617.64,0.0043117093635358945
617.84,-0.0007878622225566498
618.03,0.0012076993762171215
618.23,-0.0008624156772850521
618.42,0.0033646764712835153
618.62,0.0010966951260760163
618.81,0.0023244715608319966
619.01,0.0031131954367744825
619.2,0.0024331304883158985
619.4,0.004218443995873835
619.59,0.0011983982036240333
619.79,0.00019851618542625671
619.98,0.0011047898318034951
620.18,0.001897972558080145
620.37,0.003167536468133165
620.57,0.0014281492720320064
620.76,0.003246396878157311
620.96,-4.3898405353093714e-05
621.15,0.003460124533270351
621.35,0.0007789814071072841
621.54,0.002120045281125313
621.74,0.0018277502638344518
621.93,0.0011228385358185526
622.13,0.0016166108632785666
622.32,0.004972314377305823
622.51,0.0029450211939386533
622.71,0.0017798544568670836
622.9,0.0015481094222431551
623.1,0.0006220591084937606
623.29,0.002691698137399758
623.49,0.004245035130229791
623.68,0.00037165817852808736
623.88,0.0011250891884787295
624.07,0.001106695819999548
624.27,0.0007844006455143666
624.46,0.003869547805943334
624.66,0.0002060301763732304
624.85,0.0011164177805256825
625.05,0.001556851769823638
625.24,0.0024576820036062833
625.43,0.0018204481248530393
625.63,0.0021273048180555066
625.82,0.005766935539497972
626.02,0.004225842058738937
626.21,0.005680605050914058
626.41,0.0018846208961527762
626.6,0.0006317373019129477
626.8,0.002713516993975076
626.99,0.003648606992947036
627.19,0.0009463556700770916
627.38,0.003241737207413897
627.57,0.002354110353122721
627.77,0.0042238074339379416
627.96,0.00020970164675315336
628.16,0.001667274992569187
628.35,0.003966654190594068
628.55,-0.0010788141407352195
628.74,0.0025036142435573908
628.93,0.0014339672038328516
629.13,0.002530702490022215
629.32,0.001250054765635709
629.52,0.0008174380999422891
629.71,0.007294222303251677
629.91,0.0034714005161899475
630.1,0.0020562689732174545
630.29,0.0016072455317165761
630.49,0.004572467831762527
630.68,0.0027398512920580047
630.88,0.004004697544117096
631.07,0.0018059437158648589
631.27,-0.0016767977702820994
631.46,0.002407756019941785
631.65,0.0012595203678813886
631.85,0.002211529122006389
632.04,0.005311129793244046
632.24,0.003059058346085876
632.43,0.0040666235000410824
632.62,0.002257005411721771
632.82,0.0005642620446736238
633.01,0.0012734861326761761
633.21,0.0024035427786238627
633.4,0.0029272208892522737
633.59,0.003215456517761127
633.79,0.0011731989360072488
633.98,0.002072062030392152
634.18,0.0025128013178952443
634.37,0.0018142664271448212
634.56,0.000752163788375927
634.76,0.0019748894716293424
634.95,0.0021461332848773506
635.14,0.00325622219774284
635.34,0.001107227316929851
635.53,0.002487778547641598
635.73,-0.0011285690632099087
635.92,0.0035449571183921377
636.11,0.00254015221657566
636.31,-0.0003170090375043307
636.5,-0.0012861341114036022
636.7,0.0019132348477345238
636.89,-4.7265102888408726e-05
637.08,0.0034149679369793965
637.28,0.0025969333174848484
637.47,0.00129006107828327
637.66,0.0019269713685435277
637.86,0.004714663730137916
638.05,0.0005739713103678907
638.24,0.0009251446432345456
638.44,0.0023422811507637833
638.63,0.004479374477430258
638.83,-0.0005888427439487856
639.02,0.003760719224096007
639.21,0.002285342854680793
639.41,0.0046247680586219845
639.6,0.0029246842769789765
639.79,0.003546868409016348
639.99,-0.0007799185608446637
640.18,0.001669870367979597
640.37,0.0020447956562740107
640.57,0.002410096269574462
640.76,-0.0012290540401434307
640.95,0.004958027187787207
641.15,0.002180434369259655
641.34,0.003692808001226235
641.53,0.001952023200592053
641.73,0.002427111618440511
641.92,0.0009559730252063621
642.11,0.0012368598094542364
642.31,0.0033949101442209487
642.5,0.004083498510842595
642.69,0.00031873946962413213
642.89,0.0025825477200329063
643.08,0.00022272357540392912
643.27,0.003322672859114283
643.47,0.002186595715069515
643.66,0.0016745633661626055
643.85,0.005288930163280887
644.05,0.0018461718130341517
644.24,0.0009452719678315314
644.43,0.002135403218126288
644.63,0.001412965311882283
644.82,0.0055997617094789
645.01,0.003049360977814223
645.2,0.004588513574720567
645.4,0.003952478679999676
645.59,0.004222940119500154
645.78,0.0026162461115773637
645.98,0.0017993138474701777
646.17,0.0023633765745691908
646.36,0.0020801928149267773
646.56,0.00023122616847468845
646.75,0.00329215441643133
646.94,-0.0007028704854507787
647.13,0.00013738870758879824
647.33,0.002374834866640667
647.52,0.003257388779531243
647.71,0.002209790200317062
647.91,0.002935345566567998
648.1,0.0012570577330197382
648.29,0.00446267563816262
648.49,0.0028307217688886637
648.68,0.0036695327122806152
648.87,0.0019043934903272843
649.06,0.0035202521794169537
649.26,0.00032175300372266923
649.45,0.0015395866080509758
649.64,4.3678387033857726e-05
649.83,0.0031682819059267167
650.03,0.004386779559148862
650.22,0.004130882491176801
650.41,0.0037479305773821495
650.61,0.0030445183660983625
650.8,0.0024903612292821037
650.99,0.0025718576072530663
651.18,0.002940281929650339
651.38,0.0024959968741531235
651.57,0.0028447280851665482
651.76,0.005042803615620652
651.95,0.00042115905818941276
652.15,0.0017339847848322461
652.34,0.005368898829676166
652.53,0.003596291330869903
652.72,4.435260933849638e-05
652.92,0.003843249002295842
653.11,0.0024877867217299537
653.3,0.0009779361348241718
653.49,0.002202945836567419
653.69,0.004027437193026026
653.88,4.4348435160390994e-05
654.07,0.006238639530304244
654.26,0.0023161506481851296
654.46,0.005778744001539288
654.65,0.0017731004603845886
654.84,0.002993703607260582
655.03,0.0038279813837143943
655.23,0.000140150231453485
655.42,0.0017550737353130101
655.61,0.004033174026318283
655.8,0.00014069976287446208
655.99,0.001969812817593814
656.19,0.0038010173658959826
656.38,-0.00014502501084274856
656.57,0.002502840736139235
656.76,-0.0008988164734838924
656.96,0.0017515787233157167
657.15,0.0017616016131948287
657.34,0.005332267264824396
657.53,0.002136967763497502
657.72,0.005093238995057523
657.92,0.0011010466675988831
658.11,0.002509722232169261
658.3,0.004980434373635352
658.49,0.0008097544638789374
658.68,0.0009907982716339358
658.88,0.00023649263860723769
659.07,0.0026216823462975685
659.26,0.0018708889608564996
659.45,0.0013750071347934263
659.64,0.0023291571929461804
659.84,0.003047921236893751
660.03,0.0029948431464166493
660.22,0.001320388239977129
660.41,-0.0006368624401691384
660.6,0.0030801381608663715
660.8,0.0015904281165739736
660.99,0.0038175282052816425
661.18,0.0018872088519264526
661.37,0.004151037724273643
661.56,0.004586382783809589
661.76,0.0005355296268298621
661.95,0.0030247787078258796
662.14,0.0024644471908399587
662.33,0.003917655075732863
662.52,0.001405454617231094
662.71,0.0024894244284286286
662.91,0.005799222239815488
663.1,0.0010091314085997724
663.29,0.004100539804270164
663.48,0.001310370189200664
663.67,0.0013052914668792348
663.86,0.0019001002879461088
664.06,0.004719933672234499
664.25,0.004879073270532963
664.44,0.0054466473326756845
664.63,0.004183758569608087
664.82,0.0026755588036114653
665.01,0.003451357075282008
665.21,0.0038107406946843144
665.4,0.0017099361123931857
665.59,0.0062790130793497195
665.78,4.628695580585446e-05
665.97,0.0007322236578396797
666.16,-0.0005455417314578774
666.35,4.692768729968806e-05
666.55,0.0008371211138296357
666.74,0.004256712154036237
666.93,0.0014282027259750105
667.12,0.004074806217852455
667.31,0.0011281167807813371
667.5,0.0029160745003112584
667.69,0.0031078173559646225
667.89,0.0019509322342084634
668.08,0.001348812198880832
668.27,0.003969529425005675
668.46,0.0007496357391094425
668.65,0.002161284938027358
668.84,0.0011434095116325553
669.03,0.002740416168634816
669.22,0.0026254697321764038
669.42,0.002026959884287699
669.61,-0.0020375004328840466
669.8,0.0014541792562395462
669.99,0.0012544645296264615
670.18,0.003544474146474023
670.37,0.0048546609969510246
670.56,4.721923747780458e-05
670.75,0.0022594427672332734
670.94,0.00303031278651767
671.14,0.003007284437418418
671.33,0.0002458813091193372
671.52,0.00044452312110305066
671.71,-0.0006483733687515433
671.9,0.0023293097853500913
672.09,0.001918069075290859
672.28,-5.234653118766769e-05
672.47,0.00274123653206479
672.66,-0.0004499766433886812
672.85,0.0035712384385637296
673.05,0.0034980286858063594
673.24,0.0029520015997665243
673.43,0.0018433487418382049
673.62,0.004571593482956795
673.81,0.004180368259659287
674.0,0.002885361647182429
674.19,0.003583505192103283
674.38,-0.0015680135407794263
674.57,0.0034744063906163875
674.76,0.003500159795461813
674.95,0.0017426834742155003
675.15,0.0021687071794780537
675.34,0.0033101909657858967
675.53,0.0002485771940736631
675.72,0.001453594982839056
675.91,-0.000664474693398925
676.1,0.0005524550835129791
676.29,0.0019714757003692048
676.48,0.003527741343633964
676.67,0.0012704385046568738
676.86,0.004369199332020468
677.05,0.0033752216776949374
677.24,0.0008701400094071228
677.43,0.0018860751822257196
677.62,0.0009539457595064013
677.81,0.005923853248789814
678.0,0.0007500120066919743
678.2,0.00477780913098165
678.39,0.002352422021265899
678.58,0.00035795136090140345
678.77,-0.0017832878880974918
678.96,0.004274276256462372
679.15,0.004199842410284791
679.34,0.004351795507260429
679.53,-0.0008764118788370702
679.72,0.004675958412415763
679.91,0.0034665551010889233
680.1,0.00291908617666096
680.29,0.002954834523666866
680.48,-0.00015798909986732227
680.67,0.00015056310232143674
680.86,0.0002515631150617505
681.05,0.004195169060327983
681.24,0.00246475237444817
681.43,0.0011491365980728129
681.62,0.004532112452696561
681.81,-0.0009799768786127128
682.0,0.003717202261777713
682.19,0.002305102257317606
682.38,0.002944749212656287
682.57,0.0021114211522772113
682.76,0.003331245846091058
682.95,0.002188825731115102
683.14,0.0026388292109934238
683.33,0.004498044643977072
683.52,0.0033636836192296768
683.71,0.003051018253602071
683.9,0.0036086183582010344
684.09,0.0018795499475299973
684.28,0.00409347584334444
684.47,0.002016808851752817
684.66,0.0027659268185151386
684.85,0.0036608006985257716
685.04,0.0041733790274628485
685.23,0.00035688410955935754
685.42,0.002857278615157087
685.61,-0.0002601763944140865
685.8,0.0012905531287631092
685.99,0.0014030373792385726
686.18,0.002185483832582203
686.37,0.004411003786357536
686.56,0.003375923498514366
686.75,0.0012685001805609612
686.94,0.0031260644247521163
687.13,0.0005629136499343308
687.32,0.004520496345635995
687.51,0.005745651081263652
687.7,0.002734779866757991
687.89,0.005244596450898493
688.08,0.0007748245080312074
688.27,0.003267201353933623
688.46,0.002665616632303393
688.65,0.005746836355770275
688.84,0.0010049606813427355
689.03,0.002065808972396476
689.22,0.003575041484696867
689.41,0.005126804226084651
689.6,0.00400099708058186
689.79,0.007083986233114779
689.98,0.006177395688543578
690.17,0.0008961913579753651
690.36,0.0059868958713337975
690.55,0.0035146032615367222
690.74,0.001319500713413355
690.93,0.0036607368307255924
691.12,0.003395147604905564
691.31,-0.0003691007374113468
691.49,0.0026241272356480184
691.68,0.0010036827112317587
691.87,0.0006730711311598302
692.06,0.002660326865920056
692.25,0.0029056329406017445
692.44,0.001730630189008707
692.63,0.002302921573733812
692.82,0.002477050741767559
693.01,0.0019308293090488818
693.2,0.005861614804368942
693.39,0.0019712160233950945
693.58,0.0020389844177593963
693.77,0.0064853520757946394
693.96,0.0015428612847666362
694.15,0.004365634891453637
694.33,0.006624401002261538
694.52,0.00423716869244751
694.71,0.0005836300407159698
694.9,0.001018468985433925
695.09,0.0009041303206917656
695.28,0.002619632650719373
695.47,0.002455284656860333
695.66,0.0023588191782156465
695.85,0.004043868123391863
696.04,0.0022612066865650877
696.23,0.001628983406033492
696.42,0.001314771056530609
696.6,0.001209474176455801
696.79,0.003342146147554859
696.98,0.003662681657811591
697.17,0.004316253104069236
697.36,-0.0002671298437233375
697.55,0.0046189614770586526
697.74,0.004371617437782473
697.93,0.0031350793297902223
698.12,0.0045406910449511916
698.31,0.004682647468522423
698.49,0.0036456377697659764
698.68,0.005443125333867137
698.87,0.0005774090694603032
699.06,0.005594858881987105
699.25,0.0037773634761397155
699.44,0.0008101107437378326
699.63,-0.0008103762228724291
699.82,0.006013485399915696
700.0,0.00081372830563902
700.19,0.0027576790320200033
700.38,0.005410449559733395
700.57,0.004632312409394885
700.76,0.0011330688338343504
700.95,0.004191919765989366
701.14,0.002115868938864174
701.33,0.001577335921580963
701.51,0.004303695891505921
701.7,0.005467245244291377
701.89,0.002564748601573286
702.08,0.003165384685225234
702.27,0.001245995641945633
702.46,0.00048481832184214227
702.65,0.0014686579760285257
702.83,0.0012543063929507158
703.02,0.0009170500039524703
703.21,0.003581067115949697
703.4,0.0041125326639792
703.59,0.005102538551438325
703.78,-0.0016682413907035207
703.97,-0.000170157702158356
704.15,0.0002720571201150049
704.34,0.001354026598596925
704.53,5.200292645476635e-05
704.72,0.0033289254184735557
704.91,0.0023170873253498866
705.1,0.00416559394670455
705.28,0.003337311106654889
705.47,0.0022374214337189005
705.66,0.0007198669266564086
705.85,0.004681845091874325
706.04,0.004096292570394302
706.23,0.0024091211611568506
706.41,0.002052934937354505
706.6,0.001841086011565997
706.79,0.0011682107033142153
706.98,0.0018543514082987027
707.17,0.0008422577373558991
707.35,0.003223836923950445
707.54,0.002991615427613196
707.73,-0.0014140079757682103
707.92,0.005304360653115236
708.11,0.0015295222295328937
708.3,0.0014864845018609876
708.48,0.0030366783184667223
708.67,0.004719302053318085
708.86,0.001593839846630061
709.05,0.001940498568697529
709.24,0.0008302769255369161
709.42,0.0031573400477171256
709.61,0.0017193168303968544
709.8,0.002701772097203434
709.99,0.001954391102752207
710.18,0.0008263282420851364
710.36,0.0036901305564621743
710.55,0.0025822429540384544
710.74,0.0068404183907144235
710.93,5.240194935252028e-05
711.12,0.0033104541742713955
711.3,0.0019629548350645126
711.49,0.002559810524029729
711.68,-0.0009687970531571666
711.87,0.0028351160989002564
712.05,0.004315108204515556
712.24,0.0029922917685749634
712.43,0.005521667717896704
712.62,-0.0002833531438696322
712.81,0.004934600717916015
712.99,0.002412640311262536
713.18,0.0019920506637913153
713.37,0.0016501819384038769
713.56,0.002078110234945846
713.74,0.002686271854005143
713.93,0.005718725358504415
714.12,0.0053097003320524165
714.31,5.3296901578528474e-05
714.49,0.0037222823565795623
714.68,0.0020919965142897463
714.87,0.0005117882160248635
715.06,0.004075693167314867
715.24,0.003100424608366888
715.43,0.0003846882131930162
715.62,0.0035402806569731515
715.81,0.001073047516076359
715.99,0.004828760386415348
716.18,0.004716674296641138
716.37,0.0041099984120176545
716.56,0.004205401445987826
716.74,0.004226356642141103
716.93,0.003534341440497608
717.12,0.00387736282657042
717.31,0.0044669203560004
717.49,0.002967819216597998
717.68,0.0025818690549747622
717.87,0.001545135916261477
718.06,0.003304662308604109
718.24,0.000406682060179678
718.43,0.002391366373211995
718.62,0.0035863386365647403
718.8,0.002785746031325879
718.99,-0.001025651673810752
719.18,5.586208631673586e-05
719.37,0.001510295668583546
719.55,0.0032768315523222557
719.74,-0.000298893159938448
719.93,0.001366846869860667
720.11,0.0027016893018379923
720.3,0.0013582691502533651
720.49,0.0011462942219021915
720.68,0.003150784228010772
720.86,0.0015004832101252151
721.05,-0.0017055615494893615
721.24,0.0016192402930976309
721.42,0.0029210751514532215
721.61,0.0034592458013759236
721.8,-0.001043087750911872
721.98,0.003572931543887579
722.17,0.003232348255546585
722.36,0.0020036835571487443
722.55,-0.0010080735166629702
722.73,0.0031933548364420027
722.92,0.002049777909074608
723.11,0.0023825379729368735
723.29,0.003458825555018055
723.48,-0.001751621843969043
723.67,0.0031251227474599873
723.85,0.005415981919538726
724.04,0.0030921167834125295
724.23,0.0037533203215865812
724.41,0.003320800070616468
724.6,0.0030131514782956144
724.79,0.0021414824596405336
724.97,0.0005445093698979673
725.16,0.0002984399021534202
725.35,0.004557172899148548
725.53,0.003037542237537438
725.72,0.0047270822697950765
725.91,0.004335555556532598
726.09,0.0017726801046070784
726.28,0.0036207785756680014
726.47,0.0011669138916822089
726.65,0.003243040287471134
726.84,0.0018092486199026393
727.03,0.002813661051805689
727.21,0.0005702747825225281
727.4,-6.448915595100627e-05
727.59,-0.00019087114939911025
727.77,0.0004219577176503868
727.96,0.008671811058894044
728.15,0.002645714885991368
728.33,0.0054892774160835035
728.52,0.00241265007748739
728.7,0.007523583566193584
728.89,0.005289453700319736
729.08,0.0047375604155232565
729.26,0.0065000198293605595
729.45,0.0022915810391862636
729.64,0.003151025384866984
729.82,0.0025654861643615206
730.01,0.0006755037299264189
730.2,0.0037977606168951303
730.38,0.004161290827495382
730.57,0.0008004509934001774
730.75,0.003094305123137702
730.94,0.0031379513140142347
731.13,0.004252219448340222
731.31,0.005275920723445018
731.5,0.0014532545565158397
731.68,0.0033887627907490834
731.87,0.001084598198968278
732.06,0.0023035841256810424
732.24,0.0019345143721239272
732.43,0.000565085533401197
732.62,0.003364214250937747
732.8,0.0017029608782821836
732.99,0.0015757493672232364
733.17,0.0017300806277628792
733.36,0.00403815220727551
733.55,0.0004499042146933639
733.73,-0.0018828265613265787
733.92,0.0024872318575206304
734.1,0.0037402539063124195
734.29,0.003085332132398532
734.48,0.0030472328090536257
734.66,0.0013505206533161109
734.85,5.978871307762214e-05
735.03,0.0038839251531722747
735.22,0.0027692400479710924
735.4,0.00031704819363292047
735.59,0.003369781680824578
735.78,0.003727009835430208
735.96,0.002454622585339292
736.15,0.005036219196013254
736.33,0.001879264606342418
736.52,0.002888157076539635
736.7,0.0027522017844817184
736.89,0.003163916745690953
737.08,0.00408851454065313
737.26,0.005462870345318421
737.45,0.00018640841125797916
737.63,0.0046255925059866315
737.82,-0.0017462184226275685
738.0,6.1885193046377e-05
738.19,0.0024153373687733383
738.38,0.0007201373800540462
738.56,0.004031427532682492
738.75,0.003660159662902991
738.93,0.0031849176383014137
739.12,0.003949878370231043
739.3,0.002557133969160393
739.49,0.0009923957733591717
739.67,0.0015206822804035177
739.86,0.004022353478022836
740.04,0.0008477431606824407
740.23,0.0009684685839888926
740.42,0.0031077540487724543
740.6,0.004259375036863158
740.79,-0.000992264320630796
740.97,0.0015009834760028613
741.16,-6.992118883144051e-05
741.34,0.005283632296172321
741.53,-0.001407690017712746
741.71,0.006727936238636783
741.9,0.0015659365346399063
742.08,0.007376896641564215
742.27,0.002488889664394924
742.45,0.0013932889516637434
742.64,0.0015440160782960004
742.82,0.007271562150699645
743.01,0.0031558069023421703
743.19,0.0023859735995484534
743.38,-0.00035124482063780116
743.57,0.002692567310452071
743.75,0.004318538222444459
743.94,0.00371084738327018
744.12,0.0016966562609650195
744.31,-0.0034103406489699654
744.49,0.0013093607107247786
744.68,0.0033478787007888214
744.86,0.0026417880800843003
745.05,0.0026504184703760826
745.23,0.0035024164744649113
745.42,0.004899698048219871
745.6,0.0023077113037535766
745.79,0.0052595093514449945
745.97,0.0017003574821369335
746.16,0.0009048799638249266
746.34,0.006946723959439574
746.52,0.004148865465776396
746.71,0.0056442851918415676
746.89,0.005895938458926432
747.08,0.004840854633470089
747.26,0.0071483131349816785
747.45,0.002654031131544928
747.63,0.004888219346760203
747.82,-0.0014573768312435248
748.0,0.004504592168985836
748.19,-0.006705081460168116
748.37,0.007162623875719216
748.56,6.661835564540266e-05
748.74,0.004281788272115713
748.93,0.007661272493592428
749.11,0.005433426930187455
749.3,0.005164819323015926
749.48,0.005621503210348121
749.67,0.002061583068268998
749.85,0.0032344463618821043
750.03,0.0030644845797744074
750.22,0.0020745871581868895
750.4,0.0010637507842409244
750.59,0.0036312392212809854
750.77,0.0010747686039237132
750.96,0.0008014716304862793
751.14,0.0042653369657851626
751.33,0.0034976522080247085
751.51,0.0036546851556608965
751.69,0.0006483349059236377
751.88,-0.0003658811411952442
752.06,0.0069225551923885
752.25,0.00399612161144638
752.43,0.005076411030903976
752.62,0.0016855883517335084
752.8,-0.0015434759796221036
752.99,0.00281845612336018
753.17,0.004467612577666373
753.35,0.0018290350745304154
753.54,0.0038771636169368726
753.72,0.0005120197294731879
753.91,0.004246602315752996
754.09,0.0006647204564378207
754.28,0.006598621991243475
754.46,0.005704958433016752
754.64,0.001698566950648886
754.83,0.008012275294646761
755.01,0.004864988092177706
755.2,0.0012285198135988593
755.38,0.0023051909942657027
755.56,0.0071370725767453845
755.75,0.0008223110671391905
755.93,0.008116137462489065
756.12,0.002762477008498321
756.3,0.0029375133973511968
756.48,0.00407282717520463
756.67,7.05479529515222e-05
756.85,0.001441921978494394
757.04,0.002642162427982448
757.22,-0.0013136410906489859
757.4,0.004696933824299971
757.59,0.006149629974192072
757.77,0.0022581396588935007
757.96,0.0011495124395841892
758.14,0.008537178700068955
758.32,0.007805064196666931
758.51,0.005871878397947301
758.69,0.0059055020284115725
758.87,0.000227339807422623
759.06,-0.0008528810677604792
759.24,0.0017822223737369
759.43,0.0036803338189681928
759.61,0.00132892952610543
759.79,-0.0030032854139018473
759.98,0.007249267862664004
760.16,0.005691983896945849
760.34,0.003823347089439801
760.53,0.004759290898804256
760.71,0.0031939020098965564
760.9,-0.0008737735476854603
761.08,-0.00039276046918952737
761.26,-0.00023945240334150987
761.45,0.007674997052459394
761.63,0.003045961779453916
761.81,-0.0022593642789976395
762.0,0.003572772027576878
762.18,0.0016450035912050293
762.36,0.0013218789203813584
762.55,0.005333236867954671
762.73,-0.0002367454574117143
762.91,0.003145319741012687
763.1,0.004323813244331972
763.28,0.005093413922946862
763.46,0.0035831350482226887
763.65,0.0029531065447889705
763.83,0.005097292272329625
764.01,0.0023273847306029237
764.2,0.0052680331045553185
764.38,0.002799742870742393
764.56,0.008479930757221914
764.75,0.004173390523228528
764.93,0.005772584460817948
765.11,0.004385291156463319
765.3,0.000220623734043219
765.48,0.003815644195085525
765.66,0.0011198763768629394
765.85,0.0009667962714660806
766.03,0.004348409908621301
766.21,0.00227168172582318
766.4,-0.0014084424668000437
766.58,0.004458460944124242
766.76,0.005505234914509526
766.95,0.0012223155899476407
767.13,0.004078589620825219
767.31,0.004680556066860352
767.49,0.0037089668371956892
767.68,-0.000373998039037303
767.86,0.004717959867811415
768.04,0.00307369715457726
768.23,0.00425609726322505
768.41,-0.0009223428015336752
768.59,0.0040052526244145886
768.78,0.002461959257286153
768.96,-0.002346014404885831
769.14,0.004426039011266701
769.32,0.0018982988302525528
769.51,6.714040801892791e-05
769.69,0.005454225558618268
769.87,-0.0031222876901701477
770.06,0.006760699360995199
770.24,0.006716748605184289
770.42,0.003256512901031459
770.6,0.0054870898621601875
770.79,0.005328814511913979
770.97,0.0015860724042798644
771.15,-0.0007733127116610169
771.33,0.0008916636143255057
771.52,-0.0004881774955648448
771.7,0.0033952578185006918
771.88,0.0025064516113286785
772.07,-0.0011389209792510738
772.25,0.0017193454882678404
772.43,0.0006092853519076371
772.61,0.010606410521325868
772.8,0.0031638894747943523
772.98,0.003030724962801216
773.16,0.005848038112658818
773.34,0.0038347812478954782
773.53,-0.00020696986859604257
773.71,-0.0012712712376442125
773.89,0.005769393336587693
774.07,0.00263356986647271
774.26,0.0036548031924134054
774.44,0.005556536000771811
774.62,-0.0005988488213523087
774.8,0.005694360379173896
774.99,0.006269329299687922
775.17,0.005797746210251906
775.35,0.002870303538566373
775.53,0.004768617362100112
775.71,-0.0008602413510197007
775.9,-0.0005984531483436485
776.08,0.0013848129170553724
776.26,0.002358913238908815
776.44,0.0046941518037567544
776.63,0.0012786040926014378
776.81,0.005401585380432257
776.99,-0.0011430422665308399
777.17,0.0007417127859873392
777.35,0.0008583125832250754
777.54,-0.004745096965338255
777.72,0.005871735259320808
777.9,0.002755407808586555
778.08,0.0010105162779722586
778.27,0.0035553455555281835
778.45,0.003459132554487083
778.63,-0.0007383051645334863
778.81,0.0019639383236470824
778.99,0.004696690262025625
779.18,0.0066975449477681154
779.36,-0.0012981151603091313
779.54,0.007745894784312434
779.72,0.004189940680015853
779.9,6.622513208375655e-05
780.08,0.0030226381366896876
780.27,0.0024540057083295283
780.45,0.00020737599397241185
780.63,0.0014546453958299553
780.81,-0.0011894304729980164
780.99,0.003426636089031093
781.18,0.00020557939461141267
781.36,0.0031229675340354525
781.54,0.0034425437275922236
781.72,0.007161242309634526
781.9,0.0017502313364609035
782.08,0.002613554755117305
782.27,0.0077833031366048655
782.45,0.007134101711655311
782.63,0.005596244681736155
782.81,0.003592648668744913
782.99,0.005388076507893328
783.17,0.0021093628340021165
783.36,0.0016754942287656514
783.54,0.003990896762916072
783.72,-7.664021797103056e-05
783.9,0.0019844266225800783
784.08,0.008081531864830472
784.26,0.004916551518673588
784.45,0.004962384935283404
784.63,0.005289048749432219
784.81,-0.0020649983061633084
784.99,0.003901560128160278
785.17,0.004002095716836333
785.35,0.006956812392275766
785.53,0.006429177278331688
785.72,0.0013239448496858855
785.9,0.0011550214515900375
786.08,0.007006132278361581
786.26,-0.00039063693825101847
786.44,0.004981617155120242
786.62,0.00481266074633455
786.8,-0.0018620415993455776
786.99,0.005553249757703514
787.17,0.005010167507612036
787.35,0.0034122083773745894
787.53,0.003780515714488507
787.71,0.004454211787651277
787.89,0.004012681560126822
788.07,0.0033010268507879083
788.25,0.0015409204205021486
788.43,0.00487896091769486
788.62,0.003984586450531802
788.8,0.006789132911895563
788.98,0.0007394764411610619
789.16,0.005000634598299283
789.34,0.00040363162709373534
789.52,-8.914769347019773e-05
789.7,-0.0022337721884968685
789.88,-0.00041095129671793663
790.06,0.0032949179861860643
790.25,-0.0009190929144932575
790.43,0.0019300544397607017
790.61,0.005971112676064873
790.79,0.005005752368919007
790.97,0.0030282191116351143
791.15,0.0007664772569610447
791.33,0.0009404813211505721
791.51,0.0025239898237347964
791.69,0.007728116328685302
791.87,0.008319425280333727
792.05,0.0026580705287897965
792.24,0.004393505727193146
792.42,0.005376505977821689
792.6,0.005462358797494402
792.78,0.004029760320355145
792.96,0.001957389190227669
793.14,0.0020000489193526907
793.32,0.004707627194391045
793.5,0.0021039702349200866
793.68,0.007457016523919996
793.86,0.001821566572282284
794.04,0.0014860566241210722
794.22,-0.0007971134237319401
794.4,-0.0016762820330282545
794.58,-0.0007944565986277728
794.76,0.00564559789843603
794.95,0.005160005517105869
795.13,0.005367986875015453
795.31,0.003795197920620667
795.49,0.004596473029719019
795.67,0.004687270103063898
795.85,0.002764460390315333
796.03,0.006185984932353102
796.21,0.007860310861147957
796.39,0.00934904090133292
796.57,0.0013518975708151615
796.75,0.0030010584646037054
796.93,0.008129322175104935
797.11,0.006480571757167509
797.29,0.006712300256390933
797.47,0.0013412192115284222
797.65,0.007494016975603655
797.83,0.004164058714094416
798.01,0.009582960239288238
798.19,0.0010140398855688396
798.37,0.006289843845585524
798.55,0.0008297758003197681
798.73,-0.0038862070632681516
798.91,0.0002761578542602318
799.09,0.009565336545639362
799.27,0.004156356724122911
799.45,0.002409678748885349
799.63,0.006929527957921269
799.81,0.00047785686413215486
799.99,0.007202364557497369
800.17,0.00437123546187379
800.35,0.00994060984792987
800.53,8.685384222171526e-05
800.71,0.0033030188245550996
800.89,0.0035689934743369637
801.07,0.002346212122750144
801.25,-0.0023880388256854995
801.43,0.005382850577791256
801.61,0.008455016304853544
801.79,0.0018602134052644187
801.97,0.02099674264811816
802.15,0.0018145943558052278
802.33,0.0052371893821483015
802.51,0.0030297288177858752
802.69,0.009438611121640583
802.87,0.003598894610208533
803.05,0.0063327947850378595
803.23,0.004299859168626668
803.41,0.0023327483784509433
