Wavelength [nm],#26-Dichroic-650.csv
499.28,0.007738982514840137
499.49,0.014994485734570438
499.69,0.004932983665468628
499.89,0.0047222385645344775
500.1,0.005115990866540546
500.3,0.009258451608079655
500.5,0.0042920549534869274
500.7,0.007066829383487818
500.91,0.003168496156028668
501.11,0.010002447685390844
501.31,0.010652288480849315
501.52,0.008666934325911927
501.72,0.00855421138437734
501.92,0.009058719751953496
502.13,0.010845632436629043
502.33,0.011899739350051152
502.53,0.008008741231927715
502.74,0.010355083536786162
502.94,0.012803967051316542
503.14,0.009490685820807972
503.34,0.011131504837599438
503.55,0.007166137356610824
503.75,0.004284560052086199
503.95,0.00997365731581424
504.16,0.010605330827681145
504.36,0.009061060812464168
504.56,0.005124069407990976
504.76,0.006671765096445303
504.97,0.011612895188053534
505.17,0.010628792605586718
505.37,0.009777770363925731
505.58,0.009476298484684545
505.78,0.0048968483469112815
505.98,0.0036747210227151893
506.18,0.0063571447303265635
506.39,0.005335142955916063
506.59,0.0045847306680237565
506.79,0.007358731475161575
507.0,0.007354605741805799
507.2,0.007194272989788349
507.4,0.00845906641746028
507.6,0.01078915583885349
507.81,0.006013888923446707
508.01,0.008513464166381463
508.21,0.007828578124961048
508.41,0.004269327257670911
508.62,0.00957998776284215
508.82,0.0030928789519363595
509.02,0.009061169991651243
509.23,0.002886898298862899
509.43,0.004752644173420188
509.63,0.005796163741748437
509.83,0.006954188089185074
510.04,0.005891630082658333
510.24,0.004395444942024636
510.44,0.004129187864642975
510.64,0.007508824244041419
510.85,0.002720981102305739
511.05,0.009875866283913392
511.25,0.0015164606597578756
511.45,0.007247878596717281
511.66,0.006204195459659101
511.86,0.008850459462328812
512.06,0.011365124541700258
512.26,0.006658225810129126
512.46,0.005073705114076536
512.67,0.012782321271807243
512.87,0.009454242395944445
513.07,0.010011475906560836
513.27,0.006047419747290041
513.48,0.006915688698559918
513.68,0.008773312558061363
513.88,0.006453731697523246
514.08,0.00497841537306357
514.29,0.006740802647527901
514.49,0.00573735261185478
