Wavelength [nm],#5-Filtre-vert.csv
615.1,0.0017212151639933071
615.3,0.002843418837581047
615.49,0.004113869810513119
615.69,0.00391057647630392
615.88,0.004265286576643259
616.08,0.00156317589853695
616.27,0.0028286468158610877
616.47,0.002289751107622503
616.66,0.00405363492978864
616.86,0.0048171796358457055
617.06,0.0016942910637831696
617.25,0.001202980808822939
617.45,0.0014273325514399576
617.64,0.005297783432004787
617.84,0.002602116491184661
618.03,0.0025429832005804676
618.23,0.004216025256669582
618.42,0.0038514732753515955
618.62,0.0024806687351107927
618.81,0.003140899980176651
619.01,0.0001999780518994017
619.2,0.0052401547011270595
619.4,0.0005303641588215158
619.59,0.005339023366530824
619.79,0.0009214965288563678
619.98,0.0026630007507850825
620.18,0.004889933589867477
620.37,0.002426519521590933
620.57,0.004370895394020124
620.76,0.0036576327899989825
620.96,0.0030277954549323177
621.15,0.002292043634364271
621.35,0.0025061722368423032
621.54,0.001454181602941061
621.74,0.003047810868955254
621.93,0.002373102005608499
622.13,0.0019487134459435882
622.32,0.004303444409657595
622.51,0.002114764737276099
622.71,0.0031890674176903075
622.9,0.00305672471901136
623.1,0.0034529222252405083
623.29,0.004183805978271406
623.49,0.0018900102956699828
623.68,0.0023665925044648348
623.88,0.002461376694581099
624.07,0.0011888484069047212
624.27,0.004594091285407142
624.46,0.004202618257232829
624.66,0.0007062606482663059
624.85,0.0026910289198412065
625.05,0.00467540625948399
625.24,0.0020407189882257477
625.43,0.0013965206841517962
625.63,0.004131736077209061
625.82,0.0035256152806323504
626.02,0.003639747792734663
626.21,0.0020603058144355907
626.41,0.00222009367292913
626.6,0.0023228588226813494
626.8,0.001627148276103589
626.99,0.0023896337897538937
627.19,0.0027613168736492057
627.38,0.002314833759048148
627.57,0.002782578781935158
627.77,0.0038822911199308894
627.96,0.0007188462563372206
628.16,0.0018385302846195225
628.35,0.00285701039116633
628.55,0.0026237825398128293
628.74,0.000719640124933196
628.93,0.004306912197928188
629.13,0.0026165727807858155
629.32,0.001077290547466817
629.52,0.004269740291874768
629.71,0.0019636719124504756
629.91,0.0007266152533665769
630.1,0.005385376319281693
630.29,-0.001003159090389795
630.49,0.0024810504482347586
630.68,0.004393971137143199
630.88,0.0044450527048102975
631.07,0.0042760659938989535
631.27,0.0014142672665540187
631.46,0.0003042404817655945
631.65,0.0035224617596404375
631.85,0.0029929506533239963
632.04,0.00254264757234178
632.24,-0.00108048881649093
632.43,0.001878912893547894
632.62,0.0030243688497062615
632.82,0.00012828414467566253
633.01,0.0031215129888937988
633.21,0.0040659118969545195
633.4,0.0031021305952624043
633.59,0.003920770187304547
633.79,0.00308916280586581
633.98,0.005603300310539384
634.18,0.0019832558222225645
634.37,0.004738898337639736
634.56,0.0038598298864216743
634.76,0.0017991189343753147
634.95,0.003286237017281692
635.14,0.0024526845767987057
635.34,0.001995053085913115
635.53,0.0028500163039565716
635.73,0.0020241662181660447
635.92,0.002826467677828563
636.11,0.0021832792835583346
636.31,0.005342620200875801
636.5,0.0019007017853350176
636.7,0.00405180125820273
636.89,0.0035281630883982856
637.08,-0.00022447147823248957
637.28,0.00012964063552439031
637.47,0.0008443278198160215
637.66,0.0028244383486994997
637.86,0.0026867081371004585
638.05,0.0014609308672454485
638.24,0.002780518888237382
638.44,-0.0004007245507285736
638.63,0.004745627653552903
638.83,0.0012149950832441995
639.02,0.003307306116151394
639.21,0.0018367301491298402
639.41,0.002288628319456447
639.6,0.003915454690073216
639.79,0.00246855317959153
639.99,0.0044324768483264025
640.18,0.0032971403429299154
640.37,0.0018628032783504717
640.57,-0.0003212806686305908
640.76,0.0005878937033283838
640.95,0.0032286274911688347
641.15,0.005153176767563695
641.34,0.0026891099416982093
641.53,0.0004064943605856825
641.73,0.000776715295750431
641.92,0.0024166971805199594
642.11,0.005460347991911039
642.31,0.004572716159505052
642.5,0.003991675119593365
642.69,0.003899851728344134
642.89,0.0038524498964533807
643.08,0.0007634847453802724
643.27,0.004780336226047937
643.47,0.0026333645000094852
643.66,0.003034432740436812
643.85,0.0027988175163941513
644.05,0.0022069068430981076
644.24,0.0031118314214117287
644.43,0.005592629209894268
644.63,-0.0033361224696964735
644.82,0.0031401788555173696
645.01,0.0013183857295805091
645.2,0.0009519751276467544
645.4,0.003134183135327837
645.59,0.0020420084314975995
645.78,0.0026162461115773637
645.98,0.0018917227241738001
646.17,0.0018066597088183922
646.36,0.0018024785828715621
646.56,-4.947634172602058e-05
646.75,0.003477778375009143
646.94,0.0024712966566805138
647.13,0.0025653730069819703
647.33,0.0018154188861920545
647.52,0.0061867612622611
647.71,0.002868832611016985
647.91,0.004427678070864996
648.1,0.0012570577330197382
648.29,0.004738881314023668
648.49,0.00255202716904766
648.68,0.0018101868742891633
648.87,0.005439451095636965
649.06,0.003614197663325748
649.26,0.00236096685944062
649.45,0.0033155412845579063
649.64,0.0037513399428846777
649.83,0.0023163698878043487
650.03,0.0028764153297894594
650.22,0.0024204202664479062
650.41,0.0037479305773821495
650.61,0.0019193922700194742
650.8,0.0018318148300182136
650.99,0.0036016782911577234
651.18,0.004621979355181289
651.38,0.003533197368943209
651.57,0.0010709287998578849
651.76,0.002496467662788591
651.95,0.0022108309369958962
652.15,-0.0011761380731393732
652.34,0.0010716291148424198
652.53,0.004905011841365054
652.72,0.0025856555535730464
652.92,0.0037482864902846215
653.11,0.005119249127212482
653.3,0.0034995399232096765
653.49,0.004080092020676972
653.69,0.001656751287077787
653.88,0.003150093047079422
654.07,0.0011883612577091847
654.26,0.0027893903073027727
654.46,0.002582495636945145
654.65,0.00023721908788397844
654.84,0.002803453383733678
655.03,0.003449640320814172
655.23,0.0031885034319673465
655.42,0.001850090385442906
655.61,0.00023467354586945898
655.8,0.0037748129535976347
655.99,0.0030282713655119075
656.19,0.002673989196610676
656.38,0.004977599607442892
656.57,-0.0011845895208551318
656.76,0.0036288569965686216
656.96,0.003363645139360519
657.15,0.0035736327175560877
657.34,0.003821475189282075
657.53,0.0031830454681197767
657.72,-0.0013838945375739835
657.92,0.001388996783866511
658.11,0.0017512465908668521
658.3,0.0032719203813359565
658.49,0.0020524095095088594
658.68,0.0009907982716339358
658.88,-0.00024200047298527345
659.07,0.002239947271126311
659.26,0.0013904648604333462
659.45,-0.0004303092176745971
659.64,0.00147254227353543
659.84,0.004306943679473932
660.03,0.0023287139015970367
660.22,0.0024965738657618257
660.41,0.002387093763344728
660.6,0.005037569658685208
660.8,-0.00024417361125824057
660.99,0.0042043951846193976
661.18,0.0007241331582211813
661.37,0.004248775378830098
661.56,0.0019778058969963175
661.76,0.006506280061925678
661.95,0.0041781290072094805
662.14,0.003238480597481402
662.33,0.001788032958304886
662.52,0.0005313687479016912
662.71,-0.0001437702652645928
662.91,0.0035935100869762637
663.1,0.00014178452288468444
663.29,0.002845407183567838
663.48,0.002283088246871648
663.67,0.003340082276930223
663.86,-0.0002467708299327713
664.06,0.0021881577477142074
664.25,-5.215035052485215e-05
664.44,0.002010042796852173
664.63,0.001296497794222782
664.82,0.0029677436984932195
665.01,0.0021864544822316925
665.21,0.00490033817428643
665.4,-0.00044323853520753496
665.59,0.003212278326284497
665.78,0.002501968962299455
665.97,0.003084364363235114
666.16,0.00034251644167655266
666.35,0.004229581709521918
666.55,0.002714689573807604
666.74,0.005559647508036995
666.93,0.00014519883542724168
667.12,0.002109681526096047
667.31,0.002013205581507237
667.5,0.0010360909154651645
667.69,0.002910315190012362
667.89,0.006860520058776658
668.08,0.006254959000791283
668.27,0.0019097913765492617
668.46,0.002254681975068209
668.65,-5.3226484484837904e-05
668.84,0.005529168416082028
669.03,0.0033389514795269027
669.22,0.0015344673621539237
669.42,0.001531884460081075
669.61,0.0022302900305285938
669.8,0.002760518762093314
669.99,0.0024615293322898194
670.18,-0.0002526889083228067
670.37,0.0029517059404838416
670.56,0.005959356131454036
670.75,0.005476987645944201
670.94,0.004024796265034859
671.14,0.0011321249050793715
671.33,0.001041863887694879
671.52,0.0016375473624544296
671.71,0.004615060909587463
671.9,0.0011384166904952419
672.09,0.005759876744661532
672.28,0.0011355992378060218
672.47,0.005934380461519856
672.66,0.004617353658410189
672.85,0.0013562811025678116
673.05,0.0017729234401504233
673.24,0.003552994968301927
673.43,0.00034641315206891606
673.62,0.001454910258835157
673.81,0.005692393209158741
674.0,0.0044055079603537136
674.19,0.0017650425634363313
674.38,0.005197291117677296
674.57,0.002466491357128592
674.76,0.004515545815641697
674.95,0.004535569651545833
675.15,0.004188813046105287
675.34,0.0028004794954809903
675.53,-0.00035495520725801593
675.72,0.004467013366353273
675.91,0.0015746036673877691
676.1,-0.0005582665768306619
676.29,0.0024777293902848137
676.48,-0.0006681467743603881
676.67,0.002594743308761266
676.86,0.0025600579619393425
677.05,0.0012963214308816186
677.24,0.005389695251474162
677.43,0.00290716359636155
677.62,-0.0013626243834043107
677.81,0.008355348104275856
678.0,0.001653493008494242
678.2,0.0023103160957692074
678.39,0.001951518835419512
678.58,-0.0005701256390730021
678.77,0.0016756977713109896
678.96,0.001858931868970467
679.15,0.0044023849014044325
679.34,0.0026098978560947844
679.53,0.0022063696772579105
679.72,0.0001512907990410645
679.91,-0.0006761738321844547
680.1,0.0014836997711569248
680.29,0.002332135346727343
680.48,0.00015204127493114868
680.67,0.0020949990594407706
680.86,0.0018803152777904961
681.05,0.002171997928796752
681.24,0.003975558989389939
681.43,0.002551594936015545
681.62,0.0002518451229477137
681.81,0.004162219653179195
682.0,0.005347946483139509
682.19,0.0015870409490512296
682.38,0.0013933146937963122
682.57,-0.0014985116910995638
682.76,0.0016897944753795251
682.95,0.0025965949073590276
683.14,0.0006704213741812161
683.33,0.0018077784721387397
683.52,0.001084710647565926
683.71,0.00170518889091223
683.9,0.0021430290176898785
684.09,0.003609394748314174
684.28,0.0038860601348873636
684.47,0.003259756261589762
684.66,0.0017210461886099783
684.85,0.0016999093802402931
685.04,0.000667310360892872
685.23,0.005291870179984242
685.42,0.0012971304123019036
685.61,0.0008715724165649873
685.8,-0.0016069564052120886
685.99,0.0035902021909861724
686.18,0.0036104969128988255
686.37,0.0008798097668223964
686.56,-0.0007827415400897886
686.75,0.0010650718274049498
686.94,0.004254562242116296
687.13,0.002106207483087613
687.32,0.004312519848476408
687.51,0.003259756261589762
687.7,4.8682723541965775e-05
687.89,0.0046211207984076744
688.08,0.0021230266130022085
688.27,0.0036824634302365356
688.46,0.0016190957683288947
688.65,0.0015267465270596223
688.84,0.0019599214199373096
689.03,0.003126763885247426
689.22,0.0011184251221872765
689.41,0.0013190820223996681
689.6,0.0006909660888899685
689.79,0.002464307201102201
689.98,0.0016629516715544832
690.17,0.0013193611202125632
690.36,0.0008980915839856774
690.55,0.00046949509447503267
690.74,0.005234235163419045
690.93,0.0031297523587743696
691.12,0.0010217651895892532
691.31,0.002350430485839667
691.49,-5.6702440635047696e-05
691.68,0.005984358102403086
691.87,0.0025452489745860503
692.06,0.0017203271739934963
692.25,0.0013190820223996681
692.44,0.002361049746830615
692.63,0.0003723101555793516
692.82,0.0005774090694603032
693.01,0.002558019822679559
693.2,0.0013178275421014962
693.39,0.0022913706803593605
693.58,0.002353137937879724
693.77,0.0025817689842372853
693.96,0.0025024036497892847
694.15,0.002576061598279045
694.33,0.002488870647766257
694.52,0.00359307889211921
694.71,0.0005836300407159698
694.9,-0.0016698559096537124
695.09,0.0026118040644017254
695.28,0.0007997908298609669
695.47,-0.0011013974238513649
695.66,0.0041433204486249825
695.85,0.004043868123391863
696.04,0.004578100654571798
696.23,0.005840630807822003
696.42,0.00036595156318201556
696.6,-0.0005829293851403408
696.79,0.0032359492531646144
696.98,0.0056814946095553875
697.17,0.003889653383891031
697.36,0.001423045895795046
697.55,0.003662681657811591
697.74,0.0037391377876635416
697.93,0.00047563817977899124
698.12,0.0009056769213907086
698.31,0.00888366226816827
698.49,0.001953495768313504
698.68,0.0029626646835395447
698.87,0.0035324072263827016
699.06,0.003249060779414053
699.25,0.003457890690509402
699.44,0.003304019311604792
699.63,0.0016652786118367627
699.82,0.0017856007811564761
700.0,0.000595898292189192
700.19,-0.0005985810863175694
700.38,0.0005865080023059331
700.57,0.005941145660664582
700.76,0.0022151476239612765
700.95,0.005717394448479371
701.14,0.0067885268541019875
701.33,0.004629282929680934
701.51,0.002995290761271369
701.7,0.0020682226925256317
701.89,0.0004885796952882171
702.08,0.004669067975216275
702.27,0.002332188142606921
702.46,0.004063034962694736
702.65,0.006265620422698986
702.83,-0.0009325683467187593
703.02,0.003082144705428356
703.21,0.0023679394721506323
703.4,0.0011492351526200908
703.59,0.0024673394481643505
703.78,0.0016620584251600368
703.97,0.0017219959458426113
704.15,0.0011527776952762294
704.34,-0.00016598249333823955
704.53,0.0014866485463594223
704.72,0.005513888861598682
704.91,0.0012379278741063496
705.1,0.005140097551627858
705.28,0.0022420773825962675
705.47,0.0036582685715611236
705.66,0.0033896568847728782
705.85,0.0031385452614707625
706.04,0.001625346189041947
706.23,0.002184716509522874
706.41,0.001163796222519761
706.6,0.0011704305262434209
706.79,0.004515128348673377
706.98,0.00703309039264545
707.17,0.0058025353701615335
707.35,0.006167853763661599
707.54,0.004008740281518374
707.73,0.0029875637937635106
707.92,0.006421745105313489
708.11,-0.0005141971927855516
708.3,0.0008244134340094202
708.48,0.0038104606947579668
708.67,0.003274772738446268
708.86,0.0035763341525054788
709.05,0.004050795756233112
709.24,0.006831296283341499
709.42,0.005597048415605681
709.61,0.0022749667709343157
709.8,0.003143396464701628
709.99,-5.915081163363238e-05
710.18,0.0021535458711636154
710.36,0.002477404146826353
710.55,0.0023622081521311165
710.74,0.007285531928690574
710.93,0.00183166813805474
711.12,0.006343319917232589
711.3,0.0030864908534872703
711.49,0.003698961037364551
711.68,0.006301062571377793
711.87,0.00515221818766777
712.05,0.0030812979296760464
712.24,0.005366119645316452
712.43,-0.0016216109876088642
712.62,0.00442280803368638
712.81,0.0064102852023635495
712.99,0.0040981337101509184
713.18,0.0017640127455150194
713.37,0.0025624376259530224
713.56,5.301508096941148e-05
713.74,0.0031440702144118426
713.93,0.0028299877184687814
714.12,0.0019541725022943564
714.31,0.001976053824174747
714.49,0.004066182155558996
714.68,0.004130623691992933
714.87,0.0036022808543857577
715.06,0.002734681982172113
715.24,0.005809084158847947
715.43,0.006923191915567918
715.62,0.0034277880266567113
715.81,0.0009597519560804508
715.99,0.005056150136127123
716.18,0.004034272290673803
716.37,0.006195631923196675
716.56,0.004666630996036002
716.74,0.005269294241375448
716.93,0.006086110092378536
717.12,0.006541721549095002
717.31,0.0049313631270029665
717.49,0.004482534461448322
717.68,0.0028116624269238525
717.87,0.007050688297194211
718.06,0.005277856758441507
718.24,0.006147431307607151
718.43,0.007297638341868329
718.62,0.0038217304771892228
718.8,0.0055155636748963986
718.99,0.00450620560357936
719.18,0.004442101932529692
719.37,0.004295652029968941
719.55,0.006736019188150721
719.74,0.0036015988020464238
719.93,0.0037499351722831446
720.11,0.004865808601725505
720.3,0.0063313486731001
720.49,0.005745402524285291
720.68,0.005412292896627822
720.86,0.00932099997013749
721.05,0.0013466293095621706
721.24,0.007749437589636521
721.42,0.005427798175734256
721.61,0.007104237587032924
721.8,0.005438926134341437
721.98,0.004300339064356818
722.17,0.005796616378373184
722.36,0.004679929164382134
722.55,0.0028924184453219016
722.73,0.006209228747744066
722.92,0.007329317057216113
723.11,0.005931036243363076
723.29,0.0083182241869575
723.48,0.009219541664010398
723.67,0.0021435844067805633
723.85,0.004793043163381604
724.04,0.006369821708747145
724.23,0.007079069623183659
724.41,0.007672583114577391
724.6,0.00559888987757384
724.79,0.0037349182449279276
724.97,0.006511771346366226
725.16,0.0068198078950603685
725.35,0.005043644653382318
725.53,0.00995426742297079
725.72,0.006201560666432417
725.91,0.007391240691701599
726.09,0.00899999779681817
726.28,0.007797954103217606
726.47,0.006711195238034041
726.65,0.006305838221691049
726.84,0.009435706013964004
727.03,0.011453271472125303
727.21,0.0077127026299164455
727.4,0.00578954687813261
727.59,0.010671269131464418
727.77,0.006864574310252178
727.96,0.006949046083077823
728.15,0.003261822054952332
728.33,0.011537561567332344
728.52,0.004147369106044734
728.7,0.004463784526750353
728.89,0.008209704845419715
729.08,0.010279110747285375
729.26,0.007614920056484718
729.45,0.00911500345187524
729.64,0.009336486880369175
729.82,0.011463318867255143
730.01,0.007713000182532571
730.2,0.009904843030228315
730.38,0.007518050521335285
730.57,0.008469474518828402
730.75,0.004611665389312531
730.94,0.013139911668723123
731.13,0.01111243635951522
731.31,0.011255206019006866
731.5,0.005380550814920814
731.68,0.008509437098824875
731.87,0.010174958815204275
732.06,0.013652380856251421
732.24,0.010562241571863773
732.43,0.013203362145270176
732.62,0.013023015541033224
732.8,0.012701041466301615
732.99,0.015853393042432523
733.17,0.011747455349367728
733.36,0.010967028757237778
733.55,0.010818681141926835
733.73,0.010039721626959807
733.92,0.011045735566772278
734.1,0.01186262635854121
734.29,0.017080213646664847
734.48,0.013952823699018398
734.66,0.011797454377593703
734.85,0.014777852982749364
735.03,0.01663013212498069
735.22,0.01579566358071229
735.4,0.013916431264920768
735.59,0.010243971461030923
735.78,0.013591098846960602
735.96,0.016069547488761934
736.15,0.015753961897672
736.33,0.01239810139620532
736.52,0.020881925832570113
736.7,0.013391220711459612
736.89,0.011826435238302978
737.08,0.01707979402746955
737.26,0.016396192432912935
737.45,0.019952080732616964
737.63,0.01805721362112922
737.82,0.014259003982269458
738.0,0.019892546519005138
738.19,0.019545182801292763
738.38,0.018884075873409227
738.56,0.016841312709111014
738.75,0.018982315538640642
738.93,0.02010435368831066
739.12,0.0248197468739261
739.3,0.018447928806518073
739.49,0.019986955992001593
739.67,0.021007732161548057
739.86,0.023163076969830217
740.04,0.021546059219501396
740.23,0.025338252923707342
740.42,0.02283639591976899
740.6,0.025771884916187943
740.79,0.021149500051438456
740.97,0.027147138270748432
741.16,0.024657445631519146
741.34,0.02268547966550318
741.53,0.02813985330590735
741.71,0.026854326574773966
741.9,0.031052094274388032
742.08,0.02613947371685918
742.27,0.02189205053003414
742.45,0.02481164753187789
742.64,0.026714044252110863
742.82,0.026990140710719996
743.01,0.03448365920767725
743.19,0.033386436842930044
743.38,0.035345821260854
743.57,0.035327696832738995
743.75,0.034507336677662516
743.94,0.031186951775120333
744.12,0.029449978981428787
744.31,0.03524118695258382
744.49,0.036009160054801204
744.68,0.03768688795900461
744.86,0.036967951542978966
745.05,0.03150781048406248
745.23,0.0414537526208769
745.42,0.03915634364567149
745.6,0.04321855926040348
745.79,0.0447010329682425
745.97,0.0387855121891649
746.16,0.04509159206059628
746.34,0.04094314241848579
746.52,0.04771905456216025
746.71,0.046882963208112034
746.89,0.04518255337529619
747.08,0.04660150993820927
747.26,0.05200648838430339
747.45,0.049406753192755816
747.63,0.05560157418409468
747.82,0.05072637314323869
748.0,0.05486201037448446
748.19,0.055649689560767185
748.37,0.057826280719110904
748.56,0.05972615278996148
748.74,0.061754092618249594
748.93,0.05600066770963177
749.11,0.06122067435458052
749.3,0.06435928274265712
749.48,0.06985305606800109
749.67,0.06859081086371774
749.85,0.0759227647138315
750.03,0.07228620612291105
750.22,0.07404105135106007
750.4,0.0741045569198858
750.59,0.0791893223823514
750.77,0.07774918512669282
750.96,0.0813701845176337
751.14,0.084300405084669
751.33,0.08825466486445634
751.51,0.08543994285457698
751.69,0.08474931658824579
751.88,0.09773190124436021
752.06,0.09704323961105281
752.25,0.09854884849220581
752.43,0.10330228933794765
752.62,0.10983386727035643
752.8,0.10591134953165761
752.99,0.10732782971588942
753.17,0.11560362872878992
753.35,0.12179727623072115
753.54,0.12119732123241012
753.72,0.12353046358213247
753.91,0.1275971205729238
754.09,0.12955845555972084
754.28,0.13850808054983713
754.46,0.13694300642507942
754.64,0.14236696822577252
754.83,0.15083850315480363
755.01,0.15094397583835759
755.2,0.1535023769641319
755.38,0.1623297168114937
755.56,0.16454037517432202
755.75,0.17125966053312358
755.93,0.1773785781779183
756.12,0.17849044484218377
756.3,0.19181967911478445
756.48,0.19793475174792857
756.67,0.19888868125411643
756.85,0.2138201075006777
757.04,0.2160268339691677
757.22,0.22279208845663517
757.4,0.23945712737944805
757.59,0.24841915895837946
757.77,0.25863753855480187
757.96,0.2602475132177327
758.14,0.26588494230653226
758.32,0.2727099776990219
758.51,0.2780661638996443
758.69,0.28727906823933214
758.87,0.29536888246087284
759.06,0.31060241592296217
759.24,0.33301962344754127
759.43,0.33892292845149036
759.61,0.35320125297457317
759.79,0.34932430227135564
759.98,0.37773685253051015
760.16,0.38462462604075615
760.34,0.39473206502893504
760.53,0.4203800578351322
760.71,0.44363585139572564
760.9,0.45128158191101153
761.08,0.459499020892287
761.26,0.4834341193194143
761.45,0.49916642981920045
761.63,0.5084842949805498
761.81,0.5409356643364467
762.0,0.5393845414230748
762.18,0.5582416601256441
762.36,0.5760299289104182
762.55,0.5805659364051992
762.73,0.6041794207479263
762.91,0.6231065766530062
763.1,0.64727942862481
763.28,0.638284956392604
763.46,0.6446057206055251
763.65,0.671038224535389
763.83,0.7066917778840512
764.01,0.7185395863737875
764.2,0.7530362792282933
764.38,0.766425657966836
764.56,0.7971404360337394
764.75,0.7888331064572521
764.93,0.8053859103600485
765.11,0.8202506997036328
765.3,0.8464415657272627
765.48,0.8656274635854123
765.66,0.8742406326951062
765.85,0.871516591116115
766.03,0.8838799938645651
766.21,0.8856173127394285
766.4,0.8953509701451668
766.58,0.90504020299129
766.76,0.9080287009981508
766.95,0.9125600582559243
767.13,0.945957752925161
767.31,0.9211528260924797
767.49,0.91467019213192
767.68,0.9223541766749712
767.86,0.9296764222738716
768.04,0.9138211323502378
768.23,0.913350784388388
768.41,0.9177788562441083
768.59,0.8980090124509464
768.78,0.9086870108205568
768.96,0.889858325236733
769.14,0.8928341067561216
769.32,0.8712035924228224
769.51,0.8797458914939253
769.69,0.8607777689948058
769.87,0.8393729301695347
770.06,0.8151000586454907
770.24,0.8242908534083948
770.42,0.8157467496008588
770.6,0.8152491392824729
770.79,0.7877960929998958
770.97,0.7937081318414604
771.15,0.7959289639068744
771.33,0.7752660741077044
771.52,0.7631587721415366
771.7,0.7648273648896504
771.88,0.727117463500256
772.07,0.7096870729346549
772.25,0.7092426598031704
772.43,0.701981525370142
772.61,0.6968292593988161
772.8,0.6750004242763663
772.98,0.6667328086286637
773.16,0.6665084284819054
773.34,0.6574840249747699
773.53,0.6439436477051425
773.71,0.6352464149815165
773.89,0.6339047021508545
774.07,0.6176356254424353
774.26,0.6053999394136331
774.44,0.5901076999461148
774.62,0.5895521571638063
774.8,0.595627587770171
774.99,0.5851585918539968
775.17,0.5825524519993066
775.35,0.5739573210051496
775.53,0.5664431704704542
775.71,0.5553049875513835
775.9,0.5363048108693161
776.08,0.5395076041023953
776.26,0.5333810264113775
776.44,0.5123385120857391
776.63,0.505229262503296
776.81,0.5029677273157179
776.99,0.5023769590447619
777.17,0.49921854389247555
777.35,0.4718462499278378
777.54,0.47592453004227203
777.72,0.4636299810753754
777.9,0.46873742672702
778.08,0.471290293545978
778.27,0.4509414008129127
778.45,0.4599014677254286
778.63,0.45035510220747
778.81,0.4452037775179588
778.99,0.4515953700622386
779.18,0.43193442804972537
779.36,0.438728131365922
779.54,0.4307638185450507
779.72,0.43224251105603223
779.9,0.4256178021243607
780.08,0.43844356163897985
780.27,0.4194793587148023
780.45,0.42335378192462164
780.63,0.4062628205929017
780.81,0.41454335852825663
780.99,0.39802319917756707
781.18,0.3985862772486943
781.36,0.3853078050192442
781.54,0.391993036983435
781.72,0.36723224916258657
781.9,0.3789884399921045
782.08,0.3753069718036378
782.27,0.39443917607905116
782.45,0.38120732468332796
782.63,0.37929771446123
782.81,0.38192501118246885
782.99,0.37335278840847175
783.17,0.3649124297206759
783.36,0.3761749869569946
783.54,0.371247462250569
783.72,0.3518343862239469
783.9,0.3705504730565734
784.08,0.381392306860087
784.26,0.3574050280957472
784.45,0.3749494938389355
784.63,0.3667789455790385
784.81,0.37235471850191265
784.99,0.3681522275147872
785.17,0.3793671364697119
785.35,0.3722302596298366
785.53,0.3688833173194084
785.72,0.37875785301682335
785.9,0.3545615561926
786.08,0.36037520181661875
786.26,0.3613936236715983
786.44,0.34831519532733535
786.62,0.35575795003718436
786.8,0.35152730984662706
786.99,0.35326518809021934
787.17,0.3614553250996851
787.35,0.3457260503730906
787.53,0.3671549953504002
787.71,0.3631101211566603
787.89,0.3608234166482342
788.07,0.365795654199021
788.25,0.3594698718747787
788.43,0.3742210068655609
788.62,0.3672525916211814
788.8,0.36825437018411156
788.98,0.3728573476770743
789.16,0.36161182064776254
789.34,0.3670856327704229
789.52,0.3829524139315406
789.7,0.3580420253263796
789.88,0.35954847968480097
790.06,0.36102574029131385
790.25,0.362144733513883
790.43,0.3598017291205815
790.61,0.36974696796937967
790.79,0.367810073458026
790.97,0.37481272363276563
791.15,0.373443382119436
791.33,0.3663913651324434
791.51,0.37053839469730004
791.69,0.3783964049225407
791.87,0.35491153389441416
792.05,0.3620791414079925
792.24,0.35437368190174706
792.42,0.3588419833278538
792.6,0.3611006880861391
792.78,0.3616587913930496
792.96,0.3609728881035053
793.14,0.36674775990130837
793.32,0.3594347641963901
793.5,0.3729197730115297
793.68,0.38143836356160804
793.86,0.37426841668882876
794.04,0.37864785884796853
794.22,0.37551386591146657
794.4,0.3834079085834626
794.58,0.3788232829420261
794.76,0.3803896617609955
794.95,0.3744168778093311
795.13,0.3679171691299248
795.31,0.3742787439032997
795.49,0.3887904739216204
795.67,0.3795453112330788
795.85,0.3780009114170736
796.03,0.37801383600136074
796.21,0.38034213328251393
796.39,0.40204593188217147
796.57,0.39255994204479555
796.75,0.4022014752964848
796.93,0.4079120668125995
797.11,0.4086019880062433
797.29,0.402415190920707
797.47,0.4197977387186158
797.65,0.4280128765741865
797.83,0.4275889053531518
798.01,0.41612331253641976
798.19,0.4269267924538365
798.37,0.4428232577538126
798.55,0.4274814001381847
798.73,0.4250796886948623
798.91,0.42561867124183933
799.09,0.43428100451372625
799.27,0.4308672194725346
799.45,0.4280714021105366
799.63,0.43966414706005613
799.81,0.43845767002001157
799.99,0.44228848652023095
800.17,0.4468729085899299
800.35,0.4559030676393522
800.53,0.44631537492019063
800.71,0.459870395444187
800.89,0.46555591156680554
801.07,0.4608192049677167
801.25,0.47926903934744763
801.43,0.4852523145129743
801.61,0.4810823820128186
801.79,0.4887528798689302
801.97,0.4877376689729327
802.15,0.4698696703613269
802.33,0.4954961879324738
802.51,0.5090543174516183
802.69,0.5067075861486934
802.87,0.5121258568838408
803.05,0.5067744137411896
803.23,0.5087585588376189
803.41,0.5375671972712184
803.59,0.5240524360018298
803.77,0.5377570599178692
803.95,0.5396592483313243
804.13,0.5519434275790552
804.31,0.5389879100768763
804.49,0.5424423031667227
804.67,0.527833365811286
804.85,0.5257279055165154
805.03,0.5370215041999441
805.21,0.5376979300178277
805.39,0.5491338300038293
805.57,0.5568909579876847
805.75,0.5626336095312551
805.93,0.5800613562835368
806.11,0.5613954795931916
806.29,0.5457961169552064
806.47,0.5748459396590531
806.65,0.5648995087791474
806.83,0.5889245853869635
807.0,0.5728331171441848
807.18,0.6049278043066172
807.36,0.6048945547889778
807.54,0.6030205890903874
807.72,0.6170960411855967
807.9,0.600547657879736
808.08,0.6313919797032768
808.26,0.6215732032875468
808.44,0.6251975726081732
808.62,0.626969252736792
808.8,0.6350914380430074
808.98,0.6146436447416865
809.16,0.6199367047905682
809.34,0.6259949446366544
809.51,0.6128669665610456
809.69,0.6405116583526386
809.87,0.6667726441325926
810.05,0.6593969407686551
810.23,0.6762198094639088
810.41,0.6927011189779267
810.59,0.6824516878550071
810.77,0.6983013285219141
810.95,0.6813202929721099
811.13,0.6876576722718152
811.31,0.6966285303228548
811.48,0.7041781765476818
811.66,0.709601582696605
